# Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/30493
#       Description: NOAA Landing Page
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/sanchez2020/sanchez2020-fanning.txt
#       Description: Location of this template
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#--------------------
# Contribution_Date
#	Date: 2020-07-17
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-08-25
#--------------------
# Title
#	Study_Name: Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#--------------------
# Investigators
#       Investigators: Sanchez, S.C.; Westphal, N.; Haug, G.H; Cheng, Hai; Edwards, R.L.; Schneider, T.; Cobb, K.M; Charles, C.D.   
#--------------------
# Description_and_Notes
#	Description: This study has data from Fanning and Palmyra Islands. The data from Fanning Island (3.9N, 159W) are oxygen isotopic measurements from fossil and living corals. The fossil corals (F4 and F5) were dated using U/Th chemistry. The sequences range in age from 1863 to 2005 and are presented at  monthly resolution. We include the full Fanning reconstruction used in the FPrecon reconstruction as the d18O_FPrecon timeseries, and the three constituent subcomponents, the Fanning F5 record (1863-1888), and the raw and scaled Fanning F4 record (1907-1944), and the modern Fanning record (1949-2005, as used in Cobb et al. 2013). Our analysis indicates that the d18O_scaled timeseries is the most appropriate for reconstructing larger scale climate variability. For more information on the decision to scale the Fanning F4 record, please see the manuscript and associated supplementary materials. 
#         The data from Palmyra Island are oxygen isotopic measurements from living, modern corals. We include the Palmyra composite used in this study as the d18O_FPrecon time series, as well the two constituent subcomponents, the Palmyra RT10 record (1995-2016), and the Cobb et al. 2001 Palmyra record (1886-1998).
#	This study also contains the reconstructed indices from the applying RegEM algorithm to central tropical Pacific coral and (unless otherwise noted) instrumental archives. See the paper and the Supplementary Information of the Paleoceanography and Paleoclimatology paper for additional information on the sensitivity of the reconstructions to input data and methodology. 
#--------------------
# Publication 
#  Authors: Sanchez, S.C., Westphal, N., Haug, G.H., Cheng, H., Edwards, R.L., Schneider, T., Cobb, K.M. and Charles, C.D.  
#  Published_Date_or_Year: 2020  
#  Published_Title: A Continuous Record of Central Tropical Pacific Climate Since the Midnineteenth Century Reconstructed From Fanning and Palmyra Island Corals: A Case Study in Coral Data Reanalysis
#  Journal_Name: Paleoceanography and Paleoclimatology
#  Volume: 35
#  Edition: 
#  Issue: 
#  Pages: 
#  Report_Number: e2020PA003848
#  DOI: 10.1029/2020PA003848
#  Online_Resource: 
#  Full_Citation:
#  Abstract: Accurate estimation of central tropical Pacific (CTP) climate variability on interannual to centennial timescales is required for robust projections of future global climate trends. Here we outline an approach that blends instrumental and coral proxy observations to yield a continuous, monthly- resolved record of climate evolution in the CTP spanning the past 160 years. We concatenate coral oxygen isotope (δ18O) records from multiple living and fossil corals collected from Fanning Island (4°N, 160°W) and Palmyra Island (5°N; 162°W) located in the heart of the El Niño-Southern Oscillation. We use the Regularized Expectation Maximization (RegEM) method to impute missing data across short gaps of 5 to 23 years within and beyond individual coral records. The resulting monthly-resolved Fanning/Palmyra Island climate record spans continuously from 1863 to 2016 and provides an example of how extended time series can be built from shorter coral segments. The extended record highlights the strong trend toward warmer and wetter mean conditions in late 20th century, in agreement with the majority of climate model hindcast simulations. The continuous reconstruction also enables a direct comparison of four exceptionally strong El Niño events (1877-78, 1940-41, and 1997-8 and 2015-6). Three of these very strong El Niño events in the central tropical Pacific featured a precursor warm event in the prior year, and that may have favored the development of a strong El Niño event.
#------------------
# Site_Information 
#       Site_Name: Fanning Island, Line Islands, Kiribati
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean>Kiribati
#	Country: Republic of Kiribati
#	Northernmost_Latitude: 3.906228
# 	Southernmost_Latitude: 3.906228
# 	Easternmost_Longitude: -159.285932
# 	Westernmost_Longitude: -159.285932
# 	Elevation: 
#------------------
# Data_Collection   
#	Collection_Name: Fanning d18O Sanchez2020
#	Earliest_Year: 1863
#	Most_Recent_Year: 2005
#	Time_Unit: CE
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name:  
#	Common_Name: 
#------------------
# Chronology_Section
# Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age	age, , ,year Common Era, , Corals and Sclerosponges,,,N,
## d18O_FPrecon	delta 18O,,,per mil VPDB,,Corals and Sclerosponges,,,N,full Fanning record used in the FPrecon reconstruction
## d18O_raw	delta 18O,,,per mil VPDB,,Corals and Sclerosponges,,,N,F4 raw values
## d18O_scaled	delta 18O,,,per mil VPDB,,Corals and Sclerosponges,, ,N,F4 variance adjusted to better represent non-local variability
## notes	notes,,, ,,Corals and Sclerosponges,,,C,Source of d18O data
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NAN
#
age	d18O_FPrecon	d18O_raw	d18O_scaled	source
1871.17	-4.68	-4.68	NAN	Fanning F5 d18O
1871.25	-4.75	-4.75	NAN	Fanning F5 d18O
1871.33	-4.83	-4.83	NAN	Fanning F5 d18O
1871.42	-4.87	-4.87	NAN	Fanning F5 d18O
1871.5	-4.73	-4.73	NAN	Fanning F5 d18O
1871.58	-4.84	-4.84	NAN	Fanning F5 d18O
1871.67	-4.92	-4.92	NAN	Fanning F5 d18O
1871.75	-4.82	-4.82	NAN	Fanning F5 d18O
1871.83	-4.88	-4.88	NAN	Fanning F5 d18O
1871.92	-4.76	-4.76	NAN	Fanning F5 d18O
1872	-4.76	-4.76	NAN	Fanning F5 d18O
1872.08	-4.88	-4.88	NAN	Fanning F5 d18O
1872.17	-4.96	-4.96	NAN	Fanning F5 d18O
1872.25	-4.96	-4.96	NAN	Fanning F5 d18O
1872.33	-4.89	-4.89	NAN	Fanning F5 d18O
1872.42	-4.83	-4.83	NAN	Fanning F5 d18O
1872.5	-4.88	-4.88	NAN	Fanning F5 d18O
1872.58	-4.93	-4.93	NAN	Fanning F5 d18O
1872.67	-4.92	-4.92	NAN	Fanning F5 d18O
1872.75	-5.05	-5.05	NAN	Fanning F5 d18O
1872.83	-4.94	-4.94	NAN	Fanning F5 d18O
1872.92	-4.94	-4.94	NAN	Fanning F5 d18O
1873	-5.01	-5.01	NAN	Fanning F5 d18O
1873.08	-4.84	-4.84	NAN	Fanning F5 d18O
1873.17	-4.86	-4.86	NAN	Fanning F5 d18O
1873.25	-4.9	-4.9	NAN	Fanning F5 d18O
1873.33	-4.91	-4.91	NAN	Fanning F5 d18O
1873.42	-4.96	-4.96	NAN	Fanning F5 d18O
1873.5	-5.15	-5.15	NAN	Fanning F5 d18O
1873.58	-5.02	-5.02	NAN	Fanning F5 d18O
1873.67	-4.98	-4.98	NAN	Fanning F5 d18O
1873.75	-4.91	-4.91	NAN	Fanning F5 d18O
1873.83	-4.9	-4.9	NAN	Fanning F5 d18O
1873.92	-4.8	-4.8	NAN	Fanning F5 d18O
1874	-4.76	-4.76	NAN	Fanning F5 d18O
1874.08	-4.65	-4.65	NAN	Fanning F5 d18O
1874.17	-4.63	-4.63	NAN	Fanning F5 d18O
1874.25	-4.63	-4.63	NAN	Fanning F5 d18O
1874.33	-4.66	-4.66	NAN	Fanning F5 d18O
1874.42	-4.6	-4.6	NAN	Fanning F5 d18O
1874.5	-4.61	-4.61	NAN	Fanning F5 d18O
1874.58	-4.69	-4.69	NAN	Fanning F5 d18O
1874.67	-4.73	-4.73	NAN	Fanning F5 d18O
1874.75	-4.69	-4.69	NAN	Fanning F5 d18O
1874.83	-4.74	-4.74	NAN	Fanning F5 d18O
1874.92	-4.68	-4.68	NAN	Fanning F5 d18O
1875	-4.73	-4.73	NAN	Fanning F5 d18O
1875.08	-4.76	-4.76	NAN	Fanning F5 d18O
1875.17	-4.78	-4.78	NAN	Fanning F5 d18O
1875.25	-4.74	-4.74	NAN	Fanning F5 d18O
1875.33	-4.66	-4.66	NAN	Fanning F5 d18O
1875.42	-4.83	-4.83	NAN	Fanning F5 d18O
1875.5	-5.05	-5.05	NAN	Fanning F5 d18O
1875.58	-5.05	-5.05	NAN	Fanning F5 d18O
1875.67	-4.9	-4.9	NAN	Fanning F5 d18O
1875.75	-4.85	-4.85	NAN	Fanning F5 d18O
1875.83	-4.81	-4.81	NAN	Fanning F5 d18O
1875.92	-4.72	-4.72	NAN	Fanning F5 d18O
1876	-4.7	-4.7	NAN	Fanning F5 d18O
1876.08	-4.76	-4.76	NAN	Fanning F5 d18O
1876.17	-4.78	-4.78	NAN	Fanning F5 d18O
1876.25	-4.74	-4.74	NAN	Fanning F5 d18O
1876.33	-4.74	-4.74	NAN	Fanning F5 d18O
1876.42	-4.97	-4.97	NAN	Fanning F5 d18O
1876.5	-5.08	-5.08	NAN	Fanning F5 d18O
1876.58	-5.12	-5.12	NAN	Fanning F5 d18O
1876.67	-5.17	-5.17	NAN	Fanning F5 d18O
1876.75	-5.2	-5.2	NAN	Fanning F5 d18O
1876.83	-5.14	-5.14	NAN	Fanning F5 d18O
1876.92	-5.13	-5.13	NAN	Fanning F5 d18O
1877	-5.19	-5.19	NAN	Fanning F5 d18O
1877.08	-5.12	-5.12	NAN	Fanning F5 d18O
1877.17	-4.99	-4.99	NAN	Fanning F5 d18O
1877.25	-4.93	-4.93	NAN	Fanning F5 d18O
1877.33	-4.92	-4.92	NAN	Fanning F5 d18O
1877.42	-4.95	-4.95	NAN	Fanning F5 d18O
1877.5	-4.95	-4.95	NAN	Fanning F5 d18O
1877.58	-4.97	-4.97	NAN	Fanning F5 d18O
1877.67	-5.34	-5.34	NAN	Fanning F5 d18O
1877.75	-5.61	-5.61	NAN	Fanning F5 d18O
1877.83	-5.88	-5.88	NAN	Fanning F5 d18O
1877.92	-5.83	-5.83	NAN	Fanning F5 d18O
1878	-5.65	-5.65	NAN	Fanning F5 d18O
1878.08	-5.7	-5.7	NAN	Fanning F5 d18O
1878.17	-5.62	-5.62	NAN	Fanning F5 d18O
1878.25	-5.39	-5.39	NAN	Fanning F5 d18O
1878.33	-5.22	-5.22	NAN	Fanning F5 d18O
1878.42	-5.07	-5.07	NAN	Fanning F5 d18O
1878.5	-4.88	-4.88	NAN	Fanning F5 d18O
1878.58	-4.81	-4.81	NAN	Fanning F5 d18O
1878.67	-4.78	-4.78	NAN	Fanning F5 d18O
1878.75	-4.66	-4.66	NAN	Fanning F5 d18O
1878.83	-4.62	-4.62	NAN	Fanning F5 d18O
1878.92	-4.48	-4.48	NAN	Fanning F5 d18O
1879	-4.47	-4.47	NAN	Fanning F5 d18O
1879.08	-4.59	-4.59	NAN	Fanning F5 d18O
1879.17	-4.65	-4.65	NAN	Fanning F5 d18O
1879.25	-4.72	-4.72	NAN	Fanning F5 d18O
1879.33	-4.8	-4.8	NAN	Fanning F5 d18O
1879.42	-4.78	-4.78	NAN	Fanning F5 d18O
1879.5	-4.74	-4.74	NAN	Fanning F5 d18O
1879.58	-4.73	-4.73	NAN	Fanning F5 d18O
1879.67	-4.71	-4.71	NAN	Fanning F5 d18O
1879.75	-4.69	-4.69	NAN	Fanning F5 d18O
1879.83	-4.77	-4.77	NAN	Fanning F5 d18O
1879.92	-4.98	-4.98	NAN	Fanning F5 d18O
1880	-4.74	-4.74	NAN	Fanning F5 d18O
1880.08	-4.68	-4.68	NAN	Fanning F5 d18O
1880.17	-4.88	-4.88	NAN	Fanning F5 d18O
1880.25	-5.14	-5.14	NAN	Fanning F5 d18O
1880.33	-5.04	-5.04	NAN	Fanning F5 d18O
1880.42	-4.93	-4.93	NAN	Fanning F5 d18O
1880.5	-4.73	-4.73	NAN	Fanning F5 d18O
1880.58	-4.7	-4.7	NAN	Fanning F5 d18O
1880.67	-4.61	-4.61	NAN	Fanning F5 d18O
1880.75	-4.57	-4.57	NAN	Fanning F5 d18O
1880.83	-4.71	-4.71	NAN	Fanning F5 d18O
1880.92	-4.78	-4.78	NAN	Fanning F5 d18O
1881	-4.78	-4.78	NAN	Fanning F5 d18O
1881.08	-4.76	-4.76	NAN	Fanning F5 d18O
1881.17	-4.88	-4.88	NAN	Fanning F5 d18O
1881.25	-4.83	-4.83	NAN	Fanning F5 d18O
1881.33	-4.76	-4.76	NAN	Fanning F5 d18O
1881.42	-4.68	-4.68	NAN	Fanning F5 d18O
1881.5	-4.74	-4.74	NAN	Fanning F5 d18O
1881.58	-4.74	-4.74	NAN	Fanning F5 d18O
1881.67	-4.59	-4.59	NAN	Fanning F5 d18O
1881.75	-4.57	-4.57	NAN	Fanning F5 d18O
1881.83	-4.65	-4.65	NAN	Fanning F5 d18O
1881.92	-4.64	-4.64	NAN	Fanning F5 d18O
1882	-4.67	-4.67	NAN	Fanning F5 d18O
1882.08	-4.48	-4.48	NAN	Fanning F5 d18O
1882.17	-4.56	-4.56	NAN	Fanning F5 d18O
1882.25	-4.7	-4.7	NAN	Fanning F5 d18O
1882.33	-4.71	-4.71	NAN	Fanning F5 d18O
1882.42	-4.75	-4.75	NAN	Fanning F5 d18O
1882.5	-4.73	-4.73	NAN	Fanning F5 d18O
1882.58	-4.63	-4.63	NAN	Fanning F5 d18O
1882.67	-4.66	-4.66	NAN	Fanning F5 d18O
1882.75	-4.66	-4.66	NAN	Fanning F5 d18O
1882.83	-4.47	-4.47	NAN	Fanning F5 d18O
1882.92	-4.56	-4.56	NAN	Fanning F5 d18O
1883	-4.61	-4.61	NAN	Fanning F5 d18O
1883.08	-4.57	-4.57	NAN	Fanning F5 d18O
1883.17	-4.49	-4.49	NAN	Fanning F5 d18O
1883.25	-4.4	-4.4	NAN	Fanning F5 d18O
1883.33	-4.71	-4.71	NAN	Fanning F5 d18O
1883.42	-4.67	-4.67	NAN	Fanning F5 d18O
1883.5	-4.9	-4.9	NAN	Fanning F5 d18O
1883.58	-4.96	-4.96	NAN	Fanning F5 d18O
1883.67	-4.9	-4.9	NAN	Fanning F5 d18O
1883.75	-4.76	-4.76	NAN	Fanning F5 d18O
1883.83	-4.68	-4.68	NAN	Fanning F5 d18O
1883.92	-4.63	-4.63	NAN	Fanning F5 d18O
1884	-4.55	-4.55	NAN	Fanning F5 d18O
1884.08	-4.53	-4.53	NAN	Fanning F5 d18O
1884.17	-4.52	-4.52	NAN	Fanning F5 d18O
1884.25	-4.73	-4.73	NAN	Fanning F5 d18O
1884.33	-4.87	-4.87	NAN	Fanning F5 d18O
1884.42	-5.02	-5.02	NAN	Fanning F5 d18O
1884.5	-4.86	-4.86	NAN	Fanning F5 d18O
1884.58	-4.76	-4.76	NAN	Fanning F5 d18O
1884.67	-4.75	-4.75	NAN	Fanning F5 d18O
1884.75	-4.7	-4.7	NAN	Fanning F5 d18O
1884.83	-4.66	-4.66	NAN	Fanning F5 d18O
1884.92	-4.78	-4.78	NAN	Fanning F5 d18O
1885	-4.84	-4.84	NAN	Fanning F5 d18O
1885.08	-4.9	-4.9	NAN	Fanning F5 d18O
1885.17	-4.95	-4.95	NAN	Fanning F5 d18O
1885.25	-5.01	-5.01	NAN	Fanning F5 d18O
1885.33	-5.04	-5.04	NAN	Fanning F5 d18O
1885.42	-5.02	-5.02	NAN	Fanning F5 d18O
1885.5	-5.04	-5.04	NAN	Fanning F5 d18O
1885.58	-5.06	-5.06	NAN	Fanning F5 d18O
1885.67	-5.19	-5.19	NAN	Fanning F5 d18O
1885.75	-5.2	-5.2	NAN	Fanning F5 d18O
1885.83	-4.84	-4.84	NAN	Fanning F5 d18O
1885.92	-4.63	-4.63	NAN	Fanning F5 d18O
1886	-4.68	-4.68	NAN	Fanning F5 d18O
1886.08	-4.54	-4.54	NAN	Fanning F5 d18O
1886.17	-4.62	-4.62	NAN	Fanning F5 d18O
1886.25	-4.59	-4.59	NAN	Fanning F5 d18O
1886.33	-4.53	-4.53	NAN	Fanning F5 d18O
1886.42	-4.62	-4.62	NAN	Fanning F5 d18O
1886.5	-4.7	-4.7	NAN	Fanning F5 d18O
1886.58	-4.81	-4.81	NAN	Fanning F5 d18O
1886.67	-4.73	-4.73	NAN	Fanning F5 d18O
1886.75	-4.64	-4.64	NAN	Fanning F5 d18O
