"","time","lat","lon","depth","temp","salt"
"115","1968-08-15T00:00:00Z",72.75,273.75,5.01,-0.0290718991309404,31.9026832580566
"116","1968-08-15T00:00:00Z",72.75,274.25,5.01,0.224591627717018,31.9539165496826
"117","1968-08-15T00:00:00Z",73.25,273.75,5.01,0.996825993061066,31.9541435241699
"118","1968-08-15T00:00:00Z",73.25,274.25,5.01,1.56124663352966,31.906982421875
"119","1968-08-15T00:00:00Z",73.75,273.75,5.01,0.975800037384033,30.9341163635254
"120","1968-08-15T00:00:00Z",73.75,274.25,5.01,1.43899631500244,31.1373844146729
"121","1968-09-15T00:00:00Z",72.75,273.75,5.01,0.941754758358002,31.9334506988525
"122","1968-09-15T00:00:00Z",72.75,274.25,5.01,0.961402356624603,31.95481300354
"123","1968-09-15T00:00:00Z",73.25,273.75,5.01,1.92639863491058,31.9695720672607
"124","1968-09-15T00:00:00Z",73.25,274.25,5.01,2.36414337158203,31.9188976287842
"125","1968-09-15T00:00:00Z",73.75,273.75,5.01,1.97496855258942,31.194917678833
"126","1968-09-15T00:00:00Z",73.75,274.25,5.01,1.88976669311523,31.2043972015381
"127","1968-10-15T00:00:00Z",72.75,273.75,5.01,1.28803765773773,32.0486831665039
"128","1968-10-15T00:00:00Z",72.75,274.25,5.01,1.33849394321442,32.0520820617676
"129","1968-10-15T00:00:00Z",73.25,273.75,5.01,1.95986187458038,32.0421485900879
"130","1968-10-15T00:00:00Z",73.25,274.25,5.01,2.35741829872131,31.979887008667
"131","1968-10-15T00:00:00Z",73.75,273.75,5.01,1.74610912799835,31.3441581726074
"132","1968-10-15T00:00:00Z",73.75,274.25,5.01,1.60975348949432,31.3241119384766
"133","1968-11-15T00:00:00Z",72.75,273.75,5.01,1.02792692184448,32.1166038513184
"134","1968-11-15T00:00:00Z",72.75,274.25,5.01,1.06754207611084,32.1178512573242
"135","1968-11-15T00:00:00Z",73.25,273.75,5.01,1.52113544940948,32.1277503967285
"136","1968-11-15T00:00:00Z",73.25,274.25,5.01,1.85238516330719,32.0882759094238
"137","1968-11-15T00:00:00Z",73.75,273.75,5.01,0.992060363292694,31.4646129608154
"138","1968-11-15T00:00:00Z",73.75,274.25,5.01,0.942991316318512,31.4673919677734
"139","1968-12-15T00:00:00Z",72.75,273.75,5.01,0.861830592155457,32.1889381408691
"140","1968-12-15T00:00:00Z",72.75,274.25,5.01,0.895719051361084,32.1879196166992
"141","1968-12-15T00:00:00Z",73.25,273.75,5.01,1.31190621852875,32.1844673156738
"142","1968-12-15T00:00:00Z",73.25,274.25,5.01,1.40349471569061,32.0953636169434
"143","1968-12-15T00:00:00Z",73.75,273.75,5.01,0.654655754566193,31.6614379882812
"144","1968-12-15T00:00:00Z",73.75,274.25,5.01,0.49579194188118,31.6162414550781
"145","1969-01-15T00:00:00Z",72.75,273.75,5.01,0.672153174877167,32.323356628418
"146","1969-01-15T00:00:00Z",72.75,274.25,5.01,0.702969670295715,32.3237457275391
"147","1969-01-15T00:00:00Z",73.25,273.75,5.01,0.982635974884033,32.3233184814453
