,lat,lon,elevation,species,year,d18o
143,-23.15,43.58,-1.1,Porites lobata,1802,-4.4783333333333335
144,-23.15,43.58,-1.1,Porites lobata,1803,-4.463333333333334
145,-23.15,43.58,-1.1,Porites lobata,1804,-4.5
146,-23.15,43.58,-1.1,Porites lobata,1805,-4.515
147,-23.15,43.58,-1.1,Porites lobata,1806,-4.546666666666667
148,-23.15,43.58,-1.1,Porites lobata,1807,-4.455
149,-23.15,43.58,-1.1,Porites lobata,1808,-4.593333333333334
150,-23.15,43.58,-1.1,Porites lobata,1809,-4.74
151,-23.15,43.58,-1.1,Porites lobata,1810,-4.581666666666666
152,-23.15,43.58,-1.1,Porites lobata,1811,-4.608333333333333
153,-23.15,43.58,-1.1,Porites lobata,1812,-4.535
154,-23.15,43.58,-1.1,Porites lobata,1813,-4.511666666666667
155,-23.15,43.58,-1.1,Porites lobata,1814,-4.41
156,-23.15,43.58,-1.1,Porites lobata,1815,-4.5183333333333335
157,-23.15,43.58,-1.1,Porites lobata,1816,-4.451666666666667
158,-23.15,43.58,-1.1,Porites lobata,1817,-4.418333333333333
159,-23.15,43.58,-1.1,Porites lobata,1818,-4.466666666666667
160,-23.15,43.58,-1.1,Porites lobata,1819,-4.465000000000001
161,-23.15,43.58,-1.1,Porites lobata,1820,-4.553333333333334
162,-23.15,43.58,-1.1,Porites lobata,1821,-4.43
163,-23.15,43.58,-1.1,Porites lobata,1822,-4.506666666666667
164,-23.15,43.58,-1.1,Porites lobata,1823,-4.296666666666667
165,-23.15,43.58,-1.1,Porites lobata,1824,-4.58
166,-23.15,43.58,-1.1,Porites lobata,1825,-4.541666666666667
167,-23.15,43.58,-1.1,Porites lobata,1826,-4.510000000000001
168,-23.15,43.58,-1.1,Porites lobata,1827,-4.4383333333333335
169,-23.15,43.58,-1.1,Porites lobata,1828,-4.3999999999999995
170,-23.15,43.58,-1.1,Porites lobata,1829,-4.28
171,-23.15,43.58,-1.1,Porites lobata,1830,-4.565
172,-23.15,43.58,-1.1,Porites lobata,1831,-4.376666666666666
173,-23.15,43.58,-1.1,Porites lobata,1832,-4.378333333333333
174,-23.15,43.58,-1.1,Porites lobata,1833,-4.44
175,-23.15,43.58,-1.1,Porites lobata,1834,-4.493333333333333
176,-23.15,43.58,-1.1,Porites lobata,1835,-4.431666666666667
177,-23.15,43.58,-1.1,Porites lobata,1836,-4.236666666666667
178,-23.15,43.58,-1.1,Porites lobata,1837,-4.418333333333333
179,-23.15,43.58,-1.1,Porites lobata,1838,-4.401666666666666
180,-23.15,43.58,-1.1,Porites lobata,1839,-4.553333333333334
181,-23.15,43.58,-1.1,Porites lobata,1840,-4.448333333333333
182,-23.15,43.58,-1.1,Porites lobata,1841,-4.446666666666666
183,-23.15,43.58,-1.1,Porites lobata,1842,-4.503333333333333
184,-23.15,43.58,-1.1,Porites lobata,1843,-4.528333333333333
185,-23.15,43.58,-1.1,Porites lobata,1844,-4.476666666666667
186,-23.15,43.58,-1.1,Porites lobata,1845,-4.4750000000000005
187,-23.15,43.58,-1.1,Porites lobata,1846,-4.298333333333333
188,-23.15,43.58,-1.1,Porites lobata,1847,-4.295
189,-23.15,43.58,-1.1,Porites lobata,1848,-4.42
190,-23.15,43.58,-1.1,Porites lobata,1849,-4.403333333333333
191,-23.15,43.58,-1.1,Porites lobata,1850,-4.323333333333333
192,-23.15,43.58,-1.1,Porites lobata,1851,-4.418333333333333
193,-23.15,43.58,-1.1,Porites lobata,1852,-4.406666666666666
194,-23.15,43.58,-1.1,Porites lobata,1853,-4.3950000000000005
195,-23.15,43.58,-1.1,Porites lobata,1854,-4.406666666666667
196,-23.15,43.58,-1.1,Porites lobata,1855,-4.551666666666667
197,-23.15,43.58,-1.1,Porites lobata,1856,-4.696666666666666
198,-23.15,43.58,-1.1,Porites lobata,1857,-4.6066666666666665
199,-23.15,43.58,-1.1,Porites lobata,1858,-4.591666666666666
200,-23.15,43.58,-1.1,Porites lobata,1859,-4.538333333333333
201,-23.15,43.58,-1.1,Porites lobata,1860,-4.515
202,-23.15,43.58,-1.1,Porites lobata,1861,-4.346666666666667
203,-23.15,43.58,-1.1,Porites lobata,1862,-4.403333333333333
204,-23.15,43.58,-1.1,Porites lobata,1863,-4.485
205,-23.15,43.58,-1.1,Porites lobata,1864,-4.42
206,-23.15,43.58,-1.1,Porites lobata,1865,-4.39
207,-23.15,43.58,-1.1,Porites lobata,1866,-4.485
208,-23.15,43.58,-1.1,Porites lobata,1867,-4.556666666666667
209,-23.15,43.58,-1.1,Porites lobata,1868,-4.466666666666667
210,-23.15,43.58,-1.1,Porites lobata,1869,-4.4366666666666665
211,-23.15,43.58,-1.1,Porites lobata,1870,-4.636666666666667
212,-23.15,43.58,-1.1,Porites lobata,1871,-4.676666666666667
213,-23.15,43.58,-1.1,Porites lobata,1872,-4.56
214,-23.15,43.58,-1.1,Porites lobata,1873,-4.568333333333333
215,-23.15,43.58,-1.1,Porites lobata,1874,-4.693333333333333
216,-23.15,43.58,-1.1,Porites lobata,1875,-4.623333333333333
217,-23.15,43.58,-1.1,Porites lobata,1876,-4.471666666666667
218,-23.15,43.58,-1.1,Porites lobata,1877,-4.435
219,-23.15,43.58,-1.1,Porites lobata,1878,-4.535
220,-23.15,43.58,-1.1,Porites lobata,1879,-4.511666666666667
221,-23.15,43.58,-1.1,Porites lobata,1880,-4.59
222,-23.15,43.58,-1.1,Porites lobata,1881,-4.51
223,-23.15,43.58,-1.1,Porites lobata,1882,-4.5633333333333335
224,-23.15,43.58,-1.1,Porites lobata,1883,-4.406666666666666
225,-23.15,43.58,-1.1,Porites lobata,1884,-4.510000000000001
226,-23.15,43.58,-1.1,Porites lobata,1885,-4.623333333333334
227,-23.15,43.58,-1.1,Porites lobata,1886,-4.616666666666666
228,-23.15,43.58,-1.1,Porites lobata,1887,-4.513333333333333
229,-23.15,43.58,-1.1,Porites lobata,1888,-4.535
230,-23.15,43.58,-1.1,Porites lobata,1889,-4.571666666666666
231,-23.15,43.58,-1.1,Porites lobata,1890,-4.6433333333333335
232,-23.15,43.58,-1.1,Porites lobata,1891,-4.535
233,-23.15,43.58,-1.1,Porites lobata,1892,-4.493333333333333
234,-23.15,43.58,-1.1,Porites lobata,1893,-4.621666666666667
235,-23.15,43.58,-1.1,Porites lobata,1894,-4.694999999999999
236,-23.15,43.58,-1.1,Porites lobata,1895,-4.246666666666667
237,-23.15,43.58,-1.1,Porites lobata,1896,-4.551666666666667
238,-23.15,43.58,-1.1,Porites lobata,1897,-4.483333333333333
239,-23.15,43.58,-1.1,Porites lobata,1898,-4.4383333333333335
240,-23.15,43.58,-1.1,Porites lobata,1899,-4.2299999999999995
241,-23.15,43.58,-1.1,Porites lobata,1900,-4.423333333333333
242,-23.15,43.58,-1.1,Porites lobata,1901,-4.435
243,-23.15,43.58,-1.1,Porites lobata,1902,-4.291666666666667
244,-23.15,43.58,-1.1,Porites lobata,1903,-4.42
245,-23.15,43.58,-1.1,Porites lobata,1904,-4.595
246,-23.15,43.58,-1.1,Porites lobata,1905,-4.43
247,-23.15,43.58,-1.1,Porites lobata,1906,-4.55
248,-23.15,43.58,-1.1,Porites lobata,1907,-4.286666666666666
249,-23.15,43.58,-1.1,Porites lobata,1908,-4.501666666666666
250,-23.15,43.58,-1.1,Porites lobata,1909,-4.51
251,-23.15,43.58,-1.1,Porites lobata,1910,-4.31
252,-23.15,43.58,-1.1,Porites lobata,1911,-4.156666666666667
253,-23.15,43.58,-1.1,Porites lobata,1912,-4.245
254,-23.15,43.58,-1.1,Porites lobata,1913,-4.37
255,-23.15,43.58,-1.1,Porites lobata,1914,-4.276666666666666
256,-23.15,43.58,-1.1,Porites lobata,1915,-4.29
257,-23.15,43.58,-1.1,Porites lobata,1916,-4.398333333333333
258,-23.15,43.58,-1.1,Porites lobata,1917,-4.466666666666667
259,-23.15,43.58,-1.1,Porites lobata,1918,-4.108333333333333
260,-23.15,43.58,-1.1,Porites lobata,1919,-4.251666666666666
261,-23.15,43.58,-1.1,Porites lobata,1920,-4.443333333333333
262,-23.15,43.58,-1.1,Porites lobata,1921,-4.361666666666667
263,-23.15,43.58,-1.1,Porites lobata,1922,-4.423333333333333
264,-23.15,43.58,-1.1,Porites lobata,1923,-4.378333333333333
265,-23.15,43.58,-1.1,Porites lobata,1924,-4.346666666666667
266,-23.15,43.58,-1.1,Porites lobata,1925,-4.493333333333333
267,-23.15,43.58,-1.1,Porites lobata,1926,-4.365
268,-23.15,43.58,-1.1,Porites lobata,1927,-4.338333333333334
269,-23.15,43.58,-1.1,Porites lobata,1928,-4.273333333333333
270,-23.15,43.58,-1.1,Porites lobata,1929,-4.415
271,-23.15,43.58,-1.1,Porites lobata,1930,-4.2716666666666665
272,-23.15,43.58,-1.1,Porites lobata,1931,-4.34
273,-23.15,43.58,-1.1,Porites lobata,1932,-4.358333333333333
274,-23.15,43.58,-1.1,Porites lobata,1933,-4.215
275,-23.15,43.58,-1.1,Porites lobata,1934,-4.378333333333333
276,-23.15,43.58,-1.1,Porites lobata,1935,-4.291666666666667
277,-23.15,43.58,-1.1,Porites lobata,1936,-4.565
278,-23.15,43.58,-1.1,Porites lobata,1937,-4.208333333333333
279,-23.15,43.58,-1.1,Porites lobata,1938,-4.3950000000000005
280,-23.15,43.58,-1.1,Porites lobata,1939,-4.571666666666666
281,-23.15,43.58,-1.1,Porites lobata,1940,-4.585
282,-23.15,43.58,-1.1,Porites lobata,1941,-4.516666666666667
283,-23.15,43.58,-1.1,Porites lobata,1942,-4.526666666666666
284,-23.15,43.58,-1.1,Porites lobata,1943,-4.5183333333333335
285,-23.15,43.58,-1.1,Porites lobata,1944,-4.3549999999999995
286,-23.15,43.58,-1.1,Porites lobata,1945,-4.316666666666666
287,-23.15,43.58,-1.1,Porites lobata,1946,-4.396666666666667
288,-23.15,43.58,-1.1,Porites lobata,1947,-4.46
289,-23.15,43.58,-1.1,Porites lobata,1948,-4.45
290,-23.15,43.58,-1.1,Porites lobata,1949,-4.453333333333333
291,-23.15,43.58,-1.1,Porites lobata,1950,-4.4816666666666665
292,-23.15,43.58,-1.1,Porites lobata,1951,-4.323333333333333
293,-23.15,43.58,-1.1,Porites lobata,1952,-4.56
294,-23.15,43.58,-1.1,Porites lobata,1953,-4.5
295,-23.15,43.58,-1.1,Porites lobata,1954,-4.426666666666667
296,-23.15,43.58,-1.1,Porites lobata,1955,-4.47
297,-23.15,43.58,-1.1,Porites lobata,1956,-4.55
298,-23.15,43.58,-1.1,Porites lobata,1957,-4.515
299,-23.15,43.58,-1.1,Porites lobata,1958,-4.671666666666667
300,-23.15,43.58,-1.1,Porites lobata,1959,-4.575
301,-23.15,43.58,-1.1,Porites lobata,1960,-4.5
302,-23.15,43.58,-1.1,Porites lobata,1961,-4.526666666666666
303,-23.15,43.58,-1.1,Porites lobata,1962,-4.591666666666667
304,-23.15,43.58,-1.1,Porites lobata,1963,-4.415
305,-23.15,43.58,-1.1,Porites lobata,1964,-4.411666666666666
306,-23.15,43.58,-1.1,Porites lobata,1965,-4.488333333333333
307,-23.15,43.58,-1.1,Porites lobata,1966,-4.44
308,-23.15,43.58,-1.1,Porites lobata,1967,-4.496666666666667
309,-23.15,43.58,-1.1,Porites lobata,1968,-4.223333333333334
310,-23.15,43.58,-1.1,Porites lobata,1969,-4.433333333333334
311,-23.15,43.58,-1.1,Porites lobata,1970,-4.288333333333333
312,-23.15,43.58,-1.1,Porites lobata,1971,-4.38
313,-23.15,43.58,-1.1,Porites lobata,1972,-4.348333333333334
314,-23.15,43.58,-1.1,Porites lobata,1973,-4.316666666666666
315,-23.15,43.58,-1.1,Porites lobata,1974,-4.381666666666667
316,-23.15,43.58,-1.1,Porites lobata,1975,-4.368333333333333
317,-23.15,43.58,-1.1,Porites lobata,1976,-4.345
318,-23.15,43.58,-1.1,Porites lobata,1977,-4.42
319,-23.15,43.58,-1.1,Porites lobata,1978,-4.348333333333334
320,-23.15,43.58,-1.1,Porites lobata,1979,-4.323333333333333
321,-23.15,43.58,-1.1,Porites lobata,1980,-4.403333333333333
322,-23.15,43.58,-1.1,Porites lobata,1981,-4.34
323,-23.15,43.58,-1.1,Porites lobata,1982,-4.426666666666667
324,-23.15,43.58,-1.1,Porites lobata,1983,-4.468333333333334
325,-23.15,43.58,-1.1,Porites lobata,1984,-4.498333333333333
326,-23.15,43.58,-1.1,Porites lobata,1985,-4.435
327,-23.15,43.58,-1.1,Porites lobata,1986,-4.408333333333333
328,-23.15,43.58,-1.1,Porites lobata,1987,-4.421666666666667
329,-23.15,43.58,-1.1,Porites lobata,1988,-4.498333333333334
330,-23.15,43.58,-1.1,Porites lobata,1989,-4.4366666666666665
331,-23.15,43.58,-1.1,Porites lobata,1990,-4.365
332,-23.15,43.58,-1.1,Porites lobata,1991,-4.5183333333333335
333,-23.15,43.58,-1.1,Porites lobata,1992,-4.528333333333333
334,-23.15,43.58,-1.1,Porites lobata,1993,-4.503333333333333
335,-23.15,43.58,-1.1,Porites lobata,1994,-4.401666666666666
336,-23.15,43.58,-1.1,Porites lobata,1995,-4.484999999999999
0,-8.0167,39.5,-6,Diploastrea heliopora,1896,-4.0618
1,-8.0167,39.5,-6,Diploastrea heliopora,1897,-3.99675
2,-8.0167,39.5,-6,Diploastrea heliopora,1898,-3.9288333333333334
3,-8.0167,39.5,-6,Diploastrea heliopora,1899,-3.9591666666666665
4,-8.0167,39.5,-6,Diploastrea heliopora,1900,-4.104916666666667
5,-8.0167,39.5,-6,Diploastrea heliopora,1901,-3.9707500000000002
6,-8.0167,39.5,-6,Diploastrea heliopora,1902,-4.066
7,-8.0167,39.5,-6,Diploastrea heliopora,1903,-3.9904166666666665
8,-8.0167,39.5,-6,Diploastrea heliopora,1904,-3.904333333333333
9,-8.0167,39.5,-6,Diploastrea heliopora,1905,-3.99625
10,-8.0167,39.5,-6,Diploastrea heliopora,1906,-4.026
11,-8.0167,39.5,-6,Diploastrea heliopora,1907,-3.96875
12,-8.0167,39.5,-6,Diploastrea heliopora,1908,-3.8556666666666666
13,-8.0167,39.5,-6,Diploastrea heliopora,1909,-3.784166666666667
14,-8.0167,39.5,-6,Diploastrea heliopora,1910,-3.7823333333333333
15,-8.0167,39.5,-6,Diploastrea heliopora,1911,-3.9075
16,-8.0167,39.5,-6,Diploastrea heliopora,1912,-4.043166666666667
17,-8.0167,39.5,-6,Diploastrea heliopora,1913,-3.96325
18,-8.0167,39.5,-6,Diploastrea heliopora,1914,-3.95325
19,-8.0167,39.5,-6,Diploastrea heliopora,1915,-3.986916666666667
20,-8.0167,39.5,-6,Diploastrea heliopora,1916,-3.9034166666666668
21,-8.0167,39.5,-6,Diploastrea heliopora,1917,-3.90625
22,-8.0167,39.5,-6,Diploastrea heliopora,1918,-3.9278333333333335
23,-8.0167,39.5,-6,Diploastrea heliopora,1919,-4.014
24,-8.0167,39.5,-6,Diploastrea heliopora,1920,-4.028666666666667
25,-8.0167,39.5,-6,Diploastrea heliopora,1921,-3.84325
26,-8.0167,39.5,-6,Diploastrea heliopora,1922,-3.8701666666666665
27,-8.0167,39.5,-6,Diploastrea heliopora,1923,-4.019
28,-8.0167,39.5,-6,Diploastrea heliopora,1924,-3.968583333333333
29,-8.0167,39.5,-6,Diploastrea heliopora,1925,-3.9774999999999996
30,-8.0167,39.5,-6,Diploastrea heliopora,1926,-3.8705833333333337
31,-8.0167,39.5,-6,Diploastrea heliopora,1927,-4.0415833333333335
32,-8.0167,39.5,-6,Diploastrea heliopora,1928,-3.946
33,-8.0167,39.5,-6,Diploastrea heliopora,1929,-4.147666666666667
34,-8.0167,39.5,-6,Diploastrea heliopora,1930,-4.152666666666667
35,-8.0167,39.5,-6,Diploastrea heliopora,1931,-4.068416666666667
36,-8.0167,39.5,-6,Diploastrea heliopora,1932,-4.001666666666666
37,-8.0167,39.5,-6,Diploastrea heliopora,1933,-3.8578333333333332
38,-8.0167,39.5,-6,Diploastrea heliopora,1934,-3.9923333333333333
39,-8.0167,39.5,-6,Diploastrea heliopora,1935,-4.14375
40,-8.0167,39.5,-6,Diploastrea heliopora,1936,-4.059083333333334
41,-8.0167,39.5,-6,Diploastrea heliopora,1937,-4.0769166666666665
42,-8.0167,39.5,-6,Diploastrea heliopora,1938,-4.023083333333333
43,-8.0167,39.5,-6,Diploastrea heliopora,1939,-3.9563333333333333
44,-8.0167,39.5,-6,Diploastrea heliopora,1940,-4.259583333333333
45,-8.0167,39.5,-6,Diploastrea heliopora,1941,-4.224583333333333
46,-8.0167,39.5,-6,Diploastrea heliopora,1942,-4.163666666666667
47,-8.0167,39.5,-6,Diploastrea heliopora,1943,-3.9578333333333333
48,-8.0167,39.5,-6,Diploastrea heliopora,1944,-3.9690833333333333
49,-8.0167,39.5,-6,Diploastrea heliopora,1945,-4.0655
50,-8.0167,39.5,-6,Diploastrea heliopora,1946,-4.0536666666666665
51,-8.0167,39.5,-6,Diploastrea heliopora,1947,-4.114416666666666
52,-8.0167,39.5,-6,Diploastrea heliopora,1948,-4.0384166666666665
53,-8.0167,39.5,-6,Diploastrea heliopora,1949,-4.003583333333333
54,-8.0167,39.5,-6,Diploastrea heliopora,1950,-4.043833333333333
55,-8.0167,39.5,-6,Diploastrea heliopora,1951,-4.163666666666667
56,-8.0167,39.5,-6,Diploastrea heliopora,1952,-4.175166666666667
57,-8.0167,39.5,-6,Diploastrea heliopora,1953,-4.11275
58,-8.0167,39.5,-6,Diploastrea heliopora,1954,-4.069583333333333
59,-8.0167,39.5,-6,Diploastrea heliopora,1955,-4.2035
60,-8.0167,39.5,-6,Diploastrea heliopora,1956,-4.177083333333333
61,-8.0167,39.5,-6,Diploastrea heliopora,1957,-4.155833333333333
62,-8.0167,39.5,-6,Diploastrea heliopora,1958,-4.11625
63,-8.0167,39.5,-6,Diploastrea heliopora,1959,-4.140333333333333
64,-8.0167,39.5,-6,Diploastrea heliopora,1960,-4.06425
65,-8.0167,39.5,-6,Diploastrea heliopora,1961,-4.157166666666666
66,-8.0167,39.5,-6,Diploastrea heliopora,1962,-3.9800833333333334
67,-8.0167,39.5,-6,Diploastrea heliopora,1963,-4.0605
68,-8.0167,39.5,-6,Diploastrea heliopora,1964,-4.2236666666666665
69,-8.0167,39.5,-6,Diploastrea heliopora,1965,-4.178999999999999
70,-8.0167,39.5,-6,Diploastrea heliopora,1966,-4.123083333333334
71,-8.0167,39.5,-6,Diploastrea heliopora,1967,-4.069416666666666
72,-8.0167,39.5,-6,Diploastrea heliopora,1968,-3.98625
73,-8.0167,39.5,-6,Diploastrea heliopora,1969,-4.245333333333334
74,-8.0167,39.5,-6,Diploastrea heliopora,1970,-4.117333333333334
75,-8.0167,39.5,-6,Diploastrea heliopora,1971,-4.040666666666667
76,-8.0167,39.5,-6,Diploastrea heliopora,1972,-4.044583333333333
77,-8.0167,39.5,-6,Diploastrea heliopora,1973,-4.204916666666667
78,-8.0167,39.5,-6,Diploastrea heliopora,1974,-4.147583333333333
79,-8.0167,39.5,-6,Diploastrea heliopora,1975,-4.062416666666667
80,-8.0167,39.5,-6,Diploastrea heliopora,1976,-4.12525
81,-8.0167,39.5,-6,Diploastrea heliopora,1977,-4.259250000000001
82,-8.0167,39.5,-6,Diploastrea heliopora,1978,-4.1978333333333335
83,-8.0167,39.5,-6,Diploastrea heliopora,1979,-4.202333333333333
84,-8.0167,39.5,-6,Diploastrea heliopora,1980,-4.251083333333333
85,-8.0167,39.5,-6,Diploastrea heliopora,1981,-4.214666666666667
86,-8.0167,39.5,-6,Diploastrea heliopora,1982,-4.06825
87,-8.0167,39.5,-6,Diploastrea heliopora,1983,-4.052583333333334
88,-8.0167,39.5,-6,Diploastrea heliopora,1984,-4.066083333333333
89,-8.0167,39.5,-6,Diploastrea heliopora,1985,-4.060666666666667
90,-8.0167,39.5,-6,Diploastrea heliopora,1986,-4.181916666666667
91,-8.0167,39.5,-6,Diploastrea heliopora,1987,-4.19975
92,-8.0167,39.5,-6,Diploastrea heliopora,1988,-4.15325
93,-8.0167,39.5,-6,Diploastrea heliopora,1989,-4.065666666666666
94,-8.0167,39.5,-6,Diploastrea heliopora,1990,-4.1219166666666665
95,-8.0167,39.5,-6,Diploastrea heliopora,1991,-4.087916666666667
96,-8.0167,39.5,-6,Diploastrea heliopora,1992,-4.010666666666666
97,-8.0167,39.5,-6,Diploastrea heliopora,1993,-3.9459999999999997
98,-8.0167,39.5,-6,Diploastrea heliopora,1994,-3.954916666666667
99,-8.0167,39.5,-6,Diploastrea heliopora,1995,-4.1120833333333335
100,-8.0167,39.5,-6,Diploastrea heliopora,1996,-3.9851666666666667
101,-8.0167,39.5,-6,Diploastrea heliopora,1997,-3.892583333333333
102,-8.0167,39.5,-6,Diploastrea heliopora,1998,-4.021
0,-28.4617,113.7683,-5,Porites lutea,1794,-3.766063082
1,-28.4617,113.7683,-5,Porites lutea,1795,-3.743673485
2,-28.4617,113.7683,-5,Porites lutea,1796,-3.7693122743333336
3,-28.4617,113.7683,-5,Porites lutea,1797,-3.9258018203333336
4,-28.4617,113.7683,-5,Porites lutea,1798,-3.7336268328333335
5,-28.4617,113.7683,-5,Porites lutea,1799,-3.6500285600000004
6,-28.4617,113.7683,-5,Porites lutea,1800,-3.5875146228333334
7,-28.4617,113.7683,-5,Porites lutea,1801,-3.6151892031666666
8,-28.4617,113.7683,-5,Porites lutea,1802,-3.646356538333334
9,-28.4617,113.7683,-5,Porites lutea,1803,-3.7846339693333335
10,-28.4617,113.7683,-5,Porites lutea,1804,-3.820588995
11,-28.4617,113.7683,-5,Porites lutea,1805,-3.7933199258333334
12,-28.4617,113.7683,-5,Porites lutea,1806,-3.6671745205
13,-28.4617,113.7683,-5,Porites lutea,1807,-3.670514123833333
14,-28.4617,113.7683,-5,Porites lutea,1808,-3.6788591198333336
15,-28.4617,113.7683,-5,Porites lutea,1809,-3.8003033215
16,-28.4617,113.7683,-5,Porites lutea,1810,-3.904646163166667
17,-28.4617,113.7683,-5,Porites lutea,1811,-3.690428042666667
18,-28.4617,113.7683,-5,Porites lutea,1812,-3.722632680166667
19,-28.4617,113.7683,-5,Porites lutea,1813,-3.749057983833333
20,-28.4617,113.7683,-5,Porites lutea,1814,-3.7610175728333335
21,-28.4617,113.7683,-5,Porites lutea,1815,-3.774630168333333
22,-28.4617,113.7683,-5,Porites lutea,1816,-3.6945454256666665
23,-28.4617,113.7683,-5,Porites lutea,1817,-3.8618550673333334
24,-28.4617,113.7683,-5,Porites lutea,1818,-3.6642187155
25,-28.4617,113.7683,-5,Porites lutea,1819,-3.7123106125
26,-28.4617,113.7683,-5,Porites lutea,1820,-3.7471628411666664
27,-28.4617,113.7683,-5,Porites lutea,1821,-3.6260724638333333
28,-28.4617,113.7683,-5,Porites lutea,1822,-3.624238013833333
29,-28.4617,113.7683,-5,Porites lutea,1823,-3.774794068166667
30,-28.4617,113.7683,-5,Porites lutea,1824,-4.0497669683333335
31,-28.4617,113.7683,-5,Porites lutea,1825,-3.798638218666667
32,-28.4617,113.7683,-5,Porites lutea,1826,-3.8186228196666665
33,-28.4617,113.7683,-5,Porites lutea,1827,-3.7081707685
34,-28.4617,113.7683,-5,Porites lutea,1828,-3.831674088833333
35,-28.4617,113.7683,-5,Porites lutea,1829,-3.8330154276666666
36,-28.4617,113.7683,-5,Porites lutea,1830,-3.923362233166667
37,-28.4617,113.7683,-5,Porites lutea,1831,-3.90199183
38,-28.4617,113.7683,-5,Porites lutea,1832,-3.757626623166667
39,-28.4617,113.7683,-5,Porites lutea,1833,-3.709001144666667
40,-28.4617,113.7683,-5,Porites lutea,1834,-3.8430513451666664
41,-28.4617,113.7683,-5,Porites lutea,1835,-3.884010122
42,-28.4617,113.7683,-5,Porites lutea,1836,-3.687871511833334
43,-28.4617,113.7683,-5,Porites lutea,1837,-3.618116112333333
44,-28.4617,113.7683,-5,Porites lutea,1838,-3.7086262121666667
45,-28.4617,113.7683,-5,Porites lutea,1839,-3.6717809865
46,-28.4617,113.7683,-5,Porites lutea,1840,-3.7166219268333336
47,-28.4617,113.7683,-5,Porites lutea,1841,-3.654953518333333
48,-28.4617,113.7683,-5,Porites lutea,1842,-3.718485777333333
49,-28.4617,113.7683,-5,Porites lutea,1843,-3.855194971
50,-28.4617,113.7683,-5,Porites lutea,1844,-3.8524714039999997
51,-28.4617,113.7683,-5,Porites lutea,1845,-3.878598537833333
52,-28.4617,113.7683,-5,Porites lutea,1846,-3.8468164983333337
53,-28.4617,113.7683,-5,Porites lutea,1847,-3.7127065446666667
54,-28.4617,113.7683,-5,Porites lutea,1848,-3.659321888833333
55,-28.4617,113.7683,-5,Porites lutea,1849,-3.9311439663333334
56,-28.4617,113.7683,-5,Porites lutea,1850,-3.8039456946666665
57,-28.4617,113.7683,-5,Porites lutea,1851,-3.9101045405000003
58,-28.4617,113.7683,-5,Porites lutea,1852,-3.9379513871666667
59,-28.4617,113.7683,-5,Porites lutea,1853,-3.6568636189999997
60,-28.4617,113.7683,-5,Porites lutea,1854,-3.6197814305
61,-28.4617,113.7683,-5,Porites lutea,1855,-3.7397964611666663
62,-28.4617,113.7683,-5,Porites lutea,1856,-3.8895293041666665
63,-28.4617,113.7683,-5,Porites lutea,1857,-3.8676300778333332
64,-28.4617,113.7683,-5,Porites lutea,1858,-3.6775236983333333
65,-28.4617,113.7683,-5,Porites lutea,1859,-3.8074770706666663
66,-28.4617,113.7683,-5,Porites lutea,1860,-3.7794496748333333
67,-28.4617,113.7683,-5,Porites lutea,1861,-3.884542697
68,-28.4617,113.7683,-5,Porites lutea,1862,-3.985391530833333
69,-28.4617,113.7683,-5,Porites lutea,1863,-4.0074485885
70,-28.4617,113.7683,-5,Porites lutea,1864,-3.9425197485
71,-28.4617,113.7683,-5,Porites lutea,1865,-3.725375317833333
72,-28.4617,113.7683,-5,Porites lutea,1866,-3.7671968596666665
73,-28.4617,113.7683,-5,Porites lutea,1867,-3.8641618533333335
74,-28.4617,113.7683,-5,Porites lutea,1868,-4.061802099666667
75,-28.4617,113.7683,-5,Porites lutea,1869,-3.9155648306666664
76,-28.4617,113.7683,-5,Porites lutea,1870,-4.006871342833334
77,-28.4617,113.7683,-5,Porites lutea,1871,-3.931507031
78,-28.4617,113.7683,-5,Porites lutea,1872,-4.087641665833334
79,-28.4617,113.7683,-5,Porites lutea,1873,-4.143893641166667
80,-28.4617,113.7683,-5,Porites lutea,1874,-4.039016227
81,-28.4617,113.7683,-5,Porites lutea,1875,-4.068801268833333
82,-28.4617,113.7683,-5,Porites lutea,1876,-3.9851193885
83,-28.4617,113.7683,-5,Porites lutea,1877,-3.928690511333333
84,-28.4617,113.7683,-5,Porites lutea,1878,-3.8782338625
85,-28.4617,113.7683,-5,Porites lutea,1879,-4.142771583833333
86,-28.4617,113.7683,-5,Porites lutea,1880,-4.0667078285
87,-28.4617,113.7683,-5,Porites lutea,1881,-4.012705395333334
88,-28.4617,113.7683,-5,Porites lutea,1882,-3.9071757633333335
89,-28.4617,113.7683,-5,Porites lutea,1883,-3.7808552526666666
90,-28.4617,113.7683,-5,Porites lutea,1884,-3.8595596575
91,-28.4617,113.7683,-5,Porites lutea,1885,-3.843211598
92,-28.4617,113.7683,-5,Porites lutea,1886,-3.7549993451666666
93,-28.4617,113.7683,-5,Porites lutea,1887,-3.76517318
94,-28.4617,113.7683,-5,Porites lutea,1888,-3.863648244833333
95,-28.4617,113.7683,-5,Porites lutea,1889,-3.8169193978333333
96,-28.4617,113.7683,-5,Porites lutea,1890,-3.937893041666667
97,-28.4617,113.7683,-5,Porites lutea,1891,-3.865082444
98,-28.4617,113.7683,-5,Porites lutea,1892,-3.7341959308333332
99,-28.4617,113.7683,-5,Porites lutea,1893,-3.8776140111666666
100,-28.4617,113.7683,-5,Porites lutea,1894,-3.939571283333333
