# Ras Umm Sidd 245 Year Coral d18O, Sr/Ca, SST and d18Osw Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/24690 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/red_sea/ras-umm-sidd2018bmon.txt
#       Description: NOAA location of the template
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1861 
#       Description: NOAA/WDS Paleo Felis et al. (2000) Ras Umm Sidd coral d18O data
#
# Original_Source_URL: https://doi.org/10.1594/PANGAEA.65775
#       Description: PANGAEA Felis et al. (2018) Ras Umm Sidd coral d18O, Sr/Ca, SST and d18Osw Data
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset DOI: 
#
# Parameter_Keywords: oxygen isotopes, trace metals
#--------------------
# Contribution_Date
#	Date: 2018-07-23 
#--------------------
# File_Last_Modified_Date
#	Date: 2018-07-23 
#--------------------
# Title
#	Study_Name: Ras Umm Sidd 245 Year Coral d18O, Sr/Ca, SST and d18Osw Data
#--------------------
# Investigators
#	Investigators: Felis, T.; Ionita, M.; Rimbu, N.; Lohmann, G.; Kölling, M.
#--------------------
# Description_Notes_and_Keywords
#	Description: Coral oxygen isotope (d18O) and strontium/calcium data and reconstructed sea surface temperature and d18Oseawater from 
#	northern Red Sea coral RUS-95 collected off Ras Umm Sidd, Egypt, for the past 245 years.  Data are presented at both annual and bimonthly resolution. 
#--------------------
# Publication 
#	Authors: Thomas Felis, Monica Ionita, Norel Rimbu, Gerrit Lohmann, Martin Kölling
#	Published_Date_or_Year: 2018-07-05      
#	Published_Title: Mild and Arid Climate in the Eastern Sahara-Arabian Desert During the Late Little Ice Age
#	Journal_Name: Geophysical Research Letters 
#	Volume: 45
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1029/2018GL078617
#	Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018GL078617
#	Full_Citation: 
#	Abstract: The climate of the Sahara and Arabian Deserts during the Little Ice Age is not well known, due to a lack of annually resolved natural and documentary archives. We present an annual reconstruction of temperature and aridity derived from Sr/Ca and oxygen isotopes in a coral of the desert-surrounded northern Red Sea. Our data indicate that the eastern Sahara and Arabian Deserts did not experience pronounced cooling during the late Little Ice Age (~1750-1850) but suggest an even more arid mean climate than in the following ~150 years. The mild temperatures are broadly in line with predominantly negative phases of the North Atlantic Oscillation during the Little Ice Age. The more arid climate is best explained by meridional advection of dry continental air from Eurasia. We find evidence for an abrupt termination of the more arid climate after 1850, coincident with a reorganization of the atmospheric circulation over Europe. 
#------------------
# Publication 
#	Authors: Thomas Felis, Jürgen Pätzold, Yossi Loya, Maoz Fine, Ahmed H. Nawar, Gerold Wefer
#	Published_Date_or_Year: 2000-12-01     
#	Published_Title: A coral oxygen isotope record from the northern Red Sea documenting NAO, ENSO, and North Pacific teleconnections on Middle East climate variability since the year 1750 
#	Journal_Name: Paleoceanography
#	Volume: 15
#	Edition: 
#	Issue: 6
#	Pages: 679-694
#	Report_Number: 
#	DOI: 10.1029/1999PA000477
#	Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999PA000477
#	Full_Citation: 
#	Abstract: A 245-year coral oxygen isotope record from the northern Red Sea (Ras Umm Sidd/Egypt, ~28N) in bimonthly resolution is presented. The mean annual coral d18O signal apparently reflects varying proportions of both sea surface temperature and d18Oseawater variability. In conjunction with instrumental observations of climate the coral record suggests for interannual and longer timescales that colder periods are accompanied by more arid conditions in the northern Red Sea but increased rainfall in the southeastern Mediterranean, whereas warmer periods are accompanied by decreased rainfall in the latter and less arid conditions in the northern Red Sea. A ~70-year oscillation of probably North Atlantic origin dominates the coral time series. Interannual to interdecadal variability is correlated with instrumental indices of the North Atlantic Oscillation (NAO), the El Nino-Southern Oscillation (ENSO), and North Pacific climate variability. The results suggest that these modes contributed consistently to Middle East climate variability since at least 1750, preferentially at a period of ~5.7 years. 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Deutsche Forschungsgemeinschaft
#	Grant: 
#------------------
# Site_Information 
#       Site_Name: Ras Umm Sidd 
#       Location: Ocean>Indian Ocean>Red Sea
#	Country: 
#	Northernmost_Latitude: 27.85 
# 	Southernmost_Latitude: 27.85 
# 	Easternmost_Longitude: 34.32 
# 	Westernmost_Longitude: 34.32 
# 	Elevation: -6 m  
#------------------
# Data_Collection   
#	Collection_Name: RasUmmSidd2018bmon
#	Earliest_Year: 1751
#	Most_Recent_Year: 1995
#	Time_Unit: AD 
#	Core_Length: 2.6 m
#	Notes:  
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## age_CE	age, , , years CE, , , , ,N,
## d18O	delta 18O, Porites sp., , per mil VPDB, bimonthly, Corals and Sclerosponges,,isotope ratio mass spectrometry,N,
## Sr/Ca	strontium/calcium, , , mmol/mol, bimonthly, Corals and Sclerosponges, , ,N,
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_CE	d18O	Sr/Ca
1819.083	-2.77	9.435
1819.250	-3.30	9.254
1819.417	-3.77	9.143
1819.583	-3.68	9.157
1819.750	-3.40	9.212
1819.917	-3.15	9.292
1820.083	-2.91	9.388
1820.250	-3.33	9.354
1820.417	-3.47	9.270
1820.583	-3.66	9.102
1820.750	-3.47	9.187
1820.917	-3.12	9.303
1821.083	-2.78	9.460
1821.250	-2.88	9.366
1821.417	-3.49	9.212
1821.583	-3.66	9.175
1821.750	-3.37	9.238
1821.917	-3.05	9.311
1822.083	-2.79	9.428
1822.250	-3.06	9.386
1822.417	-3.56	9.204
1822.583	-3.54	9.164
1822.750	-3.49	9.154
1822.917	-3.24	9.320
1823.083	-2.88	9.410
1823.250	-2.87	9.439
1823.417	-3.37	9.213
1823.583	-3.53	9.119
1823.750	-3.25	9.254
1823.917	-2.95	9.410
1824.083	-2.85	9.408
1824.250	-3.25	9.270
1824.417	-3.56	9.171
1824.583	-3.47	9.196
1824.750	-3.30	9.253
1824.917	-3.05	9.361
1825.083	-2.78	9.487
1825.250	-3.28	9.330
1825.417	-3.48	9.264
1825.583	-3.45	9.260
1825.750	-3.44	9.240
1825.917	-3.16	9.352
1826.083	-2.74	9.528
1826.250	-2.81	9.493
1826.417	-3.04	9.388
1826.583	-3.27	9.310
1826.750	-3.50	9.257
1826.917	-3.54	9.184
1827.083	-2.94	9.376
1827.250	-2.82	9.426
1827.417	-3.25	9.278
1827.583	-3.59	9.203
1827.750	-3.77	9.114
1827.917	-3.53	9.177
1828.083	-3.05	9.369
1828.250	-2.98	9.437
1828.417	-3.33	9.347
1828.583	-3.80	9.167
1828.750	-3.83	9.076
1828.917	-3.25	9.248
1829.083	-2.93	9.454
1829.250	-2.94	9.440
1829.417	-3.18	9.334
1829.583	-3.84	9.154
1829.750	-3.39	9.253
1829.917	-3.05	9.365
1830.083	-2.94	9.462
1830.250	-3.09	9.371
1830.417	-3.44	9.255
1830.583	-3.75	9.086
1830.750	-3.42	9.150
1830.917	-3.55	9.303
1831.083	-3.02	9.423
1831.250	-3.03	9.365
1831.417	-3.45	9.248
1831.583	-3.69	9.122
1831.750	-3.56	9.185
1831.917	-3.20	9.342
1832.083	-2.87	9.470
1832.250	-2.85	9.493
1832.417	-3.05	9.440
1832.583	-3.38	9.337
1832.750	-3.50	9.190
1832.917	-3.31	9.274
1833.083	-3.00	9.398
1833.250	-2.98	9.403
1833.417	-3.16	9.321
1833.583	-3.34	9.239
1833.750	-3.43	9.122
1833.917	-3.17	9.347
1834.083	-2.64	9.586
1834.250	-2.84	9.479
1834.417	-3.43	9.313
1834.583	-3.24	9.291
1834.750	-3.24	9.348
1834.917	-3.10	9.429
1835.083	-2.76	9.468
1835.250	-2.74	9.441
1835.417	-2.90	9.366
1835.583	-3.11	9.370
1835.750	-3.36	9.210
1835.917	-3.40	9.250
1836.083	-2.83	9.456
1836.250	-2.85	9.507
1836.417	-3.15	9.331
1836.583	-3.52	9.204
1836.750	-3.58	9.193
1836.917	-3.06	9.375
1837.083	-2.67	9.477
1837.250	-3.10	9.386
1837.417	-3.54	9.208
1837.583	-3.48	9.176
1837.750	-3.25	9.290
1837.917	-3.07	9.409
1838.083	-2.99	9.430
1838.250	-3.25	9.345
1838.417	-3.55	9.216
1838.583	-3.69	9.154
1838.750	-3.52	9.222
1838.917	-3.22	9.324
1839.083	-2.78	9.466
1839.250	-2.74	9.459
1839.417	-3.28	9.315
1839.583	-3.57	9.199
1839.750	-3.58	9.176
1839.917	-3.12	9.351
1840.083	-2.83	9.498
1840.250	-3.06	9.421
1840.417	-3.46	9.241
1840.583	-3.70	9.123
1840.750	-3.58	9.192
1840.917	-3.33	9.293
1841.083	-2.87	9.455
1841.250	-2.99	9.411
1841.417	-3.34	9.229
1841.583	-3.74	9.071
1841.750	-3.41	9.258
1841.917	-3.09	9.407
1842.083	-2.83	9.426
1842.250	-3.09	9.293
1842.417	-3.40	9.211
1842.583	-3.60	9.139
1842.750	-3.60	9.117
1842.917	-3.48	9.186
1843.083	-3.06	9.343
1843.250	-3.00	9.357
1843.417	-3.08	9.312
1843.583	-3.29	9.184
1843.750	-3.30	9.187
1843.917	-3.10	9.319
1844.083	-2.79	9.469
1844.250	-3.28	9.247
1844.417	-3.75	9.100
1844.583	-3.92	9.131
1844.750	-3.84	9.280
1844.917	-3.41	9.413
1845.083	-3.39	9.241
1845.250	-3.46	9.152
1845.417	-3.67	9.091
1845.583	-3.65	9.102
1845.750	-3.46	9.161
1845.917	-3.24	9.271
1846.083	-2.98	9.441
1846.250	-3.06	9.387
1846.417	-3.50	9.255
1846.583	-3.72	9.115
1846.750	-3.66	9.130
1846.917	-3.67	9.164
1847.083	-3.07	9.315
1847.250	-3.12	9.393
1847.417	-3.36	9.296
1847.583	-3.51	9.161
1847.750	-3.67	9.112
1847.917	-3.80	9.193
1848.083	-3.30	9.371
1848.250	-3.47	9.356
1848.417	-3.68	9.235
1848.583	-3.73	9.180
1848.750	-3.78	9.144
1848.917	-3.41	9.274
1849.083	-3.00	9.424
1849.250	-2.96	9.465
1849.417	-3.38	9.245
1849.583	-3.60	9.135
1849.750	-3.54	9.136
1849.917	-3.46	9.246
1850.083	-3.04	9.497
1850.250	-3.30	9.404
1850.417	-3.75	9.203
1850.583	-3.75	9.076
1850.750	-3.60	9.102
1850.917	-3.30	9.250
1851.083	-2.95	9.440
1851.250	-3.12	9.352
1851.417	-3.50	9.191
1851.583	-3.88	9.142
1851.750	-3.60	9.130
1851.917	-3.39	9.184
1852.083	-2.92	9.385
1852.250	-2.88	9.407
1852.417	-3.22	9.304
1852.583	-3.69	9.181
1852.750	-3.61	9.152
1852.917	-3.31	9.164
1853.083	-2.98	9.434
1853.250	-3.30	9.503
1853.417	-3.56	9.354
1853.583	-3.86	9.332
1853.750	-3.55	9.385
1853.917	-3.41	9.429
1854.083	-3.00	9.488
1854.250	-3.20	9.453
1854.417	-3.63	9.313
1854.583	-3.70	9.367
1854.750	-3.63	9.419
1854.917	-3.37	9.373
1855.083	-3.07	9.469
1855.250	-3.16	9.348
1855.417	-3.58	9.237
1855.583	-3.82	9.186
1855.750	-3.87	9.188
1855.917	-3.75	9.240
1856.083	-3.26	9.351
1856.250	-3.27	9.355
1856.417	-3.28	9.321
1856.583	-3.71	9.210
1856.750	-3.94	9.169
1856.917	-3.65	9.231
1857.083	-3.24	9.353
1857.250	-3.31	9.472
1857.417	-3.42	9.539
1857.583	-3.71	9.272
1857.750	-3.70	9.168
1857.917	-3.27	9.279
1858.083	-2.87	9.480
1858.250	-3.23	9.420
1858.417	-3.34	9.279
1858.583	-3.46	9.248
1858.750	-3.59	9.217
1858.917	-3.48	9.263
1859.083	-3.19	9.403
1859.250	-3.20	9.428
1859.417	-3.44	9.326
1859.583	-3.70	9.259
1859.750	-3.54	9.265
1859.917	-3.34	9.357
1860.083	-3.05	9.381
1860.250	-3.36	9.308
1860.417	-3.67	9.232
1860.583	-3.72	9.184
1860.750	-3.58	9.202
1860.917	-3.30	9.320
1861.083	-2.89	9.512
1861.250	-3.09	9.472
1861.417	-3.47	9.302
1861.583	-3.72	9.185
1861.750	-3.64	9.221
1861.917	-3.42	9.329
1862.083	-3.05	9.442
1862.250	-3.37	9.375
1862.417	-3.64	9.232
1862.583	-3.64	9.226
1862.750	-3.27	9.344
1862.917	-2.64	9.521
1863.083	-2.59	9.520
1863.250	-3.28	9.279
1863.417	-3.68	9.151
1863.583	-3.65	9.151
1863.750	-3.51	9.219
1863.917	-3.22	9.345
1864.083	-3.03	9.471
1864.250	-3.17	9.393
1864.417	-3.47	9.250
1864.583	-3.75	9.243
1864.750	-3.87	9.171
1864.917	-3.35	9.380
1865.083	-3.29	9.403
1865.250	-3.63	9.234
1865.417	-4.05	9.108
1865.583	-3.90	9.183
1865.750	-3.72	9.240
1865.917	-3.61	9.308
1866.083	-3.14	9.459
1866.250	-3.42	9.497
1866.417	-3.57	9.342
1866.583	-3.82	9.194
1866.750	-3.75	9.187
1866.917	-3.53	9.276
1867.083	-3.14	9.475
1867.250	-3.46	9.435
1867.417	-3.84	9.235
1867.583	-3.73	9.240
1867.750	-3.36	9.298
1867.917	-3.18	9.400
1868.083	-2.99	9.500
1868.250	-3.28	9.360
1868.417	-3.67	9.232
1868.583	-3.79	9.192
1868.750	-3.82	9.195
1868.917	-3.49	9.320
1869.083	-2.98	9.511
1869.250	-3.12	9.431
1869.417	-3.58	9.280
1869.583	-4.01	9.111
1869.750	-3.74	9.216
1869.917	-3.32	9.377
1870.083	-3.11	9.471
1870.250	-3.24	9.416
1870.417	-3.75	9.262
1870.583	-3.88	9.195
1870.750	-3.60	9.224
1870.917	-3.35	9.298
1871.083	-3.01	9.494
1871.250	-3.21	9.401
1871.417	-3.51	9.264
1871.583	-3.70	9.230
1871.750	-3.57	9.245
1871.917	-3.30	9.336
1872.083	-3.14	9.446
1872.250	-3.24	9.372
1872.417	-3.48	9.259
1872.583	-3.75	9.193
1872.750	-3.77	9.180
1872.917	-3.44	9.288
1873.083	-2.96	9.436
1873.250	-3.19	9.434
1873.417	-3.58	9.279
1873.583	-3.74	9.171
1873.750	-3.55	9.277
1873.917	-3.10	9.467
1874.083	-2.75	9.475
1874.250	-3.13	9.402
1874.417	-3.61	9.240
1874.583	-3.52	9.224
1874.750	-3.48	9.302
1874.917	-3.30	9.430
1875.083	-3.05	9.505
1875.250	-3.48	9.458
1875.417	-3.80	9.380
1875.583	-3.38	9.313
1875.750	-3.28	9.328
1875.917	-3.18	9.385
1876.083	-2.84	9.561
1876.250	-3.07	9.579
1876.417	-3.50	9.365
1876.583	-3.68	9.257
1876.750	-3.55	9.286
1876.917	-3.22	9.418
1877.083	-3.05	9.409
1877.250	-3.39	9.306
1877.417	-3.78	9.222
1877.583	-3.92	9.151
1877.750	-3.57	9.267
1877.917	-3.21	9.398
1878.083	-2.93	9.528
1878.250	-3.31	9.475
1878.417	-3.67	9.171
1878.583	-3.91	9.131
1878.750	-3.63	9.213
1878.917	-3.23	9.370
1879.083	-3.06	9.465
1879.250	-3.42	9.366
1879.417	-3.68	9.229
1879.583	-3.83	9.184
1879.750	-3.72	9.238
1879.917	-3.46	9.348
1880.083	-3.02	9.510
1880.250	-3.05	9.517
1880.417	-3.38	9.364
1880.583	-3.78	9.233
1880.750	-3.63	9.277
1880.917	-3.46	9.326
1881.083	-3.22	9.363
1881.250	-3.44	9.331
1881.417	-3.93	9.284
1881.583	-3.72	9.257
1881.750	-3.45	9.265
1881.917	-3.04	9.383
1882.083	-2.95	9.393
1882.250	-3.44	9.321
1882.417	-3.91	9.231
1882.583	-3.58	9.166
1882.750	-3.32	9.233
1882.917	-3.06	9.370
1883.083	-2.74	9.503
1883.250	-2.84	9.458
1883.417	-3.21	9.360
1883.583	-3.35	9.266
1883.750	-3.61	9.188
1883.917	-3.33	9.286
1884.083	-2.94	9.432
1884.250	-3.07	9.427
1884.417	-3.18	9.329
1884.583	-3.57	9.224
1884.750	-3.36	9.233
1884.917	-3.25	9.324
1885.083	-2.98	9.453
1885.250	-3.21	9.375
1885.417	-3.61	9.260
1885.583	-3.80	9.193
1885.750	-3.67	9.242
1885.917	-3.52	9.260
1886.083	-3.16	9.418
1886.250	-3.15	9.483
1886.417	-3.31	9.320
1886.583	-3.65	9.248
1886.750	-3.85	9.231
1886.917	-3.46	9.367
1887.083	-3.05	9.536
1887.250	-3.18	9.393
1887.417	-3.48	9.202
1887.583	-3.79	9.099
1887.750	-3.79	9.143
1887.917	-3.23	9.329
1888.083	-3.14	9.389
1888.250	-3.43	9.328
1888.417	-3.75	9.173
1888.583	-3.85	9.183
1888.750	-3.80	9.217
1888.917	-3.39	9.331
1889.083	-3.19	9.415
1889.250	-3.60	9.296
1889.417	-3.77	9.259
1889.583	-3.75	9.303
1889.750	-3.58	9.397
1889.917	-3.46	9.358
1890.083	-3.05	9.476
1890.250	-3.27	9.526
1890.417	-3.70	9.310
1890.583	-3.94	9.239
1890.750	-3.75	9.275
1890.917	-3.28	9.392
1891.083	-3.06	9.477
1891.250	-3.59	9.338
1891.417	-3.73	9.276
1891.583	-3.94	9.201
1891.750	-3.77	9.272
1891.917	-3.64	9.329
1892.083	-3.02	9.440
1892.250	-2.89	9.529
1892.417	-3.36	9.427
1892.583	-3.78	9.230
1892.750	-3.80	9.235
1892.917	-3.30	9.382
1893.083	-3.02	9.528
1893.250	-3.49	9.329
1893.417	-3.71	9.280
1893.583	-3.62	9.294
1893.750	-3.45	9.294
1893.917	-3.23	9.350
1894.083	-2.91	9.484
1894.250	-2.99	9.488
1894.417	-3.44	9.293
1894.583	-3.70	9.222
1894.750	-3.71	9.284
1894.917	-3.30	9.412
1895.083	-2.98	9.515
1895.250	-3.07	9.497
1895.417	-3.53	9.336
1895.583	-3.82	9.202
1895.750	-3.57	9.284
1895.917	-3.36	9.391
1896.083	-3.07	9.517
1896.250	-3.16	9.502
1896.417	-3.63	9.310
1896.583	-4.09	9.123
1896.750	-3.90	9.152
1896.917	-3.49	9.295
1897.083	-3.05	9.467
1897.250	-3.14	9.482
1897.417	-3.58	9.366
1897.583	-3.92	9.210
1897.750	-3.78	9.164
1897.917	-3.26	9.332
1898.083	-3.02	9.470
1898.250	-3.13	9.388
1898.417	-3.54	9.274
1898.583	-3.64	9.278
1898.750	-3.77	9.220
1898.917	-3.28	9.423
1899.083	-2.96	9.537
1899.250	-3.22	9.454
1899.417	-3.57	9.327
1899.583	-3.78	9.242
1899.750	-3.66	9.295
1899.917	-3.41	9.368
1900.083	-2.99	9.468
1900.250	-3.01	9.497
1900.417	-3.25	9.349
1900.583	-3.76	9.200
1900.750	-3.64	9.272
1900.917	-3.32	9.384
1901.083	-3.01	9.391
1901.250	-3.28	9.372
1901.417	-3.77	9.216
1901.583	-3.77	9.151
1901.750	-3.64	9.197
1901.917	-3.47	9.339
1902.083	-3.20	9.441
1902.250	-3.37	9.399
1902.417	-3.77	9.277
1902.583	-3.72	9.239
1902.750	-3.48	9.329
1902.917	-3.31	9.380
1903.083	-3.24	9.377
1903.250	-3.42	9.355
1903.417	-3.64	9.298
1903.583	-3.62	9.260
1903.750	-3.40	9.338
1903.917	-3.20	9.410
1904.083	-3.10	9.460
1904.250	-3.20	9.455
1904.417	-3.48	9.309
1904.583	-3.70	9.189
1904.750	-3.61	9.233
1904.917	-3.23	9.348
1905.083	-3.00	9.481
1905.250	-3.35	9.343
1905.417	-3.74	9.184
1905.583	-3.86	9.154
1905.750	-3.71	9.158
1905.917	-3.50	9.297
1906.083	-3.02	9.428
1906.250	-3.37	9.340
1906.417	-3.60	9.309
1906.583	-3.63	9.266
1906.750	-3.54	9.277
1906.917	-3.39	9.368
1907.083	-2.99	9.456
1907.250	-3.19	9.333
1907.417	-3.52	9.321
1907.583	-3.63	9.317
1907.750	-3.57	9.299
1907.917	-3.26	9.385
1908.083	-3.02	9.449
1908.250	-3.57	9.269
1908.417	-3.79	9.191
1908.583	-3.83	9.175
1908.750	-3.48	9.294
1908.917	-3.18	9.373
1909.083	-2.90	9.427
1909.250	-3.25	9.273
1909.417	-3.68	9.134
1909.583	-3.80	9.124
1909.750	-3.69	9.107
1909.917	-3.39	9.228
1910.083	-3.03	9.423
1910.250	-2.95	9.364
1910.417	-3.31	9.213
1910.583	-3.79	9.091
1910.750	-3.70	9.133
1910.917	-3.48	9.291
1911.083	-3.08	9.427
1911.250	-3.13	9.298
1911.417	-3.57	9.179
1911.583	-3.87	9.144
1911.750	-3.59	9.157
1911.917	-3.26	9.312
1912.083	-3.04	9.341
1912.250	-3.36	9.301
1912.417	-3.66	9.194
1912.583	-3.87	9.090
1912.750	-3.62	9.150
1912.917	-3.45	9.290
1913.083	-2.88	9.482
1913.250	-3.29	9.326
1913.417	-3.55	9.314
1913.583	-3.69	9.269
1913.750	-3.73	9.161
1913.917	-3.40	9.235
1914.083	-3.08	9.309
1914.250	-3.01	9.464
1914.417	-3.20	9.338
1914.583	-3.54	9.177
1914.750	-3.58	9.151
1914.917	-3.25	9.285
1915.083	-2.95	9.378
1915.250	-3.14	9.426
1915.417	-3.35	9.298
1915.583	-3.93	9.091
1915.750	-4.01	9.071
1915.917	-3.91	9.120
1916.083	-3.30	9.295
1916.250	-3.43	9.313
1916.417	-3.70	9.257
1916.583	-3.77	9.098
1916.750	-3.65	9.092
1916.917	-3.41	9.167
1917.083	-3.32	9.323
1917.250	-3.39	9.285
1917.417	-3.56	9.194
1917.583	-3.86	9.139
1917.750	-3.83	9.140
1917.917	-3.55	9.199
1918.083	-3.07	9.401
1918.250	-3.17	9.438
1918.417	-3.47	9.265
1918.583	-3.69	9.122
1918.750	-3.65	9.183
1918.917	-3.46	9.317
1919.083	-3.42	9.289
1919.250	-3.80	9.184
1919.417	-3.92	9.130
1919.583	-3.84	9.112
1919.750	-3.74	9.122
1919.917	-3.53	9.237
1920.083	-3.33	9.352
1920.250	-3.28	9.321
1920.417	-3.29	9.242
1920.583	-3.55	9.160
1920.750	-3.89	9.089
1920.917	-3.49	9.202
1921.083	-3.05	9.409
1921.250	-3.27	9.347
1921.417	-3.53	9.166
1921.583	-3.58	9.130
1921.750	-3.63	9.095
1921.917	-3.52	9.161
1922.083	-3.33	9.277
1922.250	-3.36	9.307
1922.417	-3.48	9.292
1922.583	-3.76	9.158
1922.750	-3.86	9.147
1922.917	-3.75	9.195
1923.083	-3.30	9.354
1923.250	-3.43	9.255
1923.417	-3.77	9.079
1923.583	-3.84	9.033
1923.750	-3.75	9.037
1923.917	-3.57	9.121
1924.083	-3.09	9.371
1924.250	-3.21	9.325
1924.417	-3.44	9.230
1924.583	-3.90	9.019
1924.750	-3.67	9.081
1924.917	-3.36	9.197
1925.083	-3.22	9.346
1925.250	-3.33	9.350
1925.417	-3.61	9.245
1925.583	-3.76	9.137
1925.750	-3.73	9.187
1925.917	-3.47	9.276
1926.083	-3.01	9.423
1926.250	-3.24	9.382
1926.417	-3.61	9.264
1926.583	-3.69	9.162
1926.750	-3.68	9.122
1926.917	-3.51	9.233
1927.083	-2.87	9.484
1927.250	-3.16	9.442
1927.417	-3.58	9.237
1927.583	-3.53	9.139
1927.750	-3.67	9.132
1927.917	-3.50	9.229
1928.083	-3.03	9.448
1928.250	-3.10	9.492
1928.417	-3.78	9.223
1928.583	-3.93	9.045
1928.750	-3.72	9.159
1928.917	-3.62	9.253
1929.083	-3.14	9.427
1929.250	-3.00	9.421
1929.417	-3.47	9.275
1929.583	-3.84	9.111
1929.750	-3.54	9.207
1929.917	-3.16	9.381
1930.083	-3.04	9.486
1930.250	-3.36	9.313
1930.417	-3.80	9.160
1930.583	-3.66	9.253
1930.750	-3.47	9.335
1930.917	-3.35	9.367
1931.083	-3.16	9.414
1931.250	-3.51	9.261
1931.417	-3.90	9.109
1931.583	-3.84	9.167
1931.750	-3.52	9.260
1931.917	-3.15	9.362
1932.083	-2.89	9.456
1932.250	-3.12	9.457
1932.417	-3.67	9.242
1932.583	-4.00	9.072
1932.750	-3.78	9.140
1932.917	-3.30	9.330
1933.083	-3.02	9.372
1933.250	-3.59	9.298
1933.417	-3.82	9.187
1933.583	-3.81	9.226
1933.750	-3.59	9.291
1933.917	-3.35	9.351
1934.083	-3.11	9.417
1934.250	-3.34	9.332
1934.417	-3.75	9.192
1934.583	-3.88	9.159
1934.750	-3.59	9.274
1934.917	-3.38	9.333
1935.083	-3.32	9.359
1935.250	-3.51	9.287
1935.417	-3.78	9.182
1935.583	-3.90	9.172
1935.750	-3.83	9.204
1935.917	-3.56	9.285
1936.083	-3.26	9.371
1936.250	-3.33	9.379
1936.417	-3.62	9.272
1936.583	-4.00	9.079
1936.750	-3.69	9.152
1936.917	-3.48	9.243
1937.083	-3.14	9.346
1937.250	-3.42	9.294
1937.417	-3.67	9.145
1937.583	-3.80	9.096
1937.750	-3.60	9.184
1937.917	-3.34	9.321
1938.083	-3.16	9.404
1938.250	-3.28	9.385
1938.417	-3.61	9.233
1938.583	-3.85	9.059
1938.750	-3.59	9.154
1938.917	-3.37	9.332
1939.083	-2.99	9.413
1939.250	-3.27	9.294
1939.417	-3.74	9.133
1939.583	-4.08	9.059
1939.750	-4.03	9.069
1939.917	-3.76	9.151
1940.083	-3.45	9.305
1940.250	-3.39	9.344
1940.417	-3.57	9.260
1940.583	-3.79	9.155
1940.750	-3.75	9.201
1940.917	-3.34	9.344
1941.083	-3.22	9.328
1941.250	-3.78	9.146
1941.417	-3.90	9.154
1941.583	-3.87	9.147
1941.750	-3.55	9.225
1941.917	-3.09	9.357
1942.083	-3.01	9.449
1942.250	-3.24	9.378
1942.417	-3.54	9.299
1942.583	-3.82	9.239
1942.750	-3.70	9.144
1942.917	-3.55	9.206
1943.083	-3.05	9.372
1943.250	-3.05	9.432
1943.417	-3.32	9.412
1943.583	-3.59	9.282
1943.750	-3.90	9.113
1943.917	-3.51	9.254
1944.083	-2.98	9.461
1944.250	-3.16	9.429
1944.417	-3.60	9.165
1944.583	-3.85	9.166
1944.750	-3.62	9.235
1944.917	-3.27	9.376
1945.083	-3.01	9.445
1945.250	-3.42	9.341
1945.417	-3.69	9.221
1945.583	-3.68	9.173
1945.750	-3.48	9.231
1945.917	-3.11	9.363
1946.083	-2.91	9.513
1946.250	-3.30	9.381
1946.417	-3.54	9.243
1946.583	-3.90	9.089
1946.750	-3.78	9.118
1946.917	-3.54	9.261
1947.083	-3.13	9.358
1947.250	-3.12	9.383
1947.417	-3.58	9.266
1947.583	-3.74	9.227
1947.750	-3.61	9.221
1947.917	-3.35	9.300
1948.083	-2.93	9.482
1948.250	-3.31	9.339
1948.417	-3.78	9.144
1948.583	-3.66	9.162
1948.750	-3.44	9.249
1948.917	-2.99	9.332
1949.083	-2.76	9.481
1949.250	-3.17	9.418
1949.417	-3.61	9.299
1949.583	-3.53	9.267
1949.750	-3.27	9.261
1949.917	-3.05	9.316
1950.083	-3.02	9.502
1950.250	-3.20	9.350
1950.417	-3.53	9.173
1950.583	-3.85	9.099
1950.750	-3.76	9.153
1950.917	-3.39	9.275
1951.083	-3.08	9.415
1951.250	-3.26	9.328
1951.417	-3.52	9.207
