# Sabine Bank, Vanuatu stable isotope salinity reconstruction from 1842-2007 CE
#-----------------------------------------------------------------------
#              World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                       NOAA Paleoclimatology Program 
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# plus the data file URL and date accessed.
#
#  Online Resource:
#  http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:13439
# 
# Archive/Proxy: Coral
#
#--------------------------------
# Contribution Date
# Date: 10/2012
#--------------------------------
# Title:     Sabine Bank, Vanuatu stable isotope salinity reconstruction from 1842-2007 CE
#--------------------------------
# Investigators: Meaghan K. Gorman , Terence M. Quinn, Frederick W. Taylor, Judson W. Partin, Guy Cabioch, James A. Austin, Jr., Bernard Pelletier, Valerie Ballu, Christophe Maes, Steffen Saustrup
# Description and Notes: Stable isotopic analyses (d18O and d13C) from a modern Porites lutea coral cored at Sabine Bank, Vanuatu in December 2006 and October 2007. The d18O anomaly data is used to investigate salinity variability at this location from 1842-2007 CE (span of 165 years). A 2-m long core (06SB-A1) was extracted from a Porites lutea coral head in 8 m of water at Sabine Bank, Vanuatu (166.07°E, 15.94°S), in December 2006. A 2.9-m long core (07SB-A2) was extracted from the same coral head in October 2007, reaching the base of the coral. We prepared the 8-cm diameter cores by cutting them into 6-mm thick slabs; X-radiographs of these slabs helped to determine the maximum growth axis of the coral, which guided the selection of the most appropriate sampling paths for micromilling powders. Using a computer assisted micromill drilling system, we collected coral sample powders at 1 mm intervals, which equates to approximate monthly sampling, given an estimate of an annual extension rate of 1.2 cm/yr. Core 06SB-A1 was sampled in its entirety and 07SB-A2 was sampled from 0 to 40 cm (to confirm overlap of the two cores and to gain an extra year in the time series) and from 143 to 290 cm, which overlaps with the lower end of 06SB-A1 and extends the time series back to 1842 CE. Results are only reported to a depth of 200 cm as a result of diagenetic alteration at the bottom of the core, which is visible as dark patches in the X- radiographs and large excursions, as well as the lack of an annual cycle in the geochemical time series. Stable isotope determinations were made on aliquots of sample powder using a Thermo-Finnigan MAT253 Isotope Ratio Mass Spectrometer (IRMS), with a Kiel IV Carbonate Device, and on a Thermo-Finnigan Delta V Plus IRMS with Gasbench II (GB II) connected to a Conflo IV, both at the Analytical Laboratory for Paleoclimate Studies (ALPS) at the Jackson School of Geosciences, University of Texas at Austin. The precision of the Kiel IV/MAT253 IRMS for samples in this study is 0.05 per mil for d18O and 0.03 per mil for d13C (1-sigma), as estimated via multiple analyses of a carbonate standard (n = 224), which is consistent with long- term precision for this instrument of 0.06 per mil for d18O and 0.03 per mil for d13C. The precision of the GB II/Delta V Plus IRMS is 0.07 per mil for d18O and 0.03 per mil for d13C (1-sigma), as estimated via multiple analyses of the same carbonate standard (n = 25), which is consistent with long-term precision for this instrument of 0.07 per mil for d18O and 0.03 per mil for d13C. Replicate coral samples analyzed on both mass spectrometers yield similar results (mean difference = 0.03 per mil for d18O and 0.12 per mil for d13C; n = 35). All stable isotope values are reported relative to Vienna Pee Dee Belemnite (VPDB), in standard delta notation. Reconstructed SSS = 34.861 + 1.772*d18Oanomaly. See paper for full description of methods. 
#
#--------------------
# Publication/Citation 
#   Authors: Gorman, M.K., T.M. Quinn, F.W. Taylor, J.W. Partin, G. Cabioch, J.A. Austin Jr., B. Pelletier, V. Ballu, C. Maes, and S. Saustrup. 
#   Journal Name: Paleoceanography
#   Published Title: A coral-based reconstruction of sea surface salinity at Sabine Bank, Vanuatu from 1842 to 2007 CE
#   Published Date or Year: 2012
#   Volume: 27
#   Report Number: PA3226
#   DOI: 10.1029/2012PA002302
# Abstract: Climate variability associated with the El NiÃ±o-Southern Oscillation (ENSO) results in large sea-surface temperature (SST) and sea-surface salinity (SSS) anomalies in many regions of the tropical Pacific Ocean. We investigate interannual changes in SSS driven by ENSO in the southwestern Pacific at Sabine Bank, Vanuatu (SBV, 166.04°E, 15.94°S) using monthly variations in coral d18O from 1842 to 2007 CE. We develop and apply a coral d18O -SSS transfer function, which is assessed using a calibration-verification exercise (1970-2007 CE). The 165-year reconstructed SSS record contains a prominent trend toward freshening from 1842 to 2007 CE; mean SSS for 1842-1872 CE is 35.46 Â± 0.28 psu, which contrasts with a mean value of 34.85 Â± 0.31 psu for 1977-2007 CE, with a freshening trend during the latter part of the 20th century that is not unprecedented with respect to the overall record. Variance in the record is concentrated in the interannual (42%) and interdecadal (29%) bands. The SBV-SSS record matches well with a similarly reconstructed SSS time series at Malo Channel, Vanuatu, which is located ~120 km to the east of SBV. This regional signal is likely driven by ENSO-related changes in the SPCZ and interdecadal changes in surface water advection. The pattern of interdecadal variability at SBV agrees reasonably well with coral records of interdecadal variability from Fiji and Tonga, especially in the pre-1940 portions of the records, further evidence for the regional extent of the salinity signal at Sabine Bank, Vanuatu.
#--------------------------------
# Funding Agency: 
#    Name: NSF
#    Grant: OCE 0517964 and OCE 0402349
#--------------------------------
# Site Information: 
# Name: Sabine Bank
# Region: Western Pacific Ocean, Vanuatu
#	Northmost Latitude:  15.94 S
# 	Southmost Latitude:  15.94 S
# 	Eastmost Longitude: 166.04 E
# 	Westmost Longitude: 166.04 E
# 	Elevation:depth(m): 8
#--------------------------------
# Data Collection 
# Core Name: Sabine Bank Isotopes and SSS
# First Year: 1842
# First Year: 2007
# Time Unit: AD
#--------------------------------
# Variables    
# 
age_AD age, , ,AD,,,, 
d18Op.lutea 	delta 18O, Porites lutea,,per mil VPDB,,,,mass spectrometer
d13Cp.lutea 	delta 13C, Porites lutea,,per mil VPDB,,,,mass spectrometer 
d18Op.lutea61-90 delta 18O, Porites lutea,,per mil VPDB,anomalies relative to 1961-1990 base period,,, 
sss-d18O.c		Sea Surface Salinty,,psu,,,,,reconstructed from coral d18Oanomaly


age_AD	d18Op.lutea	d13Cp.lutea 	d18Op.lutea61-90	sss-d18O.c
1872.042	-4.98	-1.25	0.07	34.98
1872.125	-5.04	-1.46	0.05	34.94
1872.208	-5.03	-1.38	0.04	34.93
1872.292	-4.86	-1.16	0.17	35.16
1872.375	-4.70	-0.91	0.25	35.31
1872.458	-4.64	-0.82	0.22	35.25
1872.542	-4.59	-0.79	0.19	35.19
1872.625	-4.51	-0.67	0.21	35.22
1872.708	-4.56	-0.60	0.21	35.23
1872.792	-4.61	-0.66	0.24	35.28
1872.875	-4.63	-0.81	0.29	35.38
1872.958	-4.62	-0.83	0.36	35.50
1873.042	-4.63	-0.66	0.42	35.60
1873.125	-4.67	-0.42	0.41	35.59
1873.208	-4.78	-0.69	0.29	35.37
1873.292	-4.79	-0.89	0.24	35.29
1873.375	-4.69	-0.93	0.26	35.33
1873.458	-4.67	-1.02	0.19	35.19
1873.542	-4.61	-1.06	0.17	35.17
1873.625	-4.50	-1.04	0.22	35.25
1873.708	-4.52	-1.05	0.25	35.31
1873.792	-4.56	-1.05	0.29	35.37
1873.875	-4.61	-1.02	0.31	35.41
1873.958	-4.65	-1.03	0.33	35.45
1874.042	-4.69	-1.07	0.36	35.50
1874.125	-4.72	-1.08	0.37	35.51
1874.208	-4.71	-1.02	0.36	35.50
1874.292	-4.62	-0.80	0.41	35.59
1874.375	-4.59	-0.69	0.37	35.51
1874.458	-4.66	-0.73	0.20	35.22
1874.542	-4.64	-0.76	0.14	35.11
1874.625	-4.60	-0.78	0.12	35.07
1874.708	-4.60	-0.71	0.17	35.17
1874.792	-4.62	-0.68	0.23	35.26
1874.875	-4.73	-0.99	0.19	35.20
1874.958	-4.83	-1.30	0.16	35.14
1875.042	-4.79	-1.29	0.26	35.32
1875.125	-4.75	-1.22	0.34	35.46
1875.208	-4.74	-1.10	0.33	35.45
1875.292	-4.73	-0.98	0.30	35.40
1875.375	-4.70	-0.90	0.26	35.32
1875.458	-4.67	-0.82	0.19	35.20
1875.542	-4.61	-0.70	0.17	35.16
1875.625	-4.57	-0.61	0.15	35.13
1875.708	-4.63	-0.69	0.14	35.12
1875.792	-4.61	-0.67	0.23	35.28
1875.875	-4.60	-0.72	0.32	35.43
1875.958	-4.68	-0.96	0.31	35.40
1876.042	-4.76	-1.00	0.29	35.38
1876.125	-4.73	-1.00	0.36	35.49
1876.208	-4.65	-0.97	0.42	35.61
1876.292	-4.61	-0.91	0.42	35.60
1876.375	-4.57	-0.69	0.39	35.55
1876.458	-4.53	-0.56	0.33	35.44
1876.542	-4.50	-0.53	0.28	35.36
1876.625	-4.49	-0.55	0.23	35.27
1876.708	-4.57	-0.38	0.21	35.23
1876.792	-4.68	-0.36	0.16	35.15
1876.875	-4.77	-0.50	0.15	35.13
1876.958	-4.68	-0.41	0.30	35.39
1877.042	-4.72	-0.24	0.33	35.45
1877.125	-4.64	-0.13	0.44	35.64
1877.208	-4.55	-0.64	0.52	35.78
1877.292	-4.44	-0.76	0.58	35.90
1877.375	-4.33	-0.82	0.63	35.98
1877.458	-4.26	-0.72	0.59	35.92
1877.542	-4.18	-0.44	0.60	35.93
1877.625	-4.19	-0.50	0.53	35.80
1877.708	-4.30	-0.74	0.48	35.70
1877.792	-4.36	-0.80	0.49	35.72
1877.875	-4.45	-0.81	0.47	35.70
1877.958	-4.52	-0.60	0.46	35.68
1878.042	-4.57	-0.33	0.48	35.71
1878.125	-4.68	-0.70	0.40	35.58
1878.208	-4.69	-1.01	0.38	35.54
1878.292	-4.46	-1.09	0.57	35.86
1878.375	-4.36	-1.07	0.60	35.92
1878.458	-4.31	-0.96	0.55	35.83
1878.542	-4.18	-0.78	0.60	35.93
1878.625	-4.18	-0.58	0.53	35.81
1878.708	-4.22	-0.52	0.55	35.84
1878.792	-4.29	-0.51	0.56	35.85
1878.875	-4.50	-0.59	0.42	35.60
1878.958	-4.55	-0.65	0.44	35.63
1879.042	-4.68	-0.64	0.37	35.52
1879.125	-4.85	-0.23	0.24	35.28
1879.208	-5.09	-0.57	-0.02	34.82
1879.292	-4.99	-0.71	0.04	34.94
1879.375	-4.98	-0.76	-0.03	34.81
1879.458	-4.81	-0.80	0.05	34.95
1879.542	-4.70	-0.69	0.08	35.00
1879.625	-4.68	-0.74	0.04	34.92
1879.708	-4.74	-1.01	0.04	34.92
1879.792	-4.76	-0.87	0.09	35.02
1879.875	-4.86	-0.62	0.06	34.97
1879.958	-4.87	-0.48	0.12	35.07
1880.042	-4.91	-0.50	0.14	35.11
1880.125	-4.83	-0.77	0.26	35.32
1880.208	-4.94	-1.14	0.13	35.09
1880.292	-4.89	-1.26	0.13	35.10
1880.375	-4.89	-1.29	0.07	34.98
1880.458	-4.88	-1.09	-0.03	34.82
1880.542	-4.73	-0.79	0.05	34.95
1880.625	-4.63	-0.73	0.08	35.01
1880.708	-4.69	-0.72	0.08	35.01
1880.792	-4.76	-0.73	0.09	35.02
1880.875	-4.78	-0.85	0.14	35.11
1880.958	-4.80	-0.96	0.19	35.19
1881.042	-4.88	-0.86	0.17	35.17
1881.125	-4.96	-0.74	0.13	35.08
1881.208	-4.95	-0.59	0.12	35.07
1881.292	-4.92	-0.47	0.11	35.05
1881.375	-4.86	-0.57	0.10	35.04
1881.458	-4.78	-0.73	0.07	34.99
1881.542	-4.74	-0.98	0.04	34.93
1881.625	-4.71	-1.22	0.01	34.87
1881.708	-4.75	-1.23	0.02	34.90
1881.792	-4.89	-1.18	-0.04	34.79
1881.875	-4.97	-1.31	-0.05	34.77
1881.958	-5.04	-1.38	-0.06	34.76
1882.042	-5.06	-1.13	0.00	34.85
1882.125	-5.19	-1.15	-0.11	34.66
1882.208	-5.25	-1.46	-0.18	34.54
1882.292	-5.21	-1.95	-0.19	34.53
1882.375	-5.13	-1.91	-0.17	34.56
1882.458	-4.98	-1.84	-0.12	34.65
1882.542	-4.78	-1.74	0.00	34.86
1882.625	-4.69	-1.25	0.03	34.91
1882.708	-4.70	-1.09	0.07	34.99
1882.792	-4.80	-1.31	0.05	34.95
1882.875	-4.86	-1.39	0.07	34.98
1882.958	-4.93	-1.11	0.06	34.97
1883.042	-5.04	-0.91	0.01	34.88
1883.125	-5.00	-1.29	0.08	35.00
1883.208	-4.90	-1.95	0.17	35.16
1883.292	-4.81	-2.21	0.22	35.25
1883.375	-4.83	-1.86	0.13	35.09
1883.458	-4.82	-1.67	0.04	34.93
1883.542	-4.76	-1.58	0.02	34.89
1883.625	-4.72	-1.42	0.00	34.87
1883.708	-4.78	-1.29	0.00	34.86
1883.792	-4.80	-1.47	0.05	34.94
1883.875	-4.76	-1.70	0.16	35.15
1883.958	-4.73	-1.49	0.25	35.31
1884.042	-4.81	-1.14	0.24	35.28
1884.125	-4.79	-1.14	0.29	35.38
1884.208	-4.73	-1.30	0.34	35.46
1884.292	-4.81	-1.40	0.21	35.24
1884.375	-4.81	-1.41	0.15	35.12
1884.458	-4.61	-1.36	0.25	35.30
1884.542	-4.61	-1.17	0.17	35.17
1884.625	-4.49	-1.01	0.23	35.26
1884.708	-4.68	-0.97	0.09	35.03
1884.792	-4.76	-1.08	0.09	35.02
1884.875	-4.74	-1.12	0.18	35.17
1884.958	-4.73	-1.03	0.26	35.32
1885.042	-4.73	-0.89	0.32	35.43
1885.125	-4.71	-0.96	0.37	35.52
1885.208	-4.64	-1.18	0.43	35.63
1885.292	-4.68	-1.49	0.35	35.48
1885.375	-4.68	-1.41	0.28	35.36
1885.458	-4.60	-1.33	0.26	35.32
1885.542	-4.49	-1.22	0.29	35.38
1885.625	-4.38	-1.04	0.34	35.46
1885.708	-4.46	-1.11	0.31	35.41
1885.792	-4.57	-1.11	0.28	35.35
1885.875	-4.67	-1.11	0.25	35.30
1885.958	-4.69	-1.04	0.30	35.39
1886.042	-4.80	-0.88	0.25	35.30
1886.125	-5.00	-0.88	0.08	35.01
1886.208	-5.02	-0.89	0.05	34.96
1886.292	-4.95	-0.90	0.08	35.01
1886.375	-4.83	-1.04	0.13	35.09
1886.458	-4.85	-1.15	0.00	34.87
1886.542	-4.79	-1.09	0.00	34.85
1886.625	-4.77	-0.98	-0.05	34.76
1886.708	-4.87	-0.92	-0.10	34.68
1886.792	-4.98	-0.94	-0.13	34.62
1886.875	-4.99	-0.88	-0.07	34.73
1886.958	-5.02	-0.79	-0.03	34.80
1887.042	-5.00	-0.71	0.05	34.95
1887.125	-5.10	-0.72	-0.01	34.84
1887.208	-5.12	-0.81	-0.05	34.76
1887.292	-4.98	-1.06	0.05	34.95
1887.375	-4.87	-1.12	0.09	35.01
1887.458	-4.69	-0.98	0.17	35.16
1887.542	-4.62	-0.91	0.16	35.15
1887.625	-4.63	-0.91	0.08	35.01
1887.708	-4.66	-0.90	0.11	35.06
1887.792	-4.66	-0.80	0.19	35.20
1887.875	-4.70	-0.88	0.23	35.26
1887.958	-4.76	-0.92	0.23	35.26
1888.042	-4.85	-0.63	0.20	35.22
1888.125	-5.03	-0.62	0.06	34.96
1888.208	-4.99	-1.00	0.08	35.01
1888.292	-4.83	-1.09	0.20	35.22
1888.375	-4.67	-1.01	0.29	35.38
1888.458	-4.62	-1.09	0.24	35.29
1888.542	-4.65	-1.20	0.13	35.10
1888.625	-4.54	-1.17	0.18	35.17
1888.708	-4.66	-1.22	0.11	35.06
1888.792	-4.72	-1.31	0.13	35.08
1888.875	-4.67	-1.76	0.25	35.31
1888.958	-4.84	-1.43	0.15	35.12
1889.042	-4.93	-1.25	0.12	35.07
1889.125	-4.88	-1.27	0.20	35.22
1889.208	-4.88	-1.19	0.19	35.19
1889.292	-5.05	-1.20	-0.02	34.82
1889.375	-4.98	-1.20	-0.02	34.82
1889.458	-4.87	-1.28	-0.01	34.85
1889.542	-4.86	-1.10	-0.07	34.73
1889.625	-4.83	-0.82	-0.11	34.67
1889.708	-4.96	-0.78	-0.18	34.54
1889.792	-5.01	-0.99	-0.16	34.58
1889.875	-5.06	-1.03	-0.14	34.61
1889.958	-5.08	-1.01	-0.09	34.70
1890.042	-5.12	-0.91	-0.07	34.74
1890.125	-5.10	-0.99	-0.02	34.83
1890.208	-5.13	-1.27	-0.06	34.75
1890.292	-5.08	-1.62	-0.06	34.76
1890.375	-5.03	-1.63	-0.07	34.73
1890.458	-4.94	-1.49	-0.09	34.71
1890.542	-4.90	-1.45	-0.12	34.64
1890.625	-4.85	-1.45	-0.14	34.62
1890.708	-4.93	-1.43	-0.16	34.59
1890.792	-5.02	-1.40	-0.17	34.56
1890.875	-5.05	-1.38	-0.13	34.63
1890.958	-5.06	-1.36	-0.08	34.73
1891.042	-5.02	-1.32	0.03	34.92
1891.125	-4.98	-1.28	0.10	35.04
1891.208	-5.03	-1.28	0.04	34.93
1891.292	-5.07	-1.29	-0.04	34.79
1891.375	-4.97	-1.36	-0.01	34.84
1891.458	-4.86	-1.42	0.00	34.86
1891.542	-4.82	-1.38	-0.04	34.78
1891.625	-4.83	-1.31	-0.11	34.67
1891.708	-4.99	-1.21	-0.22	34.47
1891.792	-5.20	-0.96	-0.35	34.25
1891.875	-5.31	-0.92	-0.39	34.17
1891.958	-5.32	-1.07	-0.33	34.27
1892.042	-5.25	-1.21	-0.20	34.50
1892.125	-5.17	-1.20	-0.09	34.71
1892.208	-5.02	-1.19	0.05	34.95
1892.292	-5.00	-1.21	0.03	34.91
1892.375	-4.88	-1.20	0.08	35.01
1892.458	-4.76	-1.18	0.09	35.03
1892.542	-4.79	-1.15	-0.01	34.84
1892.625	-4.74	-1.01	-0.02	34.82
1892.708	-4.75	-0.97	0.02	34.90
1892.792	-4.80	-1.18	0.05	34.95
1892.875	-4.83	-1.15	0.09	35.03
1892.958	-4.94	-1.10	0.04	34.94
1893.042	-5.05	-0.99	0.00	34.87
1893.125	-5.13	-0.97	-0.05	34.78
1893.208	-5.16	-1.09	-0.09	34.70
1893.292	-5.06	-1.25	-0.03	34.81
1893.375	-4.89	-1.33	0.07	34.98
1893.458	-4.76	-1.23	0.10	35.03
1893.542	-4.65	-1.13	0.13	35.09
1893.625	-4.58	-1.05	0.14	35.11
1893.708	-4.70	-0.90	0.07	34.99
1893.792	-4.81	-0.89	0.04	34.93
1893.875	-4.88	-1.03	0.04	34.94
1893.958	-4.88	-1.30	0.10	35.04
1894.042	-4.92	-1.18	0.14	35.10
1894.125	-5.01	-0.97	0.07	34.99
1894.208	-4.90	-1.00	0.17	35.16
1894.292	-4.83	-1.26	0.19	35.20
1894.375	-4.94	-1.39	0.02	34.89
1894.458	-4.78	-1.36	0.08	35.01
1894.542	-4.65	-1.30	0.14	35.10
1894.625	-4.50	-1.29	0.22	35.25
1894.708	-4.63	-1.20	0.15	35.12
1894.792	-4.68	-1.05	0.17	35.17
1894.875	-4.60	-0.91	0.32	35.43
1894.958	-4.70	-0.96	0.29	35.37
1895.042	-4.87	-1.26	0.18	35.18
1895.125	-4.94	-1.27	0.14	35.11
1895.208	-4.97	-1.10	0.10	35.05
1895.292	-4.98	-1.13	0.05	34.94
1895.375	-4.93	-1.23	0.02	34.90
1895.458	-4.90	-1.39	-0.04	34.79
1895.542	-4.86	-1.42	-0.07	34.73
1895.625	-4.63	-1.23	0.09	35.02
1895.708	-4.68	-1.03	0.10	35.03
1895.792	-4.77	-0.99	0.07	34.99
1895.875	-4.89	-0.97	0.03	34.92
1895.958	-4.94	-1.14	0.05	34.95
1896.042	-5.01	-1.22	0.04	34.93
1896.125	-5.11	-1.20	-0.02	34.82
1896.208	-5.12	-1.02	-0.05	34.77
1896.292	-5.12	-0.86	-0.10	34.69
1896.375	-5.14	-1.02	-0.19	34.53
1896.458	-5.12	-1.21	-0.26	34.40
1896.542	-5.04	-1.40	-0.26	34.40
1896.625	-4.89	-1.29	-0.18	34.55
1896.708	-4.88	-1.19	-0.11	34.67
1896.792	-4.90	-1.11	-0.05	34.77
1896.875	-4.85	-1.04	0.07	34.98
1896.958	-4.90	-1.15	0.09	35.02
1897.042	-4.97	-1.22	0.08	35.00
1897.125	-5.03	-1.22	0.06	34.96
1897.208	-5.09	-1.40	-0.02	34.83
1897.292	-5.09	-1.61	-0.07	34.74
1897.375	-5.08	-1.48	-0.12	34.64
1897.458	-5.20	-1.30	-0.35	34.25
1897.542	-5.02	-1.22	-0.24	34.44
1897.625	-4.64	-1.25	0.08	35.00
1897.708	-4.71	-1.26	0.06	34.98
1897.792	-4.79	-1.18	0.06	34.97
1897.875	-4.70	-1.04	0.23	35.26
1897.958	-4.71	-0.92	0.28	35.35
1898.042	-4.82	-1.05	0.23	35.27
1898.125	-4.82	-1.05	0.27	35.33
1898.208	-5.00	-1.01	0.07	34.98
1898.292	-4.86	-0.94	0.16	35.15
1898.375	-4.73	-1.05	0.23	35.27
1898.458	-4.68	-1.23	0.18	35.18
1898.542	-4.62	-1.23	0.16	35.15
1898.625	-4.59	-1.09	0.12	35.08
1898.708	-4.61	-1.04	0.17	35.16
1898.792	-4.64	-1.00	0.21	35.23
1898.875	-4.72	-0.95	0.20	35.22
1898.958	-4.74	-0.92	0.24	35.29
1899.042	-4.73	-0.93	0.32	35.43
1899.125	-4.71	-1.11	0.37	35.52
1899.208	-4.71	-1.27	0.36	35.51
1899.292	-4.77	-1.21	0.26	35.32
1899.375	-4.80	-1.17	0.16	35.14
1899.458	-4.77	-1.17	0.09	35.02
1899.542	-4.71	-1.07	0.08	34.99
1899.625	-4.65	-0.93	0.07	34.98
1899.708	-4.73	-0.92	0.05	34.94
1899.792	-4.82	-1.04	0.03	34.92
1899.875	-4.81	-1.07	0.12	35.07
1899.958	-4.86	-1.04	0.12	35.08
1900.042	-5.02	-1.01	0.03	34.92
1900.125	-4.91	-0.93	0.17	35.16
1900.208	-4.80	-0.98	0.27	35.35
1900.292	-4.71	-1.06	0.32	35.42
1900.375	-4.68	-1.21	0.28	35.35
1900.458	-4.65	-1.28	0.21	35.23
1900.542	-4.60	-1.19	0.18	35.18
1900.625	-4.60	-1.08	0.12	35.08
1900.708	-4.64	-1.00	0.13	35.10
1900.792	-4.74	-0.93	0.11	35.06
1900.875	-4.78	-0.93	0.14	35.11
1900.958	-4.96	-0.98	0.03	34.91
1901.042	-4.96	-0.92	0.09	35.02
1901.125	-4.82	-0.77	0.27	35.33
1901.208	-4.84	-0.88	0.23	35.27
1901.292	-4.74	-1.08	0.29	35.37
1901.375	-4.62	-1.19	0.34	35.46
1901.458	-4.58	-1.30	0.28	35.36
1901.542	-4.63	-1.38	0.15	35.14
1901.625	-4.54	-1.18	0.18	35.18
1901.708	-4.61	-1.23	0.17	35.15
1901.792	-4.68	-1.37	0.17	35.16
1901.875	-4.70	-0.98	0.22	35.26
1901.958	-4.84	-1.10	0.15	35.12
1902.042	-4.90	-1.21	0.15	35.13
1902.125	-4.81	-0.99	0.27	35.34
1902.208	-4.94	-0.83	0.13	35.08
1902.292	-4.90	-0.76	0.13	35.08
1902.375	-4.70	-0.84	0.26	35.32
1902.458	-4.70	-0.89	0.16	35.14
1902.542	-4.60	-0.83	0.18	35.18
1902.625	-4.53	-0.92	0.19	35.20
1902.708	-4.53	-1.08	0.25	35.30
1902.792	-4.54	-1.26	0.31	35.40
1902.875	-4.58	-1.30	0.35	35.48
1902.958	-4.62	-1.25	0.37	35.51
1903.042	-4.64	-1.15	0.41	35.59
1903.125	-4.62	-0.89	0.46	35.68
1903.208	-4.60	-0.63	0.47	35.70
1903.292	-4.63	-0.58	0.40	35.57
1903.375	-4.68	-0.61	0.28	35.35
1903.458	-4.67	-0.68	0.19	35.20
1903.542	-4.56	-0.81	0.22	35.25
1903.625	-4.49	-0.95	0.23	35.27
1903.708	-4.56	-1.06	0.22	35.25
1903.792	-4.58	-1.11	0.27	35.34
1903.875	-4.64	-1.14	0.28	35.36
1903.958	-4.65	-0.98	0.34	35.46
1904.042	-4.75	-1.11	0.31	35.40
1904.125	-4.86	-1.15	0.22	35.25
1904.208	-4.97	-0.83	0.10	35.03
1904.292	-5.03	-0.70	0.00	34.86
1904.375	-4.95	-0.86	0.01	34.87
1904.458	-4.80	-1.24	0.06	34.97
1904.542	-4.66	-1.16	0.12	35.07
1904.625	-4.59	-1.12	0.12	35.08
1904.708	-4.63	-1.13	0.15	35.12
1904.792	-4.77	-0.98	0.08	35.01
1904.875	-4.75	-0.94	0.17	35.16
1904.958	-4.71	-0.91	0.27	35.35
1905.042	-4.75	-1.03	0.30	35.39
1905.125	-4.76	-1.00	0.32	35.43
1905.208	-4.82	-0.77	0.25	35.31
1905.292	-4.80	-0.67	0.22	35.26
1905.375	-4.58	-0.81	0.38	35.53
1905.458	-4.58	-0.97	0.28	35.36
1905.542	-4.41	-0.96	0.37	35.52
1905.625	-4.36	-0.95	0.36	35.49
1905.708	-4.46	-1.04	0.32	35.43
1905.792	-4.56	-0.97	0.29	35.38
1905.875	-4.75	-1.06	0.18	35.17
1905.958	-4.81	-1.16	0.17	35.16
1906.042	-4.87	-1.15	0.18	35.18
1906.125	-4.88	-1.07	0.20	35.22
1906.208	-4.88	-1.09	0.19	35.20
1906.292	-4.95	-1.38	0.08	35.01
1906.375	-4.87	-1.36	0.08	35.01
1906.458	-4.72	-1.35	0.13	35.10
1906.542	-4.51	-1.25	0.27	35.34
1906.625	-4.52	-1.02	0.20	35.21
1906.708	-4.55	-0.91	0.22	35.25
1906.792	-4.60	-0.84	0.25	35.31
1906.875	-4.66	-0.81	0.26	35.32
1906.958	-4.80	-0.97	0.18	35.18
1907.042	-4.90	-1.12	0.15	35.12
1907.125	-4.93	-1.10	0.15	35.13
1907.208	-4.92	-0.60	0.15	35.13
1907.292	-5.02	-0.82	0.01	34.88
1907.375	-5.00	-1.02	-0.05	34.78
1907.458	-4.88	-1.09	-0.02	34.82
1907.542	-4.82	-1.14	-0.04	34.80
1907.625	-4.66	-1.48	0.06	34.97
1907.708	-4.58	-1.42	0.19	35.20
1907.792	-4.54	-1.17	0.31	35.41
1907.875	-4.71	-0.95	0.21	35.23
1907.958	-4.96	-0.62	0.03	34.91
1908.042	-5.09	-0.62	-0.04	34.79
1908.125	-5.15	-0.84	-0.07	34.74
1908.208	-5.14	-1.14	-0.07	34.74
1908.292	-5.05	-1.20	-0.03	34.81
1908.375	-4.88	-1.28	0.08	35.00
1908.458	-4.77	-1.51	0.09	35.02
1908.542	-4.69	-1.39	0.09	35.03
1908.625	-4.53	-1.22	0.19	35.20
1908.708	-4.61	-1.05	0.17	35.16
1908.792	-4.72	-1.02	0.13	35.08
1908.875	-4.77	-1.04	0.15	35.12
1908.958	-4.89	-1.01	0.10	35.03
1909.042	-4.94	-0.85	0.11	35.05
1909.125	-5.00	-0.74	0.08	35.01
1909.208	-4.98	-0.93	0.09	35.01
1909.292	-4.91	-1.21	0.12	35.08
1909.375	-4.84	-1.52	0.12	35.08
1909.458	-4.82	-1.52	0.04	34.94
1909.542	-4.82	-1.34	-0.04	34.79
1909.625	-4.74	-1.07	-0.03	34.81
1909.708	-4.65	-1.03	0.12	35.08
1909.792	-4.77	-1.04	0.08	34.99
1909.875	-4.86	-1.11	0.06	34.97
1909.958	-5.10	-1.20	-0.11	34.67
1910.042	-5.21	-1.02	-0.16	34.58
1910.125	-5.25	-1.06	-0.17	34.56
1910.208	-5.18	-1.08	-0.11	34.67
1910.292	-4.98	-1.22	0.04	34.94
1910.375	-4.79	-1.39	0.17	35.16
1910.458	-4.75	-1.44	0.11	35.06
1910.542	-4.81	-1.57	-0.03	34.80
1910.625	-4.88	-1.57	-0.16	34.58
1910.708	-4.83	-1.44	-0.05	34.77
1910.792	-4.91	-1.39	-0.06	34.75
1910.875	-4.90	-1.45	0.03	34.91
1910.958	-4.90	-1.35	0.09	35.01
1911.042	-4.91	-1.26	0.14	35.12
1911.125	-5.00	-1.43	0.08	35.00
1911.208	-4.95	-1.59	0.12	35.07
1911.292	-4.89	-1.63	0.14	35.10
1911.375	-4.82	-1.62	0.14	35.11
1911.458	-4.85	-1.64	0.01	34.87
1911.542	-4.75	-1.73	0.03	34.92
1911.625	-4.65	-1.61	0.07	34.99
1911.708	-4.69	-1.38	0.08	35.01
