# Lombok Strait, Indonesia Coral Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1903
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/bali2003.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date:  2004-12-01
#--------------------
# Title
#	Study_Name: Lombok Strait, Bunaken Island - Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Charles, C.D.; Cobb, K.M.; Moore, M.D.; Fairbanks, R.G.
#--------------------
# Description_and_Notes
#	Description: Records of past climate and ocean environment derived from stable isotope, trace metal, and other measurements made on corals and sclerosponges. Parameter keywords describe what was measured in this data set. Additional summary information can be found in the abstracts of papers listed in the data set citations. 
#--------------------
# Publication 
#       Authors: Charles, C.D.; Cobb, K.M.; Moore, M.D.; Fairbanks, R.G.
#       Published_Date_or_Year: 2003-06-19
#       Published_Title: Monsoon-tropical ocean interaction in a network of coral records spanning the 20th century.
#       Journal_Name: Marine Geology
#       Volume: 201
#       Edition: 
#       Issue: Issues 1–3
#       Pages: 207-222
#       DOI:  10.1016/S0025-3227(03)00217-2
#       Online_Resource: 
#       Full_Citation: Charles, C.D., K. Cobb, M.D. Moore, and R.G. Fairbanks. 2003. Monsoon-tropical ocean interaction in a network of coral records spanning the 20th century. Marine Geology, v. 201, pp. 207-222.
#       Abstract: The 20th century evolution of basin-wide gradients in surface ocean properties provides one essential test for recent models of the interaction between the Asian monsoon and the tropical ocean, because various feedback mechanisms should result in characteristic regional patterns of variability. Although the instrumental record of climate variability in the tropics is essentially limited to the last few decades, the stable isotopic composition of living corals provides an effective means for extending the instrumental observations. Here we present two coral isotopic records from the Indonesian Maritime Continent, and we use these records with other previously published records to describe: (i) the relationship between western Pacific and central Pacific climate variability over the past century, with special emphasis on the biennial band; and (ii) the strength of the west-east 'Indian Ocean Dipole'. We find that the amplitude of the biennial cycle in the Pacific did not vary inversely with the strength of ENSO (El Nino Southern Oscillation), as might be expected from some models of monsoonal feedback on the central Pacific. Instead, the biennial variability was modulated on decadal timescales throughout much of the Pacific. We also show that the zonal oxygen isotopic gradient in the Indian Ocean coral records was significantly correlated with central Pacific sea surface temperature on a variety of timescales. Thus, it is likely that this 'coral dipole' was a product of strong ENSO-like teleconnections over the Indian Ocean, as opposed to being the result of unique Indian Ocean or monsoonal dynamics.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Lombok Strait, Bali, Indonesia
#       Location: Ocean>Indian Ocean>Indonesia
#	Country: Indonesia 
#	Northernmost_Latitude: -8.25
# 	Southernmost_Latitude: -8.25 
# 	Easternmost_Longitude: 115.5
# 	Westernmost_Longitude: 115.5
# 	Elevation: -3 m  
#------------------
# Data_Collection   
#	Collection_Name: 03indo01a
#	Earliest_Year: 1782
#	Most_Recent_Year: 1990
#	Time_Unit: AD
#	Core_Length: 
#	Notes:
#------------------
# Species
#	Species_Name: Porites sp.
#	Common_Name: 
#-------------------
# Chronology_Information
# 	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites sp., , permil VPDB, , corals and sclerosponges, , ,N
##d18O_sa	delta 18O, Porites sp., , permil VPDB, , corals and sclerosponges, seasonal average, ,N
##d18O_anom	delta 18O, Porites sp., , permil VPDB, , corals and sclerosponges, anomaly, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	d18O_sa	d18O_anom
1898.67	-5.201	-4.9913	-0.20974
1898.75	-5.114	-5.0856	-0.028365
1898.83	-5.192	-5.1759	-0.016111
1898.92	-5.384	-5.2282	-0.1558
1899	-5.408	-5.2521	-0.15589
1899.08	-5.388	-5.1031	-0.28494
1899.17	-4.998	-4.9667	-0.031312
1899.25	-4.786	-4.8574	0.071399
1899.33	-4.691	-4.7997	0.10873
1899.42	-4.832	-4.7875	-0.044519
1899.5	-4.943	-4.8316	-0.11143
1899.58	-4.9281	-4.9078	-0.02025
1899.67	-5.168	-4.9913	-0.17674
1899.75	-5.272	-5.0856	-0.18636
1899.83	-5.363	-5.1759	-0.18711
1899.92	-5.408	-5.2282	-0.1798
1900	-5.415	-5.2521	-0.16289
1900.08	-5.379	-5.1031	-0.27594
1900.17	-5.273	-4.9667	-0.30631
1900.25	-5.074	-4.8574	-0.2166
1900.33	-4.997	-4.7997	-0.19727
1900.42	-4.892	-4.7875	-0.10452
1900.5	-4.885	-4.8316	-0.053428
1900.58	-5.0291	-4.9078	-0.12125
1900.67	-5.078	-4.9913	-0.086736
1900.75	-5.326	-5.0856	-0.24036
1900.83	-5.277	-5.1759	-0.10111
1900.92	-5.42	-5.2282	-0.1918
1901	-5.532	-5.2521	-0.27989
1901.08	-5.163	-5.1031	-0.059942
1901.17	-5.007	-4.9667	-0.040312
1901.25	-5.045	-4.8574	-0.1876
1901.33	-4.917	-4.7997	-0.11727
1901.42	-4.678	-4.7875	0.10948
1901.5	-5.036	-4.8316	-0.20443
1901.58	-5.0881	-4.9078	-0.18025
1901.67	-5.11	-4.9913	-0.11874
1901.75	-5.172	-5.0856	-0.086365
1901.83	-5.07	-5.1759	0.10589
1901.92	-5.213	-5.2282	0.015197
1902	-5.198	-5.2521	0.05411
1902.08	-5.2	-5.1031	-0.096942
1902.17	-5.091	-4.9667	-0.12431
1902.25	-4.742	-4.8574	0.1154
1902.33	-4.555	-4.7997	0.24473
1902.42	-4.648	-4.7875	0.13948
1902.5	-4.637	-4.8316	0.19457
1902.58	-4.5551	-4.9078	0.35275
1902.67	-4.899	-4.9913	0.092264
1902.75	-5.007	-5.0856	0.078635
1902.83	-5.089	-5.1759	0.086889
1902.92	-5.157	-5.2282	0.071197
1903	-5.273	-5.2521	-0.02089
1903.08	-5.234	-5.1031	-0.13094
1903.17	-4.939	-4.9667	0.027687
1903.25	-4.81	-4.8574	0.047399
1903.33	-4.676	-4.7997	0.12373
1903.42	-4.591	-4.7875	0.19648
1903.5	-4.808	-4.8316	0.023572
1903.58	-4.9311	-4.9078	-0.02325
1903.67	-4.93	-4.9913	0.061264
1903.75	-4.978	-5.0856	0.10763
1903.83	-4.954	-5.1759	0.22189
1903.92	-5.042	-5.2282	0.1862
1904	-4.984	-5.2521	0.26811
1904.08	-5.007	-5.1031	0.096058
1904.17	-5.101	-4.9667	-0.13431
1904.25	-4.963	-4.8574	-0.1056
1904.33	-4.937	-4.7997	-0.13727
1904.42	-4.72	-4.7875	0.067481
1904.5	-4.798	-4.8316	0.033572
1904.58	-4.9521	-4.9078	-0.04425
1904.67	-5.167	-4.9913	-0.17574
1904.75	-5.15	-5.0856	-0.064365
1904.83	-5.246	-5.1759	-0.070111
1904.92	-5.372	-5.2282	-0.1438
1905	-5.171	-5.2521	0.08111
1905.08	-5.156	-5.1031	-0.052942
1905.17	-4.913	-4.9667	0.053688
1905.25	-4.631	-4.8574	0.2264
1905.33	-4.642	-4.7997	0.15773
1905.42	-4.652	-4.7875	0.13548
1905.5	-4.711	-4.8316	0.12057
1905.58	-4.8721	-4.9078	0.03575
1905.67	-5.079	-4.9913	-0.087736
1905.75	-5.2	-5.0856	-0.11436
1905.83	-5.313	-5.1759	-0.13711
1905.92	-5.207	-5.2282	0.021197
1906	-5.03	-5.2521	0.22211
1906.08	-4.977	-5.1031	0.12606
1906.17	-4.837	-4.9667	0.12969
1906.25	-4.842	-4.8574	0.015399
1906.33	-4.946	-4.7997	-0.14627
1906.42	-4.959	-4.7875	-0.17152
1906.5	-5.015	-4.8316	-0.18343
1906.58	-5.159	-4.9078	-0.25125
1906.67	-5.115	-4.9913	-0.12374
1906.75	-5.03	-5.0856	0.055635
1906.83	-5.009	-5.1759	0.16689
1906.92	-5.274	-5.2282	-0.045803
1907	-5.205	-5.2521	0.04711
1907.08	-4.738	-5.1031	0.36506
1907.17	-4.713	-4.9667	0.25369
1907.25	-4.76	-4.8574	0.097399
1907.33	-4.718	-4.7997	0.081731
1907.42	-4.774	-4.7875	0.013481
1907.5	-4.904	-4.8316	-0.072428
1907.58	-5.021	-4.9078	-0.11325
1907.67	-5.137	-4.9913	-0.14574
1907.75	-5.119	-5.0856	-0.033365
1907.83	-5.218	-5.1759	-0.042111
1907.92	-5.323	-5.2282	-0.094803
1908	-5.249	-5.2521	0.00311
1908.08	-5.221	-5.1031	-0.11794
1908.17	-5.104	-4.9667	-0.13731
1908.25	-4.916	-4.8574	-0.058601
1908.33	-4.828	-4.7997	-0.028269
1908.42	-4.836	-4.7875	-0.048519
1908.5	-4.939	-4.8316	-0.10743
1908.58	-4.9831	-4.9078	-0.07525
1908.67	-5.178	-4.9913	-0.18674
1908.75	-5.154	-5.0856	-0.068365
1908.83	-5.311	-5.1759	-0.13511
1908.92	-5.328	-5.2282	-0.099803
1909	-5.494	-5.2521	-0.24189
1909.08	-5.229	-5.1031	-0.12594
1909.17	-5.294	-4.9667	-0.32731
1909.25	-5.246	-4.8574	-0.3886
1909.33	-5.007	-4.7997	-0.20727
1909.42	-4.974	-4.7875	-0.18652
1909.5	-4.966	-4.8316	-0.13443
1909.58	-4.922	-4.9078	-0.01425
1909.67	-5.031	-4.9913	-0.039736
1909.75	-5.413	-5.0856	-0.32737
1909.83	-5.216	-5.1759	-0.040111
1909.92	-5.368	-5.2282	-0.1398
1910	-5.414	-5.2521	-0.16189
1910.08	-5.359	-5.1031	-0.25594
1910.17	-4.861	-4.9667	0.10569
1910.25	-4.87	-4.8574	-0.012601
1910.33	-4.895	-4.7997	-0.095269
1910.42	-4.886	-4.7875	-0.098519
1910.5	-5.05	-4.8316	-0.21843
1910.58	-5.1231	-4.9078	-0.21525
1910.67	-5.082	-4.9913	-0.090736
1910.75	-5.161	-5.0856	-0.075365
1910.83	-5.237	-5.1759	-0.061111
1910.92	-5.401	-5.2282	-0.1728
1911	-5.271	-5.2521	-0.01889
1911.08	-5.331	-5.1031	-0.22794
1911.17	-4.99	-4.9667	-0.023312
1911.25	-4.949	-4.8574	-0.091601
1911.33	-4.722	-4.7997	0.077731
1911.42	-4.684	-4.7875	0.10348
1911.5	-4.695	-4.8316	0.13657
1911.58	-4.7821	-4.9078	0.12575
1911.67	-4.913	-4.9913	0.078264
1911.75	-4.91	-5.0856	0.17563
1911.83	-5.302	-5.1759	-0.12611
1911.92	-5.191	-5.2282	0.037197
1912	-5.409	-5.2521	-0.15689
1912.08	-5.172	-5.1031	-0.068942
1912.17	-4.718	-4.9667	0.24869
1912.25	-4.486	-4.8574	0.3714
1912.33	-4.554	-4.7997	0.24573
1912.42	-4.681	-4.7875	0.10648
1912.5	-4.807	-4.8316	0.024572
1912.58	-4.8651	-4.9078	0.04275
1912.67	-4.875	-4.9913	0.11626
1912.75	-5.075	-5.0856	0.010635
1912.83	-5.227	-5.1759	-0.051111
1912.92	-5.122	-5.2282	0.1062
1913	-5.433	-5.2521	-0.18089
1913.08	-5.156	-5.1031	-0.052942
1913.17	-4.959	-4.9667	0.0076875
1913.25	-4.829	-4.8574	0.028399
1913.33	-4.729	-4.7997	0.070731
1913.42	-4.786	-4.7875	0.0014808
1913.5	-4.791	-4.8316	0.040572
1913.58	-4.863	-4.9078	0.04475
1913.67	-4.938	-4.9913	0.053264
1913.75	-5.009	-5.0856	0.076635
1913.83	-5.249	-5.1759	-0.073111
1913.92	-5.259	-5.2282	-0.030803
1914	-5.266	-5.2521	-0.01389
1914.08	-5.014	-5.1031	0.089058
1914.17	-4.987	-4.9667	-0.020312
1914.25	-4.742	-4.8574	0.1154
1914.33	-4.4	-4.7997	0.39973
1914.42	-4.262	-4.7875	0.52548
1914.5	-4.292	-4.8316	0.53957
1914.58	-4.8801	-4.9078	0.02775
1914.67	-4.623	-4.9913	0.36826
1914.75	-4.862	-5.0856	0.22364
1914.83	-4.742	-5.1759	0.43389
1914.92	-4.87	-5.2282	0.3582
1915	-4.834	-5.2521	0.41811
1915.08	-4.842	-5.1031	0.26106
1915.17	-4.396	-4.9667	0.57069
1915.25	-4.341	-4.8574	0.5164
1915.33	-4.511	-4.7997	0.28873
1915.42	-4.578	-4.7875	0.20948
1915.5	-4.684	-4.8316	0.14757
1915.58	-4.8751	-4.9078	0.03275
1915.67	-4.964	-4.9913	0.027264
1915.75	-4.927	-5.0856	0.15864
1915.83	-4.937	-5.1759	0.23889
1915.92	-4.998	-5.2282	0.2302
1916	-5.372	-5.2521	-0.11989
1916.08	-5.122	-5.1031	-0.018942
1916.17	-4.933	-4.9667	0.033687
1916.25	-4.868	-4.8574	-0.010601
1916.33	-4.555	-4.7997	0.24473
1916.42	-4.298	-4.7875	0.48948
1916.5	-4.675	-4.8316	0.15657
1916.58	-4.8131	-4.9078	0.09475
1916.67	-4.853	-4.9913	0.13826
1916.75	-4.964	-5.0856	0.12163
1916.83	-5.33	-5.1759	-0.15411
1916.92	-5.206	-5.2282	0.022197
1917	-5.057	-5.2521	0.19511
1917.08	-4.59	-5.1031	0.51306
1917.17	-4.6	-4.9667	0.36669
1917.25	-4.637	-4.8574	0.2204
1917.33	-4.536	-4.7997	0.26373
1917.42	-4.428	-4.7875	0.35948
1917.5	-4.705	-4.8316	0.12657
1917.58	-4.6481	-4.9078	0.25975
1917.67	-4.627	-4.9913	0.36426
1917.75	-4.673	-5.0856	0.41263
1917.83	-5.033	-5.1759	0.14289
1917.92	-5.101	-5.2282	0.1272
1918	-5.373	-5.2521	-0.12089
1918.08	-5.194	-5.1031	-0.090942
1918.17	-4.969	-4.9667	-0.0023125
1918.25	-4.711	-4.8574	0.1464
1918.33	-4.783	-4.7997	0.016731
1918.42	-4.768	-4.7875	0.019481
1918.5	-4.825	-4.8316	0.0065721
1918.58	-5.0091	-4.9078	-0.10125
1918.67	-5.128	-4.9913	-0.13674
1918.75	-5.148	-5.0856	-0.062365
1918.83	-5.069	-5.1759	0.10689
1918.92	-5.309	-5.2282	-0.080803
1919	-5.113	-5.2521	0.13911
1919.08	-4.891	-5.1031	0.21206
1919.17	-4.773	-4.9667	0.19369
1919.25	-4.583	-4.8574	0.2744
1919.33	-4.526	-4.7997	0.27373
1919.42	-4.601	-4.7875	0.18648
1919.5	-4.588	-4.8316	0.24357
1919.58	-4.7611	-4.9078	0.14675
1919.67	-4.979	-4.9913	0.012264
1919.75	-5.215	-5.0856	-0.12936
1919.83	-5.231	-5.1759	-0.055111
1919.92	-5.219	-5.2282	0.0091971
1920	-5.191	-5.2521	0.06111
1920.08	-5.123	-5.1031	-0.019942
1920.17	-5.018	-4.9667	-0.051312
1920.25	-4.722	-4.8574	0.1354
1920.33	-4.525	-4.7997	0.27473
1920.42	-4.652	-4.7875	0.13548
1920.5	-4.774	-4.8316	0.057572
1920.58	-4.8101	-4.9078	0.09775
1920.67	-4.914	-4.9913	0.077264
1920.75	-4.925	-5.0856	0.16063
1920.83	-4.977	-5.1759	0.19889
1920.92	-5.011	-5.2282	0.2172
1921	-5.119	-5.2521	0.13311
1921.08	-4.876	-5.1031	0.22706
1921.17	-4.867	-4.9667	0.099688
1921.25	-4.715	-4.8574	0.1424
1921.33	-4.702	-4.7997	0.097731
1921.42	-4.476	-4.7875	0.31148
1921.5	-4.493	-4.8316	0.33857
1921.58	-4.4501	-4.9078	0.45775
1921.67	-4.814	-4.9913	0.17726
1921.75	-4.875	-5.0856	0.21064
1921.83	-4.932	-5.1759	0.24389
1921.92	-5.093	-5.2282	0.1352
1922	-5.348	-5.2521	-0.09589
1922.08	-4.998	-5.1031	0.10506
1922.17	-4.9	-4.9667	0.066688
1922.25	-4.773	-4.8574	0.084399
1922.33	-4.734	-4.7997	0.065731
1922.42	-4.486	-4.7875	0.30148
1922.5	-4.372	-4.8316	0.45957
1922.58	-4.659	-4.9078	0.24875
1922.67	-4.557	-4.9913	0.43426
1922.75	-4.677	-5.0856	0.40863
1922.83	-4.862	-5.1759	0.31389
1922.92	-4.939	-5.2282	0.2892
1923	-5.075	-5.2521	0.17711
1923.08	-4.736	-5.1031	0.36706
1923.17	-4.544	-4.9667	0.42269
1923.25	-4.391	-4.8574	0.4664
1923.33	-4.435	-4.7997	0.36473
1923.42	-4.399	-4.7875	0.38848
1923.5	-4.368	-4.8316	0.46357
1923.58	-4.4011	-4.9078	0.50675
1923.67	-4.617	-4.9913	0.37426
1923.75	-4.786	-5.0856	0.29963
1923.83	-4.836	-5.1759	0.33989
1923.92	-4.729	-5.2282	0.4992
1924	-4.987	-5.2521	0.26511
1924.08	-4.916	-5.1031	0.18706
1924.17	-4.772	-4.9667	0.19469
1924.25	-4.721	-4.8574	0.1364
1924.33	-4.709	-4.7997	0.090731
1924.42	-4.518	-4.7875	0.26948
1924.5	-4.623	-4.8316	0.20857
1924.58	-4.7621	-4.9078	0.14575
1924.67	-4.916	-4.9913	0.075264
1924.75	-4.97	-5.0856	0.11564
1924.83	-5.101	-5.1759	0.074889
1924.92	-5.18	-5.2282	0.048197
1925	-5.042	-5.2521	0.21011
1925.08	-5.114	-5.1031	-0.010942
1925.17	-4.925	-4.9667	0.041687
1925.25	-4.794	-4.8574	0.063399
1925.33	-4.679	-4.7997	0.12073
1925.42	-4.48	-4.7875	0.30748
1925.5	-4.675	-4.8316	0.15657
1925.58	-4.7821	-4.9078	0.12575
1925.67	-4.802	-4.9913	0.18926
1925.75	-4.84	-5.0856	0.24564
1925.83	-5.106	-5.1759	0.069889
1925.92	-5.24	-5.2282	-0.011803
1926	-5.208	-5.2521	0.04411
1926.08	-5.083	-5.1031	0.020058
1926.17	-4.955	-4.9667	0.011688
1926.25	-4.849	-4.8574	0.008399
1926.33	-4.722	-4.7997	0.077731
1926.42	-4.648	-4.7875	0.13948
1926.5	-4.584	-4.8316	0.24757
1926.58	-4.6671	-4.9078	0.24075
1926.67	-4.689	-4.9913	0.30226
1926.75	-4.809	-5.0856	0.27663
1926.83	-4.926	-5.1759	0.24989
1926.92	-4.84	-5.2282	0.3882
1927	-4.946	-5.2521	0.30611
1927.08	-4.989	-5.1031	0.11406
1927.17	-4.929	-4.9667	0.037687
1927.25	-4.934	-4.8574	-0.076601
1927.33	-4.76	-4.7997	0.039731
1927.42	-5.011	-4.7875	-0.22352
1927.5	-5.123	-4.8316	-0.29143
1927.58	-4.8791	-4.9078	0.02875
1927.67	-4.784	-4.9913	0.20726
1927.75	-4.862	-5.0856	0.22364
1927.83	-4.907	-5.1759	0.26889
1927.92	-4.961	-5.2282	0.2672
1928	-4.659	-5.2521	0.59311
1928.08	-4.53	-5.1031	0.57306
1928.17	-4.556	-4.9667	0.41069
1928.25	-4.532	-4.8574	0.3254
1928.33	-4.615	-4.7997	0.18473
1928.42	-4.835	-4.7875	-0.047519
1928.5	-4.916	-4.8316	-0.084428
1928.58	-4.9991	-4.9078	-0.09125
1928.67	-5.015	-4.9913	-0.023736
1928.75	-5.228	-5.0856	-0.14236
1928.83	-5.229	-5.1759	-0.053111
1928.92	-5.246	-5.2282	-0.017803
1929	-5.024	-5.2521	0.22811
1929.08	-4.893	-5.1031	0.21006
1929.17	-4.842	-4.9667	0.12469
1929.25	-4.598	-4.8574	0.2594
1929.33	-4.71	-4.7997	0.089731
1929.42	-4.636	-4.7875	0.15148
1929.5	-4.734	-4.8316	0.097572
1929.58	-4.9301	-4.9078	-0.02225
1929.67	-5.047	-4.9913	-0.055736
1929.75	-5.139	-5.0856	-0.053365
1929.83	-5.317	-5.1759	-0.14111
1929.92	-5.405	-5.2282	-0.1768
1930	-5.214	-5.2521	0.03811
1930.08	-5.106	-5.1031	-0.0029423
1930.17	-4.897	-4.9667	0.069688
1930.25	-4.739	-4.8574	0.1184
1930.33	-4.631	-4.7997	0.16873
1930.42	-4.793	-4.7875	-0.0055192
1930.5	-4.916	-4.8316	-0.084428
1930.58	-5.146	-4.9078	-0.23825
1930.67	-5.286	-4.9913	-0.29474
1930.75	-5.273	-5.0856	-0.18736
1930.83	-5.288	-5.1759	-0.11211
1930.92	-5.251	-5.2282	-0.022803
1931	-5.014	-5.2521	0.23811
1931.08	-5.096	-5.1031	0.0070577
1931.17	-5.077	-4.9667	-0.11031
1931.25	-4.915	-4.8574	-0.057601
1931.33	-4.905	-4.7997	-0.10527
1931.42	-4.769	-4.7875	0.018481
1931.5	-4.911	-4.8316	-0.079428
1931.58	-5.126	-4.9078	-0.21825
1931.67	-5.225	-4.9913	-0.23374
1931.75	-5.08	-5.0856	0.0056346
1931.83	-5.183	-5.1759	-0.0071106
1931.92	-5.106	-5.2282	0.1222
1932	-5.043	-5.2521	0.20911
1932.08	-4.898	-5.1031	0.20506
1932.17	-4.758	-4.9667	0.20869
1932.25	-4.868	-4.8574	-0.010601
1932.33	-4.978	-4.7997	-0.17827
1932.42	-4.997	-4.7875	-0.20952
1932.5	-5.037	-4.8316	-0.20543
1932.58	-5.1391	-4.9078	-0.23125
1932.67	-5.082	-4.9913	-0.090736
1932.75	-5.13	-5.0856	-0.044365
1932.83	-5.078	-5.1759	0.097889
1932.92	-5.121	-5.2282	0.1072
1933	-5.287	-5.2521	-0.03489
1933.08	-5.227	-5.1031	-0.12394
1933.17	-5.348	-4.9667	-0.38131
1933.25	-5.204	-4.8574	-0.3466
1933.33	-5.025	-4.7997	-0.22527
1933.42	-4.989	-4.7875	-0.20152
1933.5	-5.057	-4.8316	-0.22543
1933.58	-5.1491	-4.9078	-0.24125
1933.67	-5.242	-4.9913	-0.25074
1933.75	-5.324	-5.0856	-0.23836
1933.83	-5.349	-5.1759	-0.17311
1933.92	-5.259	-5.2282	-0.030803
1934	-5.333	-5.2521	-0.08089
1934.08	-5.127	-5.1031	-0.023942
1934.17	-5.078	-4.9667	-0.11131
1934.25	-5.011	-4.8574	-0.1536
1934.33	-4.934	-4.7997	-0.13427
1934.42	-4.877	-4.7875	-0.089519
1934.5	-4.752	-4.8316	0.079572
1934.58	-4.6421	-4.9078	0.26575
1934.67	-4.723	-4.9913	0.26826
1934.75	-4.915	-5.0856	0.17063
1934.83	-4.969	-5.1759	0.20689
1934.92	-5.015	-5.2282	0.2132
1935	-4.948	-5.2521	0.30411
1935.08	-4.837	-5.1031	0.26606
1935.17	-5.034	-4.9667	-0.067313
1935.25	-4.826	-4.8574	0.031399
1935.33	-4.78	-4.7997	0.019731
1935.42	-4.887	-4.7875	-0.099519
1935.5	-5.083	-4.8316	-0.25143
1935.58	-5.2031	-4.9078	-0.29525
1935.67	-5.345	-4.9913	-0.35374
1935.75	-5.53	-5.0856	-0.44436
1935.83	-5.424	-5.1759	-0.24811
1935.92	-5.525	-5.2282	-0.2968
1936	-5.355	-5.2521	-0.10289
1936.08	-5.455	-5.1031	-0.35194
1936.17	-5.187	-4.9667	-0.22031
1936.25	-4.962	-4.8574	-0.1046
1936.33	-4.801	-4.7997	-0.0012692
1936.42	-4.637	-4.7875	0.15048
1936.5	-4.616	-4.8316	0.21557
1936.58	-4.7341	-4.9078	0.17375
1936.67	-4.895	-4.9913	0.096264
1936.75	-5.116	-5.0856	-0.030365
1936.83	-5.236	-5.1759	-0.060111
1936.92	-5.077	-5.2282	0.1512
1937	-5.08	-5.2521	0.17211
1937.08	-4.931	-5.1031	0.17206
1937.17	-4.794	-4.9667	0.17269
1937.25	-4.693	-4.8574	0.1644
1937.33	-4.64	-4.7997	0.15973
1937.42	-4.603	-4.7875	0.18448
1937.5	-4.685	-4.8316	0.14657
1937.58	-4.9741	-4.9078	-0.06625
1937.67	-4.987	-4.9913	0.0042644
1937.75	-4.92	-5.0856	0.16564
1937.83	-5.178	-5.1759	-0.0021106
1937.92	-5.222	-5.2282	0.0061971
1938	-5.169	-5.2521	0.08311
1938.08	-4.891	-5.1031	0.21206
1938.17	-5.064	-4.9667	-0.097313
1938.25	-4.937	-4.8574	-0.079601
1938.33	-4.808	-4.7997	-0.0082692
1938.42	-4.869	-4.7875	-0.081519
1938.5	-4.887	-4.8316	-0.055428
1938.58	-4.8271	-4.9078	0.08075
1938.67	-4.828	-4.9913	0.16326
1938.75	-4.95	-5.0856	0.13564
1938.83	-5.072	-5.1759	0.10389
1938.92	-5.134	-5.2282	0.094197
1939	-5.295	-5.2521	-0.04289
1939.08	-4.928	-5.1031	0.17506
1939.17	-4.787	-4.9667	0.17969
1939.25	-5.013	-4.8574	-0.1556
1939.33	-4.798	-4.7997	0.0017308
1939.42	-4.878	-4.7875	-0.090519
1939.5	-4.94	-4.8316	-0.10843
1939.58	-5.001	-4.9078	-0.09325
1939.67	-5.072	-4.9913	-0.080736
1939.75	-5.099	-5.0856	-0.013365
1939.83	-5.272	-5.1759	-0.096111
1939.92	-5.282	-5.2282	-0.053803
1940	-5.096	-5.2521	0.15611
1940.08	-4.928	-5.1031	0.17506
1940.17	-4.78	-4.9667	0.18669
1940.25	-4.795	-4.8574	0.062399
1940.33	-4.995	-4.7997	-0.19527
1940.42	-4.494	-4.7875	0.29348
1940.5	-4.495	-4.8316	0.33657
1940.58	-4.6161	-4.9078	0.29175
1940.67	-4.937	-4.9913	0.054264
1940.75	-4.912	-5.0856	0.17364
1940.83	-4.887	-5.1759	0.28889
1940.92	-4.903	-5.2282	0.3252
1941	-5.031	-5.2521	0.22111
1941.08	-4.928	-5.1031	0.17506
1941.17	-4.88	-4.9667	0.086687
1941.25	-4.598	-4.8574	0.2594
1941.33	-4.39	-4.7997	0.40973
1941.42	-4.196	-4.7875	0.59148
1941.5	-4.319	-4.8316	0.51257
1941.58	-4.5581	-4.9078	0.34975
1941.67	-4.695	-4.9913	0.29626
1941.75	-4.932	-5.0856	0.15363
1941.83	-5.066	-5.1759	0.10989
1941.92	-4.85	-5.2282	0.3782
1942	-4.885	-5.2521	0.36711
1942.08	-4.874	-5.1031	0.22906
1942.17	-4.716	-4.9667	0.25069
1942.25	-4.731	-4.8574	0.1264
1942.33	-4.74	-4.7997	0.059731
1942.42	-4.838	-4.7875	-0.050519
1942.5	-4.916	-4.8316	-0.084428
1942.58	-4.8611	-4.9078	0.04675
1942.67	-4.9	-4.9913	0.091264
1942.75	-4.914	-5.0856	0.17164
1942.83	-4.913	-5.1759	0.26289
1942.92	-5.06	-5.2282	0.1682
1943	-5.229	-5.2521	0.02311
1943.08	-5.096	-5.1031	0.0070577
1943.17	-5.005	-4.9667	-0.038312
1943.25	-4.799	-4.8574	0.058399
1943.33	-4.611	-4.7997	0.18873
1943.42	-4.757	-4.7875	0.030481
1943.5	-4.771	-4.8316	0.060572
1943.58	-5.0421	-4.9078	-0.13425
1943.67	-5.118	-4.9913	-0.12674
1943.75	-5.335	-5.0856	-0.24937
1943.83	-5.333	-5.1759	-0.15711
1943.92	-5.274	-5.2282	-0.045803
1944	-5.487	-5.2521	-0.23489
1944.08	-5.258	-5.1031	-0.15494
1944.17	-4.99	-4.9667	-0.023312
1944.25	-5.027	-4.8574	-0.1696
1944.33	-4.668	-4.7997	0.13173
1944.42	-4.784	-4.7875	0.0034808
1944.5	-4.747	-4.8316	0.084572
1944.58	-4.9701	-4.9078	-0.06225
1944.67	-5.188	-4.9913	-0.19674
1944.75	-5.255	-5.0856	-0.16937
1944.83	-5.314	-5.1759	-0.13811
1944.92	-5.62	-5.2282	-0.3918
1945	-5.53	-5.2521	-0.27789
1945.08	-5.179	-5.1031	-0.075942
