# Malo Channel, Vanuatu Coral Stable Isotope and Elemental Data 1928-1992
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1925
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/malo-channel2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2007-03-01
#--------------------
# Title
#	Study_Name: Malo Channel, Espiritu Santo Island - Stable Isotope and Elemental Data
#--------------------
# Investigators
#       Investigators: Kilbourne, K.H.; Quinn, T.M.; Taylor, F.W.; Delcroix, T.; Gouriou, Y.  
#--------------------
# Description_and_Notes
#	Description: Analyses of stable isotopes (Delta 18O, Delta 13C) and elemental ratios  (Sr/Ca, Mg/Ca  in mmol/mol) of a modern Porites lutea coral obtained in June of 1992.   The approximately 65 years of data were used to investigate salinity and temperature  variations in that region as they relate to South Pacific Convergence Zone activity  and ENSO.  Porites lutea sample from Malo Channel, Espritu Santo, Vanuatu (15.7S, 167.2E, 1.5m depth)  Monthly-resolved, 65-year record of skeletal d18O and Sr/Ca variations  in a Porites coral from Espiritu Santo, Vanuatu.  We demonstrate that  El Nino-Southern Oscillation-related climate variability strongly  influences coral d18O at Santo through local salinity changes that are  associated with the position of South Pacific Convergence Zone and the  movement of its associated salinity-front.  Such a demonstration provides  the "ground-truth" data that can be used to place paleoclimate  variability estimated using existing fossil coral records from this  region into a modern conceptual framework.  We also evaluate different  methods of combining coral d18O and Sr/Ca to reconstruct SSS and conclude  that the coral d18O anomaly time series provides the best fit to recent  in situ SSS data at Santo. Coral skeletal geochemistry offers the potential  to reconstruct the sea surface salinity (SSS) history of the tropical  oceans on seasonal to interannual and perhaps centennial timescales because of the strong link between variation in SSS and seawater  d18O in tropical regions.  We explore this potential using a monthly-resolved,  65-year record of skeletal d18O and Sr/Ca variations in a Porites coral  from Espiritu Santo, Vanuatu.  We demonstrate that El Nino-Southern Oscillation- related climate variability strongly influences coral d18O at Santo through  local salinity changes that are associated with the position of South Pacific  Convergence Zone and the movement of its associated salinity-front.   Such a demonstration provides the "ground-truth" data that can be used to place paleoclimate variability estimated using existing fossil coral  records from this region into a modern conceptual framework.   We also evaluate different methods of combining coral d18O and Sr/Ca to  reconstruct SSS and conclude that the coral d18O anomaly time series provides  the best fit to recent in situ SSS data at Santo.  Porites lutea core was collected by Frederick W. Taylor of the University of Texas,  Institute for Geophysics.  The isotope data were analyzed at the University of  South Florida College of Marine Science, on a Finnigan Delta Plus XL mass spectrometer  and attached Kiel Carbonate Device with an analytical precision of 0.04 for carbon  and 0.08 for oxygen (1 sigma) determined by repeated measurements of NBS 19 relative  to VPDB.  The elemental data were analyzed on a Perkin Elmer Optima 4300DV ICP-OES  following the drift-correction methods of Schrag (1999).  Analytical precision (1 sigma)  for the Sr/Ca determinations is 0.16 per mil (0.014 mmol/mol), based on a laboratory standard  solution of dissolved Porites lutea. Depth series were converted to time series using  AnalySeries software (Paillard et al., 1996) to match Sr/Ca minima to SST maxima and  vise versa. The HadISST temperature data set was used (Rayner et al., 2003) for the  age model. The citation reference contains an error in the discussion section.   Figure 6 contains d18O normalized by the standard deviation of each coral record.  The magnitude of the trend in Vanuatu coral d18O is ~0.2, not 2.1 as described  in the text.  This affects the text where we speculate on the causes of such a large  isotopic trend, but does not affect the conclusion that similar trends found in a  variety of tropical Pacific corals lend weight to the idea that corals can faithfully  record decadal-scale climate changes. Additionally, the age model has been adjusted  over the 1992 calendar year to reflect a June 1992 sampling date as opposed to October  1992, which was mistakenly reported in the paper.  The ages of samples preceding 1992.16  remain unaffected by this correction.
#--------------------
# Publication 
#       Authors: Kilbourne, K.H.; Quinn, T.M.; Taylor, F.W.; Delcroix, T.; Gouriou, Y. 
#       Published_Date_or_Year: 2004
#       Published_Title: El Nino-Southern Oscillation-related salinity variations recorded in the  skeletal geochemistry of a Porites coral from Espiritu Santo, Vanuatu
#       Journal_Name: Paleoceanography
#       Volume: 19
#       Edition: 4
#       Issue: PA4002
#       Pages: 
#       DOI: 10.1029/2004PA001033
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: Coral skeletal geochemistry offers the potential to reconstruct the  sea surface salinity (SSS) history of the tropical oceans on seasonal  to interannual and perhaps centennial timescales because of the strong  link between variation in SSS and seawater d18O in tropical regions.  We explore this potential using a monthly resolved, 65-year record of  skeletal d18O and Sr/Ca variations in a Porites coral from Espiritu Santo,  Vanuatu. We demonstrate that El Nino-Southern Oscillation-related climate  variability strongly influences coral d18O at Santo through local salinity  changes associated with the position of the South Pacific Convergence Zone  and the movement of its associated salinity front. Such a demonstration  provides the "ground truth" data that can be used to place paleoclimate  variability estimated using existing fossil coral records from this region  into a modern conceptual framework. We also evaluate different methods of  combining coral d18O and Sr/Ca to reconstruct SSS and conclude that the  coral d18O anomaly time series provides the best fit to recent in situ  SSS data at Santo.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Malo Channel, Vanuatu
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Vanuatu
#	Country: Vanuatu
#	Northernmost_Latitude: -15.7
# 	Southernmost_Latitude: -15.7
# 	Easternmost_Longitude: 167.2
# 	Westernmost_Longitude: 167.2
# 	Elevation: -1 m
#------------------
# Data_Collection   
#	Collection_Name: 04vanu01a
#	Earliest_Year: 1928
#	Most_Recent_Year: 1992
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##depth	depth, , ,cm, , , , ,N
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites lutea, , permil VPDB, , corals and sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,corals and sclerosponges, , ,N
##d13C	delta 13C, Porites lutea, , permil VPDB, , corals and sclerosponges, , ,N
##Mg/Ca	Magnesium/Calcium, Porites lutea, ,mmol/mol, ,corals and sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
depth	age	d18O	Sr/Ca	d13C	Mg/Ca
94.21	1945.67	-4.72	8.904	-0.84	4.274
94.07	1945.74	-4.79	8.846	-0.95	4.354
93.94	1945.79	-4.73	8.852	-1.04	4.57
93.81	1945.86	-4.68	8.823	-1	4.299
93.67	1945.92	-4.66	8.811	-0.81	4.241
93.54	1945.98	-4.78	8.779	-0.62	4.183
93.41	1946.04	-4.94	8.766	-0.51	4.296
93.28	1946.1	-5.1	8.794	-0.54	4.35
93.14	1946.16	-5.2	8.777	-0.62	4.27
93.01	1946.21	-5.19	8.777	-0.72	4.313
92.88	1946.31	-5.14	8.799	-0.69	4.24
92.74	1946.42	-4.88	8.839	-0.63	4.199
92.61	1946.51	-4.67	8.844	-0.73	4.134
92.48	1946.62	-4.52	8.933	-0.66	4.122
92.34	1946.71	-4.53	8.937	-0.6	4.178
92.21	1946.83	-4.58	8.9	-0.59	4.463
92.08	1946.96	-4.67	8.831	-0.47	4.497
91.94	1947.01	-4.74	8.841	-0.37	4.364
91.81	1947.07	-4.82	8.818	-0.57	4.271
91.68	1947.12	-4.9	8.798	-0.72	4.325
91.54	1947.17	-4.98	8.809	-0.29	4.319
91.41	1947.22	-5.02	8.794	-0.54	4.265
91.28	1947.27	-5	8.796	-0.74	4.304
91.14	1947.33	-4.99	8.803	-0.76	4.443
91.01	1947.38	-5.03	8.802	-0.88	4.808
90.88	1947.43	-5.04	8.798	-1.31	4.653
90.74	1947.54	-4.86	8.936	-1.25	4.269
90.68	1947.61	-4.53	8.929	-1.1	4.184
90.54	1947.68	-4.46	8.939	-0.95	4.206
90.41	1947.75	-4.46	8.886	-0.82	4.261
90.28	1947.82	-4.42	8.83	-0.79	4.484
90.14	1947.89	-4.54	8.812	-0.72	4.577
90.01	1947.96	-4.65	8.856	-0.79	4.46
89.88	1948.03	-4.68	8.82	-1.09	4.179
89.74	1948.09	-4.84	8.853	-1.01	4.238
89.61	1948.15	-5.05	8.861	-0.77	4.32
89.48	1948.22	-4.94	8.804	-0.84	4.344
89.34	1948.29	-4.95	8.785	-0.86	4.374
89.21	1948.36	-4.76	8.844	-0.96	4.274
89.08	1948.43	-4.6	8.862	-1.03	4.173
88.94	1948.5	-4.57	8.866	-1.04	4.287
88.81	1948.57	-4.52	8.885	-1.04	4.547
88.68	1948.64	-4.53	8.965	-1.05	4.202
88.54	1948.7	-4.69	8.956	-1.08	4.131
88.41	1948.77	-4.77	8.944	-1.03	4.128
88.28	1948.83	-4.78	8.838	-1	4.535
88.14	1948.88	-4.83	8.825	-0.98	4.668
88.01	1948.94	-4.96	8.853	-0.8	4.494
87.88	1949.01	-5.01	8.819	-0.72	4.265
87.74	1949.07	-5.15	8.819	-0.82	4.339
87.61	1949.13	-5.18	8.812	-1.07	4.394
87.48	1949.19	-5.13	8.81	-1.17	4.33
87.34	1949.25	-5.12	8.829	-1.14	4.348
87.21	1949.32	-5.06	8.841	-1.16	4.273
87.08	1949.38	-4.99	8.817	-1.06	4.332
86.94	1949.44	-4.87	8.882	-0.84	4.24
86.81	1949.5	-4.81	8.874	-0.75	4.27
86.68	1949.57	-4.79	8.937	-0.73	4.244
86.55	1949.62	-4.78	8.957	-0.72	4.284
86.41	1949.69	-4.79	8.903	-0.73	4.296
86.28	1949.77	-4.75	8.895	-0.74	4.435
86.15	1949.84	-4.79	8.873	-0.75	4.424
86.01	1949.91	-5.08	8.871	-0.72	4.455
85.88	1949.99	-5.17	8.886	-0.68	4.15
85.75	1950.06	-5.1	8.766	-0.61	4.699
85.61	1950.13	-5.15	8.837	-0.72	4.913
85.48	1950.21	-5.1	8.862	-0.87	4.449
85.35	1950.27	-5.09	8.829	-1.06	4.544
85.21	1950.34	-5.09	8.83	-1.25	4.47
85.08	1950.42	-5	8.877	-1.14	4.388
84.95	1950.49	-4.95	8.919	-0.94	4.208
84.81	1950.56	-4.94	8.922	-0.86	4.223
84.68	1950.64	-4.89	8.934	-0.83	4.173
84.55	1950.71	-4.79	8.954	-0.93	4.08
84.41	1950.76	-4.76	8.919	-0.72	4.021
84.28	1950.82	-4.9	8.936	-0.85	4.231
84.15	1950.87	-5.02	8.851	-1.05	4.352
84.01	1950.93	-5.05	8.831	-1.03	4.528
83.88	1950.99	-5.06	8.852	-0.81	4.212
83.75	1951.04	-5.19	8.843	-0.67	4.142
83.61	1951.09	-5.13	8.823	-0.79	4.236
83.48	1951.16	-5.06	8.84	-0.98	4.154
83.35	1951.21	-5.11	8.833	-0.93	4.346
83.21	1951.26	-5.17	8.846	-0.81	4.274
83.08	1951.32	-5.13	8.919	-0.91	4.203
82.95	1951.37	-5.09	8.94	-1.15	4.148
82.81	1951.43	-4.99	8.932	-1.03	4.169
82.68	1951.49	-4.9	8.932	-0.99	4.161
82.55	1951.54	-4.82	8.942	-1.06	4.1
82.41	1951.59	-4.72	8.963	-1.03	3.934
82.28	1951.66	-4.62	8.983	-0.71	4.014
82.15	1951.71	-4.58	8.982	-0.56	3.942
82.01	1951.79	-4.57	8.936	-0.61	4.044
81.88	1951.88	-4.69	8.873	-0.75	4.177
81.75	1951.96	-4.87	8.892	-0.62	3.94
81.61	1952.04	-5	8.822	-0.39	4.076
81.48	1952.22	-4.96	8.822	-0.48	4.133
81.35	1952.29	-4.92	8.854	-0.5	NAN
81.21	1952.36	-4.9	8.923	-0.55	3.956
81.08	1952.42	-4.9	8.904	-0.63	3.926
80.95	1952.49	-4.89	8.901	-0.72	4.067
80.81	1952.56	-4.85	8.915	-0.82	4.057
80.68	1952.63	-4.75	8.944	-0.82	4.09
80.55	1952.72	-4.82	8.908	-0.64	4.189
80.41	1952.79	-4.74	8.909	-0.6	4.14
80.28	1952.87	-4.85	8.868	-0.67	4.257
80.15	1952.95	-4.92	8.786	-0.68	NAN
80.01	1953.02	-4.96	8.829	-0.47	4.161
79.88	1953.1	-5.04	8.816	-0.59	4.21
79.75	1953.18	-5.15	8.808	-0.76	4.348
79.61	1953.26	-5.08	8.829	-1.04	4.267
79.48	1953.34	-4.97	8.819	-1.02	4.115
79.35	1953.42	-4.94	8.845	-1.02	4.127
79.21	1953.49	-4.88	8.889	-1.06	4.15
79.08	1953.57	-4.75	8.893	-0.97	4.133
78.95	1953.65	-4.68	8.933	-0.97	3.988
78.81	1953.73	-4.68	8.917	-0.96	3.952
78.68	1953.81	-4.76	8.869	-0.79	4.351
78.55	1953.89	-4.79	8.809	-0.81	4.506
78.41	1953.97	-4.79	8.828	-1.01	4.315
78.28	1954.04	-4.82	8.825	-0.98	4.328
78.15	1954.12	-4.87	8.791	-0.85	4.261
78.01	1954.2	-4.89	8.83	-0.5	4.245
77.88	1954.27	-4.91	8.834	-0.45	4.21
77.75	1954.36	-4.79	8.842	-0.66	4.197
77.61	1954.44	-4.82	8.885	-1	4.037
77.48	1954.51	-4.82	8.86	-1.17	4.187
77.35	1954.59	-4.79	8.916	-0.84	4.101
77.21	1954.84	-4.88	8.912	-0.75	4.133
77.08	1954.9	-5.06	8.894	-0.61	4.202
76.95	1954.94	-5.07	8.87	-0.56	4.281
76.81	1954.99	-5.02	8.861	-0.53	4.405
76.68	1955.04	-5.02	8.796	-0.62	4.312
76.55	1955.09	-5.04	8.79	-0.79	4.316
76.41	1955.13	-5.05	8.785	-0.89	4.276
76.28	1955.18	-5.06	8.782	-0.94	4.415
76.15	1955.25	-5.03	8.798	-0.96	4.48
76.01	1955.31	-5.03	8.796	-1.01	4.439
75.88	1955.38	-4.91	8.773	-1.12	4.468
75.75	1955.45	-4.79	8.833	-1.1	4.365
75.61	1955.52	-4.8	8.886	-1.1	4.216
75.48	1955.58	-4.83	8.885	-1.12	4.371
75.35	1955.65	-4.83	8.878	-1.01	4.415
75.21	1955.71	-4.78	8.897	-0.81	4.354
75.08	1955.78	-4.75	8.901	-0.92	4.252
74.95	1955.91	-4.9	8.838	-0.98	4.604
74.81	1956.04	-5.11	8.804	-0.94	4.478
74.68	1956.09	-5.16	8.81	-0.94	4.444
74.55	1956.13	-5.19	8.816	-0.88	4.153
74.41	1956.18	-5.2	8.836	-0.92	4.173
74.28	1956.23	-5.18	8.857	-0.96	4.44
74.15	1956.28	-5.14	8.844	-0.91	4.386
74.01	1956.32	-5.1	8.812	-0.85	4.297
73.88	1956.37	-5.08	8.802	-0.94	4.575
73.75	1956.45	-4.92	8.869	-1.01	4.253
73.61	1956.63	-4.79	8.907	-1.1	4.244
73.48	1956.71	-4.69	8.91	-0.93	4.496
73.35	1956.78	-4.73	8.872	-0.87	4.278
73.22	1956.87	-4.74	8.854	-1.01	4.458
73.08	1956.94	-4.71	8.774	-1.21	4.345
72.95	1957.01	-4.65	8.764	-1.1	4.485
72.82	1957.08	-4.95	8.757	-0.79	4.415
72.68	1957.13	-5.11	8.753	-0.73	4.346
72.55	1957.2	-5.2	8.757	-0.7	4.224
72.42	1957.26	-5.05	8.749	-0.7	4.268
72.28	1957.34	-5.01	8.781	-0.78	4.073
72.15	1957.42	-4.87	8.771	-1.11	4.062
72.02	1957.5	-4.67	8.796	-1.18	4.198
71.88	1957.58	-4.49	8.828	-1.05	4.518
71.75	1957.66	-4.44	8.874	-0.92	4.304
71.62	1957.74	-4.47	8.93	-0.98	4.215
71.48	1957.78	-4.49	8.92	-1.03	4.21
71.35	1957.82	-4.67	8.859	-1.19	NAN
71.22	1957.87	-4.72	8.867	-1.14	4.238
71.08	1957.91	-4.69	8.881	-0.85	4.395
70.95	1957.95	-4.69	8.856	-0.57	4.268
70.82	1957.99	-4.74	8.839	-0.42	4.35
70.68	1958.04	-4.75	8.821	-0.47	4.306
70.55	1958.08	-4.77	8.759	-0.46	4.448
70.42	1958.12	-4.74	8.774	-0.42	4.173
70.28	1958.16	-4.7	8.769	-0.39	4.33
70.15	1958.21	-4.73	8.739	-0.4	4.316
70.02	1958.29	-4.72	8.789	-0.39	4.207
69.88	1958.38	-4.66	8.823	-0.6	4.156
69.75	1958.46	-4.5	8.822	-0.68	4.255
69.62	1958.54	-4.42	8.863	-0.61	4.157
69.48	1958.6	-4.3	8.856	-0.53	4.306
69.35	1958.65	-4.15	8.861	-0.5	4.211
69.22	1958.71	-4.23	8.859	-0.51	4.227
69.08	1958.77	-4.44	8.812	-0.59	4.352
68.95	1958.84	-4.57	8.825	-0.57	4.449
68.82	1958.9	-4.68	8.81	-0.45	4.384
68.68	1958.96	-4.75	8.826	-0.52	4.155
68.55	1959.02	-4.92	8.811	-0.69	4.151
68.42	1959.09	-4.95	8.792	-0.54	4.291
68.28	1959.15	-4.95	8.771	-0.64	4.303
68.15	1959.21	-4.97	8.77	-0.83	4.362
68.02	1959.29	-4.95	8.803	-0.97	4.299
67.88	1959.37	-4.74	8.828	-1.17	4.39
67.75	1959.46	-4.52	8.831	-1.22	4.289
67.62	1959.54	-4.61	8.835	-1.1	4.23
67.48	1959.62	-4.7	8.85	-0.94	4.153
67.35	1959.67	-4.71	8.828	-1.01	4.122
67.22	1959.72	-4.73	8.815	-1.11	4.376
67.08	1959.77	-4.8	8.79	-1.19	4.269
66.95	1959.82	-4.88	8.792	-1.15	4.246
66.82	1959.87	-4.94	8.78	-1.01	4.254
66.68	1959.92	-4.97	8.781	-0.84	4.246
66.55	1959.97	-4.97	8.796	-0.67	4.194
66.42	1960.02	-4.94	8.776	-0.54	4.135
66.28	1960.07	-5	8.769	-0.59	4.169
66.15	1960.12	-5.15	8.747	-0.78	4.18
66.02	1960.22	-5.14	8.758	-0.81	4.152
65.88	1960.32	-5.06	8.849	-0.91	3.992
65.75	1960.42	-4.96	8.861	-0.82	3.948
65.62	1960.52	-4.72	8.832	-0.57	3.871
65.48	1960.62	-4.62	8.895	-0.57	3.947
65.35	1960.7	-4.68	8.888	-0.66	3.98
65.22	1960.79	-4.74	8.874	-0.7	3.97
65.08	1960.87	-4.78	8.79	-0.71	4.221
64.95	1960.93	-4.84	8.816	-0.81	4.145
64.82	1960.98	-4.86	8.812	-0.67	4.202
64.68	1961.04	-4.93	8.798	-0.7	4.263
64.55	1961.1	-5.09	8.791	-0.91	4.249
64.42	1961.15	-5.18	8.779	-0.81	4.122
64.28	1961.21	-5.21	8.774	-0.98	4.13
64.15	1961.29	-4.98	8.802	-1.01	4.118
64.02	1961.38	-4.83	8.8	-1.11	4.128
63.88	1961.46	-4.79	8.816	-1.08	4.174
63.75	1961.54	-4.74	8.85	-1	4.055
63.62	1961.63	-4.61	8.851	-0.9	4.091
63.48	1961.71	-4.48	8.878	-0.88	3.981
63.35	1961.79	-4.56	8.852	-1.17	NAN
63.22	1961.88	-4.96	8.857	-0.91	4.073
63.08	1961.96	-4.86	8.803	-0.7	4.154
62.95	1962	-5.02	8.811	-0.78	NAN
62.82	1962.04	-5.13	8.806	-0.72	4.17
62.68	1962.08	-5.14	8.838	-0.89	4.024
62.55	1962.12	-5.21	8.781	-1.02	4.15
62.42	1962.16	-5.27	8.753	-0.89	4.035
62.28	1962.21	-5.2	8.762	-0.88	3.929
62.15	1962.25	-5.22	8.806	-1.03	4.157
62.02	1962.29	-5.24	8.799	-1.1	4.124
61.88	1962.33	-5.24	8.835	-1.15	4.122
61.75	1962.37	-5.22	8.783	-1.21	4.272
61.62	1962.43	-5.11	8.867	-1.28	4.146
61.48	1962.48	-5.03	8.88	-1.28	4.212
61.35	1962.54	-5.01	8.908	-1.15	4.195
61.22	1962.6	-4.93	8.878	-1.12	4.129
61.08	1962.65	-4.83	8.898	-1.09	4.059
60.95	1962.71	-4.76	8.905	-1.03	4.231
60.82	1962.81	-4.81	8.839	-0.85	4.329
60.68	1962.9	-4.89	8.822	-0.8	4.366
60.55	1963	-4.88	8.817	-0.87	4.146
60.42	1963.1	-5.12	8.794	-0.9	4.112
60.28	1963.19	-5.15	8.796	-0.91	4.259
60.15	1963.29	-5.2	8.792	-0.97	4.177
60.02	1963.34	-5.13	8.819	-0.96	4.171
59.89	1963.39	-5.12	8.818	-0.99	4.409
59.75	1963.45	-5.06	8.828	-0.95	4.066
59.62	1963.5	-4.88	8.87	-0.89	4.128
59.49	1963.55	-4.84	8.932	-0.96	3.767
59.35	1963.61	-4.85	8.912	-1.05	4.009
59.22	1963.66	-4.76	8.942	-1.01	3.906
59.09	1963.71	-4.7	8.968	-0.92	3.766
58.95	1963.77	-4.7	8.891	-0.87	3.958
58.82	1963.84	-4.72	8.924	-0.84	3.791
58.69	1963.9	-4.73	8.879	-0.99	4.048
58.55	1963.97	-4.73	8.847	-1.09	4.278
58.42	1964.03	-4.79	8.88	-0.92	4.115
58.29	1964.1	-4.88	8.84	-0.67	4.003
58.15	1964.17	-5.03	8.846	-0.88	4.044
58.02	1964.23	-5.01	8.852	-0.86	3.966
57.89	1964.3	-4.93	8.853	-0.86	4.073
57.75	1964.36	-4.99	8.878	-1.01	4.121
57.62	1964.42	-4.92	8.846	-0.96	4.131
57.49	1964.49	-4.76	8.866	-0.93	4.016
57.35	1964.56	-4.82	8.881	-0.96	4.081
57.22	1964.62	-4.87	8.924	-1.02	3.973
57.09	1964.68	-4.66	8.877	-1.11	4.06
56.95	1964.74	-4.54	8.849	-1.03	4.264
56.82	1964.81	-4.6	8.768	-0.92	4.347
56.69	1964.87	-4.61	8.742	-0.77	4.379
56.55	1964.93	-4.73	8.77	-0.73	4.405
56.42	1964.99	-4.96	8.778	-0.71	3.989
56.29	1965.06	-5.02	8.748	-0.39	4.219
56.15	1965.12	-5.08	8.744	-0.42	4.175
56.02	1965.18	-5.12	8.783	-0.62	4.135
55.89	1965.24	-5.06	8.801	-0.71	4.18
55.75	1965.31	-5.06	8.873	-0.77	4.153
55.62	1965.37	-5	8.846	-1.02	4.164
55.49	1965.45	-4.82	8.89	-1.22	4.171
55.35	1965.54	-4.64	8.973	-1.4	3.989
55.22	1965.75	-4.59	8.962	-1.09	3.935
55.09	1965.96	-4.71	8.845	-1	4.401
54.82	1966.02	-4.86	8.834	-0.82	4.384
54.69	1966.08	-5.01	8.83	-0.5	4.13
54.55	1966.14	-4.91	8.77	-0.61	4.257
54.29	1966.2	-4.98	8.801	-0.91	4.117
54.15	1966.26	-4.83	8.784	-0.91	4.178
54.02	1966.32	-4.7	8.84	-0.95	4.231
53.89	1966.38	-4.63	8.866	-1.03	4.455
53.75	1966.44	-4.57	8.904	-1.06	4.001
53.62	1966.5	-4.52	8.884	-1.06	4.128
53.49	1966.56	-4.5	8.898	-0.92	4.131
53.35	1966.62	-4.5	8.935	-0.78	4.133
53.22	1966.74	-4.59	8.848	-0.82	4.318
53.09	1966.86	-4.75	8.802	-0.8	4.434
52.95	1966.97	-4.94	8.798	-0.71	4.334
52.82	1967.09	-5.13	8.809	-0.63	4.152
52.69	1967.21	-5.24	8.765	-0.62	4.362
52.55	1967.26	-5.13	8.772	-0.88	4.166
52.42	1967.3	-5.18	8.806	-0.91	4.158
52.29	1967.35	-4.98	8.814	-0.89	4.141
52.15	1967.4	-4.89	8.846	-0.9	4.074
52.02	1967.45	-4.93	8.841	-0.93	4.189
51.89	1967.49	-4.94	8.854	-0.94	4.153
51.75	1967.54	-4.91	8.875	-0.92	4.132
51.62	1967.62	-4.74	8.856	-0.89	4.228
51.49	1967.71	-4.9	8.819	-0.99	4.331
51.35	1967.79	-4.83	8.818	-1.12	4.365
51.22	1967.87	-4.84	8.824	-0.96	4.372
51.09	1967.95	-4.85	8.811	-0.56	4.152
50.95	1968.04	-5.14	8.791	-0.82	4.177
50.82	1968.12	-5.15	8.8	-0.81	4.179
50.69	1968.18	-5.2	8.795	-0.84	4.059
50.55	1968.23	-5.12	8.803	-0.69	4.132
50.42	1968.29	-5.07	8.81	-0.78	4.15
50.29	1968.35	-5.06	8.805	-1	4.197
50.15	1968.4	-4.95	8.845	-0.99	4.184
50.02	1968.46	-4.97	8.864	-0.99	4.237
49.89	1968.54	-4.94	8.836	-0.93	4.294
49.75	1968.63	-4.86	8.86	-0.86	4.39
49.62	1968.71	-4.66	8.882	-0.8	4.274
49.49	1968.79	-4.68	8.889	-0.82	4.206
49.35	1968.87	-4.79	8.844	-0.89	4.293
49.22	1968.96	-4.77	8.805	-0.98	4.454
49.09	1969.04	-4.69	8.78	-0.96	4.379
48.95	1969.09	-4.66	8.778	-0.92	4.16
48.82	1969.15	-4.82	8.775	-0.87	4.38
48.69	1969.2	-5.01	8.8	-0.81	4.274
48.55	1969.25	-5.09	8.768	-0.6	4.332
48.42	1969.3	-5.05	8.777	-0.85	4.163
48.29	1969.36	-4.98	8.81	-0.86	4.166
48.15	1969.41	-4.85	8.803	-0.84	4.424
48.02	1969.46	-4.46	8.842	-1.01	4.21
47.89	1969.51	-4.48	8.897	-1.2	4.074
47.75	1969.57	-4.51	8.917	-1.21	4.13
47.62	1969.62	-4.55	8.932	-1.13	4.157
47.49	1969.73	-4.62	8.892	-0.76	4.412
47.35	1969.85	-4.65	8.862	-0.7	4.596
47.22	1969.96	-4.75	8.824	-0.87	4.407
47.09	1970.02	-4.81	8.809	-0.78	4.262
46.95	1970.09	-5.05	8.802	-0.65	4.216
46.82	1970.15	-5.11	8.817	-0.46	4.112
46.69	1970.22	-5	8.771	-0.45	4.111
46.56	1970.28	-4.9	8.846	-0.85	4.028
46.42	1970.35	-4.84	8.857	-0.94	4.153
46.29	1970.41	-4.8	8.87	-0.9	4.161
46.16	1970.48	-4.76	8.869	-0.91	4.231
46.02	1970.54	-4.71	8.959	-0.99	4.178
45.89	1970.6	-4.67	8.95	-1.05	4.119
45.76	1970.65	-4.66	8.956	-1.08	4.079
45.62	1970.71	-4.65	8.952	-0.89	4.083
45.49	1970.75	-4.71	8.899	-0.79	4.261
45.36	1970.78	-4.81	8.895	-0.88	4.399
45.22	1970.82	-4.92	8.895	-1.1	4.181
45.09	1970.86	-5.05	8.89	-1.15	4.08
44.96	1970.89	-5.15	8.866	-0.98	4.182
44.82	1970.93	-5.19	8.904	-0.95	3.97
44.69	1970.97	-5.15	8.877	-0.96	4.178
44.56	1971	-5.08	8.839	-0.81	4.246
44.42	1971.04	-5.12	8.82	-0.92	4.349
44.29	1971.1	-5.03	8.836	-0.9	4.281
44.16	1971.16	-5	8.837	-0.96	4.239
44.02	1971.23	-5.07	8.85	-1.08	4.321
43.89	1971.29	-5.07	8.781	-1.19	4.449
43.76	1971.35	-5.02	8.845	-1.35	4.434
43.62	1971.41	-5	8.892	-1.45	4.288
43.49	1971.47	-4.85	8.902	-1.24	4.242
43.36	1971.53	-4.79	8.879	-1.03	4.16
43.22	1971.6	-4.83	8.864	-1.07	4.337
43.09	1971.66	-4.9	8.854	-1.16	4.458
42.96	1971.72	-4.93	8.867	-1.21	4.428
42.82	1971.78	-4.89	8.837	-1.17	4.435
42.69	1971.84	-4.86	8.846	-1.14	4.212
42.56	1971.91	-4.84	8.897	-1.15	3.94
42.42	1971.97	-4.85	8.888	-1.2	3.999
42.29	1972.03	-4.86	8.873	-1.22	4.06
42.16	1972.09	-4.97	8.906	-0.95	4.113
42.02	1972.15	-4.96	8.845	-0.79	4.381
41.89	1972.22	-4.9	8.82	-0.71	4.386
41.76	1972.28	-4.99	8.867	-0.98	4.18
