age	Sr/Ca-D.heli	Sr/Ca-P.loba	d18O-D.heli	d18O-P.loba	
1976.46	8.8926	8.8072	-4.6121	-4.3867
1976.54	8.8889	8.8408	-4.5253	-4.7905
1976.63	8.8912	8.808	-4.4779	-4.0343
1976.71	8.94	8.8802	-4.7404	-4.3849
1976.79	8.9888	8.9467	-4.779	-4.3753
1976.88	9.0677	9.0016	-4.7827	-4.1224
1976.96	9.1232	9.0345	-4.5879	-4.6247
1977.04	9.1151	8.9873	-4.1158	-4.5793
1977.13	9.1851	8.9373	-4.0813	-4.5089
1977.21	9.1291	8.8055	-4.1303	-4.7497
1977.29	9.073	8.805	-4.1793	-4.8296
1977.38	9.017	8.7672	-4.2284	-4.8347
1977.46	8.9694	8.7721	-4.8139	-4.8248
1977.54	8.9957	8.7767	-4.4897	-4.8511
1977.63	9.0221	8.7831	-4.1655	-4.7788
1977.71	9.0214	8.8701	-4.1831	-4.7431
1977.79	9.017	9.0033	-4.2455	-4.3238
1977.88	9.0722	9.0468	-4.2899	-4.2349
1977.96	9.151	9.0211	-4.3272	-4.3002
1978.04	9.2297	8.9837	-4.3644	-4.6614
1978.13	9.2918	8.9022	-3.853	-4.7333
1978.21	9.1168	8.8837	-3.7249	-4.544
1978.29	9.0855	8.8157	-4.0045	-4.6204
1978.38	9.0751	8.8085	-4.2257	-4.648
1978.46	9.0683	8.7862	-4.4468	-4.6274
1978.54	9.063	8.7521	-4.659	-4.5685
1978.63	9.0728	8.8235	-4.7759	-4.8717
1978.71	9.0826	8.8512	-4.8928	-4.7048
1978.79	9.0965	9.0061	-4.7518	-4.5329
1978.88	9.1122	9.0516	-4.5967	-4.6232
1978.96	9.2058	9.0542	-4.329	-4.5771
1979.04	9.2033	9.022	-3.9886	-4.635
1979.13	9.1884	8.9896	-3.8038	-4.6925
1979.21	9.129	8.8025	-4.2131	-4.6924
1979.29	9.0561	8.8179	-4.3707	-5.1415
1979.38	9.0124	8.7887	-4.3936	-5.4104
1979.46	8.9905	8.7381	-4.524	-5.3626
1979.54	8.9687	8.7523	-4.6544	-5.1391
1979.63	8.9861	8.7733	-4.5514	-5.0526
1979.71	9.0063	8.9501	-4.4313	-4.504
1979.79	9.0403	8.9563	-4.3643	-4.4845
1979.88	9.1185	8.9728	-4.3928	-4.4859
1979.96	9.1602	8.9829	-4.4231	-4.5117
1980.04	9.1821	8.9811	-4.3172	-4.5297
1980.13	9.2013	8.9575	-4.1994	-4.5499
1980.21	9.1295	8.9127	-3.993	-4.7596
1980.29	9.0492	8.7278	-4.1013	-4.8182
1980.38	8.9665	8.7419	-4.4495	-4.7916
1980.46	8.9478	8.756	-4.7307	-4.7651
1980.54	8.9584	8.7701	-4.7089	-4.7386
1980.63	8.9691	8.8149	-4.6854	-4.6689
1980.71	8.9799	8.8694	-4.6619	-4.5859
1980.79	8.9906	8.9185	-4.6384	-4.5269
1980.88	9.0674	9.0129	-3.7983	-4.6556
1980.96	9.124	9.0325	-3.7946	-4.6559
1981.04	9.1863	8.9847	-3.8147	-4.7132
1981.13	9.1637	8.9488	-3.8716	-4.6802
1981.21	9.1412	8.8476	-3.9285	-4.9441
1981.29	9.0836	8.7998	-4.0891	-5.1982
1981.38	8.9918	8.7622	-4.437	-4.7658
1981.46	8.965	8.7609	-4.6485	-4.8397
1981.54	8.9379	8.7424	-4.6978	-4.8964
1981.63	8.9543	8.7702	-4.7079	-4.9925
1981.71	8.9974	8.8215	-4.7223	-4.8666
1981.79	9.0406	8.9155	-4.7367	-4.4543
1981.88	9.0837	9.0699	-4.7511	-4.5239
1981.96	9.2151	9.2427	-3.9015	-5.3075
1982.04	9.036	9.014	-4.1937	-4.365
1982.13	9.2159	8.9857	-3.9041	-4.4024
1982.21	9.16	8.9574	-4.2133	-4.4397
1982.29	9.1042	8.8849	-4.5225	-4.5956
1982.38	9.0484	8.7559	-4.8318	-4.7466
1982.46	8.975	8.7172	-4.8097	-5.0232
1982.54	8.9801	8.7608	-4.4537	-5.2686
1982.63	8.9989	8.7687	-4.5505	-5.107
1982.71	9.0176	8.8211	-4.6473	-4.7459
1982.79	9.0363	8.899	-4.7441	-4.7882
1982.88	9.1033	8.8496	-4.4299	-4.4735
1982.96	9.1057	8.946	-4.3453	-4.3353
1983.04	9.202	9.0603	-4.1399	-4.1912
1983.13	9.0789	9.003	-4.8689	-4.3767
1983.21	9.0966	8.9185	-4.7114	-4.5712
1983.29	9.0082	8.8989	-4.2522	-4.4837
1983.38	8.9706	8.8069	-4.2645	-4.6992
1983.46	8.9495	8.8139	-4.3392	-4.7188
1983.54	8.9636	8.7474	-4.5481	-4.9135
1983.63	8.9777	8.7871	-4.757	-4.9135
1983.71	8.9589	8.7984	-4.7023	-4.9151
1983.79	8.9797	8.8484	-4.6049	-4.8734
1983.88	9.0871	8.9221	-4.4349	-4.8256
1983.96	9.1945	9.0871	-4.2649	-4.4427
1984.04	9.1934	9.0502	-4.2353	-4.3889
1984.13	9.1684	9.0465	-4.2365	-4.3751
1984.21	9.1435	9.0086	-4.2376	-4.5592
1984.29	9.1335	8.9075	-4.6243	-4.5381
1984.38	8.9692	8.8892	-4.7147	-4.6883
1984.46	8.825	8.7887	-5.0571	-4.9345
1984.54	8.8569	8.8297	-4.8011	-5.1422
1984.63	8.9586	8.7827	-4.4285	-5.0928
1984.71	9.012	8.7626	-4.6964	-5.207
1984.79	8.9685	8.836	-4.6965	-5.2103
1984.88	9.0558	8.911	-4.6338	-4.9006
1984.96	9.1431	8.9872	-4.571	-4.9873
1985.04	9.221	9.043	-4.5025	-4.6132
1985.13	9.1022	8.9504	-4.3125	-4.495
1985.21	9.065	8.9356	-4.8358	-4.6379
1985.29	9.0242	8.905	-4.8562	-4.6857
1985.38	8.9833	8.8274	-4.8765	-4.8059
1985.46	9.0073	8.839	-4.8885	-5.0734
1985.54	9.0142	8.8084	-4.9309	-4.8956
1985.63	8.9026	8.8062	-5.0924	-5.0506
1985.71	8.9087	8.8447	-5.0111	-5.0298
1985.79	9.0361	8.8628	-4.6796	-4.854
1985.88	9.069	8.9309	-4.7906	-4.8804
1985.96	9.2068	9.0022	-4.3549	-4.8333
1986.04	9.3667	9.1601	-4.364	-4.4036
1986.13	9.3078	9.0875	-4.3694	-4.2925
1986.21	9.2469	9.0229	-4.3746	-4.5163
1986.29	9.186	8.9698	-4.3799	-4.707
1986.38	8.986	8.8573	-4.9871	-4.6728
1986.46	8.9526	8.86	-4.9986	-5.1235
1986.54	8.9192	8.8972	-5.0101	-5.1284
1986.63	8.8858	8.8261	-5.0215	-5.2333
1986.71	8.9381	8.8184	-5.0146	-5.2785
1986.79	9.0178	8.8567	-5.0018	-5.3411
1986.88	9.0975	8.9194	-4.989	-4.8953
1986.96	9.1178	9.0056	-4.64	-4.6222
1987.04	9.2813	9.0376	-4.9734	-4.5516
1987.13	9.2966	9.0655	-4.9507	-4.4507
1987.21	9.2257	8.9528	-4.5223	-4.5038
1987.29	9.0991	8.8527	-4.5884	-4.4659
1987.38	9.0807	8.8064	-4.9539	-4.6397
1987.46	9.0399	8.7788	-4.8891	-4.9377
1987.54	8.9992	8.7935	-4.8243	-4.8979
1987.63	8.988	8.7899	-4.7489	-4.9357
1987.71	9.0224	8.7998	-4.6574	-4.9999
1987.79	9.0568	8.8053	-4.566	-4.8869
1987.88	9.0912	8.8892	-4.4745	-4.9584
1987.96	9.1255	9.0034	-4.383	-4.8415
1988.04	9.1691	9.0489	-4.2066	-4.6063
1988.13	9.1247	8.931	-4.2842	-4.726
1988.21	9.0314	8.9328	-4.6597	-4.7343
1988.29	8.9369	8.8126	-4.959	-4.8246
