# Ogasawara Coral Data and Salinity Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/8608
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/ogasawara2009.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2010-08-01 
#--------------------
# Title
#	Study_Name: Ogasawara Coral Data and Salinity Reconstruction
#--------------------
# Investigators
#       Investigators: Felis, T.; Suzuki, A.; Kuhnert, H.; Dima, M.; Lohmann, G.; Kawahata, H. 
#--------------------
# Description_and_Notes
#	Description: Two annually resolved reconstructions of d18O seawater (salinity)  variations in the surface waters of the western subtropical North  Pacific Ocean were generated by combining the annual average coral  d18O record with the Sr/Ca and U/Ca records, respectively.    Core OGA-02-1 was drilled vertically through a living Porites  coral at Miyanohama on the north coast of Chichijima in the  Ogasawara Islands (Japan), located in the southwestward return flow  of the Kuroshio recirculation system. The massive colony, growing  at 5.6 m water depth on the island's northern side (27� 6.355� N,  142� 11.645� E), is directly exposed to open-ocean conditions.  The core is without gap over its total length of 1.74 m.  Individual segments fit seamlessly. The bimonthly resolved records  of d18O, Sr/Ca, and U/Ca generated from the coral skeleton show  clear annual cycles that can be counted back to the year 1873.  This age model is corroborated by the skeletal pattern of annual  density-band pairs as revealed by X-radiographs.
#--------------------
# Publication 
#       Authors: Felis, T.; Suzuki, A.; Kuhnert, H.; Dima, M.; Lohmann, G.; Kawahata, H. 
#       Published_Date_or_Year: 2009
#       Published_Title: Subtropical coral reveals abrupt early-twentieth-century freshening in the western North Pacific Ocean.
#       Journal_Name: Geology
#       Volume: 37
#       Edition: 
#       Issue: 6
#       Pages: 527-530
#       DOI: 10.1130/G25581A.1
#       Online_Resource: 
#       Full_Citation: Felis, T., A. Suzuki, H. Kuhnert, M. Dima, G. Lohmann, and H. Kawahata. 2009. Subtropical coral reveals abrupt early-twentieth-century freshening in the western North Pacific Ocean. Geology, Vol. 37, No. 6, pp. 527-530, June 2009. doi:10.1130/G25581A.1 
#       Abstract: Instrumental climate observations provide robust records of global land  and ocean temperatures during the twentieth century. Unlike for temperature,  continuous salinity observations in the surface ocean are scarce prior to  1970, and the magnitude of salinity changes during the twentieth century  is largely unknown. Surface ocean salinity is a major component in climate  dynamics, as it influences ocean circulation and water mass formation.  Here we present an annually resolved reconstruction of salinity variations  in the surface waters of the western subtropical North Pacific Ocean since 1873, based on bimonthly records of d18O, Sr/Ca, and U/Ca in a coral from  the Ogasawara Islands. The reconstruction indicates that an abrupt regime  shift toward fresher surface ocean conditions occurred between 1905 and  1910. Observational atmospheric data suggest that the abrupt freshening  was associated with a weakening of the winds that drive the Kuroshio  Current system and the associated subtropical gyre circulation. We note  that the abrupt early-twentieth-century freshening in the western  subtropical North Pacific precedes abrupt climate change in the northern  North Atlantic by a few years. The potential for abrupt regime shifts  in surface ocean salinity should be considered in climate predictions  for the coming decades.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Deutsche Forschungsgemeinschaft through DFG Research Center/Cluster of Excellence "The Ocean in the Earth System", University of Bremen, Germany
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Ministry of the Environment, Japan
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Alexander von Humboldt Foundation, Germany
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Miyanohama (Chichijima) reef, Ogasawara Islands, Japan
#       Location: Asia>Eastern Asia>Japan
#	Country: Japan 
#	Northernmost_Latitude: 27.106
# 	Southernmost_Latitude: 27.106
# 	Easternmost_Longitude: 142.194 
# 	Westernmost_Longitude: 142.194
# 	Elevation: -5.6 m  
#------------------
# Data_Collection   
#	Collection_Name: 09japa01a 
#	Earliest_Year: 1872
#	Most_Recent_Year: 1994
#	Time_Unit: AD
#	Core_Length: 1.74 m
#	Notes: 
#------------------
# Species
#	Species_Name: Porites sp. 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites sp., , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites sp., ,mmol/mol, ,Corals and Sclerosponges, , ,N
##U/Ca	Uranium/Calcium, Porites sp., ,�mol/mol, ,Corals and Sclerosponges, , ,N
##d13C	delta 13C, Porites sp., ,permil VPDB, , Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	Sr/Ca	U/Ca	d13C
1909.583	-4.87	8.88	1.14	-1.05
1909.750	-4.86	8.92	1.15	-1.20
1909.917	-4.60	9.08	1.24	-1.83
1910.083	-3.99	9.21	1.33	-1.39
1910.250	-4.38	9.05	1.24	-1.22
1910.417	-4.97	8.90	1.13	-1.53
1910.583	-4.99	8.92	1.14	-1.60
1910.750	-4.72	9.02	1.19	-1.93
1910.917	-4.26	9.16	1.28	-1.96
1911.083	-3.88	9.27	1.36	-1.47
1911.250	-4.15	9.16	1.28	-1.28
1911.417	-4.80	8.99	1.19	-1.29
1911.583	-5.06	8.94	1.17	-1.34
1911.750	-4.90	9.02	1.20	-1.78
1911.917	-4.55	9.16	1.28	-2.23
1912.083	-4.09	9.26	1.33	-2.23
1912.250	-3.89	9.26	1.33	-1.93
1912.417	-4.33	9.14	1.25	-1.99
1912.583	-4.79	9.02	1.19	-1.70
1912.750	-4.85	8.96	1.15	-1.81
1912.917	-4.67	9.10	1.24	-2.17
1913.083	-4.07	9.23	1.31	-2.32
1913.250	-3.66	9.36	1.41	-2.13
1913.417	-4.36	9.06	1.21	-1.69
1913.583	-4.96	8.93	1.14	-1.65
1913.750	-4.71	9.03	1.20	-2.12
1913.917	-4.28	9.18	1.30	-2.41
1914.083	-3.72	9.31	1.37	-2.28
1914.250	-4.05	9.23	1.33	-2.11
1914.417	-4.60	9.02	1.18	-1.70
1914.583	-4.70	9.05	1.23	-1.66
1914.750	-4.91	8.92	1.16	-1.67
1914.917	-4.35	9.11	1.24	-2.31
1915.083	-3.87	9.33	1.38	-2.36
1915.250	-3.82	9.35	1.39	-1.73
1915.417	-4.68	9.03	1.18	-1.77
1915.583	-4.99	8.96	1.17	-1.74
1915.750	-4.85	9.04	1.21	-1.80
1915.917	-4.53	9.14	1.28	-2.33
1916.083	-4.11	9.26	1.36	-2.23
1916.250	-3.90	9.30	1.39	-2.09
1916.417	-4.36	9.10	1.25	-1.95
1916.583	-4.82	8.96	1.16	-1.41
1916.750	-5.04	8.96	1.18	-1.65
1916.917	-4.79	9.06	1.22	-2.13
1917.083	-4.00	9.30	1.39	-2.04
1917.250	-3.65	9.37	1.43	-1.65
1917.417	-4.29	9.13	1.27	-1.62
1917.583	-4.98	8.93	1.14	-1.53
1917.750	-5.09	8.91	1.13	-1.73
1917.917	-4.69	9.09	1.24	-2.30
1918.083	-3.97	9.33	1.41	-2.08
1918.250	-4.01	9.26	1.39	-1.80
1918.417	-4.72	8.95	1.17	-1.54
1918.583	-4.97	8.95	1.17	-1.24
1918.750	-4.85	8.86	1.14	-1.43
1918.917	-4.41	9.10	1.24	-1.92
1919.083	-3.86	9.24	1.35	-1.70
1919.250	-4.08	9.20	1.31	-1.85
1919.417	-4.64	9.01	1.24	-1.84
1919.583	-4.92	8.98	1.18	-1.60
1919.750	-4.96	9.03	1.19	-2.15
1919.917	-4.49	9.14	1.29	-2.36
1920.083	-3.84	9.24	1.36	-2.16
1920.250	-3.84	9.29	1.39	-2.19
1920.417	-4.40	9.10	1.26	-2.06
1920.583	-4.84	9.01	1.21	-1.64
1920.750	-4.93	9.02	1.14	-2.00
1920.917	-4.50	9.17	1.23	-2.49
1921.083	-3.82	9.28	1.35	-2.34
1921.250	-3.70	9.40	1.38	-2.02
1921.417	-4.58	9.11	1.18	-2.23
1921.583	-4.76	9.05	1.20	-1.89
1921.750	-4.76	9.03	1.20	-2.02
1921.917	-4.26	9.19	1.31	-2.41
1922.083	-3.75	9.38	1.42	-2.30
1922.250	-3.98	9.30	1.37	-2.12
1922.417	-4.63	8.99	1.18	-1.95
1922.583	-4.80	9.02	1.20	-1.99
1922.750	-4.70	9.04	1.21	-2.40
1922.917	-4.12	9.20	1.30	-2.42
1923.083	-3.85	9.30	1.40	-2.05
1923.250	-4.09	9.15	1.29	-2.17
1923.417	-4.80	8.89	1.14	-1.86
1923.583	-5.01	8.89	1.15	-1.58
1923.750	-5.07	8.91	1.15	-1.57
1923.917	-4.64	9.05	1.22	-2.00
1924.083	-4.18	9.19	1.33	-2.24
1924.250	-4.14	9.20	1.33	-1.95
1924.417	-4.56	9.01	1.19	-1.90
1924.583	-5.05	8.90	1.15	-1.48
1924.750	-5.01	8.93	1.16	-1.98
1924.917	-4.54	9.08	1.25	-2.60
1925.083	-3.93	9.27	1.36	-2.32
1925.250	-3.91	9.25	1.36	-1.96
1925.417	-4.58	9.15	1.30	-2.06
1925.583	-4.77	9.09	1.26	-1.86
1925.750	-4.79	9.02	1.21	-2.04
1925.917	-4.56	9.09	1.25	-2.49
1926.083	-4.00	9.32	1.42	-2.22
1926.250	-3.82	9.33	1.42	-2.12
1926.417	-4.33	9.13	1.27	-2.05
1926.583	-4.85	8.97	1.19	-1.67
1926.750	-4.99	8.92	1.16	-1.88
1926.917	-4.59	9.14	1.30	-2.17
1927.083	-3.72	9.36	1.44	-2.38
1927.250	-3.84	9.31	1.39	-2.10
1927.417	-4.53	9.10	1.26	-1.74
1927.583	-4.91	9.03	1.22	-1.78
1927.750	-4.89	8.98	1.19	-1.85
1927.917	-4.48	9.14	1.29	-2.31
1928.083	-3.93	9.31	1.39	-2.22
1928.250	-3.70	9.35	1.42	-1.87
1928.417	-4.13	9.23	1.34	-2.15
1928.583	-4.64	9.02	1.21	-2.20
1928.750	-4.91	8.99	1.21	-2.09
1928.917	-4.48	9.11	1.26	-2.02
1929.083	-3.89	9.31	1.37	-1.98
1929.250	-3.83	9.22	1.31	-1.93
1929.417	-4.41	9.05	1.21	-1.88
1929.583	-4.77	8.99	1.19	-1.80
1929.750	-5.02	8.91	1.17	-2.09
1929.917	-4.89	9.00	1.20	-2.36
1930.083	-4.22	9.08	1.32	-2.20
1930.250	-3.99	9.26	1.34	-1.86
1930.417	-4.44	9.08	1.25	-1.78
1930.583	-4.79	9.01	1.19	-1.51
1930.750	-4.80	9.00	1.20	-2.13
1930.917	-4.26	9.13	1.27	-2.52
1931.083	-3.85	9.26	1.35	-2.31
1931.250	-4.04	9.14	1.27	-2.09
1931.417	-4.70	8.93	1.16	-1.75
1931.583	-4.95	8.82	1.12	-1.60
1931.750	-4.73	9.04	1.22	-2.31
1931.917	-4.27	9.22	1.34	-2.38
1932.083	-3.83	9.29	1.39	-2.09
1932.250	-4.10	9.11	1.26	-1.88
1932.417	-4.66	8.93	1.19	-1.59
1932.583	-4.98	8.91	1.16	-1.71
1932.750	-4.90	8.97	1.20	-2.25
1932.917	-4.48	9.16	1.34	-2.40
1933.083	-3.96	9.33	1.43	-2.24
1933.250	-3.94	9.30	1.37	-2.00
1933.417	-4.62	9.02	1.18	-1.48
1933.583	-4.88	8.97	1.19	-1.58
1933.750	-4.79	9.03	1.22	-2.33
1933.917	-4.53	9.13	1.29	-2.56
1934.083	-3.60	9.43	1.49	-1.94
1934.250	-3.65	9.33	1.40	-1.22
1934.417	-4.66	8.99	1.19	-1.03
1934.583	-5.02	8.88	1.15	-1.52
1934.750	-4.65	9.14	1.28	-2.18
1934.917	-4.32	9.24	1.37	-2.44
1935.083	-3.78	9.41	1.48	-1.74
1935.250	-4.14	9.20	1.35	-0.77
1935.417	-4.86	8.95	1.16	-1.23
1935.583	-4.94	8.98	1.17	-1.52
1935.750	-4.50	9.15	1.27	-2.02
1935.917	-3.85	9.40	1.49	-2.48
1936.083	-3.62	9.49	1.52	-2.13
1936.250	-3.87	9.30	1.37	-1.59
1936.417	-4.43	9.06	1.20	-1.38
1936.583	-4.98	8.95	1.15	-1.62
1936.750	-4.89	9.01	1.21	-1.77
1936.917	-4.49	9.14	1.29	-2.37
1937.083	-3.94	9.32	1.39	-1.98
1937.250	-3.74	9.30	1.38	-1.10
1937.417	-4.23	9.12	1.23	-1.07
1937.583	-4.75	9.07	1.22	-1.72
1937.750	-4.91	9.10	1.27	-2.29
1937.917	-4.33	9.20	1.32	-2.74
1938.083	-4.07	9.36	1.41	-2.91
1938.250	-3.78	9.32	1.39	-2.30
1938.417	-4.15	9.21	1.30	-2.00
1938.583	-4.88	9.01	1.20	-1.92
1938.750	-4.76	9.02	1.20	-2.08
1938.917	-4.21	9.23	1.34	-2.55
1939.083	-3.73	9.31	1.45	-2.24
1939.250	-3.94	9.27	1.35	-2.07
1939.417	-4.39	9.13	1.27	-1.99
1939.583	-4.44	9.18	1.32	-2.09
1939.750	-4.67	9.08	1.23	-2.12
1939.917	-4.24	9.16	1.28	-2.41
1940.083	-3.62	9.37	1.41	-2.19
1940.250	-3.63	9.35	1.42	-1.39
1940.417	-4.54	9.03	1.22	-1.02
1940.583	-4.89	8.96	1.15	-1.54
1940.750	-4.69	9.01	1.20	-1.83
1940.917	-4.21	9.20	1.31	-2.43
1941.083	-3.73	9.32	1.40	-2.05
1941.250	-3.90	9.28	1.36	-1.53
1941.417	-4.49	9.08	1.22	-1.53
1941.583	-5.04	8.88	1.12	-1.58
1941.750	-4.85	8.98	1.16	-2.13
1941.917	-4.22	9.21	1.31	-2.53
1942.083	-3.83	9.33	1.39	-2.39
1942.250	-4.03	8.98	1.29	-2.17
1942.417	-4.34	9.04	1.23	-2.04
1942.583	-4.61	9.06	1.22	-2.15
1942.750	-4.92	9.00	1.18	-2.26
1942.917	-4.75	9.08	1.23	-2.38
1943.083	-4.01	9.26	1.35	-2.65
1943.250	-3.83	9.31	1.39	-1.85
1943.417	-4.37	9.13	1.28	-1.56
1943.583	-4.96	9.00	1.19	-1.78
1943.750	-5.04	9.02	1.18	-2.77
1943.917	-4.43	9.25	1.33	-3.08
1944.083	-3.84	9.31	1.39	-2.29
1944.250	-3.93	9.29	1.35	-2.33
1944.417	-4.66	9.06	1.22	-1.96
1944.583	-4.67	9.05	1.22	-1.82
1944.750	-4.42	9.15	1.26	-2.39
1944.917	-3.84	9.29	1.35	-3.02
1945.083	-3.60	9.36	1.40	-2.40
1945.250	-4.12	9.20	1.35	-1.34
1945.417	-4.86	9.03	1.22	-1.76
1945.583	-4.96	9.01	1.18	-2.26
1945.750	-4.78	9.10	1.21	-2.53
1945.917	-4.38	9.26	1.32	-2.71
1946.083	-3.77	9.36	1.44	-2.75
1946.250	-3.63	9.41	1.45	-2.85
1946.417	-4.10	9.17	1.31	-2.36
1946.583	-4.68	9.02	1.20	-1.88
1946.750	-4.92	8.97	1.16	-2.24
1946.917	-4.40	9.11	1.24	-2.80
1947.083	-3.75	9.35	1.41	-2.97
1947.250	-3.95	9.27	1.39	-1.60
1947.417	-4.83	8.99	1.19	-1.67
1947.583	-4.89	8.90	1.12	-2.33
1947.750	-4.75	9.01	1.17	-2.87
1947.917	-4.27	9.16	1.28	-3.18
1948.083	-3.86	9.24	1.38	-2.91
1948.250	-3.93	9.30	1.37	-2.40
1948.417	-4.42	9.03	1.23	-2.03
1948.583	-4.98	8.88	1.10	-2.04
1948.750	-4.69	8.96	1.15	-2.69
1948.917	-4.34	9.15	1.25	-2.96
1949.083	-3.83	9.29	1.38	-2.71
1949.250	-4.01	9.08	1.29	-2.21
1949.417	-4.48	8.95	1.18	-2.33
1949.583	-4.79	8.97	1.14	-2.44
1949.750	-4.67	8.87	1.15	-2.53
1949.917	-4.45	9.07	1.20	-2.81
1950.083	-4.13	9.19	1.28	-2.65
1950.250	-3.98	9.24	1.33	-2.38
1950.417	-4.19	9.15	1.26	-1.87
1950.583	-4.72	8.94	1.16	-2.13
1950.750	-4.79	9.05	1.22	-2.23
1950.917	-4.62	9.10	1.25	-2.53
1951.083	-3.95	9.22	1.36	-2.49
1951.250	-3.98	9.22	1.37	-1.98
1951.417	-4.66	9.00	1.22	-2.07
1951.583	-4.79	8.89	1.15	-2.28
1951.750	-4.74	8.98	1.17	-2.47
1951.917	-4.58	9.04	1.20	-2.67
1952.083	-3.92	9.22	1.33	-2.54
1952.250	-3.80	9.25	1.40	-1.91
1952.417	-4.38	9.10	1.28	-2.33
1952.583	-4.83	8.79	1.15	-2.31
1952.750	-4.88	8.96	1.16	-2.33
1952.917	-4.69	9.01	1.20	-2.18
1953.083	-4.11	9.17	1.29	-2.45
1953.250	-3.83	9.21	1.35	-2.42
1953.417	-4.18	9.19	1.32	-2.30
1953.583	-4.76	8.96	1.17	-2.02
1953.750	-4.92	8.89	1.11	-2.06
1953.917	-4.45	9.02	1.18	-2.72
1954.083	-3.93	9.16	1.30	-2.52
1954.250	-4.02	9.14	1.27	-2.39
1954.417	-4.88	8.99	1.17	-2.04
1954.583	-5.02	8.90	1.14	-1.76
1954.750	-5.05	8.86	1.10	-2.06
1954.917	-4.97	8.91	1.12	-2.52
1955.083	-4.31	9.12	1.24	-2.40
1955.250	-3.81	9.18	1.32	-1.84
1955.417	-4.62	8.95	1.18	-2.28
1955.583	-4.92	8.88	1.12	-2.00
1955.750	-4.97	8.88	1.11	-2.33
1955.917	-4.54	9.08	1.22	-2.96
1956.083	-3.73	9.30	1.37	-2.45
1956.250	-3.89	9.26	1.36	-2.08
1956.417	-4.36	9.10	1.24	-2.16
1956.583	-4.78	8.97	1.18	-1.96
1956.750	-5.00	8.88	1.12	-2.08
1956.917	-4.65	9.05	1.20	-2.88
1957.083	-3.92	9.22	1.30	-3.09
1957.250	-3.66	9.28	1.39	-2.24
1957.417	-4.17	9.12	1.28	-1.97
1957.583	-4.74	8.90	1.14	-2.09
1957.750	-4.69	8.98	1.16	-2.11
1957.917	-4.39	9.09	1.22	-2.66
1958.083	-3.83	9.17	1.26	-2.30
1958.250	-4.01	9.14	1.25	-2.07
1958.417	-4.28	9.08	1.22	-1.92
1958.583	-4.86	8.92	1.12	-2.05
1958.750	-4.78	8.93	1.12	-2.51
1958.917	-4.27	9.15	1.24	-3.07
1959.083	-3.71	9.26	1.32	-2.37
1959.250	-3.93	9.10	1.26	-2.09
1959.417	-4.44	9.00	1.17	-2.03
1959.583	-4.72	8.91	1.10	-2.22
1959.750	-4.62	9.02	1.16	-2.71
1959.917	-4.27	9.07	1.20	-3.05
1960.083	-3.95	9.20	1.27	-2.79
1960.250	-3.82	9.21	1.29	-2.35
1960.417	-4.07	9.09	1.21	-2.22
1960.583	-4.88	8.96	1.14	-2.13
1960.750	-4.91	9.03	1.18	-2.29
1960.917	-4.36	9.16	1.24	-2.86
1961.083	-3.79	9.28	1.32	-2.62
1961.250	-3.61	9.29	1.33	-1.91
1961.417	-4.20	9.07	1.19	-1.74
1961.583	-4.47	8.99	1.15	-1.87
1961.750	-4.74	8.91	1.11	-1.93
1961.917	-4.75	8.96	1.14	-2.38
1962.083	-3.86	9.20	1.28	-2.42
1962.250	-3.75	9.19	1.31	-0.96
1962.417	-4.63	8.91	1.13	-0.89
1962.583	-4.92	8.89	1.09	-1.28
1962.750	-4.72	8.99	1.14	-1.99
1962.917	-4.23	9.19	1.28	-2.61
1963.083	-3.60	9.32	1.39	-1.97
1963.250	-3.81	9.20	1.32	-1.34
1963.417	-4.68	8.94	1.15	-1.06
1963.583	-4.84	8.86	1.09	-1.38
1963.750	-4.63	8.94	1.12	-2.58
1963.917	-4.25	9.07	1.20	-2.69
1964.083	-3.80	9.23	1.31	-2.32
1964.250	-3.80	9.23	1.33	-1.81
1964.417	-4.43	9.05	1.22	-2.08
1964.583	-4.82	8.95	1.18	-1.79
1964.750	-4.68	8.97	1.17	-2.10
1964.917	-4.11	9.17	1.27	-2.66
1965.083	-3.73	9.27	1.35	-2.12
1965.250	-4.23	9.14	1.31	-1.69
1965.417	-4.97	8.95	1.14	-1.85
1965.583	-4.89	9.03	1.18	-2.31
1965.750	-4.55	9.08	1.20	-2.81
1965.917	-4.34	9.14	1.27	-3.14
1966.083	-3.88	9.26	1.35	-2.11
1966.250	-4.07	9.25	1.37	-1.10
1966.417	-4.67	9.10	1.27	-1.78
1966.583	-4.81	8.88	1.21	-2.09
1966.750	-4.80	8.97	1.22	-2.45
1966.917	-4.31	9.20	1.35	-2.62
1967.083	-3.85	9.29	1.43	-1.61
1967.250	-4.09	9.20	1.37	-1.58
1967.417	-4.51	9.08	1.30	-1.91
1967.583	-4.83	9.04	1.26	-1.95
1967.750	-4.71	9.08	1.27	-1.86
1967.917	-4.46	9.09	1.28	-2.28
1968.083	-3.92	9.19	1.34	-2.66
1968.250	-4.07	9.16	1.35	-1.84
1968.417	-4.63	8.96	1.24	-1.82
1968.583	-4.80	8.95	1.20	-1.53
1968.750	-4.80	9.07	1.26	-1.81
1968.917	-4.22	9.11	1.26	-2.26
1969.083	-3.71	9.24	1.35	-2.24
1969.250	-3.79	9.26	1.39	-1.46
1969.417	-4.63	9.05	1.25	-1.79
1969.583	-5.03	8.94	1.18	-1.90
1969.750	-4.79	9.02	1.19	-2.40
1969.917	-4.41	9.14	1.27	-2.71
1970.083	-3.91	9.30	1.37	-2.20
1970.250	-3.93	9.22	1.33	-1.78
1970.417	-4.35	8.99	1.23	-1.94
1970.583	-4.66	8.88	1.14	-1.79
1970.750	-4.91	8.86	1.12	-1.82
1970.917	-4.87	8.97	1.18	-1.75
1971.083	-4.07	9.15	1.31	-2.40
1971.250	-4.31	9.10	1.30	-1.35
1971.417	-4.89	9.02	1.23	-1.47
1971.583	-4.90	9.04	1.22	-1.87
1971.750	-4.70	9.07	1.21	-2.44
1971.917	-4.14	9.18	1.28	-2.65
1972.083	-3.66	9.27	1.39	-2.02
1972.250	-3.97	9.19	1.35	-1.47
1972.417	-4.57	9.03	1.23	-1.89
1972.583	-5.00	8.93	1.17	-1.73
1972.750	-4.76	8.94	1.18	-2.28
1972.917	-4.38	9.05	1.24	-2.83
1973.083	-4.03	9.20	1.32	-2.50
1973.250	-4.01	9.16	1.28	-1.95
1973.417	-4.35	9.05	1.21	-1.90
1973.583	-4.73	8.93	1.18	-1.78
1973.750	-4.91	8.85	1.15	-1.46
1973.917	-4.77	8.92	1.15	-1.80
1974.083	-4.23	9.15	1.29	-2.44
1974.250	-3.85	9.12	1.30	-1.61
1974.417	-4.60	8.93	1.16	-1.43
1974.583	-5.04	8.87	1.12	-1.85
1974.750	-4.98	8.93	1.14	-2.11
1974.917	-4.77	8.99	1.16	-2.61
1975.083	-3.90	9.38	1.40	-2.30
1975.250	-3.95	9.28	1.39	-1.58
1975.417	-4.69	9.02	1.23	-1.44
1975.583	-4.90	8.96	1.18	-1.86
1975.750	-4.77	8.99	1.18	-2.42
1975.917	-4.26	9.17	1.27	-2.61
1976.083	-3.82	9.34	1.39	-2.21
1976.250	-4.00	9.23	1.35	-1.76
1976.417	-4.58	8.98	1.21	-1.80
1976.583	-5.14	8.95	1.16	-2.04
1976.750	-5.13	8.92	1.15	-2.55
1976.917	-4.62	9.08	1.24	-3.00
1977.083	-3.97	9.32	1.39	-3.10
1977.250	-3.93	9.29	1.37	-2.26
1977.417	-4.45	9.10	1.26	-2.29
1977.583	-4.88	8.98	1.20	-2.32
1977.750	-4.95	8.97	1.19	-2.46
1977.917	-4.58	9.07	1.22	-3.16
1978.083	-3.79	9.21	1.35	-2.79
1978.250	-3.78	9.31	1.37	-2.11
1978.417	-4.64	8.92	1.17	-1.75
1978.583	-4.93	8.87	1.12	-1.96
1978.750	-4.92	8.93	1.10	-2.26
1978.917	-4.21	9.14	1.23	-2.99
1979.083	-3.88	9.22	1.30	-2.74
1979.250	-3.83	9.25	1.32	-2.05
1979.417	-4.36	9.11	1.20	-1.77
1979.583	-4.79	8.93	1.12	-2.15
1979.750	-4.89	8.92	1.12	-2.57
1979.917	-4.49	8.99	1.20	-3.09
1980.083	-3.91	9.27	1.33	-2.90
1980.250	-4.10	9.26	1.36	-1.59
1980.417	-4.63	9.15	1.31	-1.67
1980.583	-4.97	8.99	1.19	-2.21
1980.750	-4.83	8.94	1.13	-2.43
1980.917	-4.27	9.05	1.20	-2.55
1981.083	-3.72	9.38	1.40	-2.18
1981.250	-4.22	9.14	1.26	-1.74
1981.417	-4.73	8.95	1.12	-1.84
1981.583	-4.74	9.00	1.17	-2.22
1981.750	-4.35	9.21	1.31	-2.49
1981.917	-4.09	9.31	1.38	-2.92
1982.083	-3.60	9.46	1.55	-2.25
1982.250	-4.00	9.26	1.43	-1.32
1982.417	-4.52	9.12	1.28	-1.63
1982.583	-4.71	9.15	1.28	-2.00
1982.750	-4.63	9.16	1.29	-2.50
1982.917	-4.37	9.30	1.38	-3.22
1983.083	-3.92	9.39	1.46	-3.13
1983.250	-3.75	9.41	1.51	-2.36
1983.417	-4.35	9.09	1.22	-2.27
1983.583	-4.80	8.98	1.18	-2.22
1983.750	-5.07	8.93	1.17	-2.09
1983.917	-4.82	9.07	1.20	-2.63
1984.083	-3.80	9.42	1.40	-2.44
1984.250	-3.80	9.38	1.40	-1.31
1984.417	-4.54	9.01	1.19	-0.99
1984.583	-4.78	8.91	1.10	-1.60
1984.750	-4.55	9.14	1.23	-2.23
1984.917	-4.01	9.36	1.41	-2.38
1985.083	-3.67	9.42	1.48	-2.24
1985.250	-3.81	9.43	1.46	-1.86
1985.417	-4.34	9.16	1.30	-2.21
1985.583	-4.75	9.03	1.22	-2.41
1985.750	-4.77	9.04	1.18	-2.54
1985.917	-4.50	9.08	1.21	-2.75
1986.083	-3.80	9.39	1.40	-2.76
1986.250	-3.59	9.34	1.39	-1.96
1986.417	-4.24	9.09	1.22	-1.86
1986.583	-4.72	9.02	1.18	-2.15
1986.750	-4.52	9.03	1.23	-2.11
1986.917	-4.38	9.15	1.28	-2.63
1987.083	-3.86	9.30	1.37	-2.44
1987.250	-3.81	9.27	1.35	-1.72
1987.417	-4.36	9.06	1.18	-2.05
1987.583	-4.63	9.01	1.17	-2.13
1987.750	-4.58	9.10	1.20	-2.53
1987.917	-4.25	9.17	1.27	-2.80
1988.083	-3.81	9.31	1.34	-2.43
1988.250	-3.96	9.21	1.28	-1.80
1988.417	-4.56	9.11	1.21	-2.25
1988.583	-4.95	9.01	1.16	-2.49
1988.750	-4.77	9.08	1.21	-2.99
1988.917	-4.20	9.34	1.37	-3.31
1989.083	-3.86	9.37	1.42	-2.87
1989.250	-3.93	9.31	1.41	-2.48
1989.417	-4.33	9.20	1.28	-2.77
1989.583	-4.89	9.10	1.23	-2.57
1989.750	-4.69	9.13	1.25	-3.24
1989.917	-4.06	9.20	1.33	-3.34
1990.083	-3.80	9.27	1.41	-2.82
1990.250	-3.86	9.17	1.38	-2.18
1990.417	-4.39	9.06	1.27	-2.26
1990.583	-4.74	9.01	1.20	-2.17
1990.750	-5.12	8.90	1.12	-2.31
1990.917	-4.89	8.97	1.15	-2.79
1991.083	-4.27	9.22	1.37	-2.73
1991.250	-4.04	9.27	1.41	-2.57
1991.417	-4.68	9.03	1.21	-2.69
1991.583	-4.93	9.01	1.22	-2.82
1991.750	-4.71	9.02	1.19	-3.26
1991.917	-4.24	9.15	1.27	-3.58
1992.083	-3.80	9.26	1.33	-3.23
