"","X.1","X","time","lat","lon","depth","temp","salt"
"560",1800,1800,"1988-08-15T00:00:00Z",68.25,296.25,5.01,-0.258770793676376,31.4606647491455
"561",1803,1803,"1988-09-15T00:00:00Z",67.25,296.25,5.01,-1.64252841472626,31.3650798797607
"562",1804,1804,"1988-09-15T00:00:00Z",67.75,295.25,5.01,-1.56030809879303,30.8887042999268
"563",1805,1805,"1988-09-15T00:00:00Z",67.75,295.75,5.01,-1.54256236553192,30.9856338500977
"564",1806,1806,"1988-09-15T00:00:00Z",67.75,296.25,5.01,-1.37682414054871,31.0167045593262
"565",1807,1807,"1988-09-15T00:00:00Z",68.25,295.25,5.01,-1.16034507751465,30.8894653320312
"566",1808,1808,"1988-09-15T00:00:00Z",68.25,295.75,5.01,-0.590366065502167,31.0961513519287
"567",1809,1809,"1988-09-15T00:00:00Z",68.25,296.25,5.01,0.090148538351059,31.4566879272461
"568",1812,1812,"1988-10-15T00:00:00Z",67.25,296.25,5.01,-1.55283164978027,31.2828426361084
"569",1813,1813,"1988-10-15T00:00:00Z",67.75,295.25,5.01,-1.23117673397064,31.1736297607422
"570",1814,1814,"1988-10-15T00:00:00Z",67.75,295.75,5.01,-1.26422262191772,31.1984081268311
"571",1815,1815,"1988-10-15T00:00:00Z",67.75,296.25,5.01,-0.933538794517517,31.3664073944092
"572",1816,1816,"1988-10-15T00:00:00Z",68.25,295.25,5.01,-0.804809212684631,31.3550987243652
"573",1817,1817,"1988-10-15T00:00:00Z",68.25,295.75,5.01,-0.392176121473312,31.6725788116455
"574",1818,1818,"1988-10-15T00:00:00Z",68.25,296.25,5.01,-0.251559138298035,31.9943370819092
"575",1821,1821,"1988-11-15T00:00:00Z",67.25,296.25,5.01,-1.04183387756348,31.4924297332764
"576",1822,1822,"1988-11-15T00:00:00Z",67.75,295.25,5.01,-0.853909254074097,31.3922824859619
"577",1823,1823,"1988-11-15T00:00:00Z",67.75,295.75,5.01,-0.889202237129211,31.4121952056885
"578",1824,1824,"1988-11-15T00:00:00Z",67.75,296.25,5.01,-0.638357579708099,31.5155029296875
"579",1825,1825,"1988-11-15T00:00:00Z",68.25,295.25,5.01,-0.614932239055634,31.4861717224121
"580",1826,1826,"1988-11-15T00:00:00Z",68.25,295.75,5.01,-0.422598421573639,31.6813526153564
"581",1827,1827,"1988-11-15T00:00:00Z",68.25,296.25,5.01,-0.530249357223511,31.8888130187988
"582",1830,1830,"1988-12-15T00:00:00Z",67.25,296.25,5.01,-0.943040132522583,31.5578517913818
"583",1831,1831,"1988-12-15T00:00:00Z",67.75,295.25,5.01,-0.599268317222595,31.6169738769531
"584",1832,1832,"1988-12-15T00:00:00Z",67.75,295.75,5.01,-0.684638738632202,31.6063823699951
"585",1833,1833,"1988-12-15T00:00:00Z",67.75,296.25,5.01,-0.446941465139389,31.7600288391113
"586",1834,1834,"1988-12-15T00:00:00Z",68.25,295.25,5.01,-0.292597532272339,31.7268848419189
"587",1835,1835,"1988-12-15T00:00:00Z",68.25,295.75,5.01,-0.23176346719265,31.8911552429199
"588",1836,1836,"1988-12-15T00:00:00Z",68.25,296.25,5.01,-0.704206764698029,31.995906829834
"589",1839,1839,"1989-01-15T00:00:00Z",67.25,296.25,5.01,-0.692761778831482,31.7355937957764
"590",1840,1840,"1989-01-15T00:00:00Z",67.75,295.25,5.01,-0.647724092006683,31.7620334625244
"591",1841,1841,"1989-01-15T00:00:00Z",67.75,295.75,5.01,-0.678176164627075,31.7497386932373
"592",1842,1842,"1989-01-15T00:00:00Z",67.75,296.25,5.01,-0.619106531143188,31.845516204834
"593",1843,1843,"1989-01-15T00:00:00Z",68.25,295.25,5.01,-0.545794546604156,31.7938385009766
"594",1844,1844,"1989-01-15T00:00:00Z",68.25,295.75,5.01,-0.66669887304306,31.8736057281494
"595",1845,1845,"1989-01-15T00:00:00Z",68.25,296.25,5.01,-0.942036807537079,31.946439743042
"596",1848,1848,"1989-02-15T00:00:00Z",67.25,296.25,5.01,-0.6977778673172,31.8633842468262
"597",1849,1849,"1989-02-15T00:00:00Z",67.75,295.25,5.01,-0.648870944976807,31.8251647949219
"598",1850,1850,"1989-02-15T00:00:00Z",67.75,295.75,5.01,-0.697710871696472,31.8332538604736
"599",1851,1851,"1989-02-15T00:00:00Z",67.75,296.25,5.01,-0.727172434329987,31.8887424468994
"600",1852,1852,"1989-02-15T00:00:00Z",68.25,295.25,5.01,-0.926553130149841,31.8506088256836
"601",1853,1853,"1989-02-15T00:00:00Z",68.25,295.75,5.01,-1.12162899971008,31.9249534606934
"602",1854,1854,"1989-02-15T00:00:00Z",68.25,296.25,5.01,-1.24885177612305,31.9911689758301
"603",1857,1857,"1989-03-15T00:00:00Z",67.25,296.25,5.01,-0.779787540435791,31.9355182647705
"604",1858,1858,"1989-03-15T00:00:00Z",67.75,295.25,5.01,-1.05201697349548,31.8850040435791
"605",1859,1859,"1989-03-15T00:00:00Z",67.75,295.75,5.01,-0.9611496925354,31.8870906829834
"606",1860,1860,"1989-03-15T00:00:00Z",67.75,296.25,5.01,-1.02006673812866,31.9151248931885
"607",1861,1861,"1989-03-15T00:00:00Z",68.25,295.25,5.01,-1.03398215770721,31.8403472900391
"608",1862,1862,"1989-03-15T00:00:00Z",68.25,295.75,5.01,-1.16326546669006,31.8853359222412
"609",1863,1863,"1989-03-15T00:00:00Z",68.25,296.25,5.01,-1.29977643489838,32.0050582885742
"610",1866,1866,"1989-04-15T00:00:00Z",67.25,296.25,5.01,-1.04628014564514,32.0363006591797
"611",1867,1867,"1989-04-15T00:00:00Z",67.75,295.25,5.01,-1.03286623954773,31.8877372741699
"612",1868,1868,"1989-04-15T00:00:00Z",67.75,295.75,5.01,-1.06796407699585,31.9055690765381
"613",1869,1869,"1989-04-15T00:00:00Z",67.75,296.25,5.01,-1.14493632316589,31.9314880371094
"614",1870,1870,"1989-04-15T00:00:00Z",68.25,295.25,5.01,-1.16916239261627,31.8977127075195
"615",1871,1871,"1989-04-15T00:00:00Z",68.25,295.75,5.01,-1.29180610179901,31.975902557373
"616",1872,1872,"1989-04-15T00:00:00Z",68.25,296.25,5.01,-1.40027153491974,32.1341781616211
"617",1875,1875,"1989-05-15T00:00:00Z",67.25,296.25,5.01,-1.2346476316452,32.0949745178223
"618",1876,1876,"1989-05-15T00:00:00Z",67.75,295.25,5.01,-1.10457599163055,31.9327259063721
"619",1877,1877,"1989-05-15T00:00:00Z",67.75,295.75,5.01,-1.14360535144806,31.9346237182617
"620",1878,1878,"1989-05-15T00:00:00Z",67.75,296.25,5.01,-1.2342027425766,31.978931427002
"621",1879,1879,"1989-05-15T00:00:00Z",68.25,295.25,5.01,-1.24613952636719,31.9221668243408
"622",1880,1880,"1989-05-15T00:00:00Z",68.25,295.75,5.01,-1.33964288234711,31.9247055053711
"623",1881,1881,"1989-05-15T00:00:00Z",68.25,296.25,5.01,-1.43117618560791,32.0487937927246
"624",1884,1884,"1989-06-15T00:00:00Z",67.25,296.25,5.01,-1.34559667110443,32.0601539611816
"625",1885,1885,"1989-06-15T00:00:00Z",67.75,295.25,5.01,-1.18865931034088,31.9588737487793
"626",1886,1886,"1989-06-15T00:00:00Z",67.75,295.75,5.01,-1.22190058231354,31.9548397064209
"627",1887,1887,"1989-06-15T00:00:00Z",67.75,296.25,5.01,-1.31428754329681,31.9837856292725
"628",1888,1888,"1989-06-15T00:00:00Z",68.25,295.25,5.01,-1.27149856090546,31.9125652313232
"629",1889,1889,"1989-06-15T00:00:00Z",68.25,295.75,5.01,-1.35021698474884,31.9168395996094
"630",1890,1890,"1989-06-15T00:00:00Z",68.25,296.25,5.01,-1.44320690631866,32.0745277404785
"631",1893,1893,"1989-07-15T00:00:00Z",67.25,296.25,5.01,-1.22810542583466,31.812952041626
"632",1894,1894,"1989-07-15T00:00:00Z",67.75,295.25,5.01,-1.0883663892746,31.7152786254883
"633",1895,1895,"1989-07-15T00:00:00Z",67.75,295.75,5.01,-1.08629953861237,31.6871662139893
"634",1896,1896,"1989-07-15T00:00:00Z",67.75,296.25,5.01,-1.11426067352295,31.7003192901611
"635",1897,1897,"1989-07-15T00:00:00Z",68.25,295.25,5.01,-1.10606074333191,31.5707931518555
"636",1898,1898,"1989-07-15T00:00:00Z",68.25,295.75,5.01,-1.03147983551025,31.6092739105225
"637",1899,1899,"1989-07-15T00:00:00Z",68.25,296.25,5.01,-0.92423403263092,31.788646697998
"638",1902,1902,"1989-08-15T00:00:00Z",67.25,296.25,5.01,-1.17579102516174,31.2770671844482
"639",1903,1903,"1989-08-15T00:00:00Z",67.75,295.25,5.01,-1.12299954891205,31.166051864624
"640",1904,1904,"1989-08-15T00:00:00Z",67.75,295.75,5.01,-1.08381605148315,31.1117820739746
"641",1905,1905,"1989-08-15T00:00:00Z",67.75,296.25,5.01,-1.02524316310883,31.0962791442871
"642",1906,1906,"1989-08-15T00:00:00Z",68.25,295.25,5.01,-0.975795030593872,30.8489246368408
"643",1907,1907,"1989-08-15T00:00:00Z",68.25,295.75,5.01,-0.753393292427063,30.8785629272461
"644",1908,1908,"1989-08-15T00:00:00Z",68.25,296.25,5.01,-0.483420163393021,31.0867919921875
"645",1911,1911,"1989-09-15T00:00:00Z",67.25,296.25,5.01,-0.754491865634918,30.9207401275635
"646",1912,1912,"1989-09-15T00:00:00Z",67.75,295.25,5.01,-0.995599746704102,30.580997467041
"647",1913,1913,"1989-09-15T00:00:00Z",67.75,295.75,5.01,-0.841554045677185,30.6480598449707
"648",1914,1914,"1989-09-15T00:00:00Z",67.75,296.25,5.01,-0.416655838489532,30.7956600189209
"649",1915,1915,"1989-09-15T00:00:00Z",68.25,295.25,5.01,-0.740286946296692,30.5958881378174
"650",1916,1916,"1989-09-15T00:00:00Z",68.25,295.75,5.01,-0.0947703644633293,30.8785820007324
"651",1917,1917,"1989-09-15T00:00:00Z",68.25,296.25,5.01,0.501652181148529,31.2395839691162
"652",1920,1920,"1989-10-15T00:00:00Z",67.25,296.25,5.01,-0.813202381134033,30.9973850250244
"653",1921,1921,"1989-10-15T00:00:00Z",67.75,295.25,5.01,-1.48392605781555,30.7498626708984
"654",1922,1922,"1989-10-15T00:00:00Z",67.75,295.75,5.01,-1.36406481266022,30.8041324615479
"655",1923,1923,"1989-10-15T00:00:00Z",67.75,296.25,5.01,-0.987543404102325,31.0269412994385
"656",1924,1924,"1989-10-15T00:00:00Z",68.25,295.25,5.01,-1.52173900604248,30.8065013885498
"657",1925,1925,"1989-10-15T00:00:00Z",68.25,295.75,5.01,-1.40268957614899,31.0366725921631
"658",1926,1926,"1989-10-15T00:00:00Z",68.25,296.25,5.01,-1.38082087039948,31.2567443847656
"659",1929,1929,"1989-11-15T00:00:00Z",67.25,296.25,5.01,-0.866234242916107,31.124584197998
"660",1930,1930,"1989-11-15T00:00:00Z",67.75,295.25,5.01,-1.40807271003723,31.1139945983887
"661",1931,1931,"1989-11-15T00:00:00Z",67.75,295.75,5.01,-1.32164824008942,31.0922889709473
"662",1932,1932,"1989-11-15T00:00:00Z",67.75,296.25,5.01,-1.32347881793976,31.1848850250244
"663",1933,1933,"1989-11-15T00:00:00Z",68.25,295.25,5.01,-1.57373332977295,31.1703224182129
"664",1934,1934,"1989-11-15T00:00:00Z",68.25,295.75,5.01,-1.65550482273102,31.2777938842773
"665",1935,1935,"1989-11-15T00:00:00Z",68.25,296.25,5.01,-1.72855293750763,31.3556251525879
"666",1938,1938,"1989-12-15T00:00:00Z",67.25,296.25,5.01,-1.16231215000153,31.2700958251953
"667",1939,1939,"1989-12-15T00:00:00Z",67.75,295.25,5.01,-1.54156935214996,31.2649803161621
"668",1940,1940,"1989-12-15T00:00:00Z",67.75,295.75,5.01,-1.46874117851257,31.2826232910156
"669",1941,1941,"1989-12-15T00:00:00Z",67.75,296.25,5.01,-1.47478318214417,31.3033294677734
"670",1942,1942,"1989-12-15T00:00:00Z",68.25,295.25,5.01,-1.56435430049896,31.2020683288574
"671",1943,1943,"1989-12-15T00:00:00Z",68.25,295.75,5.01,-1.54758489131927,31.2938613891602
"672",1944,1944,"1989-12-15T00:00:00Z",68.25,296.25,5.01,-1.52931880950928,31.4275569915771
"673",1947,1947,"1990-01-15T00:00:00Z",67.25,296.25,5.01,-1.46394193172455,31.4387397766113
"674",1948,1948,"1990-01-15T00:00:00Z",67.75,295.25,5.01,-1.54087436199188,31.3301582336426
"675",1949,1949,"1990-01-15T00:00:00Z",67.75,295.75,5.01,-1.5351756811142,31.3449954986572
"676",1950,1950,"1990-01-15T00:00:00Z",67.75,296.25,5.01,-1.52429914474487,31.3895778656006
"677",1951,1951,"1990-01-15T00:00:00Z",68.25,295.25,5.01,-1.51702475547791,31.2595672607422
"678",1952,1952,"1990-01-15T00:00:00Z",68.25,295.75,5.01,-1.4704338312149,31.3523921966553
"679",1953,1953,"1990-01-15T00:00:00Z",68.25,296.25,5.01,-1.44291460514069,31.5609130859375
"680",1956,1956,"1990-02-15T00:00:00Z",67.25,296.25,5.01,-1.55505907535553,31.5113391876221
"681",1957,1957,"1990-02-15T00:00:00Z",67.75,295.25,5.01,-1.5232185125351,31.3722743988037
"682",1958,1958,"1990-02-15T00:00:00Z",67.75,295.75,5.01,-1.53157484531403,31.3986701965332
"683",1959,1959,"1990-02-15T00:00:00Z",67.75,296.25,5.01,-1.50394916534424,31.4585342407227
"684",1960,1960,"1990-02-15T00:00:00Z",68.25,295.25,5.01,-1.48257791996002,31.3281021118164
"685",1961,1961,"1990-02-15T00:00:00Z",68.25,295.75,5.01,-1.45762372016907,31.402645111084
"686",1962,1962,"1990-02-15T00:00:00Z",68.25,296.25,5.01,-1.44037985801697,31.6031894683838
"687",1965,1965,"1990-03-15T00:00:00Z",67.25,296.25,5.01,-1.5542448759079,31.558765411377
"688",1966,1966,"1990-03-15T00:00:00Z",67.75,295.25,5.01,-1.5215528011322,31.3710689544678
"689",1967,1967,"1990-03-15T00:00:00Z",67.75,295.75,5.01,-1.52356588840485,31.4172649383545
"690",1968,1968,"1990-03-15T00:00:00Z",67.75,296.25,5.01,-1.50269913673401,31.4475879669189
"691",1969,1969,"1990-03-15T00:00:00Z",68.25,295.25,5.01,-1.4820032119751,31.4664497375488
"692",1970,1970,"1990-03-15T00:00:00Z",68.25,295.75,5.01,-1.44475924968719,31.6545524597168
"693",1971,1971,"1990-03-15T00:00:00Z",68.25,296.25,5.01,-1.41032803058624,31.9315319061279
"694",1974,1974,"1990-04-15T00:00:00Z",67.25,296.25,5.01,-1.5653350353241,31.5998935699463
"695",1975,1975,"1990-04-15T00:00:00Z",67.75,295.25,5.01,-1.51680409908295,31.4873714447021
"696",1976,1976,"1990-04-15T00:00:00Z",67.75,295.75,5.01,-1.52420747280121,31.4921436309814
"697",1977,1977,"1990-04-15T00:00:00Z",67.75,296.25,5.01,-1.51148343086243,31.5585498809814
"698",1978,1978,"1990-04-15T00:00:00Z",68.25,295.25,5.01,-1.47970700263977,31.6362781524658
"699",1979,1979,"1990-04-15T00:00:00Z",68.25,295.75,5.01,-1.44699656963348,31.8278827667236
"700",1980,1980,"1990-04-15T00:00:00Z",68.25,296.25,5.01,-1.43193006515503,32.1026763916016
"701",1983,1983,"1990-05-15T00:00:00Z",67.25,296.25,5.01,-1.5802229642868,31.6266841888428
"702",1984,1984,"1990-05-15T00:00:00Z",67.75,295.25,5.01,-1.50782144069672,31.5924377441406
"703",1985,1985,"1990-05-15T00:00:00Z",67.75,295.75,5.01,-1.51369500160217,31.5915355682373
"704",1986,1986,"1990-05-15T00:00:00Z",67.75,296.25,5.01,-1.51530945301056,31.6446876525879
"705",1987,1987,"1990-05-15T00:00:00Z",68.25,295.25,5.01,-1.48863315582275,31.7263355255127
"706",1988,1988,"1990-05-15T00:00:00Z",68.25,295.75,5.01,-1.47458481788635,31.8823070526123
"707",1989,1989,"1990-05-15T00:00:00Z",68.25,296.25,5.01,-1.48214685916901,32.13525390625
"708",1992,1992,"1990-06-15T00:00:00Z",67.25,296.25,5.01,-1.58395719528198,31.6414527893066
"709",1993,1993,"1990-06-15T00:00:00Z",67.75,295.25,5.01,-1.50015425682068,31.6552276611328
"710",1994,1994,"1990-06-15T00:00:00Z",67.75,295.75,5.01,-1.50450944900513,31.6545429229736
"711",1995,1995,"1990-06-15T00:00:00Z",67.75,296.25,5.01,-1.50439238548279,31.7138423919678
"712",1996,1996,"1990-06-15T00:00:00Z",68.25,295.25,5.01,-1.47333216667175,31.7950801849365
"713",1997,1997,"1990-06-15T00:00:00Z",68.25,295.75,5.01,-1.4692018032074,31.9418926239014
"714",1998,1998,"1990-06-15T00:00:00Z",68.25,296.25,5.01,-1.47726678848267,32.1527099609375
"715",2001,2001,"1990-07-15T00:00:00Z",67.25,296.25,5.01,-1.60264647006989,31.5976543426514
"716",2002,2002,"1990-07-15T00:00:00Z",67.75,295.25,5.01,-1.59104776382446,31.5554447174072
"717",2003,2003,"1990-07-15T00:00:00Z",67.75,295.75,5.01,-1.59477698802948,31.5422019958496
"718",2004,2004,"1990-07-15T00:00:00Z",67.75,296.25,5.01,-1.57369375228882,31.5484867095947
"719",2005,2005,"1990-07-15T00:00:00Z",68.25,295.25,5.01,-1.55316853523254,31.4336433410645
"720",2006,2006,"1990-07-15T00:00:00Z",68.25,295.75,5.01,-1.44199991226196,31.4648113250732
"721",2007,2007,"1990-07-15T00:00:00Z",68.25,296.25,5.01,-1.25496590137482,31.5949020385742
"722",2010,2010,"1990-08-15T00:00:00Z",67.25,296.25,5.01,-0.916145503520966,31.4131164550781
"723",2011,2011,"1990-08-15T00:00:00Z",67.75,295.25,5.01,-0.901021242141724,31.2221622467041
"724",2012,2012,"1990-08-15T00:00:00Z",67.75,295.75,5.01,-0.842704832553864,31.1943817138672
"725",2013,2013,"1990-08-15T00:00:00Z",67.75,296.25,5.01,-0.553282380104065,31.1600494384766
"726",2014,2014,"1990-08-15T00:00:00Z",68.25,295.25,5.01,-0.222679629921913,30.9050979614258
"727",2015,2015,"1990-08-15T00:00:00Z",68.25,295.75,5.01,0.529863774776459,30.9543800354004
"728",2016,2016,"1990-08-15T00:00:00Z",68.25,296.25,5.01,1.5795179605484,31.1855525970459
"729",2019,2019,"1990-09-15T00:00:00Z",67.25,296.25,5.01,-0.263916522264481,31.2304515838623
"730",2020,2020,"1990-09-15T00:00:00Z",67.75,295.25,5.01,0.132540300488472,30.9522151947021
"731",2021,2021,"1990-09-15T00:00:00Z",67.75,295.75,5.01,0.143351644277573,30.9914932250977
"732",2022,2022,"1990-09-15T00:00:00Z",67.75,296.25,5.01,0.604773104190826,31.0733528137207
"733",2023,2023,"1990-09-15T00:00:00Z",68.25,295.25,5.01,1.14036440849304,30.9710102081299
"734",2024,2024,"1990-09-15T00:00:00Z",68.25,295.75,5.01,2.22423624992371,31.2049674987793
"735",2025,2025,"1990-09-15T00:00:00Z",68.25,296.25,5.01,2.76372718811035,31.4691143035889
"736",2028,2028,"1990-10-15T00:00:00Z",67.25,296.25,5.01,-0.783122777938843,31.2827129364014
"737",2029,2029,"1990-10-15T00:00:00Z",67.75,295.25,5.01,-0.664732098579407,31.1246204376221
"738",2030,2030,"1990-10-15T00:00:00Z",67.75,295.75,5.01,-0.633198022842407,31.1429557800293
"739",2031,2031,"1990-10-15T00:00:00Z",67.75,296.25,5.01,0.119983099400997,31.3099880218506
"740",2032,2032,"1990-10-15T00:00:00Z",68.25,295.25,5.01,-0.118158258497715,31.1777439117432
"741",2033,2033,"1990-10-15T00:00:00Z",68.25,295.75,5.01,0.666217863559723,31.3181438446045
"742",2034,2034,"1990-10-15T00:00:00Z",68.25,296.25,5.01,0.894232034683228,31.4461078643799
"743",2037,2037,"1990-11-15T00:00:00Z",67.25,296.25,5.01,-0.349127322435379,31.4359683990479
"744",2038,2038,"1990-11-15T00:00:00Z",67.75,295.25,5.01,-0.282921016216278,31.3371887207031
"745",2039,2039,"1990-11-15T00:00:00Z",67.75,295.75,5.01,-0.302820324897766,31.3431434631348
"746",2040,2040,"1990-11-15T00:00:00Z",67.75,296.25,5.01,0.0530150979757309,31.4358463287354
"747",2041,2041,"1990-11-15T00:00:00Z",68.25,295.25,5.01,0.109358951449394,31.3818874359131
"748",2042,2042,"1990-11-15T00:00:00Z",68.25,295.75,5.01,0.502525627613068,31.4278316497803
"749",2043,2043,"1990-11-15T00:00:00Z",68.25,296.25,5.01,0.561398804187775,31.4217948913574
"750",2046,2046,"1990-12-15T00:00:00Z",67.25,296.25,5.01,-0.41980716586113,31.5119438171387
"751",2047,2047,"1990-12-15T00:00:00Z",67.75,295.25,5.01,-0.405393213033676,31.4558563232422
"752",2048,2048,"1990-12-15T00:00:00Z",67.75,295.75,5.01,-0.45413601398468,31.4607696533203
"753",2049,2049,"1990-12-15T00:00:00Z",67.75,296.25,5.01,-0.257089525461197,31.5034332275391
"754",2050,2050,"1990-12-15T00:00:00Z",68.25,295.25,5.01,-0.156378373503685,31.4096336364746
"755",2051,2051,"1990-12-15T00:00:00Z",68.25,295.75,5.01,-0.0875391960144043,31.3805847167969
"756",2052,2052,"1990-12-15T00:00:00Z",68.25,296.25,5.01,-0.176066190004349,31.4010353088379
"757",2055,2055,"1991-01-15T00:00:00Z",67.25,296.25,5.01,-0.525988459587097,31.6287117004395
"758",2056,2056,"1991-01-15T00:00:00Z",67.75,295.25,5.01,-0.362133473157883,31.4393138885498
"759",2057,2057,"1991-01-15T00:00:00Z",67.75,295.75,5.01,-0.461943387985229,31.4586944580078
"760",2058,2058,"1991-01-15T00:00:00Z",67.75,296.25,5.01,-0.496050626039505,31.4911403656006
"761",2059,2059,"1991-01-15T00:00:00Z",68.25,295.25,5.01,-0.49473363161087,31.4560928344727
"762",2060,2060,"1991-01-15T00:00:00Z",68.25,295.75,5.01,-0.786552309989929,31.6349105834961
"763",2061,2061,"1991-01-15T00:00:00Z",68.25,296.25,5.01,-0.975390374660492,31.903148651123
"764",2064,2064,"1991-02-15T00:00:00Z",67.25,296.25,5.01,-0.607280313968658,31.5596771240234
"765",2065,2065,"1991-02-15T00:00:00Z",67.75,295.25,5.01,-0.649980068206787,31.464485168457
"766",2066,2066,"1991-02-15T00:00:00Z",67.75,295.75,5.01,-0.627297818660736,31.4678497314453
"767",2067,2067,"1991-02-15T00:00:00Z",67.75,296.25,5.01,-0.777009844779968,31.554759979248
"768",2068,2068,"1991-02-15T00:00:00Z",68.25,295.25,5.01,-0.865911900997162,31.6231803894043
"769",2069,2069,"1991-02-15T00:00:00Z",68.25,295.75,5.01,-1.04224252700806,31.8498649597168
"770",2070,2070,"1991-02-15T00:00:00Z",68.25,296.25,5.01,-1.11405050754547,32.1644859313965
"771",2073,2073,"1991-03-15T00:00:00Z",67.25,296.25,5.01,-0.831825911998749,31.516658782959
"772",2074,2074,"1991-03-15T00:00:00Z",67.75,295.25,5.01,-0.840526700019836,31.5372486114502
"773",2075,2075,"1991-03-15T00:00:00Z",67.75,295.75,5.01,-0.856301188468933,31.5401420593262
"774",2076,2076,"1991-03-15T00:00:00Z",67.75,296.25,5.01,-0.978157579898834,31.6049213409424
"775",2077,2077,"1991-03-15T00:00:00Z",68.25,295.25,5.01,-1.00334095954895,31.6350593566895
"776",2078,2078,"1991-03-15T00:00:00Z",68.25,295.75,5.01,-1.16588640213013,31.8033428192139
"777",2079,2079,"1991-03-15T00:00:00Z",68.25,296.25,5.01,-1.2721232175827,32.0647773742676
"778",2082,2082,"1991-04-15T00:00:00Z",67.25,296.25,5.01,-1.00742590427399,31.5809421539307
"779",2083,2083,"1991-04-15T00:00:00Z",67.75,295.25,5.01,-0.967021584510803,31.6005077362061
"780",2084,2084,"1991-04-15T00:00:00Z",67.75,295.75,5.01,-0.990754187107086,31.6184616088867
"781",2085,2085,"1991-04-15T00:00:00Z",67.75,296.25,5.01,-1.0876749753952,31.6777667999268
"782",2086,2086,"1991-04-15T00:00:00Z",68.25,295.25,5.01,-1.07920217514038,31.6994094848633
"783",2087,2087,"1991-04-15T00:00:00Z",68.25,295.75,5.01,-1.23180425167084,31.8756008148193
"784",2088,2088,"1991-04-15T00:00:00Z",68.25,296.25,5.01,-1.31264841556549,32.1358642578125
"785",2091,2091,"1991-05-15T00:00:00Z",67.25,296.25,5.01,-1.10973465442657,31.6759872436523
"786",2092,2092,"1991-05-15T00:00:00Z",67.75,295.25,5.01,-1.08176493644714,31.7335777282715
"787",2093,2093,"1991-05-15T00:00:00Z",67.75,295.75,5.01,-1.0869482755661,31.7289905548096
"788",2094,2094,"1991-05-15T00:00:00Z",67.75,296.25,5.01,-1.18682253360748,31.7934894561768
"789",2095,2095,"1991-05-15T00:00:00Z",68.25,295.25,5.01,-1.21093726158142,31.8305492401123
"790",2096,2096,"1991-05-15T00:00:00Z",68.25,295.75,5.01,-1.31751239299774,31.9785861968994
"791",2097,2097,"1991-05-15T00:00:00Z",68.25,296.25,5.01,-1.37981963157654,32.2196388244629
"792",2100,2100,"1991-06-15T00:00:00Z",67.25,296.25,5.01,-1.20052456855774,31.7627983093262
"793",2101,2101,"1991-06-15T00:00:00Z",67.75,295.25,5.01,-1.18844199180603,31.8165988922119
"794",2102,2102,"1991-06-15T00:00:00Z",67.75,295.75,5.01,-1.18806004524231,31.8177280426025
"795",2103,2103,"1991-06-15T00:00:00Z",67.75,296.25,5.01,-1.26947057247162,31.8653831481934
"796",2104,2104,"1991-06-15T00:00:00Z",68.25,295.25,5.01,-1.25076806545258,31.8413963317871
"797",2105,2105,"1991-06-15T00:00:00Z",68.25,295.75,5.01,-1.37029945850372,31.9792385101318
"798",2106,2106,"1991-06-15T00:00:00Z",68.25,296.25,5.01,-1.46948480606079,32.2037925720215
"799",2109,2109,"1991-07-15T00:00:00Z",67.25,296.25,5.01,-1.39845967292786,31.6650924682617
"800",2110,2110,"1991-07-15T00:00:00Z",67.75,295.25,5.01,-1.4446040391922,31.6119079589844
"801",2111,2111,"1991-07-15T00:00:00Z",67.75,295.75,5.01,-1.43787789344788,31.6084823608398
"802",2112,2112,"1991-07-15T00:00:00Z",67.75,296.25,5.01,-1.44698250293732,31.6067924499512
"803",2113,2113,"1991-07-15T00:00:00Z",68.25,295.25,5.01,-1.44445550441742,31.4836139678955
"804",2114,2114,"1991-07-15T00:00:00Z",68.25,295.75,5.01,-1.41498148441315,31.4911556243896
"805",2115,2115,"1991-07-15T00:00:00Z",68.25,296.25,5.01,-1.27994310855865,31.6453685760498
"806",2118,2118,"1991-08-15T00:00:00Z",67.25,296.25,5.01,-1.28851842880249,31.2586574554443
"807",2119,2119,"1991-08-15T00:00:00Z",67.75,295.25,5.01,-1.13518714904785,30.9191417694092
"808",2120,2120,"1991-08-15T00:00:00Z",67.75,295.75,5.01,-1.11890971660614,30.9729499816895
"809",2121,2121,"1991-08-15T00:00:00Z",67.75,296.25,5.01,-0.821537494659424,30.951753616333
"810",2122,2122,"1991-08-15T00:00:00Z",68.25,295.25,5.01,-0.717006027698517,30.6780872344971
"811",2123,2123,"1991-08-15T00:00:00Z",68.25,295.75,5.01,-0.0386193618178368,30.6822948455811
"812",2124,2124,"1991-08-15T00:00:00Z",68.25,296.25,5.01,0.647677958011627,30.873987197876
"813",2127,2127,"1991-09-15T00:00:00Z",67.25,296.25,5.01,-0.196460172533989,31.1689624786377
"814",2128,2128,"1991-09-15T00:00:00Z",67.75,295.25,5.01,0.17328967154026,30.689037322998
"815",2129,2129,"1991-09-15T00:00:00Z",67.75,295.75,5.01,0.251128971576691,30.7467594146729
"816",2130,2130,"1991-09-15T00:00:00Z",67.75,296.25,5.01,0.476652979850769,30.7485427856445
"817",2131,2131,"1991-09-15T00:00:00Z",68.25,295.25,5.01,0.616210520267487,30.4958839416504
"818",2132,2132,"1991-09-15T00:00:00Z",68.25,295.75,5.01,1.19672799110413,30.6832237243652
