,lat,lon,elevation,species,d18o,d18o_anom,geometry,ocean_temp_anom,year
3516,-0.4084,-91.234,-3,Pavona clavus,-3.93,0.09756906077348093,POINT (-91.23399999999999 -0.4084),-0.01,1937
3517,3.906228,-159.285932,,,-4.873333333333334,0.0218601190476182,POINT (-159.285932 3.906228),-0.01,1937
3518,5.8664,-162.12,-9,Porites lutea,-4.961882775583333,-0.1047586139573049,POINT (-162.12 5.8664),-0.01,1937
3519,-21.2378,-159.8278,,Porites lutea,-4.0381,0.2514120000000002,POINT (-159.8278 -21.2378),-0.01,1937
3520,-21.2378,-159.8278,,Porites lutea,-4.0375,0.2549376640419956,POINT (-159.8278 -21.2378),-0.01,1937
3521,10.3,-109.216667,-2,Porites lobata,-5.355926097833333,-0.0003004724498172351,POINT (-109.216667 10.3),-0.01,1937
3522,21.9,120.7,-6,Porites sp.,-5.1905833333333335,-0.18020143518518505,POINT (120.7 21.9),-0.01,1937
3523,-17.5,-149.83,,Porites lutea,4.085,-0.09534186936165323,POINT (-149.83 -17.5),-0.01,1937
3524,5.87,-162.13,-9,Porites lutea,-4.961666666666667,-0.044485518905871935,POINT (-162.13 5.87),-0.01,1937
3525,-21.2378,-159.8278,,Porites lutea,-4.306,0.18018172043010772,POINT (-159.8278 -21.2378),-0.01,1937
3526,-17.5,-149.83,,Porites lutea,-4.09,0.08949640287769789,POINT (-149.83 -17.5),-0.01,1937
3527,5.867,-162.133,-9,Porites lutea,-4.965,-0.049445025475998605,POINT (-162.133 5.867),-0.01,1937
3528,5.87,-162.13,,Porites lutea,-4.95,-0.06652503293807666,POINT (-162.13 5.87),-0.01,1937
3529,7.983,-82.05,-3,Porites lobata,-6.2299999999999995,-0.4246994134462643,POINT (-82.05 7.983),-0.01,1937
3530,5.87,-162.13,-10,Porites lutea,-4.961666666666667,-0.044149235720031044,POINT (-162.13 5.87),-0.01,1937
3531,-21.2378,-159.8278,,Porites lutea,-4.20875,0.0473708487084874,POINT (-159.8278 -21.2378),-0.01,1937
3532,16.84,112.33,,,-5.429858333333333,-0.008649208860759039,POINT (112.33 16.84),-0.01,1937
3533,11.17,-60.85,-4,Montastaea faveolata,-3.7125,0.2885546875,POINT (-60.85 11.17),-0.1,1938
3534,32.0,-64.0,-16,Diploria labyrinthiformis,-3.709,-0.06067281105990752,POINT (-64 32),-0.1,1938
3535,16.77,-22.88,-3,Siderastrea radians,-2.7183333333333333,0.2850333333333328,POINT (-22.88 16.77),-0.1,1938
3536,11.17,-60.85,-4,Sidereastrea siderea,-3.6401,-0.14596101694915298,POINT (-60.85 11.17),-0.1,1938
3537,25.0,-80.6,-2,Solenastrea bournoni,-3.87,0.9938979591836734,POINT (-80.59999999999999 25),-0.1,1938
3538,32.466667,-64.7,-12,Diploria strigosa,-3.6725,-0.08295029239766016,POINT (-64.7 32.466667),-0.1,1938
3539,24.917,-80.757778,-5,Solenastrea bournoni,-2.39,0.20172839506172835,POINT (-80.757778 24.917),-0.1,1938
3540,32.0,-64.0,-16,Diploria labyrinthiformis,-3.398,0.020077981651375865,POINT (-64 32),-0.1,1938
3541,25.38,-80.17,-10,Montastraea faveolata,-3.56,0.0015254237288133687,POINT (-80.17 25.38),-0.1,1938
3542,-23.15,43.58,-1.1,Porites lobata,-4.3950000000000005,0.030583580613253503,POINT (43.58 -23.15),-0.1,1938
3543,-23.15725,43.588183,-1.8,Porites sp.,-4.506,-0.010809734513274272,POINT (43.588183 -23.15725),-0.1,1938
3544,-8.0167,39.5,-6,Diploastrea heliopora,-4.023083333333333,0.02732653721682965,POINT (39.5 -8.0167),-0.1,1938
3545,-28.4617,113.7683,-5,Porites lutea,-3.884679281666667,-0.009272539576666627,POINT (113.7683 -28.4617),-0.1,1938
3546,-23.357167,43.619483,,Porites sp.,-4.345,0.1706500000000002,POINT (43.619483 -23.357167),-0.1,1938
3547,-23.142967,43.583067,-1.1,Porites sp.,-4.44152775,-0.009746177110447896,POINT (43.583067 -23.142967),-0.1,1938
3548,-28.4617,113.7683,-5,Porites lutea,-3.890104081625,-0.014874302585420551,POINT (113.7683 -28.4617),-0.1,1938
3549,-2.7750000000000004,100.13,,Porites sp.,-5.447821091666667,0.11984978203643415,POINT (100.13 -2.775),-0.1,1938
3550,-12.65,45.1,,Porites solida,-4.985833333333333,-0.10107428940568397,POINT (45.1 -12.65),-0.1,1938
3551,-4.616167,55.0,-7,Porites lutea,-4.7675833333333335,-0.04992555555555622,POINT (55 -4.616167),-0.1,1938
3552,-3.0,40.0,-6,Porites lutea,-4.441,-0.05003092783505192,POINT (40 -3),-0.1,1938
3553,-21.03,55.25,-12.3,Porites sp.,-4.366666666666667,-0.09155081300813084,POINT (55.25 -21.03),-0.1,1938
3554,-21.905,113.965,-3,Porites lutea,-4.57,-0.053678160919540474,POINT (113.965 -21.905),-0.1,1938
3555,17.93457,67.00123,-5,Montastraea faviolata,-4.4,-0.18640316205533658,POINT (67.00123000000001 17.93457),-0.1,1938
3556,16.2,-61.49,-1.7,Diploria strigosa,-4.036333333333333,0.05709924487594442,POINT (-61.49 16.2),-0.1,1938
3557,11.77,-66.75,-2,Diploria strigosa,-4.00675,0.0592645833333334,POINT (-66.75 11.77),-0.1,1938
3558,11.77,-66.75,-2,Diploria strigosa,-4.007,0.05944186046511657,POINT (-66.75 11.77),-0.1,1938
3559,15.978056,-86.485,-5.5,Orbicella faveolata,-4.044545454545455,1.969865914244484,POINT (-86.485 15.978056),-0.1,1938
3560,19.70038,-80.05647,-9,Diploria strigosa,-4.115461538461538,0.0803932307692321,POINT (-80.05647 19.70038),-0.1,1938
3561,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.049090909090909,9.26311838421319,POINT (-87.80111100000001 17.306944),-0.1,1938
3562,16.2,-61.49,-1.7,Diploria strigosa,-4.036,0.06160194174757372,POINT (-61.49 16.2),-0.1,1938
3563,27.85,34.32,-6,Porites sp.,-3.48,-0.07463114754098399,POINT (34.32 27.85),-0.1,1938
3564,29.42,34.97,-4.5,Porites sp.,-2.93,-0.20648780487804874,POINT (34.97 29.42),-0.1,1938
3565,29.42,34.97,-4.5,Porites sp.,-2.57,0.17794392523364522,POINT (34.97 29.42),-0.1,1938
3566,27.85,34.32,-6,Porites sp.,-3.4766666666666666,-0.07180612244897944,POINT (34.32 27.85),-0.1,1938
3567,-14.27,-169.55,,Porites sp.,-4.919806907083333,-0.16149213344843538,POINT (-169.55 -14.27),-0.1,1938
3568,1.33,172.97,-6.7,Porites sp.,0.36075,0.2806138888888889,POINT (172.97 1.33),-0.1,1938
3569,-15.0,167.0,,Platygyra lamellina,-5.24,-0.2893678160919535,POINT (167 -15),-0.1,1938
3570,1.0,172.0,-3,Porites lobata,-4.854916666666667,-0.016359106529209022,POINT (172 1),-0.1,1938
3571,-8.38,115.71,-10,,-5.021511623333333,0.22181883782767997,POINT (115.71 -8.380000000000001),-0.1,1938
3572,-16.82,179.23,-10,Porites sp.,-4.65,-0.10654545454545516,POINT (179.23 -16.82),-0.1,1938
3573,-8.25,115.5,-3,Porites sp.,-4.953008333333333,0.04724824561403551,POINT (115.5 -8.25),-0.1,1938
3574,-0.5,166.0,-14,Porites australiensis,-4.175000000000001,0.5462857142857134,POINT (166 -0.5),-0.1,1938
3575,15.94,166.04,8,Porites lutea,-5.0675,-0.25834487951807183,POINT (166.04 15.94),-0.1,1938
3576,-3.4118,143.637,,Porites sp.,-5.38,0.004651162790697327,POINT (143.637 -3.4118),-0.1,1938
3577,27.106,142.194,-5.6,Porites sp.,-4.31,0.013196721311475201,POINT (142.194 27.106),-0.1,1938
3578,18.54,122.15,-4.5,Porites lobata,-4.739725,0.09778327731092507,POINT (122.15 18.54),-0.1,1938
3579,-15.7,167.2,-1,Porites lutea,-4.824285714285715,0.03917194313651162,POINT (167.2 -15.7),-0.1,1938
3580,-16.82,179.23,-10,Porites sp.,-5.0,-0.06537037037036963,POINT (179.23 -16.82),-0.1,1938
3581,7.2859,134.2503,,Porites lutea,-5.58635674,-0.016424253507716813,POINT (134.2503 7.2859),-0.1,1938
3582,-17.73,148.43,-5,Porites sp.,-4.79,-0.15315789473684305,POINT (148.43 -17.73),-0.1,1938
3583,1.5,124.83,-3,Porites sp.,-5.291441666666667,-0.1538752862595416,POINT (124.83 1.5),-0.1,1938
3584,13.598,144.836,-7.8,Porites lobata,-5.144166666666666,-0.1330581885202733,POINT (144.836 13.598),-0.1,1938
3585,27.106,142.194,-5.6,Porites sp.,-4.308333333333334,0.012948509485094739,POINT (142.194 27.106),-0.1,1938
3586,7.2708,134.3837,,Porites lutea,-5.67594057725,0.06076650654257598,POINT (134.3837 7.2708),-0.1,1938
3587,-10.12,123.31,-3,Porites.sp,-5.3525,-0.1807116692830979,POINT (123.31 -10.12),-0.1,1938
3588,-5.22,145.82,,Porites sp.,-5.0585,0.20256428571428575,POINT (145.82 -5.22),-0.1,1938
3589,-0.5,166.0,-14,Porites sp.,-4.658,0.11610005433267379,POINT (166 -0.5),-0.1,1938
3590,1.0,173.0,-6,,-4.339452406666667,0.1128838117607529,POINT (173 1),-0.1,1938
3591,-21.2378,-159.8278,,Porites lutea,-4.3025,0.18327127659574494,POINT (-159.8278 -21.2378),-0.1,1938
3592,-0.4084,-91.234,-3,Pavona clavus,-3.81,0.21756906077348104,POINT (-91.23399999999999 -0.4084),-0.1,1938
3593,3.906228,-159.285932,,,-4.638333333333333,0.2568601190476194,POINT (-159.285932 3.906228),-0.1,1938
3594,2.0,-157.3,-9,Porites sp.,-4.522555555555556,-0.006067212301587688,POINT (-157.3 2),-0.1,1938
3595,5.8664,-162.12,-9,Porites lutea,-4.908734244583333,-0.05161008295730518,POINT (-162.12 5.8664),-0.1,1938
3596,-21.2378,-159.8278,,Porites lutea,-4.1027,0.18681200000000064,POINT (-159.8278 -21.2378),-0.1,1938
3597,-21.2378,-159.8278,,Porites lutea,-4.10375,0.18868766404199544,POINT (-159.8278 -21.2378),-0.1,1938
3598,10.3,-109.216667,-2,Porites lobata,-5.407898456333334,-0.052272830949818605,POINT (-109.216667 10.3),-0.1,1938
3599,21.9,120.7,-6,Porites sp.,-5.336966666666666,-0.3265847685185177,POINT (120.7 21.9),-0.1,1938
3600,-17.5,-149.83,,Porites lutea,4.111666666666667,-0.06867520269498595,POINT (-149.83 -17.5),-0.1,1938
3601,5.87,-162.13,-9,Porites lutea,-4.908333333333333,0.008847814427461742,POINT (-162.13 5.87),-0.1,1938
3602,-21.2378,-159.8278,,Porites lutea,-4.3021,0.1840817204301075,POINT (-159.8278 -21.2378),-0.1,1938
3603,-17.5,-149.83,,Porites lutea,-4.11,0.06949640287769743,POINT (-149.83 -17.5),-0.1,1938
3604,5.867,-162.133,-9,Porites lutea,-4.909166666666667,0.006388307857334574,POINT (-162.133 5.867),-0.1,1938
3605,7.983,-82.05,-3,Porites lobata,-6.069166666666667,-0.26386608011293156,POINT (-82.05 7.983),-0.1,1938
3606,5.87,-162.13,-10,Porites lutea,-4.908333333333333,0.009184097613302633,POINT (-162.13 5.87),-0.1,1938
3607,-21.2378,-159.8278,,Porites lutea,-4.27625,-0.020129151291512493,POINT (-159.8278 -21.2378),-0.1,1938
3608,16.84,112.33,,,-5.492483333333333,-0.07127420886075964,POINT (112.33 16.84),-0.1,1938
3609,11.17,-60.85,-4,Montastaea faveolata,-3.4825,0.5185546875,POINT (-60.85 11.17),-0.03,1939
3610,32.0,-64.0,-16,Diploria labyrinthiformis,-3.818,-0.1696728110599075,POINT (-64 32),-0.03,1939
3611,16.77,-22.88,-3,Siderastrea radians,-2.5,0.5033666666666661,POINT (-22.88 16.77),-0.03,1939
3612,11.17,-60.85,-4,Sidereastrea siderea,-3.8027,-0.3085610169491533,POINT (-60.85 11.17),-0.03,1939
3613,25.0,-80.6,-2,Solenastrea bournoni,-3.51,1.3538979591836737,POINT (-80.59999999999999 25),-0.03,1939
3614,32.466667,-64.7,-12,Diploria strigosa,-3.705833333333333,-0.11628362573099338,POINT (-64.7 32.466667),-0.03,1939
3615,1.67,7.58,-4,Siderastrea spp.,-3.57,-0.05796296296296166,POINT (7.58 1.67),-0.03,1939
3616,24.917,-80.757778,-5,Solenastrea bournoni,-2.02,0.5717283950617285,POINT (-80.757778 24.917),-0.03,1939
3617,32.0,-64.0,-16,Diploria labyrinthiformis,-3.517,-0.09892201834862391,POINT (-64 32),-0.03,1939
3618,25.38,-80.17,-10,Montastraea faveolata,-3.81,-0.24847457627118663,POINT (-80.17 25.38),-0.03,1939
3619,-23.15,43.58,-1.1,Porites lobata,-4.571666666666666,-0.14608308605341236,POINT (43.58 -23.15),-0.03,1939
3620,-23.15725,43.588183,-1.8,Porites sp.,-4.497,-0.0018097345132739306,POINT (43.588183 -23.15725),-0.03,1939
3621,-8.0167,39.5,-6,Diploastrea heliopora,-3.9563333333333333,0.09407653721682951,POINT (39.5 -8.0167),-0.03,1939
3622,-28.4617,113.7683,-5,Porites lutea,-3.980837147833333,-0.1054304057433324,POINT (113.7683 -28.4617),-0.03,1939
3623,-23.357167,43.619483,,Porites sp.,-4.699,-0.1833499999999999,POINT (43.619483 -23.357167),-0.03,1939
3624,-23.142967,43.583067,-1.1,Porites sp.,-4.52,-0.0882184271104478,POINT (43.583067 -23.142967),-0.03,1939
3625,-28.4617,113.7683,-5,Porites lutea,-3.9281049191111115,-0.052875140071531934,POINT (113.7683 -28.4617),-0.03,1939
3626,-2.7750000000000004,100.13,,Porites sp.,-5.52391935,0.04375152370310165,POINT (100.13 -2.775),-0.03,1939
3627,-12.65,45.1,,Porites solida,-4.939166666666666,-0.054407622739017114,POINT (45.1 -12.65),-0.03,1939
3628,-4.616167,55.0,-7,Porites lutea,-4.716,0.001657777777777092,POINT (55 -4.616167),-0.03,1939
3629,-3.0,40.0,-6,Porites lutea,-4.517,-0.12603092783505243,POINT (40 -3),-0.03,1939
3630,-21.03,55.25,-12.3,Porites sp.,-4.195,0.08011585365853602,POINT (55.25 -21.03),-0.03,1939
3631,-21.905,113.965,-3,Porites lutea,-4.566666666666666,-0.05034482758620662,POINT (113.965 -21.905),-0.03,1939
3632,17.93457,67.00123,-5,Montastraea faviolata,-4.33,-0.1164031620553363,POINT (67.00123000000001 17.93457),-0.03,1939
3633,16.2,-61.49,-1.7,Diploria strigosa,-4.113083333333333,-0.01965075512405523,POINT (-61.49 16.2),-0.03,1939
3634,11.77,-66.75,-2,Diploria strigosa,-3.903916666666667,0.16209791666666673,POINT (-66.75 11.77),-0.03,1939
3635,17.53,-77.97,-125,Ceratoporella nicholsoni,-0.44,-0.05677966101694909,POINT (-77.97 17.53),-0.03,1939
3636,11.77,-66.75,-2,Diploria strigosa,-3.904,0.16244186046511633,POINT (-66.75 11.77),-0.03,1939
3637,15.978056,-86.485,-5.5,Orbicella faveolata,-4.0285714285714285,1.9858399402185105,POINT (-86.485 15.978056),-0.03,1939
3638,19.70038,-80.05647,-9,Diploria strigosa,-4.173846153846154,0.022008615384616625,POINT (-80.05647 19.70038),-0.03,1939
3639,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.027428571428572,9.284780721875528,POINT (-87.80111100000001 17.306944),-0.03,1939
3640,16.2,-61.49,-1.7,Diploria strigosa,-4.113,-0.015398058252427127,POINT (-61.49 16.2),-0.03,1939
3641,27.85,34.32,-6,Porites sp.,-3.65,-0.24463114754098392,POINT (34.32 27.85),-0.03,1939
3642,29.42,34.97,-4.5,Porites sp.,-3.11,-0.38648780487804846,POINT (34.97 29.42),-0.03,1939
3643,29.42,34.97,-4.5,Porites sp.,-2.76,-0.01205607476635473,POINT (34.97 29.42),-0.03,1939
3644,27.85,34.32,-6,Porites sp.,-3.645,-0.24013945578231288,POINT (34.32 27.85),-0.03,1939
3645,-14.27,-169.55,,Porites sp.,-4.9067153968333335,-0.1484006231984356,POINT (-169.55 -14.27),-0.03,1939
3646,1.33,172.97,-6.7,Porites sp.,-1.1875,-1.2676361111111112,POINT (172.97 1.33),-0.03,1939
3647,-15.0,167.0,,Platygyra lamellina,-5.16,-0.20936781609195343,POINT (167 -15),-0.03,1939
3648,1.0,172.0,-3,Porites lobata,-5.05725,-0.21869243986254183,POINT (172 1),-0.03,1939
3649,-8.38,115.71,-10,,-5.119016263833333,0.12431419732767957,POINT (115.71 -8.380000000000001),-0.03,1939
3650,-16.82,179.23,-10,Porites sp.,-4.64,-0.09654545454545449,POINT (179.23 -16.82),-0.03,1939
3651,-8.25,115.5,-3,Porites sp.,-5.0304166666666665,-0.030160087719298012,POINT (115.5 -8.25),-0.03,1939
3652,-0.5,166.0,-14,Porites australiensis,-4.6975,0.0237857142857143,POINT (166 -0.5),-0.03,1939
3653,15.94,166.04,8,Porites lutea,-4.9825,-0.17334487951807187,POINT (166.04 15.94),-0.03,1939
3654,-3.4118,143.637,,Porites sp.,-5.29,0.09465116279069719,POINT (143.637 -3.4118),-0.03,1939
3655,27.106,142.194,-5.6,Porites sp.,-4.24,0.0831967213114746,POINT (142.194 27.106),-0.03,1939
3656,18.54,122.15,-4.5,Porites lobata,-4.8337916666666665,0.0037166106442585445,POINT (122.15 18.54),-0.03,1939
3657,-15.7,167.2,-1,Porites lutea,-4.788888888888889,0.0745687685333376,POINT (167.2 -15.7),-0.03,1939
3658,-16.82,179.23,-10,Porites sp.,-5.07,-0.13537037037036992,POINT (179.23 -16.82),-0.03,1939
3659,7.2859,134.2503,,Porites lutea,-5.602448310166667,-0.03251582367438388,POINT (134.2503 7.2859),-0.03,1939
3660,1.5,124.83,-3,Porites sp.,-5.284583333333333,-0.14701695292620798,POINT (124.83 1.5),-0.03,1939
3661,13.598,144.836,-7.8,Porites lobata,-5.119166666666667,-0.10805818852027382,POINT (144.836 13.598),-0.03,1939
3662,-16.82,179.23,-2,Diploastrea heliopora,-4.81,-0.030629445510396813,POINT (179.23 -16.82),-0.03,1939
3663,27.106,142.194,-5.6,Porites sp.,-4.235,0.08628184281842799,POINT (142.194 27.106),-0.03,1939
3664,7.2708,134.3837,,Porites lutea,-5.675669356583334,0.06103772720924194,POINT (134.3837 7.2708),-0.03,1939
3665,-10.12,123.31,-3,Porites.sp,-5.1000000000000005,0.0717883307169016,POINT (123.31 -10.12),-0.03,1939
3666,-22.1,153.0,-10,Porites australiensus,-5.02,0.04077844311377188,POINT (153 -22.1),-0.03,1939
3667,-5.22,145.82,,Porites sp.,-5.22875,0.032314285714286406,POINT (145.82 -5.22),-0.03,1939
3668,-22.1,153.0,-10,Porites australiensis,-4.178,0.04377794411177671,POINT (153 -22.1),-0.03,1939
3669,-0.5,166.0,-14,Porites sp.,-5.135,-0.36089994566732564,POINT (166 -0.5),-0.03,1939
3670,1.0,173.0,-6,,-4.442187848333334,0.01014837009408609,POINT (173 1),-0.03,1939
3671,-21.2378,-159.8278,,Porites lutea,-4.5125,-0.026728723404255028,POINT (-159.8278 -21.2378),-0.03,1939
3672,-0.4084,-91.234,-3,Pavona clavus,-4.04,-0.012430939226518944,POINT (-91.23399999999999 -0.4084),-0.03,1939
3673,3.906228,-159.285932,,,-4.8825,0.012693452380951875,POINT (-159.285932 3.906228),-0.03,1939
3674,2.0,-157.3,-9,Porites sp.,-4.735416666666667,-0.2189283234126984,POINT (-157.3 2),-0.03,1939
3675,5.8664,-162.12,-9,Porites lutea,-4.849176382083333,0.007947779542694988,POINT (-162.12 5.8664),-0.03,1939
3676,-21.2378,-159.8278,,Porites lutea,-4.2303,0.059212000000000486,POINT (-159.8278 -21.2378),-0.03,1939
3677,-21.2378,-159.8278,,Porites lutea,-4.23125,0.06118766404199505,POINT (-159.8278 -21.2378),-0.03,1939
3678,10.3,-109.216667,-2,Porites lobata,-5.41005373975,-0.05442811436648487,POINT (-109.216667 10.3),-0.03,1939
3679,21.9,120.7,-6,Porites sp.,-5.185766666666667,-0.17538476851851836,POINT (120.7 21.9),-0.03,1939
3680,-17.5,-149.83,,Porites lutea,4.0525,-0.12784186936165298,POINT (-149.83 -17.5),-0.03,1939
3681,5.87,-162.13,-9,Porites lutea,-4.8500000000000005,0.06718114776079442,POINT (-162.13 5.87),-0.03,1939
3682,-21.2378,-159.8278,,Porites lutea,-4.5124,-0.026218279569892644,POINT (-159.8278 -21.2378),-0.03,1939
3683,-17.5,-149.83,,Porites lutea,-4.05,0.12949640287769792,POINT (-149.83 -17.5),-0.03,1939
3684,5.867,-162.133,-9,Porites lutea,-4.845833333333333,0.06972164119066804,POINT (-162.133 5.867),-0.03,1939
3685,7.983,-82.05,-3,Porites lobata,-5.896666666666667,-0.09136608011293212,POINT (-82.05 7.983),-0.03,1939
3686,5.87,-162.13,-10,Porites lutea,-4.8500000000000005,0.06751743094663532,POINT (-162.13 5.87),-0.03,1939
3687,-21.2378,-159.8278,,Porites lutea,-4.4175,-0.1613791512915128,POINT (-159.8278 -21.2378),-0.03,1939
3688,16.84,112.33,,,-5.437633333333333,-0.01642420886075957,POINT (112.33 16.84),-0.03,1939
3689,11.17,-60.85,-4,Montastaea faveolata,-3.52,0.4810546874999999,POINT (-60.85 11.17),0.2,1940
3690,32.0,-64.0,-16,Diploria labyrinthiformis,-3.799,-0.15067281105990737,POINT (-64 32),0.2,1940
3691,16.77,-22.88,-3,Siderastrea radians,-2.734166666666667,0.2691999999999992,POINT (-22.88 16.77),0.2,1940
3692,11.17,-60.85,-4,Sidereastrea siderea,-3.6783,-0.1841610169491532,POINT (-60.85 11.17),0.2,1940
3693,25.0,-80.6,-2,Solenastrea bournoni,-4.58,0.28389795918367344,POINT (-80.59999999999999 25),0.2,1940
3694,32.466667,-64.7,-12,Diploria strigosa,-3.779166666666667,-0.18961695906432707,POINT (-64.7 32.466667),0.2,1940
3695,1.67,7.58,-4,Siderastrea spp.,-3.56,-0.047962962962961875,POINT (7.58 1.67),0.2,1940
3696,24.917,-80.757778,-5,Solenastrea bournoni,-2.3,0.29172839506172865,POINT (-80.757778 24.917),0.2,1940
3697,32.0,-64.0,-16,Diploria labyrinthiformis,-3.511,-0.09292201834862412,POINT (-64 32),0.2,1940
3698,25.38,-80.17,-10,Montastraea faveolata,-3.78,-0.21847457627118638,POINT (-80.17 25.38),0.2,1940
3699,-23.15,43.58,-1.1,Porites lobata,-4.585,-0.159416419386746,POINT (43.58 -23.15),0.2,1940
3700,-23.15725,43.588183,-1.8,Porites sp.,-4.689,-0.1938097345132741,POINT (43.588183 -23.15725),0.2,1940
3701,-8.0167,39.5,-6,Diploastrea heliopora,-4.259583333333333,-0.20917346278316984,POINT (39.5 -8.0167),0.2,1940
3702,-28.4617,113.7683,-5,Porites lutea,-3.8303000829999996,0.04510665909000089,POINT (113.7683 -28.4617),0.2,1940
3703,-23.357167,43.619483,,Porites sp.,-4.613,-0.09735000000000049,POINT (43.619483 -23.357167),0.2,1940
3704,-23.142967,43.583067,-1.1,Porites sp.,-4.563333333,-0.13155176011044833,POINT (43.583067 -23.142967),0.2,1940
3705,-28.4617,113.7683,-5,Porites lutea,-3.8478714794285716,0.027358299611007997,POINT (113.7683 -28.4617),0.2,1940
3706,-2.7750000000000004,100.13,,Porites sp.,-5.462123818333333,0.10554705536976883,POINT (100.13 -2.775),0.2,1940
3707,-12.65,45.1,,Porites solida,-4.9575000000000005,-0.07274095607235154,POINT (45.1 -12.65),0.2,1940
3708,-4.616167,55.0,-7,Porites lutea,-4.77525,-0.05759222222222249,POINT (55 -4.616167),0.2,1940
3709,-3.0,40.0,-6,Porites lutea,-4.476,-0.08503092783505206,POINT (40 -3),0.2,1940
3710,-21.03,55.25,-12.3,Porites sp.,-4.406666666666667,-0.13155081300813087,POINT (55.25 -21.03),0.2,1940
3711,-21.905,113.965,-3,Porites lutea,-4.388333333333333,0.12798850574712706,POINT (113.965 -21.905),0.2,1940
3712,17.93457,67.00123,-5,Montastraea faviolata,-4.18,0.03359683794466406,POINT (67.00123000000001 17.93457),0.2,1940
3713,16.2,-61.49,-1.7,Diploria strigosa,-4.21075,-0.11731742179072224,POINT (-61.49 16.2),0.2,1940
3714,18.47,-77.95,-20,Ceratoporella nicholsoni,-0.85,-0.05511428571428589,POINT (-77.95 18.47),0.2,1940
3715,16.129167,-88.249722,-11.8,Orbicella faveolata,-4.183400000000001,-0.19926760136629662,POINT (-88.24972200000001 16.129167),0.2,1940
3716,11.77,-66.75,-2,Diploria strigosa,-4.044083333333333,0.021931250000000624,POINT (-66.75 11.77),0.2,1940
3717,11.77,-66.75,-2,Diploria strigosa,-4.044,0.022441860465116648,POINT (-66.75 11.77),0.2,1940
3718,15.978056,-86.485,-5.5,Orbicella faveolata,-3.9214285714285713,2.0929827973613677,POINT (-86.485 15.978056),0.2,1940
3719,19.70038,-80.05647,-9,Diploria strigosa,-4.064538461538461,0.13131630769230895,POINT (-80.05647 19.70038),0.2,1940
3720,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.164166666666667,9.148042626637432,POINT (-87.80111100000001 17.306944),0.2,1940
3721,16.064444,-86.950833,-6,Orbicella faveolata,-3.9583636363636363,7.103687201645155,POINT (-86.950833 16.064444),0.2,1940
3722,16.2,-61.49,-1.7,Diploria strigosa,-4.211,-0.11339805825242699,POINT (-61.49 16.2),0.2,1940
3723,27.85,34.32,-6,Porites sp.,-3.55,-0.14463114754098383,POINT (34.32 27.85),0.2,1940
3724,29.42,34.97,-4.5,Porites sp.,-2.86,-0.13648780487804846,POINT (34.97 29.42),0.2,1940
3725,29.42,34.97,-4.5,Porites sp.,-2.79,-0.04205607476635498,POINT (34.97 29.42),0.2,1940
3726,27.85,34.32,-6,Porites sp.,-3.5483333333333333,-0.1434727891156462,POINT (34.32 27.85),0.2,1940
3727,-14.27,-169.55,,Porites sp.,-4.9834967419166665,-0.22518196828176862,POINT (-169.55 -14.27),0.2,1940
3728,1.33,172.97,-6.7,Porites sp.,-1.152,-1.232136111111111,POINT (172.97 1.33),0.2,1940
3729,-15.0,167.0,,Platygyra lamellina,-4.8,0.1506321839080469,POINT (167 -15),0.2,1940
3730,1.0,172.0,-3,Porites lobata,-5.1539166666666665,-0.3153591065292085,POINT (172 1),0.2,1940
3731,-8.38,115.71,-10,,-5.1058980895,0.13743237166101263,POINT (115.71 -8.380000000000001),0.2,1940
3732,-16.82,179.23,-10,Porites sp.,-4.43,0.11345454545454547,POINT (179.23 -16.82),0.2,1940
3733,-8.25,115.5,-3,Porites sp.,-4.819841666666666,0.1804149122807024,POINT (115.5 -8.25),0.2,1940
3734,-0.5,166.0,-14,Porites australiensis,-5.275,-0.5537142857142863,POINT (166 -0.5),0.2,1940
3735,15.94,166.04,8,Porites lutea,-4.8308333333333335,-0.021678212851405476,POINT (166.04 15.94),0.2,1940
3736,-3.4118,143.637,,Porites sp.,-5.19,0.19465116279069683,POINT (143.637 -3.4118),0.2,1940
3737,27.106,142.194,-5.6,Porites sp.,-4.26,0.06319672131147502,POINT (142.194 27.106),0.2,1940
3738,-16.7167,146.0333,,Porites sp.,-4.89,-0.02326086956521678,POINT (146.0333 -16.7167),0.2,1940
3739,18.54,122.15,-4.5,Porites lobata,-5.0155666666666665,-0.17805838935574148,POINT (122.15 18.54),0.2,1940
3740,-15.7,167.2,-1,Porites lutea,-4.610714285714286,0.2527433717079406,POINT (167.2 -15.7),0.2,1940
3741,-16.82,179.23,-10,Porites sp.,-4.87,0.06462962962963026,POINT (179.23 -16.82),0.2,1940
3742,7.2859,134.2503,,Porites lutea,-5.5401059154166665,0.029826571075616926,POINT (134.2503 7.2859),0.2,1940
3743,1.5,124.83,-3,Porites sp.,-5.11765,0.019916380407124734,POINT (124.83 1.5),0.2,1940
3744,13.598,144.836,-7.8,Porites lobata,-5.045833333333333,-0.03472485518694057,POINT (144.836 13.598),0.2,1940
3745,-16.82,179.23,-2,Diploastrea heliopora,-4.6450000000000005,0.13437055448960233,POINT (179.23 -16.82),0.2,1940
