# Madagascar Coral Stable Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1897
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/ifaty2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2004-11-01
#--------------------
# Title
#	Study_Name: Ifaty Reef - Stable Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#--------------------
# Description_and_Notes
#	Description: We generated a time series of coral d18O for different seasons of the year  to investigate austral winter and summer SST variability. To validate the  SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained  for selected time windows (1973 to 1995, 1863 to 1910, 1784 to 1809, 1688 to 1710). Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values. 
#--------------------
# Publication 
#       Authors: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#       Published_Date_or_Year: 2004-11-30
#       Published_Title: ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.
#       Journal_Name: Earth and Planetary Science Letters
#       Volume: 228
#       Edition: 
#       Issue: 1-2
#       Pages: 177-194
#       DOI: 10.1016/j.epsl.2004.09.028
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0012821X04005825
#       Full_Citation: Zinke, J., W.-C. Dullo, G.A. Heiss, and A. Eisenhauer. 2004.  ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.  Earth and Planetary Science Letters 228 (1-2): 177-194
#       Abstract: The Ifaty coral record from off SW Madagascar provide a 336-year coral oxygen isotope record that is used to investigate the natural variability of the western Indian Ocean subtropical SST dipole and ENSO. The coral oxygen isotope record primarily reflects past sea-surface temperature (SST) variability on seasonal to multidecadal scales. To validate the SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained for selected time windows (1973–1995, 1863–1910, 1784–1809, 1688–1710). The period 1675–1760 was found to be the coolest period of the entire record with anomalies of 0.3–0.5 °C that includes the Late Maunder Minimum (1675–1710). The warmest periods, as indicated by our data, occur between 1880 and 1900 and the upper part of the Ifaty record (1973–1995). We generated a time series of coral δ18O for different seasons of the year to investigate austral winter and summer SST variability that influences rainfall intensity over southern Africa. Winter coral δ18O is coherent with winter SST on decadal and multidecadal time scales between 1854 and 1995. We suggest that the Ifaty winter time series provides a record of winter SST variability over the Mozambique Channel/Agulhas Current region over 336 years. Strong Indian Ocean subtropical dipole events, occurring during austral summer, are displayed in the Ifaty record. The austral summer coral δ18O is coherent and in phase with ENSO indices on interannual time scales (2–4 years) between 1880–1920, 1930–1940 and after 1970. Our data indicate that the impact of ENSO on SW Indian Ocean SST and atmospheric circulation was also strong between 1680–1720 and 1760–1790, in agreement with other studies. We show evidence that these variations are caused by changes in the regional hydrologic balance. The results demonstrate that the impact of ENSO cycles in the region of the SW Indian Ocean has changed significantly since 1970 and relate to a warming of southwestern Indian Ocean surface waters altering the spatial signature of ENSO.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Ifaty Reef, SW Madagascar
#       Location: Ocean>Indian Ocean>Madagascar
#	Country: Madagascar 
#	Northernmost_Latitude: -23.15 
# 	Southernmost_Latitude: -23.15  
# 	Easternmost_Longitude: 43.58 
# 	Westernmost_Longitude: 43.58 
# 	Elevation: -1.1 m  
#------------------
# Data_Collection   
#	Collection_Name: 04mada01a
#	Earliest_Year: 1659
#	Most_Recent_Year: 1995
#	Time_Unit: AD
#	Core_Length: 4.06 m
#	Notes: Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values.  
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, ,, , ,N
##d18O	delta 18O, Porites lobata, , permil VPDB, ,corals and sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lobata, ,mmol/mol, ,corals and sclerosponges, , ,N
##d13C	delta 13C, Porites lobata, , permil VPDB, ,corals and sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	Sr/Ca	d13C
1705.291	-4.57	8.915865	-0.36
1705.458	-4.18	9.065661	-0.43
1705.625	-3.86	9.170695	-0.38
1705.791	-4.05	9.112921	-0.32
1705.958	-4.47	9.024234	0.01
1706.125	-4.58	8.841051	-0.01
1706.291	-4.33	8.873691	-0.27
1706.458	-3.98	9.125252	-0.39
1706.625	-3.93	9.274837	-0.15
1706.791	-4.36	9.153131	-0.06
1706.958	-4.6	9.055262	0.02
1707.125	-4.67	8.981229	0.1
1707.291	-4.44	9.122474	-0.08
1707.458	-4.1	9.222756	-0.11
1707.625	-3.67	9.421783	0.02
1707.791	-4.19	9.230634	-0.12
1707.958	-4.6	9.031135	0.05
1708.125	-4.89	8.984001	0.52
1708.291	-4.56	9.065773	0.14
1708.458	-4.32	9.266939	-0.2
1708.625	-4.16	9.470119	-0.49
1708.791	-4.5	9.352781	-0.17
1708.958	-4.77	9.075386	-0.1
1709.125	-4.98	9.025978	-0.28
1709.291	-4.51	9.080100	-0.26
1709.458	-4.1	9.230347	-0.22
1709.625	-3.77	9.399037	-0.16
1709.791	-4.18	9.368938	-0.14
1709.958	-4.48	9.186575	0.04
1710.125	-4.67	9.054128	0.37
1710.291	-4.3	9.094582	-0.47
1710.458	-3.92	9.172319	-0.7
1710.625	-3.55	9.315440	-0.33
1710.791	-3.96	9.187863	-0.1
1710.958	-4.37	9.133130	0.13
1711.125	-4.32	8.960903	-0.65
1711.291	-4.26	NAN	-1.43
1711.458	-4.07	NAN	-0.96
1711.625	-3.88	NAN	-0.49
1711.791	-4.69	NAN	-0.44
1711.958	-4.48	NAN	-1.6
1712.125	-4.6	NAN	-0.56
1712.291	-4.22	NAN	-0.49
1712.458	-4.15	NAN	-0.76
1712.625	-4.14	NAN	-0.53
1712.791	-4.55	NAN	-0.65
1712.958	-4.69	NAN	-0.43
1713.125	-4.75	NAN	-0.13
1713.291	-4.35	NAN	-0.37
1713.458	-3.85	NAN	-0.65
1713.625	-3.73	NAN	-0.71
1713.791	-4.33	NAN	-0.92
1713.958	-4.52	NAN	-0.25
1714.125	-4.51	NAN	0.04
1714.291	-4.18	NAN	-0.72
1714.458	-3.86	NAN	-0.83
1714.625	-3.72	NAN	-0.63
1714.791	-4.21	NAN	-0.51
1714.958	-4.31	NAN	-0.49
1715.125	-4.73	NAN	-0.35
1715.291	-4.56	NAN	-0.25
1715.458	-4.26	NAN	-0.54
1715.625	-3.92	NAN	-0.67
1715.791	-4.27	NAN	-0.4
1715.958	-4.48	NAN	-0.22
1716.125	-4.55	NAN	-0.15
1716.291	-4.51	NAN	-0.08
1716.458	-4.19	NAN	-0.15
1716.625	-3.58	NAN	-0.35
1716.791	-3.71	NAN	-0.46
1716.958	-3.98	NAN	-0.39
1717.125	-4.15	NAN	-0.34
1717.291	-4.53	NAN	-0.3
1717.458	-4.61	NAN	-0.36
1717.625	-3.67	NAN	-0.8
1717.791	-3.93	NAN	-0.65
1717.958	-4.15	NAN	-0.31
1718.125	-4.4	NAN	-0.58
1718.291	-4.27	NAN	-0.99
1718.458	-3.74	NAN	-1.18
1718.625	-3.41	NAN	-0.77
1718.791	-3.95	NAN	-0.65
1718.958	-4.52	NAN	-0.6
1719.125	-4.77	NAN	-0.69
1719.291	-4.65	NAN	-0.84
1719.458	-4.26	NAN	-0.98
1719.625	-4.06	NAN	-1.05
1719.791	-4.3	NAN	-0.56
1719.958	-4.5	NAN	-0.48
1720.125	-4.66	NAN	-0.41
1720.291	-4.5	NAN	-0.61
1720.458	-4.14	NAN	-0.8
1720.625	-4.03	NAN	-0.65
1720.791	-4.29	NAN	-0.6
1720.958	-4.56	NAN	-0.49
1721.125	-4.77	NAN	-0.29
1721.291	-4.54	NAN	-0.44
1721.458	-4.2	NAN	-0.69
1721.625	-4.08	NAN	-0.37
1721.791	-4.36	NAN	-0.35
1721.958	-4.6	NAN	-0.24
1722.125	-4.67	NAN	-0.21
1722.291	-4.51	NAN	-0.29
1722.458	-4.19	NAN	-0.43
1722.625	-4.04	NAN	-0.56
1722.791	-4.2	NAN	-0.26
1722.958	-4.59	NAN	-0.46
1723.125	-4.98	NAN	-0.17
1723.291	-4.75	NAN	0.07
1723.458	-4.27	NAN	-0.15
1723.625	-4.11	NAN	-0.37
1723.791	-4.28	NAN	-0.15
1723.958	-4.58	NAN	-0.06
1724.125	-4.8	NAN	-0.09
1724.291	-4.77	NAN	-0.16
1724.458	-4.43	NAN	-0.23
1724.625	-3.88	NAN	-0.37
1724.791	-4.29	NAN	-0.37
1724.958	-4.53	NAN	-0.05
1725.125	-4.89	NAN	0.15
1725.291	-4.59	NAN	-0.21
1725.458	-3.93	NAN	-0.39
1725.625	-3.81	NAN	-0.15
1725.791	-4.13	NAN	-0.23
1725.958	-4.58	NAN	-0.06
1726.125	-4.61	NAN	-0.02
1726.291	-4.23	NAN	-0.11
1726.458	-3.8	NAN	-0.23
1726.625	-3.77	NAN	-0.37
1726.791	-4.07	NAN	-0.28
1726.958	-4.35	NAN	-0.19
1727.125	-4.62	NAN	-0.11
1727.291	-4.47	NAN	-0.04
1727.458	-4.22	NAN	-0.14
1727.625	-3.89	NAN	-0.41
1727.791	-3.9	NAN	0.06
1727.958	-4.41	NAN	0.03
1728.125	-4.76	NAN	0.3
1728.291	-4.6	NAN	-0.07
1728.458	-4.02	NAN	-0.4
1728.625	-3.95	NAN	-0.09
1728.791	-4.28	NAN	-0.02
1728.958	-4.6	NAN	0.23
1729.125	-4.61	NAN	0.07
1729.291	-4.39	NAN	-0.31
1729.458	-4.12	NAN	-0.47
1729.625	-3.76	NAN	-0.29
1729.791	-4.3	NAN	0.03
1729.958	-4.56	NAN	0.14
1730.125	-4.71	NAN	0.15
1730.291	-4.57	NAN	0.11
1730.458	-4.09	NAN	0.05
1730.625	-3.85	NAN	-0.11
1730.791	-4	NAN	-0.41
1730.958	-4.23	NAN	-0.36
1731.125	-4.21	NAN	-0.16
1731.291	-4.56	NAN	-0.03
1731.458	-4.46	NAN	-0.08
1731.625	-3.88	NAN	-0.13
1731.791	-4.16	NAN	-0.12
1731.958	-4.39	NAN	-0.05
1732.125	-4.63	NAN	-0.01
1732.291	-4.58	NAN	-0.1
1732.458	-4.11	NAN	-0.28
1732.625	-3.78	NAN	-0.23
1732.791	-4.08	NAN	-0.1
1732.958	-4.39	NAN	0.09
1733.125	-4.83	NAN	0.13
1733.291	-4.19	NAN	-0.22
1733.458	-3.76	NAN	-0.15
1733.625	-3.62	NAN	0.12
1733.791	-4.02	NAN	-0.28
1733.958	-4.55	NAN	-0.11
1734.125	-4.59	NAN	0.02
1734.291	-4.76	NAN	-0.02
1734.458	-4.44	NAN	-0.07
1734.625	-4.27	NAN	-0.13
1734.791	-4.32	NAN	0
1734.958	-4.58	NAN	0.06
1735.125	-4.77	NAN	-0.04
1735.291	-4.71	NAN	-0.14
1735.458	-4.39	NAN	-0.1
1735.625	-4.12	NAN	-0.07
1735.791	-4.29	NAN	-0.42
1735.958	-4.57	NAN	-0.3
1736.125	-4.77	NAN	-0.16
1736.291	-4.71	NAN	-0.11
1736.458	-4.39	NAN	-0.2
1736.625	-4.09	NAN	-0.58
1736.791	-4.14	NAN	-0.27
1736.958	-4.4	NAN	-0.15
1737.125	-4.85	NAN	0.07
1737.291	-4.82	NAN	-0.25
1737.458	-4.36	NAN	-0.53
1737.625	-3.98	NAN	-0.43
1737.791	-4.23	NAN	-0.25
1737.958	-4.46	NAN	-0.18
1738.125	-4.69	NAN	-0.1
1738.291	-4.71	NAN	-0.13
1738.458	-4.36	NAN	-0.35
1738.625	-3.82	NAN	-0.27
1738.791	-4.14	NAN	-0.02
1738.958	-4.55	NAN	-0.12
1739.125	-4.75	NAN	-0.14
1739.291	-4.6	NAN	-0.19
1739.458	-4.2	NAN	-0.39
1739.625	-3.89	NAN	-0.32
1739.791	-4.28	NAN	0.01
1739.958	-4.56	NAN	0.1
1740.125	-4.76	NAN	-0.02
1740.291	-4.69	NAN	-0.33
1740.458	-4.31	NAN	-0.68
1740.625	-3.96	NAN	-0.68
1740.791	-4.19	NAN	-0.38
1740.958	-4.51	NAN	-0.33
1741.125	-4.72	NAN	-0.2
1741.291	-4.67	NAN	-0.15
1741.458	-4.34	NAN	-0.36
1741.625	-3.95	NAN	-0.5
1741.791	-4.1	NAN	-0.28
1741.958	-4.36	NAN	-0.13
1742.125	-4.73	NAN	-0.05
1742.291	-4.89	NAN	-0.16
1742.458	-4.6	NAN	-0.25
1742.625	-3.87	NAN	-0.33
1742.791	-4.15	NAN	-0.14
1742.958	-4.25	NAN	-0.23
1743.125	-4.47	NAN	-0.1
1743.291	-4.6	NAN	-0.1
1743.458	-4.42	NAN	-0.49
1743.625	-4.14	NAN	-0.49
1743.791	-4.17	NAN	-0.16
1743.958	-4.52	NAN	-0.23
1744.125	-4.8	NAN	-0.08
1744.291	-4.53	NAN	-0.1
1744.458	-3.98	NAN	-0.5
1744.625	-3.89	NAN	-0.2
1744.791	-4.22	NAN	-0.1
1744.958	-4.54	NAN	-0.04
1745.125	-4.83	NAN	-0.02
1745.291	-4.35	NAN	-0.13
1745.458	-4.01	NAN	-0.24
1745.625	-3.81	NAN	-0.35
1745.791	-4.09	NAN	-0.33
1745.958	-4.4	NAN	-0.2
1746.125	-4.71	NAN	-0.04
1746.291	-4.69	NAN	-0.02
1746.458	-4.23	NAN	-0.2
1746.625	-3.87	NAN	-0.34
1746.791	-4.19	NAN	-0.21
1746.958	-4.52	NAN	-0.15
1747.125	-4.71	NAN	0.02
1747.291	-4.62	NAN	-0.01
1747.458	-4.29	NAN	-0.35
1747.625	-3.97	NAN	-0.21
1747.791	-4.27	NAN	-0.28
1747.958	-4.53	NAN	-0.24
1748.125	-4.76	NAN	-0.11
1748.291	-4.73	NAN	-0.23
1748.458	-4.49	NAN	-0.33
1748.625	-4.03	NAN	-0.4
1748.791	-4.14	NAN	-0.31
1748.958	-4.35	NAN	-0.18
1749.125	-4.6	NAN	-0.05
1749.291	-4.75	NAN	0
1749.458	-4.62	NAN	-0.12
1749.625	-4.14	NAN	-0.37
1749.791	-4.16	NAN	-0.22
1749.958	-4.36	NAN	-0.2
1750.125	-4.6	NAN	-0.06
1750.291	-4.64	NAN	-0.04
1750.458	-4.37	NAN	-0.37
1750.625	-3.97	NAN	-0.71
1750.791	-4.07	NAN	-0.59
1750.958	-4.34	NAN	-0.42
1751.125	-4.66	NAN	0.01
1751.291	-4.72	NAN	0.12
1751.458	-4.34	NAN	-0.39
1751.625	-3.9	NAN	-0.42
1751.791	-4.17	NAN	-0.38
1751.958	-4.4	NAN	-0.44
1752.125	-4.62	NAN	-0.4
1752.291	-4.8	NAN	-0.34
1752.458	-4.76	NAN	-0.46
1752.625	-4.08	NAN	-0.78
1752.791	-4.48	NAN	-0.51
1752.958	-4.72	NAN	-0.19
1753.125	-4.8	NAN	-0.08
1753.291	-4.57	NAN	-0.24
1753.458	-4.07	NAN	-0.46
1753.625	-3.86	NAN	-0.09
1753.791	-4.31	NAN	-0.22
1753.958	-4.73	NAN	-0.1
1754.125	-4.95	NAN	0.02
1754.291	-4.76	NAN	0.02
1754.458	-4.23	NAN	-0.09
1754.625	-3.95	NAN	-0.26
1754.791	-4.26	NAN	-0.39
1754.958	-4.54	NAN	-0.36
1755.125	-4.87	NAN	-0.11
1755.291	-4.89	NAN	0.03
1755.458	-4.42	NAN	-0.19
1755.625	-4.04	NAN	-0.44
1755.791	-4.13	NAN	-0.09
1755.958	-4.46	NAN	-0.17
1756.125	-4.7	NAN	-0.17
1756.291	-4.63	NAN	-0.18
1756.458	-4.23	NAN	-0.36
1756.625	-3.72	NAN	-0.38
1756.791	-4.14	NAN	-0.44
1756.958	-4.46	NAN	-0.18
1757.125	-4.83	NAN	-0.17
1757.291	-4.45	NAN	-0.48
1757.458	-4.09	NAN	-0.53
1757.625	-3.95	NAN	-0.41
1757.791	-4.32	NAN	-0.44
1757.958	-4.68	NAN	-0.48
1758.125	-4.77	NAN	-0.33
1758.291	-4.53	NAN	-0.24
1758.458	-4.16	NAN	-0.38
1758.625	-4.02	NAN	-0.21
1758.791	-4.32	NAN	-0.14
1758.958	-4.64	NAN	-0.06
1759.125	-4.77	NAN	0.03
1759.291	-4.63	NAN	-0.03
1759.458	-4.3	NAN	-0.21
1759.625	-4	NAN	-0.14
1759.791	-4.25	NAN	-0.32
1759.958	-4.75	NAN	-0.31
1760.125	-4.87	NAN	-0.05
1760.291	-4.63	NAN	-0.19
1760.458	-4.15	NAN	-0.31
1760.625	-3.78	NAN	-0.25
1760.791	-3.96	NAN	-0.28
1760.958	-4.36	NAN	-0.13
1761.125	-4.66	NAN	0.06
1761.291	-4.56	NAN	0.08
1761.458	-4.1	NAN	-0.13
1761.625	-3.82	NAN	-0.3
1761.791	-4.08	NAN	-0.03
1761.958	-4.37	NAN	0.08
1762.125	-4.66	NAN	0.17
1762.291	-4.73	NAN	0.16
1762.458	-4.44	NAN	-0.02
1762.625	-3.92	NAN	-0.09
1762.791	-4.25	NAN	-0.47
1762.958	-4.58	NAN	-0.43
1763.125	-4.72	NAN	-0.22
1763.291	-4.66	NAN	-0.05
1763.458	-4.41	NAN	-0.05
1763.625	-3.79	NAN	-0.3
1763.791	-4.16	NAN	-0.27
1763.958	-4.48	NAN	-0.21
1764.125	-4.77	NAN	-0.13
1764.291	-4.69	NAN	-0.2
1764.458	-4.15	NAN	-0.47
1764.625	-3.8	NAN	-0.5
1764.791	-4.1	NAN	-0.34
1764.958	-4.42	NAN	-0.22
1765.125	-4.65	NAN	-0.03
1765.291	-4.66	NAN	0.03
1765.458	-4.35	NAN	-0.19
1765.625	-3.75	NAN	-0.51
1765.791	-4.17	NAN	-0.35
1765.958	-4.55	NAN	-0.31
1766.125	-4.85	NAN	-0.25
1766.291	-4.8	NAN	-0.2
1766.458	-4.35	NAN	-0.32
1766.625	-4.02	NAN	-0.75
1766.791	-4.11	NAN	-0.67
1766.958	-4.36	NAN	-0.5
1767.125	-4.68	NAN	-0.14
1767.291	-4.75	NAN	0.07
1767.458	-4.4	NAN	-0.14
1767.625	-4.01	NAN	-0.46
1767.791	-4.02	NAN	-0.49
1767.958	-4.32	NAN	-0.24
1768.125	-4.91	NAN	-0.4
1768.291	-4.83	NAN	-0.4
1768.458	-4.05	NAN	-0.33
1768.625	-3.73	NAN	-0.21
1768.791	-4.37	NAN	-0.28
1768.958	-4.9	NAN	-0.28
1769.125	-5.32	NAN	-0.19
1769.291	-4.88	NAN	-0.06
1769.458	-4.5	NAN	-0.29
1769.625	-4.17	NAN	-0.87
1769.791	-4.24	NAN	-0.25
1769.958	-4.73	NAN	-0.08
1770.125	-5.1	NAN	-0.02
1770.291	-4.95	NAN	-0.44
1770.458	-4.45	NAN	-1.04
1770.625	-4.19	NAN	-1.2
1770.791	-4.48	NAN	-0.57
1770.958	-4.83	NAN	-0.26
1771.125	-4.97	NAN	-0.34
1771.291	-4.93	NAN	-0.61
1771.458	-4.72	NAN	-0.86
1771.625	-4.14	NAN	-0.99
1771.791	-4.37	NAN	-0.72
1771.958	-4.65	NAN	-0.53
1772.125	-4.85	NAN	-0.34
1772.291	-4.58	NAN	-0.42
1772.458	-3.89	NAN	-0.78
1772.625	-3.78	NAN	-0.43
1772.791	-4.41	NAN	-0.35
1772.958	-4.8	NAN	-0.28
1773.125	-4.96	NAN	-0.23
1773.291	-4.63	NAN	-0.72
1773.458	-4.38	NAN	-0.94
1773.625	-4.19	NAN	-0.89
1773.791	-4.27	NAN	-0.49
1773.958	-4.68	NAN	-0.48
1774.125	-4.89	NAN	-0.38
1774.291	-4.8	NAN	-0.35
1774.458	-4.51	NAN	-0.62
1774.625	-3.99	NAN	-0.73
1774.791	-4.35	NAN	-0.33
1774.958	-4.7	NAN	-0.36
1775.125	-4.96	NAN	-0.41
1775.291	-4.8	NAN	-0.54
1775.458	-4.19	NAN	-0.77
1775.625	-3.93	NAN	-0.55
1775.791	-4.38	NAN	-0.46
1775.958	-4.73	NAN	-0.32
1776.125	-4.99	NAN	-0.11
1776.291	-4.86	NAN	-0.54
1776.458	-4.55	NAN	-0.79
1776.625	-4.06	NAN	-0.86
1776.791	-4.29	NAN	-0.54
1776.958	-4.63	NAN	-0.32
1777.125	-4.73	NAN	-0.26
1777.291	-4.52	NAN	-0.44
1777.458	-4.15	NAN	-0.73
1777.625	-3.97	NAN	-0.5
1777.791	-4.44	NAN	-0.23
1777.958	-4.84	NAN	-0.08
1778.125	-5.05	NAN	-0.24
1778.291	-4.83	NAN	-0.41
1778.458	-4.19	NAN	-0.36
1778.625	-3.76	NAN	-0.46
1778.791	-4.24	NAN	-0.35
1778.958	-4.8	NAN	0.04
1779.125	-5.43	NAN	0.69
1779.291	-4.48	NAN	-0.18
1779.458	-3.9	NAN	-0.46
1779.625	-3.69	NAN	-0.16
1779.791	-4.29	NAN	-0.12
1779.958	-4.68	NAN	0.01
1780.125	-4.86	NAN	0.24
1780.291	-4.39	NAN	-0.17
1780.458	-4.06	NAN	-0.39
1780.625	-3.87	NAN	-0.43
1780.791	-4.22	NAN	-0.51
1780.958	-4.5	NAN	-0.48
1781.125	-4.78	NAN	-0.26
1781.291	-4.84	NAN	-0.13
1781.458	-4.53	NAN	-0.32
1781.625	-4.01	NAN	-0.55
1781.791	-4.28	NAN	-0.43
1781.958	-4.46	NAN	-0.11
1782.125	-4.98	NAN	0.33
1782.291	-4.92	NAN	-0.14
1782.458	-4.33	NAN	-0.54
1782.625	-4.12	NAN	-0.34
1782.791	-4.56	NAN	-0.4
1782.958	-4.89	NAN	-0.17
1783.125	-5.08	NAN	-0.08
1783.291	-4.91	NAN	-0.19
1783.458	-4.39	NAN	-0.38
1783.625	-4.23	NAN	-0.56
1783.791	-4.36	NAN	-0.62
1783.958	-4.61	NAN	-0.5
1784.125	-4.91	8.926969	-0.28
1784.291	-4.92	9.020107	-0.22
1784.458	-4.47	9.161920	-0.43
1784.625	-3.94	9.271088	-0.62
1784.791	-4.13	9.057031	-0.49
1784.958	-4.37	8.943643	-0.39
1785.125	-4.64	8.930924	-0.32
1785.291	-4.53	9.062628	-0.2
1785.458	-4.34	9.181092	-0.24
1785.625	-4.07	9.286316	-0.45
1785.791	-4.08	9.089544	-0.32
1785.958	-4.45	8.916153	-0.43
1786.125	-4.98	8.884221	-0.02
1786.291	-4.98	9.063639	-0.46
1786.458	-4.34	9.190903	-0.59
1786.625	-3.95	9.238518	-0.63
1786.791	-4	9.187204	-0.45
1786.958	-4.49	9.077652	-0.3
1787.125	-4.95	8.909863	-0.05
1787.291	-4.72	8.972422	-0.1
1787.458	-4.17	9.099411	-0.36
1787.625	-3.91	9.275459	-0.18
1787.791	-4.19	9.191867	-0.41
1787.958	-4.49	9.073717	-0.3
1788.125	-4.83	8.969624	-0.11
1788.291	-4.75	9.065378	-0.08
1788.458	-4.15	9.159537	-0.28
1788.625	-3.97	9.252101	-0.55
1788.791	-4.14	9.236959	-0.34
1788.958	-4.43	9.129533	-0.36
1789.125	-5.02	8.946250	0.3
1789.291	-4.59	8.979842	-0.27
1789.458	-4.19	9.114321	-0.44
1789.625	-4.03	9.201242	-0.67
1789.791	-4.38	9.127279	-0.69
1789.958	-4.67	8.969878	-0.64
1790.125	-4.89	8.941368	-0.7
1790.291	-4.68	9.015710	-0.96
1790.458	-4.25	9.165756	-0.88
1790.625	-4.05	9.324056	-0.52
1790.791	-4.4	9.168579	-0.72
1790.958	-4.78	9.033021	-0.64
1791.125	-4.93	8.877874	-0.55
1791.291	-4.66	9.005771	-0.67
1791.458	-4.2	9.177997	-1
1791.625	-4.15	9.253126	-0.68
1791.791	-4.46	9.131367	-0.55
1791.958	-4.79	8.991665	-0.59
1792.125	-4.91	8.920585	-0.48
1792.291	-4.77	8.970522	-0.38
1792.458	-4.45	9.075877	-0.47
1792.625	-4.01	9.236652	-0.63
1792.791	-4.12	9.215386	-0.57
1792.958	-4.67	9.146381	-0.65
1793.125	-5.01	8.785166	-0.65
1793.291	-4.93	8.815902	-0.43
1793.458	-4.35	9.010766	-0.7
1793.625	-4.09	9.197456	-0.61
1793.791	-4.35	9.164990	-0.51
1793.958	-4.57	9.006952	-0.46
1794.125	-4.79	8.947456	-0.48
1794.291	-4.78	8.976529	-0.21
1794.458	-4.37	9.057830	-0.77
1794.625	-4.16	9.183234	-0.59
1794.791	-4.53	9.150264	-0.65
1794.958	-4.81	8.969287	-0.6
1795.125	-4.93	8.956264	-0.18
1795.291	-4.68	9.053229	-0.48
1795.458	-4.11	9.201716	-0.87
1795.625	-4.02	9.287042	-0.4
1795.791	-4.29	9.185386	-0.36
1795.958	-4.53	9.004321	-0.33
1796.125	-4.75	8.963942	-0.29
1796.291	-4.8	9.049539	-0.16
1796.458	-4.56	9.128718	-0.25
1796.625	-4.03	9.201478	-0.55
1796.791	-4.16	9.192438	-0.61
1796.958	-4.58	9.046070	-0.62
1797.125	-4.94	8.927996	-0.41
1797.291	-4.82	9.027272	-0.5
1797.458	-4.36	9.092391	-0.58
1797.625	-4.07	9.241362	-0.46
1797.791	-4.34	9.117874	-0.55
1797.958	-4.93	9.012625	-0.69
1798.125	-5.07	8.919124	-0.45
1798.291	-4.9	8.938443	-0.24
1798.458	-4.33	9.064367	-0.44
1798.625	-4.18	9.244649	-0.39
1798.791	-4.46	9.134681	-0.53
1798.958	-4.85	9.024144	-0.32
1799.125	-5.01	8.913039	-0.22
1799.291	-4.74	8.925884	-0.39
1799.458	-4.19	9.027410	-0.67
1799.625	-3.96	9.262431	-0.52
1799.791	-4.39	9.151162	-0.64
1799.958	-4.69	9.014664	-0.49
1800.125	-4.89	8.956905	-0.39
1800.291	-4.84	9.016456	-0.41
1800.458	-4.48	9.097283	-0.57
1800.625	-4.14	9.240344	-0.87
1800.791	-4.22	9.095345	-0.78
1800.958	-4.66	8.962967	-0.6
1801.125	-5.02	8.843208	-0.41
1801.291	-5.01	8.994278	-0.18
1801.458	-4.59	9.023091	-0.05
1801.625	-4.05	9.229991	-0.58
1801.791	-4.07	9.123984	-0.35
1801.958	-4.5	9.027801	-0.37
1802.125	-4.96	8.941442	-0.56
1802.291	-4.98	8.990000	-0.03
1802.458	-4.35	9.052567	-0.59
1802.625	-3.83	9.250240	-0.46
1802.791	-4.23	9.162180	-0.43
1802.958	-4.52	9.098922	-0.37
1803.125	-4.71	8.896264	-0.31
1803.291	-4.66	9.023099	-0.37
1803.458	-4.32	9.129717	-0.55
1803.625	-4.06	9.216118	-0.44
1803.791	-4.37	9.142026	-0.38
