# Mafia Archipelago, Tanzania 17th and 20th Century Diploastrea Coral d18O 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/10808
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/mafia2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2011-04
#--------------------
# Title
#	Study_Name: Mafia Archipelago, Tanzania 17th and 20th Century Diploastrea Coral d18O 
#--------------------
# Investigators
#       Investigators: Damassa, T.D.; Cole, J.E.; Barnett, H.R.; Ault, T.R.; McClanahan, T.R.  
#--------------------
# Description_and_Notes
#	Description: This dataset includes d18O values and anomalies from a coral  that grew in the tropical western Indian Ocean, in Tanzania's  Mafia archipelago. Data span the 20th century at monthly  resolution and the interval of 1622-1721 at bimonthly resolution.  Anomalies were calculated by subtracting the mean value for the  1 or 2 month period as appropriate for dataset resolution.  These data originate from a single colony of Diploastrea heliopora  cored in July 2000 at Fungu Mrima Reef in the Mafia Archipelago  of Tanzania. We slabbed and X-rayed the core and characterized  the growth geometry using SEM. We sampled the columella portion  of the skeleton at 0.25 mm (for the 20th-century) and 0.5 mm  (for the 17th century) depth intervals using a diamond-encrusted  drill bit. We assigned ages to the samples based on density  banding and isotopic seasonality, assuming d18O maxima fell  in August (the coldest month). We estimate the age uncertainty  for the 20th century interval as ~±1yr and for the older interval  at ~±5yr.  Fungu Mrima Reef, Mafia Archipelago, Tanzania 
#--------------------
# Publication 
#       Authors: Damassa, T.D.; Cole, J.E.; Barnett, H.R.; Ault, T.R.; McClanahan, T.R.
#       Published_Date_or_Year: 2006     
#       Published_Title: Enhanced multidecadal climate variability in the 17th century from coral isotope records in the western Indian Ocean
#       Journal_Name: Paleoceanography
#       Volume: 21
#       Edition: 
#       Issue: PA2016
#       Pages: 
#       DOI: 10.1029/2005PA001217 
#       Online_Resource: 
#       Full_Citation: Damassa, T.D., J.E. Cole, H.R. Barnett, T.R. Ault, and T.R. McClanahan. 2006. Enhanced multidecadal climate variability in the 17th century from coral isotope records in the western Indian Ocean. Paleoceanography, 21, PA2016, doi: 10.1029/2005PA001217 
#       Abstract: The slowly growing coral Diploastrea heliopora affords a novel opportunity to obtain multicentury records of paleoclimate, including details of the interannual rhythms associated with the El Nino-Southern Oscillation (ENSO) system. We examine climate variability in an ENSO-teleconnected region using new oxygen isotope records from D. heliopora, spanning most of the twentieth (1896-1998) and seventeenth (1622-1722) centuries, from the Mafia archipelago, Tanzania. The modern record demonstrates coherency with relevant instrumental and proxy time series, documents twentieth century warming, and displays significant power at ENSO periodicities. The seventeenth century record lacks any trend, exhibits interannual variance comparable to the modern record, and displays a pronounced interdecadal signal not evident in the twentieth century that correlates with other tropical and hemispheric climate records. We find no clear evidence of solar irradiance influence on interannual variability in the western Indian Ocean during these intervals, although the mean sea surface temperature appears to vary inversely with insolation. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation ATM CAREER grant
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration (NOAA) Climate Change Data and Diagnostics program
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Mafia Archipelago, Tanzania
#       Location: Africa>Eastern Africa>Tanzania
#	Country: Tanzania  
#	Northernmost_Latitude: -8.0167
# 	Southernmost_Latitude: -8.0167
# 	Easternmost_Longitude: 39.50
# 	Westernmost_Longitude: 39.50
# 	Elevation: -6 m
#------------------
# Data_Collection   
#	Collection_Name: 06tanz01b
#	Earliest_Year: 1896
#	Most_Recent_Year: 1998
#	Time_Unit: AD
#	Core_Length: 
#	Notes: Anomalies were calculated by subtracting the mean value for the  1 or 2 month period as appropriate for dataset resolution
#------------------
# Species
#	Species_Name: Diploastrea heliopora 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Diploastrea heliopora, , permil VPDB, , Corals and Sclerosponges, , ,N
##d18O_anom	delta 18O, Diploastrea heliopora, , permil VPDB, , Corals and Sclerosponges, anomaly calculation: subtracting the mean value for the  1 or 2 month period, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	d18O_anom
1924.292	-4.164	0.020
1924.375	-3.978	0.125
1924.458	-3.887	0.107
1924.542	-3.714	0.155
1924.625	-3.584	0.171
1924.708	-3.752	0.149
1924.792	-3.944	0.081
1924.875	-3.995	0.103
1924.958	-3.993	0.140
1925.042	-3.959	0.194
1925.125	-4.123	0.051
1925.208	-4.271	-0.053
1925.292	-4.210	-0.026
1925.375	-4.031	0.072
1925.458	-3.826	0.168
1925.542	-3.840	0.028
1925.625	-3.709	0.045
1925.708	-3.895	0.005
1925.792	-3.952	0.073
1925.875	-3.956	0.142
1925.958	-3.958	0.176
1926.042	-4.021	0.133
1926.125	-4.138	0.036
1926.208	-4.150	0.068
1926.292	-4.012	0.172
1926.375	-3.889	0.214
1926.458	-3.683	0.311
1926.542	-3.592	0.277
1926.625	-3.558	0.197
1926.708	-3.655	0.245
1926.792	-3.727	0.299
1926.875	-3.965	0.132
1926.958	-4.057	0.077
1927.042	-4.281	-0.127
1927.125	-4.321	-0.147
1927.208	-4.352	-0.134
1927.292	-4.279	-0.095
1927.375	-4.017	0.087
1927.458	-3.938	0.057
1927.542	-3.742	0.127
1927.625	-3.574	0.181
1927.708	-3.779	0.121
1927.792	-4.050	-0.025
1927.875	-4.122	-0.024
1927.958	-4.044	0.090
1928.042	-4.123	0.031
1928.125	-4.138	0.036
1928.208	-4.077	0.141
1928.292	-4.159	0.025
1928.375	-4.131	-0.028
1928.458	-4.033	-0.039
1928.542	-3.689	0.179
1928.625	-3.547	0.207
1928.708	-3.764	0.136
1928.792	-3.873	0.153
1928.875	-3.925	0.173
1928.958	-3.893	0.241
1929.042	-3.938	0.216
1929.125	-4.022	0.153
1929.208	-4.062	0.156
1929.292	-4.241	-0.056
1929.375	-4.363	-0.260
1929.458	-4.360	-0.366
1929.542	-4.142	-0.273
1929.625	-3.891	-0.137
1929.708	-4.056	-0.156
1929.792	-4.048	-0.023
1929.875	-4.180	-0.082
1929.958	-4.469	-0.336
1930.042	-4.299	-0.146
1930.125	-4.129	0.045
1930.208	-4.276	-0.058
1930.292	-4.318	-0.133
1930.375	-4.517	-0.414
1930.458	-4.279	-0.285
1930.542	-4.026	-0.157
1930.625	-3.724	0.031
1930.708	-3.877	0.024
1930.792	-4.060	-0.035
1930.875	-4.168	-0.071
1930.958	-4.159	-0.025
1931.042	-4.413	-0.259
1931.125	-4.283	-0.108
1931.208	-4.255	-0.037
1931.292	-4.120	0.064
1931.375	-4.060	0.044
1931.458	-4.138	-0.144
1931.542	-3.967	-0.098
1931.625	-3.657	0.097
1931.708	-3.908	-0.008
1931.792	-4.114	-0.089
1931.875	-4.043	0.054
1931.958	-3.863	0.271
1932.042	-4.049	0.105
1932.125	-4.114	0.061
1932.208	-4.209	0.010
1932.292	-4.253	-0.069
1932.375	-4.067	0.036
1932.458	-3.809	0.185
1932.542	-3.664	0.205
1932.625	-3.487	0.267
1932.708	-4.076	-0.175
1932.792	-4.063	-0.037
1932.875	-4.025	0.073
1932.958	-4.204	-0.070
1933.042	-4.164	-0.010
1933.125	-4.120	0.054
1933.208	-4.157	0.062
1933.292	-4.008	0.176
1933.375	-3.814	0.290
1933.458	-3.680	0.314
1933.542	-3.663	0.206
1933.625	-3.577	0.177
1933.708	-3.670	0.230
1933.792	-3.839	0.186
1933.875	-3.768	0.329
1933.958	-3.834	0.299
1934.042	-3.792	0.362
1934.125	-3.875	0.299
1934.208	-4.031	0.187
1934.292	-4.139	0.045
1934.375	-3.862	0.241
1934.458	-3.880	0.114
1934.542	-3.798	0.071
1934.625	-3.734	0.021
1934.708	-3.966	-0.065
1934.792	-4.137	-0.112
1934.875	-4.313	-0.216
1934.958	-4.381	-0.247
1935.042	-4.324	-0.171
1935.125	-4.305	-0.131
1935.208	-4.286	-0.068
1935.292	-4.371	-0.187
1935.375	-4.137	-0.033
1935.458	-4.004	-0.010
1935.542	-3.928	-0.059
1935.625	-3.787	-0.032
1935.708	-3.984	-0.083
1935.792	-4.203	-0.178
1935.875	-4.181	-0.083
1935.958	-4.215	-0.082
1936.042	-4.282	-0.128
1936.125	-4.198	-0.023
1936.208	-4.176	0.042
1936.292	-4.224	-0.040
1936.375	-4.219	-0.116
1936.458	-4.064	-0.070
1936.542	-3.704	0.165
1936.625	-3.635	0.120
1936.708	-4.010	-0.110
1936.792	-4.114	-0.089
1936.875	-4.080	0.018
1936.958	-4.003	0.131
1937.042	-4.013	0.140
1937.125	-4.118	0.057
1937.208	-4.141	0.077
1937.292	-4.118	0.066
1937.375	-4.121	-0.018
1937.458	-4.180	-0.185
1937.542	-3.964	-0.095
1937.625	-3.911	-0.156
1937.708	-3.937	-0.036
1937.792	-4.024	0.002
1937.875	-4.190	-0.093
1937.958	-4.206	-0.072
1938.042	-4.225	-0.072
1938.125	-4.220	-0.046
1938.208	-4.258	-0.040
1938.292	-4.130	0.054
1938.375	-4.010	0.093
1938.458	-3.804	0.191
1938.542	-3.808	0.061
1938.625	-3.703	0.052
1938.708	-3.856	0.045
1938.792	-4.009	0.016
1938.875	-4.148	-0.050
1938.958	-4.106	0.028
1939.042	-4.171	-0.017
1939.125	-4.109	0.065
1939.208	-4.048	0.170
1939.292	-3.943	0.241
1939.375	-3.983	0.120
1939.458	-3.871	0.124
1939.542	-3.790	0.078
1939.625	-3.778	-0.023
1939.708	-3.903	-0.002
1939.792	-3.852	0.174
1939.875	-3.933	0.164
1939.958	-4.095	0.039
1940.042	-4.348	-0.195
1940.125	-4.340	-0.166
1940.208	-4.434	-0.216
1940.292	-4.318	-0.133
1940.375	-4.401	-0.298
1940.458	-4.149	-0.155
1940.542	-3.972	-0.103
1940.625	-3.863	-0.108
1940.708	-4.207	-0.306
1940.792	-4.306	-0.281
1940.875	-4.270	-0.172
1940.958	-4.507	-0.374
1941.042	-4.349	-0.196
1941.125	-4.553	-0.379
1941.208	-4.404	-0.186
1941.292	-4.314	-0.130
1941.375	-4.079	0.024
1941.458	-4.056	-0.061
1941.542	-4.013	-0.144
1941.625	-3.990	-0.236
1941.708	-4.147	-0.246
1941.792	-4.247	-0.222
1941.875	-4.227	-0.130
1941.958	-4.316	-0.183
1942.042	-4.415	-0.261
1942.125	-4.354	-0.180
1942.208	-4.372	-0.154
1942.292	-4.279	-0.095
1942.375	-4.200	-0.097
1942.458	-4.136	-0.142
1942.542	-3.971	-0.102
1942.625	-3.929	-0.174
1942.708	-4.040	-0.139
1942.792	-4.076	-0.051
1942.875	-4.144	-0.047
1942.958	-4.048	0.086
1943.042	-4.092	0.062
1943.125	-4.172	0.002
1943.208	-4.277	-0.059
1943.292	-4.187	-0.002
1943.375	-4.040	0.063
1943.458	-3.870	0.125
1943.542	-3.784	0.085
1943.625	-3.708	0.046
1943.708	-3.765	0.136
1943.792	-3.853	0.172
1943.875	-3.897	0.201
1943.958	-3.849	0.284
1944.042	-3.758	0.395
1944.125	-3.917	0.257
1944.208	-4.064	0.155
1944.292	-4.002	0.182
1944.375	-3.954	0.149
1944.458	-3.872	0.122
1944.542	-3.888	-0.020
1944.625	-3.779	-0.024
1944.708	-4.014	-0.113
1944.792	-4.117	-0.092
1944.875	-4.027	0.071
1944.958	-4.237	-0.103
1945.042	-4.242	-0.089
1945.125	-4.166	0.008
1945.208	-4.222	-0.004
1945.292	-4.184	0.000
1945.375	-4.089	0.015
1945.458	-3.941	0.053
1945.542	-3.842	0.027
1945.625	-3.781	-0.027
1945.708	-3.938	-0.037
1945.792	-4.138	-0.112
1945.875	-4.142	-0.044
1945.958	-4.101	0.032
1946.042	-4.068	0.085
1946.125	-4.106	0.068
1946.208	-4.193	0.025
1946.292	-4.091	0.093
1946.375	-3.984	0.119
1946.458	-3.946	0.048
1946.542	-3.876	-0.007
1946.625	-3.809	-0.055
1946.708	-4.018	-0.117
1946.792	-4.164	-0.139
1946.875	-4.177	-0.080
1946.958	-4.212	-0.078
1947.042	-4.091	0.062
1947.125	-4.393	-0.219
1947.208	-4.460	-0.242
1947.292	-4.276	-0.091
1947.375	-4.204	-0.101
1947.458	-3.968	0.027
1947.542	-3.890	-0.021
1947.625	-3.846	-0.091
1947.708	-3.910	-0.010
1947.792	-4.032	-0.007
1947.875	-4.114	-0.016
1947.958	-4.189	-0.055
1948.042	-4.240	-0.086
1948.125	-4.272	-0.098
1948.208	-4.240	-0.022
1948.292	-4.205	-0.021
1948.375	-4.042	0.061
1948.458	-3.795	0.199
1948.542	-3.748	0.121
1948.625	-3.660	0.094
1948.708	-3.937	-0.036
1948.792	-4.073	-0.048
1948.875	-4.111	-0.013
1948.958	-4.138	-0.004
1949.042	-4.214	-0.061
1949.125	-4.168	0.007
1949.208	-4.217	0.001
1949.292	-4.166	0.018
1949.375	-4.037	0.066
