# Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25270
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/central_pacific/tangri2018/tangri2018.txt
#       Description: NOAA location of this template
#
# Original_Source_URL: 
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#
#--------------------
# Contribution_Date
#	Date:  2018-09-27
#--------------------
# File_Last_Modified_Date
#	Date:  2018-09-27
#--------------------
# Title
#	Study_Name: Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#--------------------
# Investigators
#	Investigators:  Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#--------------------
# Description_Notes_and_Keywords
#	Description: This is the d18O data from the Tau-1 core, linearly interpolated to monthly basis. Dates are reported as decimal years AD.
#--------------------
# Publication 
#	Authors: Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#	Published_Date_or_Year:  2018      
#	Published_Title: ENSO's Shrinking 20th Century Footprint Revealed in a Half-millennium Coral Core from the South Pacific Convergence Zone
#	Journal_Name: Paleoceanography and Paleoclimatology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: A 492-year long, continuous d18O time series from a massive Porites coral colony in Ta'u, American Samoa, records contrasting responses to different types of ENSO (El Niño-Southern Oscillation) through a mixed sea surface temperature (SST) and salinity signal. Currently, conventional El Niño (La Niña) events generate cold and salty (warm and fresh) anomalies at Ta'u, while Modoki El Niño (La Niña) events warm (cool) the waters at Ta'u. Over the course of the 20th century, the Ta'u d18O record underwent a polarity shift in its response to conventional ENSO: a warm and fresh (cool and salty) response to El Niño (La Niña) was replaced by the opposite pattern. We interpret this as evidence for the movement of the Eastern Pacific ENSO null zone, the narrow band of the surface ocean where SST variability is not on average correlated with ENSO. This movement appears to be related to overall shrinking of the ENSO footprint over the 20th century. We infer no such trend in the Modoki footprint. The five century long Ta'u record shows dramatic, century-scale changes in ENSO-band variability. Comparisons with other ENSO reconstructions lead to conflicting interpretations: the Ta'u coral may have recorded changes in the strength of ENSO or in its spatial footprint. Changes in the spatial footprint manifest as a changing sensitivity to ENSO at any given location, presenting challenges to established methods of ENSO reconstruction.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation Ocean Sciences
#	Grant: OCE-1203999, OCE-1203783
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Vetlesen Foundation
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Stanford University
#	Grant: McGee/Levorsen grant program
#------------------
# Site_Information 
#	Site_Name: Ta'u, American Samoa
#	Location: Ocean>Pacific Ocean>West Pacific Ocean>American Samoa
#	Country: American Samoa, USA
#	Northernmost_Latitude: -14.27
# 	Southernmost_Latitude: -14.27
# 	Easternmost_Longitude: -169.50
# 	Westernmost_Longitude: -169.60
# 	Elevation:  
#------------------
# Data_Collection   
#	Collection_Name: tau-1 d18O Tangri2018
#	Earliest_Year: 1520
#	Most_Recent_Year: 2011
#	Time_Unit: AD
#	Core_Length: 6.01
#	Notes: Longest of three cores from the massive Ta'u coral.
#------------------
# Species 
#	Species_Name: 
#
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# *** MORE DETAILED INSTRUCTIONS are available at www1.ncdc.noaa.gov/pub/data/paleo/templates/Variable_naming_guide.pdf
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, additional information) 
#
## date	age,,,year Common Era,,corals and sclerosponges,,,N, 
## d18O_porite	delta 18O,Porites sp.,,per mil VPDB,,corals and sclerosponges,corrected; resampled,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:  NA
date	d18O_porite
1927.625	-4.874416082
1927.542	-5.115999309
1927.458	-5.19904009
1927.375	-5.134384306
1927.292	-5.23
1927.208	-5.208400062
1927.125	-5.1050858
1927.042	-4.965714041
1926.958	-4.893714247
1926.875	-4.902971363
1926.792	-4.860000257
1926.708	-4.710896445
1926.625	-4.850840165
1926.542	-5.043999563
1926.458	-5.093231524
1926.375	-5.301120892
1926.292	-5.44
1926.208	-5.179759586
1926.125	-5.211621981
1926.042	-5.049999863
1925.958	-5.049359948
1925.875	-5.034377169
1925.792	-4.945714717
1925.708	-4.910400197
1925.625	-4.960159841
1925.542	-5
1925.458	-4.961920945
1925.375	-5.2
1925.292	-5.2
1925.208	-5.135200185
1925.125	-5.097057155
1925.042	-5.051428082
1924.958	-4.907428493
1924.875	-4.816828752
1924.792	-4.761428608
1924.708	-4.740448223
1924.625	-4.796224044
1924.542	-4.905999693
1924.458	-5.035023904
1924.375	-5.150320255
1924.292	-5.23
1924.208	-5.192719961
1924.125	-5.06048055
1924.042	-4.96
1923.958	-4.994834091
1923.875	-4.935908745
1923.792	-4.810000206
1923.708	-4.740320159
1923.625	-4.780160031
1923.542	-4.927999558
1923.458	-5.044383964
1923.375	-5.110480382
1923.292	-5.23
1923.208	-5.074479645
1923.125	-4.992582543
1923.042	-4.838571429
1922.958	-4.744354261
1922.875	-4.723977186
1922.792	-4.654285656
1922.708	-4.620896445
1922.625	-4.728392077
1922.542	-4.865999597
1922.458	-5.033791308
1922.375	-5.196336268
1922.292	-5.33
1922.208	-5.20040037
1922.125	-5.076657209
1922.042	-4.968571233
1921.958	-4.910971397
1921.875	-4.81960023
1921.792	-4.737142955
1921.708	-4.680448223
1921.625	-4.736224044
1921.542	-4.803999827
1921.458	-4.876575946
1921.375	-4.997056841
1921.292	-5.26
1921.208	-5.15055975
1921.125	-5.078708669
1921.042	-5.112857084
1920.958	-5.057428977
1920.875	-4.915142937
1920.792	-4.85857138
1920.708	-4.830768374
1920.625	-4.87787205
1920.542	-4.882000038
1920.458	-4.938767928
1920.375	-5.047536288
1920.292	-5.38
1920.208	-5.264799737
1920.125	-5.181451445
1920.042	-5.187142847
1919.958	-5.143554545
1919.875	-5.05249148
1919.792	-5.017142828
1919.708	-5.001344668
1919.625	-5.091607923
1919.542	-5.081999866
1919.458	-5.27633587
1919.375	-5.37872858
1919.292	-5.59
1919.208	-5.31128063
1919.125	-5.468361633
1919.042	-5.06
1918.958	-5.039839921
1918.875	-5.019800199
1918.792	-4.97
1918.708	-4.841360669
1918.625	-5.009440558
1918.542	-4.87
1918.458	-5.190640315
1918.375	-5.270559442
1918.292	-5.41
1918.208	-5.294800329
1918.125	-5.193914337
1918.042	-5.08142791
1917.958	-4.887028466
1917.875	-4.844257159
1917.792	-4.760000343
1917.708	-4.560864425
1917.625	-4.676623754
1917.542	-4.78
1917.458	-4.871439865
1917.375	-4.954143855
1917.292	-5.08
1917.208	-5.029600144
1917.125	-5.005685718
1917.042	-4.982856849
1916.958	-4.896457096
1916.875	-4.742171822
1916.792	-4.588571649
1916.708	-4.460880433
1916.625	-4.570799203
1916.542	-4.77
1916.458	-4.951040512
1916.375	-5.080599402
1916.292	-5.23
1916.208	-4.999600658
1916.125	-4.927257127
1916.042	-4.962857363
1915.958	-5.027657178
1915.875	-4.896428982
1915.792	-4.758571563
1915.708	-4.680672334
1915.625	-4.752168033
1915.542	-4.977999126
1915.458	-5.244783697
1915.375	-5.360560446
1915.292	-5.44
1915.208	-5.344959783
1915.125	-5.251050997
1915.042	-5.154285376
1914.958	-5.05492566
1914.875	-4.961085762
1914.792	-4.875714139
1914.708	-4.790640312
1914.625	-4.876383849
1914.542	-5.00200023
1914.458	-4.92808018
1914.375	-4.903743952
1914.292	-5.24
1914.208	-5.101759684
1914.125	-4.929279175
1914.042	-4.938571429
1913.958	-4.972582954
1913.875	-4.984697085
1913.792	-5.042856864
1913.708	-4.88
1913.625	-4.880639363
1913.542	-5.04
1913.458	-4.870320157
1913.375	-4.910919084
1913.292	-5.14
1913.208	-5.096799901
1913.125	-5.075645636
1913.042	-4.944285714
1912.958	-4.789040341
1912.875	-4.730239966
1912.792	-4.771428483
1912.708	-4.721408686
1912.625	-4.84212795
1912.542	-5.060000576
1912.458	-5.26127988
1912.375	-5.266256048
1912.292	-5.4
1912.208	-5.192639526
1912.125	-4.930330172
1912.042	-4.862857143
1911.958	-4.875645739
1911.875	-4.881565695
1911.792	-4.897142725
1911.708	-4.820480236
1911.625	-4.880239761
1911.542	-4.94
1911.458	-4.872881417
1911.375	-5.23007992
1911.292	-5.25
1911.208	-5.163599803
1911.125	-5.056696632
1911.042	-4.894285714
1910.958	-4.817417046
1910.875	-4.756148711
1910.792	-4.547142828
1910.708	-4.531456723
1910.625	-4.639719945
1910.542	-4.745999429
1910.458	-4.87732826
1910.375	-4.793663732
1910.292	-4.89
1910.208	-4.777679743
1910.125	-4.781531546
1910.042	-4.687142857
1909.958	-4.588228693
1909.875	-4.539760034
1909.792	-4.487142828
1909.708	-4.47179289
1909.625	-4.694896176
1909.542	-4.755999981
1909.458	-4.825023904
1909.375	-4.952512408
1909.292	-5.08
1909.208	-4.723679714
1909.125	-4.762262435
1909.042	-4.657142916
1908.958	-4.703862938
1908.875	-4.742811416
1908.792	-4.731428611
1908.708	-4.619903953
1908.625	-4.657103565
1908.542	-4.848
1908.458	-4.902671937
1908.375	-5.22777421
1908.292	-5.4
1908.208	-5.140799408
1908.125	-5.092822818
1908.042	-5.044285714
1907.958	-5.031771307
1907.875	-5.016628644
1907.792	-4.895714139
1907.708	-4.810864419
1907.625	-4.91843183
1907.542	-4.929999784
1907.458	-4.870719933
1907.375	-5.064144113
1907.292	-5.26
1907.208	-5.173599803
1907.125	-5.203063093
1907.042	-5.214285714
1906.958	-5.205645739
1906.875	-5.121931559
1906.792	-4.914285553
1906.708	-4.82028814
1906.625	-4.880359858
1906.542	-4.950000432
1906.458	-4.970447771
1906.375	-5.205224961
1906.292	-5.31
1906.208	-5.258960859
1906.125	-5.02709711
1906.042	-4.998571527
1905.958	-4.946777113
1905.875	-4.973131506
1905.792	-4.972857221
1905.708	-4.811920945
1905.625	-4.999760094
1905.542	-4.972
1905.458	-5.044863919
1905.375	-5.08
1905.292	-5.12
1905.208	-4.993039936
1905.125	-4.995485552
1905.042	-4.865714717
1904.958	-4.80966866
1904.875	-4.802491326
1904.792	-4.797142779
1904.708	-4.670640315
1904.625	-4.749800199
1904.542	-4.7
1904.458	-4.749519764
1904.375	-4.690719283
1904.292	-4.87
1904.208	-4.711760382
1904.125	-4.61
1904.042	-4.669999726
1903.958	-4.651302732
1903.875	-4.723771686
1903.792	-4.694286106
1903.708	-4.581248614
1903.625	-4.716143943
1903.542	-4.756
1903.458	-4.926303784
1903.375	-5.132671323
1903.292	-5.26
1903.208	-5.237840255
1903.125	-5.106136429
1903.042	-4.958571389
1902.958	-5.057085825
1902.875	-5.012171236
1902.792	-5.012856947
1902.708	-4.990112056
1902.625	-4.991887978
1902.542	-5.035999765
1902.458	-5.06633587
1902.375	-5.132392312
1902.292	-5.23
1902.208	-5.130240414
1902.125	-4.973553767
1902.042	-4.915714031
1901.958	-4.81582835
1901.875	-4.69
1901.792	-4.69
1901.708	-4.482241102
1901.625	-4.710239764
1901.542	-4.75
1901.458	-4.894482204
1901.375	-5.220559449
1901.292	-5.37
1901.208	-5.283600247
1901.125	-5.180971491
1901.042	-5.071428253
1900.958	-4.97782852
1900.875	-4.87960023
1900.792	-4.785714433
1900.708	-4.700960472
1900.625	-4.821078924
1900.542	-5.09
1900.458	-4.892721338
1900.375	-5.231158845
1900.292	-5.52
1900.208	-5.329680629
1900.125	-5.140811244
1900.042	-4.909999074
1899.958	-4.796125742
1899.875	-4.825662887
1899.792	-4.662858598
1899.708	-4.552721338
1899.625	-4.889520478
1899.542	-4.77
1899.458	-4.910560276
1899.375	-4.980359641
1899.292	-5.07
1899.208	-4.918800432
1899.125	-4.799600055
1899.042	-4.724285788
1898.958	-4.745885726
1898.875	-4.715542956
1898.792	-4.635714518
1898.708	-4.500064032
1898.625	-4.508032006
1898.542	-4.803999059
1898.458	-5.032511952
1898.375	-5.082032025
1898.292	-5.09
1898.208	-5.010560276
1898.125	-5.079680319
1898.042	-5
1897.958	-4.769279646
1897.875	-4.679840159
1897.792	-4.64
1897.708	-4.601408699
1897.625	-4.776704139
1897.542	-4.849999904
1897.458	-4.914703934
1897.375	-5.022672535
1897.292	-5.19
1897.208	-5.149199606
1897.125	-5.049080916
1897.042	-4.82
1896.958	-4.740480236
1896.875	-4.799400598
1896.792	-4.65
1896.708	-4.572369176
1896.625	-4.867184233
1896.542	-5.047999654
1896.458	-5.067168078
1896.375	-5.014384306
1896.292	-5.11
1896.208	-4.908400576
1896.125	-4.817057155
1896.042	-4.804285788
1895.958	-4.825885726
1895.875	-4.772571593
1895.792	-4.701428694
1895.708	-4.631472731
1895.625	-4.814736145
1895.542	-4.883999923
1895.458	-4.94063994
1895.375	-5.050800637
1895.292	-5.25
1895.208	-5.198159882
1895.125	-5.096696632
1895.042	-4.951428571
1894.958	-4.813394602
1894.875	-4.742891424
1894.792	-4.738571311
1894.708	-4.671632803
1894.625	-4.89529549
1894.542	-5.042
1894.458	-4.970479955
1894.375	-4.893424581
1894.292	-5.13
1894.208	-4.996079694
1894.125	-4.863753677
1894.042	-4.788571267
1893.958	-4.741051403
1893.875	-4.66373722
1893.792	-4.527142622
1893.708	-4.392048998
1893.625	-4.598511798
1893.542	-4.672000038
1893.458	-4.80191982
1893.375	-4.862512096
1893.292	-5.01
1893.208	-4.949519862
1893.125	-4.947177182
1893.042	-4.812857143
1892.958	-4.67952017
1892.875	-4.64
1892.792	-4.61428545
1892.708	-4.461216604
1892.625	-4.61260812
1892.542	-4.709999808
1892.458	-4.778447958
1892.375	-4.864704561
1892.292	-5.04
1892.208	-4.91327971
1892.125	-4.81709711
1892.042	-4.805714305
1891.958	-4.776777273
1891.875	-4.73124574
1891.792	-4.638571242
1891.708	-4.530240118
1891.625	-4.560479522
1891.542	-4.68
1891.458	-5.01120059
1891.375	-5.16011988
1891.292	-5.19
1891.208	-5.130639777
1891.125	-5.160971104
1891.042	-5.030000274
1890.958	-5.002251495
1890.875	-4.845908224
1890.792	-4.658571938
1890.708	-4.531088541
1890.625	-4.666544107
1890.542	-4.837999558
1890.458	-4.905616036
1890.375	-4.882192153
1890.292	-4.93
1890.208	-4.82055975
1890.125	-4.757417338
1890.042	-4.825714168
1889.958	-4.825165909
1889.875	-4.75686861
1889.792	-4.705714207
1889.708	-4.661840905
1889.625	-4.890879124
1889.542	-5.11
1889.458	-5.240800394
1889.375	-5.34
1889.292	-5.34
1889.208	-5.259359816
1889.125	-5.189839886
1889.042	-5.150000069
1888.958	-5.092263068
1888.875	-5.018274327
1888.792	-4.974285656
1888.708	-4.940096048
1888.625	-4.952048038
1888.542	-4.972000086
1888.458	-5.008288057
1888.375	-5.056216043
1888.292	-5.11
1888.208	-5.001520481
1888.125	-4.961891567
1888.042	-4.948571164
1887.958	-5.024685644
1887.875	-4.879280413
1887.792	-4.742857672
1887.708	-4.680240118
1887.625	-4.70988012
1887.542	-4.68
1887.458	-4.869279646
1887.375	-4.781598406
1887.292	-5.18
1887.208	-5.059039724
1887.125	-4.946696632
1887.042	-4.887142857
1886.958	-4.896125568
1886.875	-4.895302915
1886.792	-4.805714242
1886.708	-4.780880435
1886.625	-4.887912036
1886.542	-4.992000845
1886.458	-5.060575517
1886.375	-5.110440361
1886.292	-5.19
1886.208	-5.169840023
1886.125	-5.149920046
1886.042	-5.130000069
1885.958	-5.093874432
1885.875	-5.042651457
1885.792	-4.991428483
1885.708	-4.940096048
1885.625	-4.952048038
1885.542	-4.964000029
1885.458	-4.976096019
1885.375	-5.08060012
1885.292	-5.23
1885.208	-5.179600144
1885.125	-5.151371436
1885.042	-5.104285102
1884.958	-4.924285616
1884.875	-4.803857389
1884.792	-4.731428608
1884.708	-4.712433185
1884.625	-4.833296277
1884.542	-4.894000653
1884.458	-4.997488048
1884.375	-5.19032006
1884.292	-5.28
1884.208	-5.112959618
1884.125	-4.99
1884.042	-4.99
1883.958	-5.016125568
1883.875	-5.067348543
1883.792	-4.934285381
1883.708	-4.742016992
1883.625	-4.958191924
1883.542	-5.018
1883.458	-5.090479955
1883.375	-5.142191806
1883.292	-5.17
1883.208	-4.903600761
1883.125	-4.830199973
1883.042	-4.871428596
1882.958	-4.878628575
1882.875	-4.857028637
1882.792	-4.811428694
1882.708	-4.741152561
1882.625	-4.805744101
1882.542	-5.026000307
1882.458	-5.122511952
1882.375	-5.064704132
1882.292	-5.22
1882.208	-5.129279793
1882.125	-5.039639588
1882.042	-5.007142842
1881.958	-5.002822855
1881.875	-4.979760034
1881.792	-4.919999897
1881.708	-4.860192094
1881.625	-4.882047981
1881.542	-4.926
1881.458	-5.034863919
1881.375	-5.190719274
1881.292	-5.26
1881.208	-5.164959783
1881.125	-5.01363354
1881.042	-4.914285714
1880.958	-4.840811648
1880.875	-4.827588509
1880.792	-4.882856761
1880.708	-4.660256125
1880.625	-4.783087572
1880.542	-4.946000499
1880.458	-5.074383964
1880.375	-5.128128024
1880.292	-5.29
1880.208	-5.117199605
1880.125	-4.985645666
1880.042	-4.968571458
1879.958	-4.936777273
1879.875	-4.89124574
1879.792	-4.819999863
1879.708	-4.741568779
1879.625	-4.944896176
1879.542	-4.936000437
1879.458	-4.98267174
1879.375	-5.048168134
1879.292	-5.17
1879.208	-5.020240118
1879.125	-5.04988012
1879.042	-5.02
1878.958	-5.030880433
1878.875	-5.138881116
1878.792	-4.86
1878.708	-4.800096047
1878.625	-4.838671735
1878.542	-4.99
1878.458	-5.147535856
1878.375	-5.338767226
1878.292	-5.4
1878.208	-5.320880191
1878.125	-5.249679773
1878.042	-5.174285832
1877.958	-5.134194278
1877.875	-5.043736989
1877.792	-4.941428885
1877.708	-4.920064032
1877.625	-4.928032006
1877.542	-4.935999981
1877.458	-4.950159936
1877.375	-4.970079968
1877.292	-4.99
1877.208	-4.951199986
1877.125	-4.81920011
1877.042	-4.718571331
1876.958	-4.711771382
1876.875	-4.658514246
1876.792	-4.661428522
1876.708	-4.63
1876.625	-4.660719717
1876.542	-4.808
1876.458	-4.97191982
1876.375	-5.235102887
1876.292	-5.28
1876.208	-5.198879889
1876.125	-5.127748326
1876.042	-4.974285273
1875.958	-4.823062871
1875.875	-4.78795464
1875.792	-4.741428373
1875.708	-4.661536756
1875.625	-4.793376246
1875.542	-4.77
1875.458	-4.926575946
1875.375	-4.95
1875.292	-5.05
1875.208	-4.756239329
1875.125	-4.681291272
1875.042	-4.647142857
1874.958	-4.66047983
1874.875	-4.650845796
1874.792	-4.522857069
1874.708	-4.480480236
1874.625	-4.540199801
1874.542	-4.59
1874.458	-4.770640315
1874.375	-4.850679323
1874.292	-5.02
1874.208	-4.938800014
1874.125	-4.984514254
1874.042	-4.879999829
1873.958	-4.859028509
1873.875	-4.717428772
1873.792	-4.737142955
1873.708	-4.699567791
1873.625	-4.783007603
1873.542	-5.033999395
1873.458	-5.126575946
1873.375	-5.042072057
1873.292	-5.18
1873.208	-4.963999506
1873.125	-4.786456358
1873.042	-4.661428571
1872.958	-4.588228693
1872.875	-4.557108576
1872.792	-4.547142828
1872.708	-4.530672331
1872.625	-4.628671735
1872.542	-4.724
1872.458	-4.779247883
1872.375	-4.805856145
1872.292	-4.89
1872.208	-4.777519941
1872.125	-4.78956006
1872.042	-4.779999623
1871.958	-4.747188761
1871.875	-4.739074863
1871.792	-4.610000189
1871.708	-4.480256127
1871.625	-4.512128025
1871.542	-4.585999789
1871.458	-4.625936006
1871.375	-4.672832663
1871.292	-4.88
1871.208	-4.768959488
1871.125	-4.640399602
1871.042	-4.74
1870.958	-4.639279646
1870.875	-4.550559442
1870.792	-4.69
1870.708	-4.413025502
1870.625	-4.663775956
1870.542	-4.616000101
1870.458	-4.710432606
1870.375	-4.672672535
1870.292	-4.82
1870.208	-4.805600041
1870.125	-4.761171464
1870.042	-4.70285702
1869.958	-4.666857123
1869.875	-4.631285796
1869.792	-4.592857216
1869.708	-4.550384189
1869.625	-4.610479811
1869.542	-4.742
1869.458	-4.868767928
1869.375	-4.996575419
1869.292	-5.07
1869.208	-4.983599803
1869.125	-4.891050997
1869.042	-4.842857143
1868.958	-4.856125568
1868.875	-4.869760034
1868.792	-4.818571414
1868.708	-4.810640315
1868.625	-4.89011988
1868.542	-4.92
1868.458	-4.920160079
1868.375	-4.940479522
1868.292	-5.06
1868.208	-5.008959488
1868.125	-4.879760239
1868.042	-4.82
1867.958	-4.789359685
1867.875	-4.71007992
1867.792	-4.73
1867.708	-4.680320159
1867.625	-4.720160031
1867.542	-4.759999904
1867.458	-4.851119554
1867.375	-4.990559777
1867.292	-5.13
1867.208	-5.112719961
1867.125	-5.095645636
1867.042	-4.952856438
1866.958	-4.74549703
1866.875	-4.58686861
1866.792	-4.518571311
1866.708	-4.452945434
1866.625	-4.66787205
1866.542	-4.706000691
1866.458	-4.882511952
1866.375	-4.826896168
1866.292	-5.28
1866.208	-5.101439592
1866.125	-4.968548555
1866.042	-4.962857153
1865.958	-4.852594886
1865.875	-4.642011547
1865.792	-4.581428552
1865.708	-4.571152567
1865.625	-4.751439433
1865.542	-4.938
1865.458	-4.927055901
1865.375	-4.961952048
1865.292	-5.17
1865.208	-4.846000926
1865.125	-4.806285636
1865.042	-4.904285445
1864.958	-4.825085671
1864.875	-4.787028637
1864.792	-4.738571563
1864.708	-4.660576283
1864.625	-4.781439433
1864.542	-4.928
1864.458	-4.857055901
1864.375	-4.932191806
1864.292	-4.95
1864.208	-4.84055975
1864.125	-4.725165325
1864.042	-4.588571664
1863.958	-4.55193125
1863.875	-4.614537108
1863.792	-4.561428415
1863.708	-4.470672331
1863.625	-4.628063188
1863.542	-4.93
1863.458	-4.906575946
1863.375	-5.074863129
1863.292	-5.12
1863.208	-5.033599803
1863.125	-4.976936907
1863.042	-4.862857143
1862.958	-4.729040341
1862.875	-4.623977186
1862.792	-4.554285656
1862.708	-4.521920954
1862.625	-4.760960189
1862.542	-4.909999712
1862.458	-5.002511952
1862.375	-5.052032025
1862.292	-5.06
1862.208	-5.034079941
1862.125	-4.936696632
1862.042	-4.837142857
1861.958	-4.698560511
1861.875	-4.611805661
1861.792	-4.661428278
1861.708	-4.491296628
1861.625	-4.58
1861.542	-4.776000389
1861.458	-4.910719933
1861.375	-4.964144113
1861.292	-5.04
1861.208	-5.011199934
1861.125	-4.984194221
1861.042	-4.961428611
1860.958	-4.915165909
1860.875	-4.84686861
1860.792	-4.795714207
1860.708	-4.751248614
1860.625	-4.867712113
1860.542	-4.808
1860.458	-4.887535856
1860.375	-5.038527468
1860.292	-5.31
1860.208	-5.104799945
1860.125	-5.025485746
1860.042	-4.978571673
1859.958	-4.991942983
1859.875	-4.985827648
1859.792	-4.818571306
1859.708	-4.800320157
1859.625	-4.84003996
1859.542	-4.85
1859.458	-4.942241102
1859.375	-5.220159841
1859.292	-5.26
1859.208	-5.205600555
1859.125	-5.071171352
1859.042	-4.938570856
1858.958	-4.823062871
1858.875	-4.809640207
1858.792	-4.762857209
1858.708	-4.720560276
1858.625	-4.78988012
1858.542	-4.76
1858.458	-4.901840905
1858.375	-5.130399602
1858.292	-5.23
1858.208	-5.204800318
1858.125	-5.099679773
1858.042	-5.011428748
1857.958	-4.896137062
1857.875	-4.864377169
1857.792	-4.852857221
1857.708	-4.580480236
1857.625	-4.640959044
1857.542	-4.88
1857.458	-4.920640315
1857.375	-5.000639363
1857.292	-5.16
1857.208	-5.075040732
1857.125	-4.909028896
1857.042	-4.958571527
1856.958	-4.842914175
1856.875	-4.700925573
1856.792	-4.575714717
1856.708	-4.480336168
1856.625	-4.522168134
1856.542	-4.592000302
1856.458	-4.719008201
1856.375	-4.880720143
1856.292	-5.06
1856.208	-4.999519862
1856.125	-4.925405361
1856.042	-4.968571429
1855.958	-5.002582954
1855.875	-4.945302915
1855.792	-4.849999897
1855.708	-4.789839921
1855.625	-4.890879134
1855.542	-4.88
1855.458	-4.91
1855.375	-4.970239764
1855.292	-5.13
1855.208	-5.11703997
1855.125	-5.104234227
1855.042	-5.102857158
1854.958	-5.107177145
1854.875	-5.092651457
1854.792	-5.041428483
1854.708	-4.990384189
1854.625	-5.046383849
1854.542	-5.142
1854.458	-5.202191982
1854.375	-5.266335661
1854.292	-5.32
1854.208	-5.291200082
1854.125	-5.154885828
1854.042	-4.974285445
1853.958	-4.895085671
1853.875	-4.79960023
1853.792	-4.74
1853.708	-4.741280636
1853.625	-4.900640126
1853.542	-4.963999923
1853.458	-5.00031997
1853.375	-5.038128102
1853.292	-5.07
1853.208	-5.035439921
1853.125	-5.011451445
1853.042	-5.017142847
1852.958	-4.98806875
1852.875	-4.925462892
1852.792	-4.841428415
1852.708	-4.750800394
1852.625	-4.84992008
1852.542	-4.83
1852.458	-4.939919961
1852.375	-4.930439562
1852.292	-5.04
1852.208	-4.919039724
1852.125	-4.770810722
1852.042	-4.72
1851.958	-4.772251137
1851.875	-4.802411491
1851.792	-4.69142838
1851.708	-4.581200599
1851.625	-4.73060048
1851.542	-4.858000202
1851.458	-4.942672134
1851.375	-5.010240048
1851.292	-5.07
1851.208	-5.055600041
1851.125	-4.985285773
1851.042	-4.904285788
1850.958	-4.925885726
1850.875	-4.797914663
1850.792	-4.677142955
1850.708	-4.620400197
1850.625	-4.670919084
1850.542	-4.9
1850.458	-5.089839921
1850.375	-5.070319681
1850.292	-5.15
1850.208	-5.085200185
1850.125	-5.06
1850.042	-5.024285102
1849.958	-4.844285616
1849.875	-4.741085911
1849.792	-4.658571563
1849.708	-4.58070435
1849.625	-4.668352069
1849.542	-4.654000115
1849.458	-4.73159985
1849.375	-4.898288229
1849.292	-4.97
1849.208	-4.869200288
1849.125	-4.773914337
1849.042	-4.694285616
1848.958	-4.665485699
1848.875	-4.619800115
1848.792	-4.581428608
1848.708	-4.560096048
1848.625	-4.572048038
1848.542	-4.600000144
1848.458	-4.660480096
1848.375	-4.784624124
1848.292	-4.94
1848.208	-4.827679743
1848.125	-4.81
1848.042	-4.832857143
1847.958	-4.876125568
1847.875	-4.797234474
1847.792	-4.518571414
1847.708	-4.511440708
1847.625	-4.690679323
1847.542	-4.86
1847.458	-5.090480236
1847.375	-5.15011988
1847.292	-5.18
1847.208	-5.136799901
1847.125	-5.094114089
1847.042	-5.008571061
1846.958	-4.90057137
1846.875	-4.786628644
1846.792	-4.658571208
1846.708	-4.531344661
1846.625	-4.676143943
1846.542	-4.716
1846.458	-4.788767928
1846.375	-4.932671323
1846.292	-5.09
1846.208	-5.059759931
1846.125	-5.029879863
1846.042	-4.977142637
1845.958	-4.912342822
1845.875	-4.826628644
1845.792	-4.698571208
1845.708	-4.571008489
1845.625	-4.809511405
1845.542	-4.789999568
1845.458	-5.003599663
1845.375	-5.157927943
1845.292	-5.21
1845.208	-5.138319173
1845.125	-4.929480518
1845.042	-4.8
1844.958	-4.920240118
1844.875	-4.949520478
1844.792	-4.83
1844.708	-4.751024509
1844.625	-4.878512101
1844.542	-4.915999981
1844.458	-4.989087898
1844.375	-5.128608484
1844.292	-5.28
1844.208	-5.128800432
1844.125	-5.005285773
1844.042	-4.902856849
1843.958	-4.816457096
1843.875	-4.731085911
