# Kosrae Island and Woleai Atoll d18O and Sr/Ca Data from 1986-2012 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/31552
#      Description: NOAA Landing Page
# Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/coral/west_pacific/mohtar2020/mohtar2020-wol.txt
#      Description: NOAA location of the template
#
#
# Data_Type: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes, trace metals
#---------------------------------------
# Contribution_Date
#    Date: 2020-10-16
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-10-16
#---------------------------------------
# Title
#    Study_Name: Kosrae Island and Woleai Atoll d18O and Sr/Ca Data from 1986-2012 CE
#---------------------------------------
# Investigators
#      Investigators: Mohtar, Ahmad T.; Hughen, Konrad A.; Goodkin, Nathalie F.; Streanga, Iulia-Madalina; Ramos, Riovie D.; Samanta, Dhrubajyoti; Cervino, James; Switzer, Adam D.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: 
#         Provided Keywords: Sr/Ca, d18O sw, Porites spp., ENSO, Spatial index, Multi-timescale calibration 
#---------------------------------------
# Publication
# Authors: Mohtar, A.T., Hughen, K.A., Goodkin, N.F., Streanga, I.M., Ramos, R.D., Samanta, D., Cervino, J. and Switzer, A.D.
# Published_Date_or_Year: 2020
# Published_Title: Coral-based proxy calibrations constrain ENSO-driven sea surface temperature and salinity gradients in the Western Pacific Warm Pool
# Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
# Volume: 
# Edition: 
# Issue: 
# Pages: 
# Report_Number: 110037
# DOI: 10.1016/j.palaeo.2020.110037
# Online_Resource: https://authors.elsevier.com/sd/article/S0031-0182(20)30485-5
# Full_Citation: 
# Abstract: Constraining past variability in ocean conditions in the Western Pacific Warm Pool (WPWP) and examining how it has been influenced by the El-Niño Southern Oscillation (ENSO) is critical to predicting how these systems may change in the future. To characterize the spatiotemporal variability of the WPWP and ENSO during the past three decades, we analyzed climate proxies using coral cores sampled from Porites spp. from Kosrae Island (KOS) and Woleai Atoll (WOL) in the Federated States of Micronesia. Coral skeleton samples drilled along the major growth axis were analyzed for oxygen isotopes (d18Oc) and trace element ratios (Sr/Ca), used to reconstruct sea surface salinity and temperature (SSS and SST). Pseudocoral d18O time series (d18Opseudo) were calculated from gridded instrumental observations and compared to d18Oc, followed by fine-tuning using coral Sr/Ca and gridded SST, to produce age models for each coral. The thermal component of d18Oc was removed using Sr/Ca for SST, to derive d18O of seawater (d18Osw), a proxy for SSS. The Sr/Ca, and d18Oswrecords were compared to instrumental SST and SSS to test their fidelity as regional climate recorders. We found both sites display significant Sr/Ca-SST calibrations at monthly and interannual (dry season, wet season, mean annual) timescales. At each site, d18Osw also exhibited significant calibrations to SSS across the same timescales. The difference between normalized dry season SST (Sr/Ca) anomalies from KOS and WOL generates a zonal SST gradient (KOSWOLSST), capturing the east-west WPWP migration observed during ENSO events. Similarly, the average of normalized dry season d18Osw anomalies from both sites produces an SSS index (KOSWOLSSS) reflecting the regional hydrological changes. Both proxy indices, KOSWOLSST and KOSWOLSSS, are significantly correlated to regional ENSO indices. These calibration results highlight the potential for extending the climate record, revealing spatial hydrological gradients within the WPWP and ENSO variability back to the end of the Little Ice Age.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Dalio Family Foundation
#    Grant: #25110104
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Singapore Ministry of Education Academic Research Fund Tier 2
#    Grant: #MOE2016-T2-1016
#---------------------------------------
# Site_Information
# Site_Name: Woleai Atoll
# Location: Western Pacific Ocean
# Northernmost_Latitude: 7.4
# Southernmost_Latitude: 7.4
# Easternmost_Longitude: 144
# Westernmost_Longitude: 144
# Elevation: 
#---------------------------------------
# Data_Collection
#   Collection_Name: WOL d18O and Sr/Ca Mohtar2020
#   First_Year: 1986
#   Last_Year: 2012
#   Time_Unit: AD
#   Core_Length: 4.6m
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## age_AD	age,,,year Common era,,Corals and Sclerosponges,,,N,monthly
## WOL_Sr/Ca	Strontium/Calcium,Porites sp.,,millimole per mole,,Corals and Sclerosponges,,Inductively-coupled plasma atomic emission spectroscopy,N,
## WOL_d18O 	delta 18O,Porites sp.,,per mil VPDB,,Corals and Sclerosponges,,Isotope ratio mass spectrometry,N,
## WOL_d18Osw	delta 18O,sea water,,per mil VPDB,,Climate Reconstructions; Corals and Sclerosponges,,,N,using coral d18O and Sr/Ca
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA 
age_AD	WOL_Sr/Ca	WOL_d18O 	WOL_d18Osw	
1995.666667	8.673	-5.7759	-0.17106	
1995.75	8.6325	-5.8727	-0.20369	
1995.833333	8.6308	-5.8802	-0.2085	
1995.916667	8.6481	-5.8701	-0.22581	
1996	8.7242	-5.7329	-0.20918	
1996.083333	8.8098	-5.6257	-0.23762	
1996.166667	8.6994	-5.5615	0.00151	
1996.25	8.7274	-5.57	-0.05136	
1996.333333	8.6761	-5.5913	0.008628	
1996.416667	8.6758	-5.6795	-0.0791	
1996.5	8.6425	-5.6902	-0.03703	
1996.583333	8.6635	-5.7311	-0.11121	
1996.666667	8.6532	-5.765	-0.12879	
1996.75	8.6293	-5.6903	-0.01622	
1996.833333	8.6882	-5.7485	-0.16774	
1996.916667	8.6655	-5.6757	-0.05898	
1997	8.6991	-5.6143	-0.05081	
1997.083333	8.7241	-5.6416	-0.11773	
1997.166667	8.7724	-5.528	-0.08066	
1997.25	8.6755	-5.4894	0.111479	
1997.333333	8.6578	-5.5678	0.061124	
1997.416667	8.6548	-5.498	0.135677	
1997.5	8.6755	-5.5979	0.002979	
1997.583333	8.7555	-5.647	-0.17288	
1997.666667	8.719	-5.4329	0.099054	
1997.75	8.6651	-5.4981	0.119257	
1997.833333	8.6677	-5.4735	0.139737	
1997.916667	8.6944	-5.4658	0.105132	
1998	8.7331	-5.3302	0.179413	
1998.083333	8.7232	-5.4204	0.1049	
1998.166667	8.7642	-5.2725	0.187836	
1998.25	8.7299	-5.1568	0.357884	
1998.333333	8.7118	-5.3704	0.172962	
1998.416667	8.6992	-5.3782	0.185127	
1998.5	8.6526	-5.5923	0.044863	
1998.583333	8.6629	-5.5839	0.036943	
1998.666667	8.648	-5.6308	0.013651	
1998.75	8.6893	-5.5951	-0.01609	
1998.833333	8.6418	-5.4959	0.158375	
1998.916667	8.6759	-5.5667	0.033545	
1999	8.7025	-5.5509	0.007198	
1999.083333	8.6528	-5.4042	0.232646	
1999.166667	8.6268	-5.5706	0.107442	
1999.25	8.6883	-5.6989	-0.1183	
1999.333333	8.6434	-5.8184	-0.16666	
1999.416667	8.6923	-5.6526	-0.07834	
1999.5	8.7004	-5.7491	-0.18767	
1999.583333	8.6341	-5.8407	-0.17422	
1999.666667	8.6818	-5.7887	-0.1978	
1999.75	8.6472	-5.8552	-0.20948	
1999.833333	8.675	-5.8345	-0.23283	
1999.916667	8.6941	-5.7655	-0.19409	
2000	8.7349	-5.6852	-0.17844	
2000.083333	8.6875	-5.5924	-0.01054	
2000.166667	8.6786	-5.5225	0.073467	
2000.25	8.6941	-5.4891	0.082307	
2000.333333	8.6798	-5.6715	-0.07743	
2000.416667	8.6816	-5.6067	-0.01549	
2000.5	8.7221	-5.6351	-0.10806	
2000.583333	8.6782	-5.4836	0.113	
2000.666667	8.6506	-5.5956	0.044732	
2000.75	8.6538	-5.6994	-0.06414	
2000.833333	8.64	-5.6722	-0.01507	
2000.916667	8.667	-5.6821	-0.06775	
2001	8.7075	-5.7435	-0.19332	
2001.083333	8.7408	-5.7751	-0.27769	
2001.166667	8.7188	-5.6111	-0.07883	
2001.25	8.7013	-5.5476	0.012399	
2001.333333	8.665	-5.5345	0.083015	
2001.416667	8.653	-5.7293	-0.09277	
2001.5	8.6933	-5.7036	-0.13092	
2001.583333	8.7255	-5.7116	-0.18994	
2001.666667	8.7169	-5.6569	-0.12162	
2001.75	8.6618	-5.7257	-0.10311	
2001.833333	8.6902	-5.8128	-0.23521	
2001.916667	8.7091	-5.4327	0.11494	
2002	8.7357	-5.4399	0.065594	
2002.083333	8.7637	-5.4952	-0.03407	
2002.166667	8.7206	-5.555	-0.02558	
2002.25	8.6917	-5.6677	-0.09249	
2002.333333	8.6701	-5.6913	-0.08187	
2002.416667	8.694	-5.6463	-0.07473	
2002.5	8.674	-5.7025	-0.09924	
2002.583333	8.745	-5.459	0.031758	
2002.666667	8.7423	-5.6334	-0.13836	
2002.75	8.7279	-5.7183	-0.20045	
2002.833333	8.6903	-5.6088	-0.03137	
2002.916667	8.7292	-5.337	0.178793	
2003	8.7569	-5.3747	0.097203	
2003.083333	8.7306	-5.3164	0.197174	
2003.166667	8.7206	-5.4709	0.058519	
2003.25	8.7107	-5.5594	-0.01429	
2003.333333	8.6679	-5.6636	-0.05068	
2003.416667	8.676	-5.6058	-0.00571	
2003.5	8.7171	-5.5552	-0.02024	
2003.583333	8.6844	-5.6596	-0.07282	
2003.666667	8.6921	-5.6496	-0.07502	
2003.75	8.6825	-5.764	-0.17421	
2003.833333	8.6608	-5.8566	-0.23243	
2003.916667	8.6416	-5.8899	-0.23531	
2004	8.6909	-5.6186	-0.04212	
2004.083333	8.6587	-5.5784	0.049098	
2004.166667	8.6786	-5.6115	-0.01553	
2004.25	8.643	-5.755	-0.10263	
2004.333333	8.6533	-5.8122	-0.17615	
2004.416667	8.6768	-5.6978	-0.09898	
2004.5	8.6894	-5.7107	-0.13185	
2004.583333	8.6672	-5.5873	0.02673	
2004.666667	8.6823	-5.8618	-0.2717	
2004.75	8.6874	-5.8152	-0.23318	
2004.833333	8.6049	-5.7128	-5.8E-05	
2004.916667	8.6331	-5.621	0.04706	
2005	8.6566	-5.428	0.202825	
2005.083333	8.674	-5.4303	0.172955	
2005.166667	8.7003	-5.4967	0.064884	
2005.25	8.6837	-5.5649	0.022986	
2005.333333	8.6836	-5.5992	-0.01116	
2005.416667	8.6908	-5.661	-0.08436	
2005.5	8.6838	-5.7251	-0.13737	
2005.583333	8.7041	-5.659	-0.10344	
2005.666667	8.668	-5.779	-0.16624	
2005.75	8.6698	-5.875	-0.26509	
2005.833333	8.641	-5.8378	-0.18226	
2005.916667	8.6902	-5.7421	-0.16451	
2006	8.6811	-5.6117	-0.01969	
2006.083333	8.7064	-5.5684	-0.01648	
2006.166667	8.7034	-5.703	-0.14633	
2006.25	8.7494	-5.7155	-0.23171	
2006.333333	8.7265	-5.7041	-0.18403	
2006.416667	8.6518	-5.6308	0.00763	
2006.5	8.7198	-5.6991	-0.16841	
2006.583333	8.7421	-5.5733	-0.07795	
2006.666667	8.6959	-5.5583	0.010255	
2006.75	8.7325	-5.5536	-0.04304	
2006.833333	8.6741	-5.5576	0.045497	
2006.916667	8.7	-5.4424	0.119659	
2007	8.7247	-5.3232	0.199723	
2007.083333	8.7584	-5.3756	0.093926	
2007.166667	8.7302	-5.5682	-0.05399	
2007.25	8.696	-5.6622	-0.0938	
2007.333333	8.7073	-5.7926	-0.24211	
2007.416667	8.7164	-5.7625	-0.22643	
2007.5	8.6614	-5.7824	-0.15918	
2007.583333	8.6888	-5.8732	-0.29339	
2007.666667	8.6982	-5.819	-0.25409	
2007.75	8.6859	-5.8218	-0.2374	
2007.833333	8.6296	-5.6848	-0.01119	
2007.916667	8.6676	-5.485	0.128396	
2008	8.675	-5.4941	0.107571	
2008.083333	8.6959	-5.4854	0.083155	
2008.166667	8.6532	-5.5074	0.128812	
2008.25	8.651	-5.4752	0.164498	
2008.333333	8.6822	-5.4613	0.128963	
2008.416667	8.6437	-5.6094	0.041865	
2008.5	8.6324	-5.7355	-0.06633	
2008.583333	8.6453	-5.7227	-0.07397	
2008.666667	8.6317	-5.7999	-0.12962	
2008.75	8.6134	-5.8244	-0.12513	
2008.833333	8.5961	-5.7508	-0.02411	
2008.916667	8.6031	-5.7004	0.015194	
2009	8.6143	-5.624	0.073848	
2009.083333	8.6574	-5.6004	0.029157	
2009.166667	8.6377	-5.3665	0.294271	
2009.25	8.6657	-5.4936	0.122806	
2009.333333	8.6487	-5.6537	-0.01036	
2009.416667	8.6555	-5.7102	-0.07763	
2009.5	8.6349	-5.5929	0.072308	
2009.583333	8.6508	-5.5506	0.089415	
2009.666667	8.6734	-5.4326	0.171606	
2009.75	8.6952	-5.4556	0.114065	
2009.833333	8.646	-5.5172	0.13042	
2009.916667	8.6505	-5.5112	0.12929	
2010	8.6984	-5.3107	0.253894	
2010.083333	8.7381	-5.3029	0.198791	
2010.166667	8.6772	-5.5588	0.039385	
2010.25	8.6572	-5.591	0.038874	
2010.333333	8.6279	-5.4124	0.263899	
2010.416667	8.6234	-5.6372	0.046229	
2010.5	8.6466	-5.6667	-0.02003	
2010.583333	8.6002	-5.7082	0.011989	
2010.666667	8.6148	-5.7121	-0.01504	
2010.75	8.6351	-5.5568	0.108091	
2010.833333	8.6197	-5.589	0.100292	
2010.916667	8.6512	-5.5866	0.052781	
2011	8.6711	-5.6591	-0.05125	
2011.083333	8.6653	-5.6107	0.00634	
2011.166667	8.6907	-5.6219	-0.04511	
2011.25	8.6453	-5.6135	0.035229	
2011.333333	8.6599	-5.5364	0.089196	
2011.416667	8.6131	-5.7225	-0.02275	
2011.5	8.6065	-5.8305	-0.12029	
2011.583333	8.6751	-5.8106	-0.20909	
2011.666667	8.6378	-5.8378	-0.17719	
2011.75	8.6565	-5.8835	-0.25252	
2011.833333	8.6211	-5.7201	-0.03303	
2011.916667	8.6335	-5.5967	0.070726	
2012	8.6662	-5.4939	0.121714	
2012.083333	8.7068	-5.4844	0.066885	
2012.166667	8.7227	-5.4389	0.087192	
2012.25	8.6849	-5.63	-0.04402	
2012.333333	8.6331	-5.6261	0.04196	
2012.416667	8.6459	-5.6062	0.041579	
2012.5	8.6587	-5.5863	0.041198	
2012.583333	8.6715	-5.5664	0.040816	
2012.666667	8.6825	-5.6246	-0.03481	
2012.75	8.6852	-5.6582	-0.07269	
