﻿# Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/10373
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2011-02-01
#--------------------
# Title
#	Study_Name: Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw 
#--------------------
# Investigators
#       Investigators: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#--------------------
# Description_and_Notes
#	Description: This dataset contains coral-derived sea-surface temperature (SST, via Sr/Ca) and salinity (SSS, via the oxygen isotopic composition of seawater or d18Osw) reconstructions from Palmyra Island of the Line Islands chain in the central tropical Pacific, for the period 1886-1998. Cobb et al. [2001] presented the century-long coral oxygen isotopic (d18O) record from Palmyra, and here we present the century-long Sr/Ca and d18Osw records from Palmyra. The late 20th century portion of the Sr/Ca and d18Osw records was presented in Nurhati et al.[2009]. We measured coral d18O values on a GV Isoprime-Multiprep mass spectrometer with an analytical precision of ± 0.05‰ (1sigma), and Sr/Ca ratios with a Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer (ICP-OES) with an analytical precision of ± 0.07% or ± 0.006 mmol/mol(1s) using the nearest-neighbor correction method from Schrag [1999]. We used the monthly 1ºx1º IGOSS SST dataset [Reynolds et al., 2002] to calibrate Sr/Ca ratios via reduced major axis regression, where (SST)palm = 130.43 – 11.39 x (Sr/Ca)palm (Nov 1981-Mar 1998; R=-0.71; CI > 99%). We derive the oxygen isotopic composition of seawater (d18Osw) by subtracting the Sr/Ca-derived SST contribution from coral d18O following the method outlined in Ren et al. [2003]. Fairbanks et al. [1997] find an empirical linear relationship between d18Osw and SSS in the central tropical Pacific, so we use the d18Osw records to reconstruct SSS variability associated with changes in the hydrological balance. Note- Coral d18O data has been previously published by Cobb et el. (2001). Sr/Ca data from 1981-1998 was used for the Sr/Ca-SST calibration. Coral d18O, Sr/Ca-derived SST and d18Osw data from 1886 to 1998 were used in the trend calculations reported in the paper.
#--------------------
# Publication 
#       Authors: Nurhati, I.S., K.M. Cobb, and E. Di Lorenzo
#       Published_Date_or_Year: 2011-07-01      
#       Published_Title:  Decadal-scale SST and Salinity Variations in the Central Tropical Pacific: Signatures of Natural and Anthropogenic Climate Change 
#       Journal_Name: Journal of Climate
#       Volume: 24
#       Edition: 
#       Issue: 13
#       Pages: 3294-3308
#       DOI: 10.1175/2011JCLI3852.1
#       Online_Resource: 
#       Full_Citation:
#       Abstract: Accurate projections of future temperature and precipitation patterns in many regions of the world depend on quantifying anthropogenic signatures in tropical Pacific climate against its rich background of natural variability. However, the detection of anthropogenic signatures in the region is hampered by the lack of continuous, century-long instrumental climate records. This study presents coral-based sea-surface temperature (SST) and salinity proxy records from Palmyra Island in the central tropical Pacific over the 20th century, based on coral Sr/Ca and the oxygen isotopic composition of seawater (d18OSW), respectively. On interannual timescales, the Sr/Ca-based SST record captures both eastern- and central- Pacific warming "flavors" of El Nino-Southern Oscillation (ENSO) variability (R=0.65 and 0.67, respectively). On decadal timescales, the SST proxy record is highly correlated to the North Pacific Gyre Oscillation (NPGO; R=-0.85), reflecting strong dynamical links between the central Pacific warming mode and extratropical decadal climate variability. Decadal-scale salinity variations implied by the coral-based d18OSW record are significantly correlated with the Pacific Decadal Oscillation (PDO; R=0.54). The salinity proxy record is dominated by an unprecedented trend towards lighter d18OSW values since the mid-20th century, implying that a significant freshening has taken place in the region, in line with climate model projections showing enhanced hydrological patterns under greenhouse forcing. Taken together, the new coral records suggest that low-frequency SST and salinity variations in the central tropical Pacific are controlled by different sets of dynamics, and that recent hydrological trends in this region may be related to anthropogenic climate change. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean
#	Country: United States 
#	Northernmost_Latitude: 5.87
# 	Southernmost_Latitude: 5.87
# 	Easternmost_Longitude: -162.13
# 	Westernmost_Longitude: -162.13
# 	Elevation: -10 m 
#------------------
# Data_Collection   
#	Collection_Name: 11cpac01a
#	Earliest_Year: 1886
#	Most_Recent_Year: 1998
#	Time_Unit: AD
#	Core_Length: 3 m
#	Notes:   +/- .05 PPM precision on delta18O values and +/- .006 mmol/mol precision on Sr/Ca values and +/- .3 precision on age values. Prevous name- Palmyra2011Poritesd18O_Sr_Ca
#------------------
# Species 
#	Species_Name: Porites lutea 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
#  
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites lutea, ,permil,,Corals and Sclerosponges, ,GV Isoprime-Multiprep mass spectrometer,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,Corals and Sclerosponges, ,Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer,N
##sst	sea surface temperature, , , degrees Celsius, ,Climate Reconstructions, , ,N
##d18O_sw	delta 18O, sea water, ,permil, ,Climate Reconstructions, , coral d18O and Sr/Ca,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	Sr/Ca	sst	d18O_sw
1934.04	-4.66	9.14	26.30	0.62
1933.96	-4.74	9.13	26.42	0.57
1933.88	-4.71	9.14	26.34	0.58
1933.79	-4.65	9.08	27.00	0.78
1933.71	-4.77	9.11	26.68	0.59
1933.63	-4.79	9.08	27.08	0.66
1933.54	-4.79	9.04	27.51	0.75
1933.46	-4.76	9.07	27.14	0.70
1933.38	-4.80	9.06	27.31	0.69
1933.29	-4.88	9.09	26.91	0.53
1933.21	-4.87	9.11	26.68	0.49
1933.13	-4.73	9.14	26.40	0.57
1933.04	-4.81	9.10	26.80	0.58
1932.96	-4.94	9.07	27.14	0.52
1932.88	-4.92	8.99	28.01	0.72
1932.79	-4.92	9.02	27.71	0.66
1932.71	-5.03	9.07	27.18	0.44
1932.63	-5.11	9.04	27.48	0.42
1932.54	-4.99	9.05	27.37	0.52
1932.46	-4.84	9.07	27.14	0.62
1932.38	-4.73	9.09	26.91	0.68
1932.29	-4.81	9.13	26.44	0.50
1932.21	-4.78	9.13	26.51	0.55
1932.13	-4.77	9.07	27.16	0.69
1932.04	-4.84	9.09	26.95	0.58
1931.96	-4.96	9.04	27.48	0.57
1931.88	-4.89	9.06	27.29	0.60
1931.79	-4.88	8.98	28.16	0.79
1931.71	-5.02	8.98	28.16	0.65
1931.63	-5.08	9.07	27.12	0.38
1931.54	-4.99	9.08	27.05	0.45
1931.46	-4.94	9.07	27.19	0.53
1931.38	-4.89	9.04	27.45	0.63
1931.29	-4.79	9.04	27.48	0.74
1931.21	-4.71	9.03	27.54	0.83
1931.13	-4.70	9.01	27.78	0.89
1931.04	-4.77	8.99	28.05	0.88
1930.96	-5.16	9.01	27.82	0.44
1930.88	-5.26	8.84	29.73	0.74
1930.79	-5.33	8.81	30.16	0.76
1930.71	-5.30	8.86	29.50	0.65
1930.63	-5.33	8.94	28.57	0.43
1930.54	-5.13	8.93	28.73	0.66
1930.46	-5.03	8.92	28.81	0.78
1930.38	-5.06	8.94	28.65	0.72
1930.29	-4.95	8.96	28.36	0.76
1930.21	-4.95	8.93	28.71	0.84
1930.13	-4.93	8.97	28.28	0.77
1930.04	-4.91	8.97	28.28	0.79
1929.96	-5.00	8.93	28.73	0.79
1929.88	-5.03	8.89	29.19	0.86
1929.79	-5.03	8.94	28.64	0.74
1929.71	-5.08	8.94	28.62	0.69
1929.63	-5.03	8.91	28.94	0.81
1929.54	-5.00	8.94	28.64	0.77
1929.46	-5.05	8.99	28.10	0.61
1929.38	-4.93	9.00	27.94	0.70
1929.29	-4.72	9.02	27.71	0.86
1929.21	-4.74	9.07	27.18	0.73
1929.13	-4.71	9.06	27.22	0.76
1929.04	-4.71	9.05	27.42	0.81
1928.96	-4.73	9.01	27.77	0.86
1928.88	-4.72	9.02	27.71	0.86
1928.79	-4.85	9.01	27.86	0.76
1928.71	-5.01	8.99	28.05	0.64
1928.63	-5.04	9.01	27.82	0.56
1928.54	-5.03	8.97	28.34	0.68
1928.46	-4.98	9.02	27.68	0.59
1928.38	-4.86	9.04	27.48	0.67
1928.29	-4.91	9.08	27.03	0.52
1928.21	-4.80	9.10	26.77	0.58
1928.13	-4.67	9.13	26.48	0.65
1928.04	-4.66	9.09	26.87	0.74
1927.96	-4.76	9.10	26.80	0.63
1927.88	-4.91	9.02	27.71	0.67
1927.79	-4.87	9.00	27.99	0.77
1927.71	-5.07	9.00	27.94	0.56
1927.63	-5.10	8.93	28.78	0.70
1927.54	-5.02	8.94	28.57	0.74
1927.46	-4.97	9.01	27.82	0.63
1927.38	-4.86	9.06	27.21	0.61
1927.29	-4.78	9.12	26.59	0.56
1927.21	-4.71	9.13	26.41	0.60
1927.13	-4.69	9.06	27.25	0.79
1927.04	-4.70	9.05	27.39	0.81
1926.96	-4.76	9.04	27.48	0.77
1926.88	-4.91	9.10	26.75	0.47
1926.79	-4.72	9.06	27.28	0.77
1926.71	-4.74	9.03	27.59	0.81
1926.63	-4.77	9.04	27.46	0.76
1926.54	-4.74	9.06	27.25	0.74
1926.46	-4.81	9.04	27.53	0.73
1926.38	-4.88	9.04	27.50	0.65
1926.29	-4.88	9.05	27.37	0.63
1926.21	-4.76	9.08	27.07	0.68
1926.13	-4.64	9.10	26.76	0.74
1926.04	-4.62	9.07	27.14	0.84
1925.96	-4.64	9.01	27.82	0.96
1925.88	-4.78	9.04	27.52	0.76
1925.79	-4.98	9.00	27.92	0.64
1925.71	-5.10	8.94	28.67	0.68
1925.63	-5.07	8.97	28.23	0.62
1925.54	-4.87	9.06	27.30	0.62
1925.46	-4.89	9.04	27.48	0.64
1925.38	-4.87	9.13	26.43	0.44
1925.29	-4.69	9.13	26.46	0.62
1925.21	-4.58	9.18	25.93	0.62
1925.13	-4.58	9.17	26.06	0.65
1925.04	-4.60	9.10	26.80	0.79
1924.96	-4.58	9.11	26.68	0.78
1924.88	-4.66	9.10	26.77	0.72
1924.79	-4.68	9.06	27.25	0.80
1924.71	-4.87	9.06	27.25	0.61
1924.63	-4.99	9.04	27.53	0.55
1924.54	-4.82	9.08	27.00	0.61
1924.46	-4.77	9.13	26.46	0.54
1924.38	-4.75	9.07	27.14	0.71
1924.29	-4.80	8.99	28.05	0.85
1924.21	-4.76	9.01	27.78	0.83
1924.13	-4.71	9.01	27.82	0.89
1924.04	-4.73	9.05	27.40	0.78
1923.96	-4.78	9.03	27.59	0.77
1923.88	-4.84	9.02	27.67	0.73
1923.79	-4.95	8.95	28.49	0.79
1923.71	-5.07	8.96	28.39	0.65
1923.63	-5.22	8.86	29.49	0.73
1923.54	-4.99	8.95	28.51	0.76
1923.46	-4.90	8.93	28.77	0.90
1923.38	-4.88	8.99	28.01	0.76
1923.29	-4.75	8.94	28.59	1.01
1923.21	-4.75	9.00	27.94	0.88
1923.13	-4.66	9.02	27.71	0.92
1923.04	-4.66	9.08	27.04	0.78
1922.96	-4.66	9.11	26.63	0.69
1922.88	-4.72	9.06	27.25	0.76
1922.79	-4.74	9.00	27.96	0.89
1922.71	-4.74	8.98	28.20	0.94
1922.63	-4.76	8.97	28.29	0.94
1922.54	-4.72	9.00	27.91	0.90
1922.46	-4.69	9.01	27.82	0.91
1922.38	-4.75	9.02	27.72	0.83
1922.29	-4.74	9.01	27.80	0.86
1922.21	-4.68	9.05	27.37	0.83
1922.13	-4.62	9.09	26.97	0.80
1922.04	-4.74	9.08	27.03	0.69
1921.96	-4.62	9.06	27.30	0.87
1921.88	-4.64	9.07	27.20	0.83
1921.79	-4.72	9.04	27.46	0.81
1921.71	-4.87	9.00	27.94	0.76
1921.63	-4.93	8.98	28.16	0.74
1921.54	-4.81	9.00	27.98	0.83
1921.46	-4.89	8.92	28.89	0.94
1921.38	-4.78	8.93	28.69	1.00
1921.29	-4.64	9.00	27.94	0.99
1921.21	-4.67	9.04	27.48	0.86
1921.13	-4.56	8.98	28.16	1.11
1921.04	-4.65	9.05	27.37	0.86
1920.96	-4.66	8.97	28.26	1.03
1920.88	-4.74	8.94	28.68	1.04
1920.79	-4.72	8.92	28.80	1.09
1920.71	-4.78	8.93	28.71	1.01
1920.63	-4.80	8.99	28.03	0.85
1920.54	-4.78	9.00	27.95	0.85
1920.46	-4.84	8.96	28.44	0.89
1920.38	-4.81	8.95	28.54	0.94
1920.29	-4.68	8.97	28.31	1.02
1920.21	-4.77	8.96	28.45	0.96
1920.13	-4.75	8.97	28.28	0.95
1920.04	-4.68	8.95	28.51	1.07
1919.96	-4.80	8.92	28.82	1.01
1919.88	-4.98	8.92	28.85	0.84
1919.79	-5.05	8.85	29.67	0.94
1919.71	-5.00	8.86	29.59	0.97
1919.63	-4.92	8.89	29.23	0.98
1919.54	-4.90	8.91	28.98	0.95
1919.46	-4.98	8.93	28.71	0.81
1919.38	-4.87	8.98	28.21	0.81
1919.29	-4.69	9.03	27.59	0.86
1919.21	-4.77	9.08	27.03	0.66
1919.13	-4.70	9.08	27.03	0.73
1919.04	-4.64	9.09	26.88	0.76
1918.96	-4.80	9.07	27.11	0.65
1918.88	-4.91	9.06	27.24	0.57
1918.79	-5.06	9.06	27.30	0.43
1918.71	-5.24	8.95	28.51	0.51
1918.63	-5.33	8.92	28.90	0.50
1918.54	-5.22	8.91	28.94	0.62
1918.46	-5.02	8.97	28.23	0.67
1918.38	-4.87	8.99	28.08	0.79
1918.29	-4.74	9.09	26.97	0.68
1918.21	-4.57	9.09	26.91	0.84
1918.13	-4.57	9.11	26.68	0.79
1918.04	-4.49	9.15	26.28	0.79
1917.96	-4.59	9.15	26.23	0.68
1917.88	-4.57	9.08	27.01	0.86
1917.79	-4.69	9.11	26.72	0.68
1917.71	-4.64	9.14	26.37	0.66
1917.63	-4.69	9.12	26.63	0.66
1917.54	-4.67	9.10	26.80	0.72
1917.46	-4.59	9.12	26.57	0.75
1917.38	-4.54	9.11	26.71	0.83
1917.29	-4.58	9.08	27.00	0.85
1917.21	-4.63	9.15	26.27	0.65
1917.13	-4.47	9.16	26.11	0.77
1917.04	-4.48	9.21	25.54	0.64
1916.96	-4.57	9.07	27.18	0.90
1916.88	-4.70	9.07	27.20	0.77
1916.79	-4.71	9.06	27.21	0.76
1916.71	-4.80	9.05	27.39	0.71
1916.63	-4.96	9.04	27.43	0.56
1916.54	-4.85	9.06	27.21	0.62
1916.46	-4.80	9.07	27.14	0.66
1916.38	-4.80	9.07	27.14	0.66
1916.29	-4.71	9.04	27.46	0.82
1916.21	-4.64	9.02	27.72	0.94
1916.13	-4.64	9.01	27.78	0.95
1916.04	-4.74	9.01	27.82	0.86
1915.96	-4.81	9.00	27.96	0.82
1915.88	-4.90	9.01	27.79	0.70
1915.79	-5.03	8.95	28.56	0.73
1915.71	-5.05	8.87	29.39	0.88
1915.63	-5.10	8.88	29.27	0.80
1915.54	-5.06	8.88	29.33	0.86
1915.46	-4.98	8.95	28.51	0.77
1915.38	-4.94	8.94	28.61	0.83
1915.29	-5.03	8.93	28.71	0.76
1915.21	-4.97	8.96	28.43	0.76
1915.13	-4.89	8.97	28.34	0.82
1915.04	-4.99	8.94	28.58	0.77
1914.96	-5.05	8.90	29.04	0.81
1914.88	-5.34	8.86	29.53	0.62
1914.79	-5.39	8.86	29.53	0.57
1914.71	-5.41	8.88	29.30	0.50
1914.63	-5.46	8.87	29.42	0.48
1914.54	-5.21	8.92	28.85	0.61
1914.46	-5.03	8.96	28.39	0.69
1914.38	-4.95	8.97	28.24	0.74
1914.29	-4.79	8.95	28.55	0.97
1914.21	-4.87	8.97	28.28	0.83
1914.13	-4.77	8.96	28.42	0.96
1914.04	-4.81	8.96	28.35	0.90
1913.96	-4.86	8.95	28.51	0.89
1913.88	-4.91	8.93	28.70	0.88
1913.79	-4.96	8.93	28.75	0.84
1913.71	-4.86	8.93	28.75	0.94
1913.63	-5.02	8.93	28.79	0.79
1913.54	-5.01	8.96	28.45	0.72
1913.46	-4.73	8.98	28.12	0.93
1913.38	-4.66	9.00	27.96	0.97
1913.29	-4.58	9.03	27.59	0.97
1913.21	-4.57	9.07	27.14	0.89
1913.13	-4.57	9.07	27.16	0.89
1913.04	-4.58	9.03	27.59	0.97
1912.96	-4.67	9.01	27.88	0.94
1912.88	-4.81	8.99	28.11	0.85
1912.79	-4.83	8.97	28.34	0.88
1912.71	-4.94	8.94	28.62	0.83
1912.63	-5.07	8.96	28.40	0.65
1912.54	-4.87	9.00	27.94	0.76
1912.46	-4.85	9.00	27.94	0.78
1912.38	-4.76	9.01	27.79	0.84
1912.29	-4.67	9.03	27.62	0.89
1912.21	-4.65	9.02	27.70	0.93
1912.13	-4.64	9.01	27.77	0.95
1912.04	-4.69	9.02	27.71	0.89
1911.96	-4.88	9.02	27.66	0.69
1911.88	-4.78	8.96	28.39	0.94
1911.79	-4.94	8.98	28.19	0.74
1911.71	-5.16	8.82	29.96	0.89
1911.63	-5.07	8.88	29.29	0.84
1911.54	-4.95	8.89	29.22	0.95
1911.46	-5.02	8.91	28.93	0.81
1911.38	-4.86	8.96	28.34	0.85
1911.29	-4.70	9.01	27.77	0.89
1911.21	-4.78	9.04	27.54	0.76
1911.13	-4.79	9.02	27.74	0.79
1911.04	-4.73	8.99	28.05	0.92
1910.96	-4.68	9.00	27.94	0.95
1910.88	-4.64	9.04	27.48	0.89
1910.79	-4.60	9.02	27.71	0.98
1910.71	-4.66	8.98	28.16	1.01
1910.63	-4.74	8.99	28.05	0.91
1910.54	-4.68	8.99	28.05	0.97
1910.46	-4.65	9.02	27.77	0.94
1910.38	-4.64	9.06	27.31	0.85
1910.29	-4.59	9.07	27.19	0.88
1910.21	-4.54	9.07	27.18	0.93
1910.13	-4.48	9.05	27.37	1.03
1910.04	-4.48	9.04	27.48	1.05
1909.96	-4.55	9.07	27.14	0.91
1909.88	-4.51	9.04	27.44	1.01
1909.79	-4.87	9.06	27.23	0.61
1909.71	-4.92	8.99	28.05	0.73
1909.63	-4.92	8.99	28.05	0.73
1909.54	-4.92	9.03	27.59	0.63
1909.46	-4.86	8.95	28.46	0.88
1909.38	-4.86	8.97	28.30	0.84
1909.29	-4.77	9.00	27.94	0.86
1909.21	-4.69	9.02	27.75	0.90
1909.13	-4.57	8.99	28.11	1.09
1909.04	-4.64	8.99	28.07	1.01
1908.96	-4.68	9.02	27.74	0.90
1908.88	-4.69	9.00	27.90	0.93
1908.79	-4.89	8.93	28.68	0.89
1908.71	-4.95	8.91	28.99	0.90
1908.63	-4.93	8.94	28.64	0.84
1908.54	-4.88	8.95	28.46	0.86
1908.46	-4.88	8.96	28.34	0.83
1908.38	-4.83	8.99	28.08	0.83
1908.29	-4.71	8.97	28.29	0.99
1908.21	-4.72	8.96	28.36	1.00
1908.13	-4.72	8.98	28.15	0.95
1908.04	-4.70	9.02	27.77	0.89
1907.96	-4.89	9.00	27.96	0.74
1907.88	-5.07	8.97	28.32	0.64
1907.79	-5.03	8.96	28.43	0.70
1907.71	-5.07	8.92	28.89	0.76
1907.63	-5.13	8.85	29.67	0.86
1907.54	-5.11	8.84	29.80	0.91
1907.46	-5.03	8.84	29.79	0.98
1907.38	-4.97	8.85	29.64	1.01
1907.29	-4.99	8.85	29.64	0.99
1907.21	-4.98	8.88	29.34	0.94
1907.13	-4.90	8.90	29.09	0.97
1907.04	-4.91	8.90	29.04	0.95
1906.96	-4.90	8.94	28.60	0.87
1906.88	-4.81	8.94	28.60	0.96
1906.79	-4.94	8.96	28.43	0.79
1906.71	-4.92	8.93	28.70	0.87
1906.63	-5.05	8.95	28.51	0.70
1906.54	-4.97	8.95	28.46	0.77
1906.46	-4.89	8.97	28.28	0.81
1906.38	-4.85	8.95	28.48	0.89
1906.29	-4.93	8.93	28.69	0.85
1906.21	-4.92	8.95	28.51	0.83
1906.13	-4.87	8.93	28.79	0.94
1906.04	-4.88	8.85	29.64	1.10
1905.96	-4.95	8.93	28.73	0.84
1905.88	-4.95	8.94	28.65	0.83
1905.79	-5.04	8.92	28.85	0.78
1905.71	-5.23	8.87	29.47	0.72
1905.63	-5.39	8.84	29.73	0.61
1905.54	-5.37	8.83	29.86	0.66
1905.46	-5.47	8.81	30.09	0.61
1905.38	-5.24	8.85	29.62	0.74
1905.29	-5.00	8.93	28.73	0.79
1905.21	-4.87	8.96	28.45	0.86
1905.13	-4.76	8.94	28.67	1.02
1905.04	-4.91	8.93	28.71	0.88
1904.96	-4.81	8.93	28.73	0.98
1904.88	-4.77	8.95	28.53	0.98
1904.79	-5.06	8.86	29.53	0.90
1904.71	-5.01	8.86	29.53	0.95
1904.63	-5.07	8.90	29.11	0.80
1904.54	-4.83	8.94	28.60	0.94
1904.46	-4.78	8.95	28.51	0.97
1904.38	-4.71	8.96	28.43	1.02
1904.29	-4.82	8.95	28.51	0.93
1904.21	-4.67	8.96	28.39	1.05
1904.13	-4.51	8.96	28.34	1.20
1904.04	-4.58	8.95	28.51	1.17
1903.96	-4.85	8.89	29.14	1.03
1903.88	-4.89	8.89	29.17	0.99
1903.79	-4.89	8.89	29.17	0.99
1903.71	-5.01	8.88	29.26	0.89
1903.63	-5.17	8.95	28.51	0.58
1903.54	-5.04	8.95	28.51	0.71
1903.46	-4.98	8.94	28.63	0.79
1903.38	-4.96	8.92	28.82	0.85
1903.29	-5.01	8.92	28.85	0.81
1903.21	-5.04	8.92	28.86	0.78
1903.13	-4.96	8.91	28.92	0.87
1903.04	-4.94	8.91	28.96	0.90
1902.96	-5.03	8.86	29.53	0.93
1902.88	-5.12	8.85	29.68	0.87
1902.79	-5.19	8.87	29.47	0.76
1902.71	-5.19	8.83	29.87	0.84
1902.63	-5.20	8.84	29.71	0.80
1902.54	-5.11	8.91	28.98	0.73
1902.46	-4.99	8.94	28.61	0.78
1902.38	-4.85	8.96	28.42	0.88
1902.29	-4.71	8.99	28.00	0.93
1902.21	-4.60	9.02	27.75	0.99
1902.13	-4.58	9.00	27.94	1.05
1902.04	-4.61	8.97	28.28	1.09
1901.96	-4.62	8.98	28.16	1.05
1901.88	-4.67	8.95	28.51	1.08
1901.79	-4.83	8.89	29.19	1.06
1901.71	-4.94	8.88	29.35	0.98
1901.63	-4.96	8.86	29.51	1.00
1901.54	-4.90	8.91	28.93	0.93
1901.46	-4.85	8.94	28.65	0.93
1901.38	-4.70	8.95	28.52	1.05
1901.29	-4.77	8.98	28.16	0.90
1901.21	-4.71	8.99	28.07	0.94
1901.13	-4.72	8.99	28.04	0.93
1901.04	-4.79	8.99	28.05	0.86
1900.96	-4.98	8.93	28.76	0.82
1900.88	-5.02	8.95	28.51	0.73
1900.79	-5.07	8.94	28.60	0.69
1900.71	-5.01	8.92	28.87	0.81
1900.63	-5.09	8.90	29.05	0.77
1900.54	-5.08	8.91	28.94	0.76
1900.46	-5.08	8.92	28.85	0.74
1900.38	-5.04	8.95	28.51	0.71
1900.29	-4.99	8.98	28.13	0.68
1900.21	-4.92	9.00	27.94	0.71
1900.13	-4.83	9.01	27.80	0.77
1900.04	-4.83	9.03	27.63	0.73
1899.96	-4.98	8.98	28.16	0.69
1899.88	-5.06	8.96	28.39	0.66
1899.79	-5.17	8.90	29.09	0.70
1899.71	-5.29	8.87	29.42	0.65
1899.63	-5.35	8.87	29.47	0.60
1899.54	-5.16	8.86	29.52	0.80
1899.46	-4.98	8.84	29.74	1.03
1899.38	-4.74	8.87	29.40	1.19
1899.29	-4.75	8.96	28.38	0.97
1899.21	-4.67	9.07	27.20	0.80
1899.13	-4.46	9.08	27.08	0.99
1899.04	-4.57	9.05	27.37	0.94
1898.96	-4.60	9.01	27.82	1.00
1898.88	-4.77	9.02	27.67	0.80
1898.79	-4.86	9.00	27.90	0.76
1898.71	-4.81	8.98	28.16	0.86
1898.63	-4.87	8.96	28.35	0.84
1898.54	-4.76	9.01	27.79	0.83
1898.46	-4.67	9.05	27.37	0.84
1898.38	-4.61	9.09	26.96	0.81
1898.29	-4.60	9.10	26.80	0.79
1898.21	-4.60	9.10	26.80	0.79
1898.13	-4.56	9.08	27.04	0.88
1898.04	-4.65	9.07	27.19	0.82
1897.96	-4.85	9.05	27.38	0.66
1897.88	-4.88	9.02	27.71	0.70
1897.79	-4.86	8.99	28.11	0.80
1897.71	-4.91	8.96	28.43	0.82
1897.63	-4.92	8.97	28.33	0.79
1897.54	-4.85	9.02	27.71	0.73
1897.46	-4.79	9.02	27.71	0.79
1897.38	-4.69	9.04	27.51	0.85
1897.29	-4.67	9.06	27.30	0.82
1897.21	-4.69	9.05	27.33	0.81
1897.13	-4.68	9.04	27.48	0.85
1897.04	-4.76	9.01	27.82	0.84
1896.96	-4.83	8.94	28.62	0.94
1896.88	-4.86	8.93	28.68	0.92
1896.79	-5.04	8.91	29.00	0.81
1896.71	-5.33	8.85	29.64	0.65
1896.63	-5.34	8.83	29.90	0.70
1896.54	-5.22	8.84	29.73	0.78
1896.46	-5.14	8.90	29.05	0.72
1896.38	-5.05	8.95	28.51	0.70
1896.29	-4.98	8.99	28.07	0.67
1896.21	-4.86	9.02	27.75	0.73
1896.13	-4.79	9.00	27.99	0.85
1896.04	-4.82	8.98	28.19	0.86
1895.96	-4.82	8.94	28.57	0.94
1895.88	-4.91	8.94	28.57	0.85
1895.79	-4.98	8.92	28.80	0.83
1895.71	-5.07	8.90	29.08	0.79
1895.63	-5.12	8.93	28.71	0.67
1895.54	-5.10	8.94	28.57	0.66
1895.46	-5.07	8.96	28.39	0.65
1895.38	-5.00	8.94	28.59	0.76
1895.29	-5.00	8.99	28.07	0.65
1895.21	-4.87	9.03	27.63	0.69
1895.13	-4.74	9.06	27.31	0.75
1895.04	-4.76	9.05	27.32	0.74
1894.96	-4.80	9.03	27.57	0.75
1894.88	-4.77	9.05	27.39	0.74
1894.79	-4.77	9.08	27.05	0.67
1894.71	-4.73	9.04	27.44	0.79
1894.63	-4.84	9.03	27.55	0.70
1894.54	-4.78	9.01	27.84	0.83
1894.46	-4.70	9.01	27.81	0.90
1894.38	-4.61	9.03	27.62	0.95
1894.29	-4.62	9.05	27.35	0.88
1894.21	-4.62	9.07	27.12	0.84
1894.13	-4.54	9.08	26.99	0.89
1894.04	-4.61	9.11	26.73	0.76
1893.96	-4.79	9.07	27.14	0.67
1893.88	-4.59	9.11	26.71	0.78
1893.79	-4.51	9.09	26.91	0.90
1893.71	-4.72	9.04	27.48	0.81
1893.63	-4.80	9.04	27.44	0.72
1893.54	-4.62	8.99	28.05	1.03
1893.46	-4.62	9.07	27.18	0.85
1893.38	-4.66	9.06	27.25	0.82
1893.29	-4.57	9.09	26.95	0.85
1893.21	-4.63	9.11	26.72	0.74
1893.13	-4.59	9.09	26.93	0.82
1893.04	-4.57	9.07	27.13	0.89
1892.96	-4.63	9.08	27.00	0.80
1892.88	-4.69	9.11	26.68	0.67
1892.79	-4.68	9.08	27.00	0.75
1892.71	-4.73	9.07	27.18	0.74
1892.63	-4.79	9.06	27.30	0.70
1892.54	-4.74	9.04	27.52	0.80
1892.46	-4.72	9.03	27.55	0.83
1892.38	-4.71	9.04	27.49	0.82
