# Rabaul Coral Stable Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/6116
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2008-07-01
#--------------------
# Title
#	Study_Name: Rabaul Coral Stable Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Quinn, T.M.; Taylor, F.W.; Crowley, T.J.
#--------------------
# Description_and_Notes
#	Description: A ~1.8 m Porites lobata coral head was recovered in ~8 m of water  from offshore of Rabaul, East New Britain, Papua New Guinea (4?11.493'S,  151?58.63'E) in September, 1998.  A 5-mm thick slab of the coral core  was sampled for geochemical analyses every 0.625 mm along the major axis  of coral growth.  Petrographic thin sections and SEM images were examined  for evidence of secondary minerals; none was observed in the 0-174 cm  section of the coral core used in this study.  The basal section of the  core was not used in this study because it is characterized by extensive  evidence of alteration (Quinn and Taylor, 2006).    Stable isotopic and elemental ratio determinations were made on splits  of the same powder using instrumentation at the University of South Florida  (USF; ThermoFinnigan DeltaPlus with Kiel III carbonate device and Perkin  Elmer 4300 DV Inductively Coupled Plasma Optical Emissions Spectrometer).   Stable isotopic precision, based on daily measurements of laboratory  standards (N > 500) over the past 12 months, is ±0.06 per mil (1 sigma)  for oxygen, ±0.03 per mil (1 sigma) for carbon.  All values are reported  in standard delta notation relative to the VPDB isotopic standard using  the conventional notation.  Analytical precision for Sr/Ca determinations,  based on repeated measurements of an internal gravimetric standard  (n > 25,000), is ±0.14% (2 sigma; ±0.013mmol/mol) and is ±0.25%  (2 sigma; ±0.022 mmol/mol) based on repeated measurements of a  homogenized coral powder (n > 600).  The pooled standard deviation  of >100 Sr/Ca analyses on replicate samples is 0.030 mmol/mol.   The accuracy of our standard's Sr/Ca value has been externally verified by TIMS analysis at the University of Minnesota Isotope Laboratory. 
#	Note: This file corrected 2019-07-03.  Column headers for columns 4 and 5 (d13C and Sr/Ca) switched to correct an earlier error. Data values were not affected. 
#--------------------
# Publication 
#       Authors: Quinn, T.M.; Taylor, F.W.; Crowley, T.J.
#       Published_Date_or_Year: 2006     
#       Published_Title: Coral-based climate variability in the Western Pacific Warm Pool since 1867.
#       Journal_Name: J. Geophys. Res.
#       Volume: 111
#       Edition: 
#       Issue: C11006
#       Pages: 
#       DOI: 10.1029/2005JC003243
#       Online_Resource: 
#       Full_Citation: Quinn, T.M., F.W. Taylor, and T.J. Crowley.  2006.  Coral-based climate variability in the Western Pacific Warm Pool since 1867.  J. Geophys. Res., 111, C11006, doi:10.1029/2005JC003243.  
#       Abstract: We have generated monthly resolved, stable isotope (d18O and d13C) and Sr/Ca time series from a massive Porites coral from Rabaul (4?S, 152?E): a site located in the warmest sector of the Western Pacific Warm Pool (WPWP). The coral d18O and Sr/Ca time series are well correlated to each other and positive excursions in both records coincide with times of ENSO warm phase events. These time series contain abundant interannual variability that exhibits the well- recognized pattern of low amplitude ENSO variation between ~1920-1960 and high amplitude ENSO variation between 1880-1920 and 1960-1997.  The ENSO-filtered coral d18O and Sr/Ca time series are well matched to each other (r = 0.73) and to similarly filtered coral d18O records from Papua New Guinea (r > 0.56). There is no long-term trend in the coral d18O record, but there is a long-term trend of increasing coral Sr/Ca from 1867 to 1997. This trend in coral Sr/Ca suggests a cooling of ~0.7?C, which is rather unlikely and implies that factors other than SST may be influencing the coral Sr/Ca record. The trend in coral Sr/Ca is not an analytical artifact, nor a product of time varying riverine input, nor a product of skeletal diagenesis, nor the results of kinetic effects, but may reflect surface-water variability in Sr/Ca.  Despite the presence of a nonclimatic trend in coral Sr/Ca, the Rabaul coral records contain abundant interannual- to multidecadal- scale variability, much of which is coherent with other proxy records from the WPWP and with instrumental records of ENSO variability.
#--------------------
# Publication 
#       Authors: Quinn, T.M.; Taylor, F.W.
#       Published_Date_or_Year: 2006     
#       Published_Title: SST artifacts in coral proxy records produced by early marine diagenesis  in a modern coral from Rabaul, Papua New Guinea.
#       Journal_Name: Geophys. Res. Lett.
#       Volume: 33
#       Edition: 
#       Issue: L04601
#       Pages: 
#       DOI: 10.1029/2005GL024972
#       Online_Resource: 
#       Full_Citation: Quinn, T. M., and F. W. Taylor. 2006.  SST artifacts in coral proxy records produced by early marine diagenesis  in a modern coral from Rabaul, Papua New Guinea.  Geophys. Res. Lett., 33, L04601, doi:10.1029/2005GL024972.
#       Abstract:
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation Earth System History
#       Grant: OCE-9727414, OCE-971054
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration Paleoclimatology Program
#       Grant: NA76GP0505, NA76GP0268
#------------------
# Site_Information 
#       Site_Name: Rabaul, East New Britain, Papua New Guinea
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Papua New Guinea
#	Country: Papua New Guinea 
#	Northernmost_Latitude: -4.18
# 	Southernmost_Latitude: -4.18
# 	Easternmost_Longitude: 151.98
# 	Westernmost_Longitude: 151.98
# 	Elevation: -8 m
#------------------
# Data_Collection   
#	Collection_Name: 06papu01a
#	Earliest_Year: 1867
#	Most_Recent_Year: 1997
#	Time_Unit: AD
#	Core_Length: 1.74 m
#	Notes: 
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##sst	sea surface temperature, , , degrees Celsius, , Instrumental, , HadISST, N
##d18O	delta 18O, Porites lobata, , permil VPDB, , Corals and Sclerosponges, , ,N
##d13C	delta 13C, Porites lobata, , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lobata, ,mmol/mol, ,Corals and Sclerosponges, , ,N
##Sr/Ca_det	Strontium/Calcium, Porites lobata, ,mmol/mol, ,Corals and Sclerosponges, detrended, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	sst	d18O	d13C	Sr/Ca	Sr/Ca_det
1888.05	29.32	-4.92	-1.05	8.792	8.821
1888.13	29.09	-5.03	-0.90	8.771	8.800
1888.21	29.20	-5.13	-0.87	8.772	8.801
1888.3	28.81	-5.14	-0.74	8.771	8.800
1888.38	28.83	-5.12	-0.88	8.738	8.767
1888.46	28.29	-5.00	-1.30	8.774	8.803
1888.55	28.32	-4.91	-1.38	8.786	8.814
1888.63	27.83	-4.78	-1.11	8.780	8.808
1888.71	27.96	-4.84	-1.07	8.754	8.783
1888.8	28.13	-4.92	-1.02	8.733	8.761
1888.88	28.93	-5.12	-1.10	8.706	8.734
1888.96	29.19	-5.30	-1.28	8.685	8.713
1889.05	28.72	-5.43	-1.30	8.684	8.713
1889.13	28.60	-5.41	-1.26	8.695	8.723
1889.21	29.06	-5.42	-1.20	8.679	8.707
1889.3	29.05	-5.41	-1.17	8.668	8.696
1889.38	29.18	-5.39	-1.14	8.659	8.687
1889.46	29.18	-5.38	-1.24	8.654	8.682
1889.55	28.80	-5.31	-1.19	8.655	8.682
1889.63	28.51	-5.28	-1.20	8.657	8.685
1889.71	28.90	-5.33	-1.33	8.638	8.666
1889.8	29.18	-5.33	-1.49	8.645	8.673
1889.88	29.29	-5.37	-1.56	8.660	8.688
1889.96	29.36	-5.46	-1.60	8.662	8.690
1890.05	29.48	-5.44	-1.50	8.676	8.704
1890.13	29.14	-5.38	-1.27	8.693	8.720
1890.21	29.19	-5.34	-1.16	8.696	8.723
1890.3	29.21	-5.31	-1.14	8.695	8.723
1890.38	29.23	-5.33	-1.21	8.690	8.717
1890.46	28.89	-5.34	-1.29	8.679	8.707
1890.55	28.67	-5.34	-1.31	8.687	8.714
1890.63	28.45	-5.29	-1.17	8.697	8.725
1890.71	28.41	-5.25	-0.98	8.690	8.718
1890.8	28.90	-5.32	-1.01	8.685	8.712
1890.88	29.22	-5.35	-1.06	8.682	8.709
1890.96	29.37	-5.34	-1.12	8.673	8.700
1891.05	29.17	-5.33	-1.24	8.668	8.695
1891.13	28.84	-5.27	-1.37	8.664	8.691
1891.21	28.89	-5.21	-1.42	8.661	8.688
1891.3	28.76	-5.23	-1.36	8.665	8.691
1891.38	29.00	-5.32	-1.33	8.669	8.696
1891.46	28.84	-5.42	-1.35	8.672	8.699
1891.55	28.62	-5.33	-1.28	8.672	8.699
1891.63	28.42	-5.22	-1.22	8.663	8.690
1891.71	28.69	-5.19	-1.16	8.668	8.695
1891.8	29.03	-5.22	-1.06	8.695	8.722
1891.88	29.27	-5.26	-0.97	8.714	8.740
1891.96	29.33	-5.23	-1.00	8.728	8.755
1892.05	29.31	-5.21	-1.19	8.718	8.744
1892.13	29.21	-5.22	-1.31	8.707	8.734
1892.21	29.15	-5.19	-1.46	8.715	8.741
1892.3	29.00	-5.16	-1.62	8.727	8.753
1892.38	29.24	-5.17	-1.57	8.721	8.747
1892.46	28.96	-5.23	-1.53	8.703	8.729
1892.55	28.68	-5.12	-1.49	8.712	8.738
1892.63	28.63	-5.05	-1.41	8.718	8.744
1892.71	29.04	-5.10	-1.29	8.695	8.720
1892.8	29.31	-5.22	-1.06	8.689	8.714
1892.88	29.84	-5.41	-0.86	8.670	8.696
1892.96	29.87	-5.50	-0.82	8.659	8.684
1893.05	29.76	-5.51	-0.95	8.654	8.680
1893.13	29.58	-5.53	-1.05	8.653	8.678
1893.21	29.64	-5.42	-1.06	8.660	8.685
1893.3	29.22	-5.29	-0.92	8.672	8.698
1893.38	29.34	-5.22	-0.88	8.678	8.703
1893.46	29.16	-5.21	-0.92	8.679	8.704
1893.55	29.24	-5.23	-0.95	8.679	8.704
1893.63	29.01	-5.24	-0.93	8.677	8.702
1893.71	28.89	-5.23	-0.91	8.671	8.696
1893.8	29.15	-5.27	-0.95	8.658	8.683
1893.88	29.54	-5.36	-1.07	8.638	8.663
1893.96	29.72	-5.44	-1.15	8.623	8.648
1894.05	29.52	-5.50	-1.16	8.613	8.638
1894.13	29.21	-5.47	-1.09	8.610	8.635
1894.21	28.99	-5.44	-1.00	8.612	8.636
1894.3	29.03	-5.43	-0.93	8.617	8.642
1894.38	29.18	-5.41	-0.84	8.625	8.649
1894.46	28.85	-5.38	-0.74	8.636	8.660
1894.55	28.85	-5.36	-0.69	8.652	8.676
1894.63	28.53	-5.37	-0.67	8.661	8.685
1894.71	29.04	-5.38	-0.65	8.651	8.676
1894.8	29.31	-5.41	-0.71	8.634	8.658
1894.88	29.55	-5.45	-0.82	8.622	8.647
1894.96	29.30	-5.49	-0.88	8.621	8.646
1895.05	29.22	-5.52	-0.89	8.626	8.650
1895.13	29.11	-5.53	-0.82	8.633	8.657
1895.21	29.00	-5.50	-0.70	8.640	8.664
1895.3	29.00	-5.44	-0.66	8.645	8.669
1895.38	28.96	-5.39	-0.63	8.643	8.667
1895.46	28.96	-5.34	-0.58	8.648	8.672
1895.55	28.61	-5.29	-0.53	8.680	8.704
1895.63	28.32	-5.33	-0.57	8.676	8.700
1895.71	28.68	-5.40	-0.71	8.665	8.689
1895.8	29.10	-5.42	-0.75	8.673	8.697
1895.88	29.45	-5.37	-0.55	8.679	8.703
1895.96	29.55	-5.38	-0.45	8.672	8.696
1896.05	29.64	-5.39	-0.66	8.677	8.700
1896.13	29.27	-5.35	-1.02	8.699	8.722
1896.21	29.20	-5.23	-1.34	8.726	8.749
1896.3	29.26	-5.03	-1.45	8.760	8.783
1896.38	29.35	-4.86	-1.39	8.798	8.822
1896.46	28.99	-4.84	-1.19	8.819	8.842
1896.55	28.72	-4.76	-0.89	8.830	8.853
1896.63	28.11	-4.61	-0.59	8.829	8.852
1896.71	28.10	-4.59	-0.50	8.819	8.842
1896.8	28.49	-4.63	-0.44	8.799	8.822
1896.88	29.31	-4.75	-0.36	8.766	8.789
1896.96	29.34	-4.92	-0.39	8.732	8.755
1897.05	28.98	-5.12	-0.57	8.705	8.728
1897.13	29.10	-5.24	-0.75	8.693	8.715
1897.21	29.19	-5.30	-0.94	8.690	8.713
1897.3	29.38	-5.29	-0.99	8.694	8.716
1897.38	29.20	-5.25	-0.95	8.696	8.718
1897.46	28.87	-5.23	-0.90	8.688	8.710
1897.55	28.66	-5.25	-0.86	8.673	8.696
1897.63	28.62	-5.30	-0.84	8.661	8.684
1897.71	28.66	-5.37	-0.86	8.653	8.676
1897.8	29.31	-5.42	-0.92	8.650	8.672
1897.88	29.53	-5.44	-0.95	8.649	8.671
1897.96	29.56	-5.41	-0.89	8.645	8.667
1898.05	29.58	-5.36	-0.80	8.637	8.659
1898.13	29.57	-5.34	-0.84	8.627	8.649
1898.21	29.69	-5.33	-0.89	8.617	8.639
1898.3	29.57	-5.32	-0.95	8.609	8.631
1898.38	29.42	-5.31	-0.97	8.614	8.636
1898.46	29.04	-5.28	-0.94	8.636	8.657
1898.55	28.41	-5.16	-0.91	8.649	8.671
1898.63	28.11	-5.01	-0.90	8.651	8.673
1898.71	28.47	-5.05	-0.85	8.642	8.664
1898.8	29.11	-5.18	-0.79	8.634	8.656
1898.88	29.28	-5.24	-0.75	8.637	8.659
1898.96	29.28	-5.23	-0.79	8.635	8.656
1899.05	29.37	-5.20	-0.84	8.636	8.657
1899.13	29.43	-5.19	-0.86	8.646	8.667
1899.21	29.42	-5.25	-0.88	8.658	8.679
1899.3	29.36	-5.31	-0.85	8.670	8.691
1899.38	29.37	-5.30	-0.80	8.682	8.703
1899.46	29.01	-5.29	-0.83	8.691	8.712
1899.55	29.02	-5.32	-0.87	8.679	8.700
1899.63	28.19	-5.35	-0.87	8.672	8.693
1899.71	28.19	-5.31	-0.85	8.705	8.726
1899.8	28.90	-5.33	-0.91	8.719	8.740
1899.88	28.97	-5.38	-0.95	8.709	8.730
1899.96	29.19	-5.33	-0.85	8.697	8.718
1900.04	28.86	-5.27	-0.80	8.702	8.722
1900.13	28.95	-5.22	-0.89	8.719	8.739
1900.21	28.89	-5.16	-1.15	8.745	8.766
1900.29	28.81	-5.11	-1.37	8.752	8.773
1900.38	28.89	-5.07	-1.50	8.744	8.765
1900.46	28.70	-5.03	-1.49	8.737	8.757
1900.54	28.41	-5.04	-1.36	8.734	8.754
1900.63	28.35	-5.12	-1.31	8.718	8.739
1900.71	28.78	-5.18	-1.30	8.690	8.710
1900.79	29.04	-5.16	-1.20	8.672	8.692
1900.88	29.45	-5.22	-1.22	8.657	8.678
1900.96	29.58	-5.30	-1.18	8.650	8.671
1901.04	29.32	-5.36	-1.07	8.646	8.666
1901.13	29.72	-5.44	-1.09	8.650	8.670
1901.21	29.61	-5.51	-1.21	8.666	8.686
1901.29	29.59	-5.49	-1.22	8.677	8.697
1901.38	29.61	-5.43	-1.17	8.684	8.704
1901.46	29.28	-5.36	-1.16	8.687	8.707
1901.54	28.83	-5.29	-1.21	8.685	8.705
1901.63	28.70	-5.22	-1.32	8.686	8.706
1901.71	28.60	-5.21	-1.61	8.703	8.723
1901.79	28.85	-5.21	-1.90	8.725	8.744
1901.88	29.06	-5.16	-1.85	8.735	8.754
1901.96	29.25	-5.07	-1.35	8.728	8.748
1902.04	29.36	-5.00	-0.97	8.717	8.737
1902.13	29.22	-5.04	-0.93	8.697	8.716
1902.21	29.02	-5.10	-1.06	8.674	8.694
1902.29	29.20	-5.02	-1.28	8.675	8.694
1902.38	28.97	-4.81	-1.56	8.697	8.716
1902.46	28.19	-4.68	-1.67	8.714	8.734
1902.54	28.00	-4.62	-1.63	8.729	8.748
1902.63	27.68	-4.60	-1.56	8.756	8.775
1902.71	27.83	-4.57	-1.51	8.787	8.806
1902.79	28.02	-4.53	-1.55	8.788	8.807
1902.88	28.40	-4.71	-1.43	8.731	8.750
1902.96	28.92	-5.07	-1.41	8.668	8.687
1903.04	28.93	-5.36	-1.44	8.650	8.669
1903.13	29.08	-5.46	-1.39	8.645	8.664
1903.21	28.87	-5.48	-1.32	8.637	8.655
1903.29	29.35	-5.47	-1.30	8.647	8.666
1903.38	29.27	-5.36	-1.37	8.658	8.677
1903.46	28.67	-5.29	-1.55	8.663	8.682
1903.54	28.70	-5.24	-1.51	8.654	8.673
1903.63	28.43	-5.20	-1.46	8.659	8.678
1903.71	28.57	-5.23	-1.49	8.651	8.670
1903.79	28.88	-5.27	-1.51	8.650	8.669
1903.88	29.39	-5.31	-1.51	8.658	8.676
1903.96	29.38	-5.32	-1.53	8.658	8.676
1904.04	29.22	-5.36	-1.61	8.661	8.679
1904.13	29.18	-5.42	-1.71	8.667	8.685
1904.21	29.09	-5.44	-1.61	8.666	8.684
1904.29	29.13	-5.43	-1.54	8.667	8.685
1904.38	28.94	-5.39	-1.58	8.670	8.688
1904.46	28.57	-5.31	-1.85	8.676	8.694
1904.54	28.17	-5.22	-1.99	8.685	8.703
1904.63	27.80	-5.14	-2.00	8.696	8.714
1904.71	28.42	-5.21	-1.99	8.689	8.707
1904.79	28.49	-5.34	-2.32	8.652	8.670
1904.88	29.20	-5.45	-2.33	8.632	8.650
1904.96	29.25	-5.46	-1.97	8.652	8.669
1905.04	28.92	-5.35	-2.11	8.678	8.695
1905.13	28.46	-5.24	-2.01	8.692	8.709
1905.21	28.85	-5.32	-2.06	8.672	8.689
1905.29	29.03	-5.32	-2.19	8.681	8.699
1905.38	28.93	-5.36	-1.76	8.694	8.712
1905.46	28.59	-5.19	-1.41	8.732	8.749
1905.54	27.98	-4.98	-1.64	8.792	8.809
1905.63	27.73	-4.95	-1.86	8.780	8.797
1905.71	28.28	-5.01	-1.76	8.754	8.771
1905.79	28.44	-5.09	-1.62	8.735	8.752
1905.88	28.93	-5.11	-1.59	8.703	8.720
1905.96	29.17	-5.14	-1.76	8.679	8.695
1906.04	29.04	-5.19	-2.06	8.671	8.688
1906.13	28.90	-5.23	-2.26	8.676	8.693
1906.21	28.79	-5.25	-2.50	8.702	8.719
1906.29	29.21	-5.29	-2.75	8.714	8.731
1906.38	29.17	-5.34	-2.77	8.699	8.716
1906.46	28.95	-5.36	-2.60	8.681	8.698
1906.54	29.27	-5.38	-2.42	8.681	8.698
1906.63	29.02	-5.37	-2.39	8.707	8.723
1906.71	29.32	-5.31	-2.47	8.739	8.755
1906.79	29.65	-5.22	-2.59	8.748	8.765
1906.88	29.40	-5.17	-2.86	8.747	8.763
1906.96	29.68	-5.18	-3.04	8.755	8.771
1907.04	28.98	-5.16	-2.91	8.773	8.789
1907.13	28.64	-5.15	-2.83	8.794	8.811
1907.21	28.93	-5.13	-2.74	8.792	8.808
1907.29	29.00	-5.12	-2.68	8.771	8.787
1907.38	29.30	-5.12	-2.64	8.750	8.766
1907.46	29.34	-5.08	-2.58	8.753	8.769
1907.54	28.67	-5.05	-2.43	8.762	8.778
1907.63	28.94	-5.05	-2.28	8.770	8.786
1907.71	28.62	-5.06	-2.27	8.775	8.791
1907.79	29.11	-5.07	-2.31	8.769	8.784
1907.88	29.23	-5.07	-2.29	8.759	8.775
1907.96	29.45	-5.05	-2.22	8.761	8.777
1908.04	28.88	-5.03	-2.14	8.759	8.774
1908.13	28.84	-5.06	-2.13	8.745	8.760
1908.21	29.40	-5.13	-2.20	8.738	8.754
1908.29	29.20	-5.19	-2.23	8.729	8.745
1908.38	29.39	-5.18	-2.16	8.718	8.733
1908.46	28.93	-5.11	-2.12	8.723	8.739
1908.54	28.69	-5.04	-2.06	8.731	8.746
1908.63	28.40	-5.01	-2.00	8.732	8.747
1908.71	28.47	-5.01	-2.11	8.718	8.733
1908.79	28.92	-5.04	-2.24	8.709	8.724
1908.88	29.35	-5.08	-2.31	8.719	8.734
1908.96	29.55	-5.14	-2.41	8.725	8.740
1909.04	29.30	-5.18	-2.52	8.723	8.738
1909.13	29.13	-5.17	-2.63	8.724	8.739
1909.21	28.81	-5.14	-2.72	8.729	8.744
1909.29	28.94	-5.19	-2.84	8.734	8.749
1909.38	29.39	-5.25	-2.95	8.738	8.753
1909.46	29.15	-5.25	-2.97	8.740	8.755
1909.54	29.07	-5.23	-2.98	8.737	8.751
1909.63	28.76	-5.26	-3.04	8.729	8.744
1909.71	28.84	-5.28	-3.06	8.731	8.745
1909.79	29.51	-5.26	-2.97	8.747	8.762
1909.88	29.52	-5.27	-2.86	8.752	8.767
1909.96	29.51	-5.29	-2.73	8.746	8.761
1910.04	29.66	-5.24	-2.59	8.753	8.767
1910.13	29.27	-5.18	-2.48	8.759	8.773
1910.21	28.75	-5.20	-2.40	8.742	8.757
1910.29	29.25	-5.20	-2.24	8.724	8.738
1910.38	29.47	-5.22	-2.08	8.723	8.737
1910.46	28.86	-5.27	-2.00	8.732	8.746
1910.54	28.83	-5.26	-1.88	8.704	8.718
1910.63	28.85	-5.22	-1.79	8.704	8.718
1910.71	29.05	-5.21	-1.74	8.728	8.742
1910.79	29.38	-5.22	-1.73	8.740	8.754
1910.88	29.55	-5.22	-1.77	8.740	8.754
1910.96	29.49	-5.20	-1.85	8.742	8.756
1911.04	29.21	-5.16	-1.89	8.749	8.762
1911.13	28.77	-5.13	-1.92	8.759	8.772
1911.21	28.97	-5.10	-2.03	8.776	8.789
1911.29	29.16	-5.05	-2.16	8.798	8.811
1911.38	28.85	-5.01	-2.12	8.810	8.823
1911.46	28.52	-4.95	-2.13	8.824	8.837
1911.54	28.21	-4.88	-2.14	8.833	8.846
1911.63	27.81	-4.85	-1.97	8.811	8.824
1911.71	28.14	-4.96	-1.81	8.757	8.770
1911.79	28.30	-5.09	-1.96	8.741	8.754
1911.88	28.86	-5.16	-2.09	8.747	8.760
1911.96	29.09	-5.16	-2.07	8.746	8.759
1912.04	28.68	-5.16	-2.03	8.741	8.753
1912.13	29.01	-5.31	-2.02	8.708	8.721
1912.21	29.05	-5.39	-1.93	8.702	8.715
1912.29	29.05	-5.42	-1.83	8.692	8.704
1912.38	28.95	-5.39	-1.84	8.691	8.704
1912.46	28.83	-5.26	-1.82	8.704	8.717
1912.54	28.57	-5.21	-1.80	8.725	8.737
1912.63	28.44	-5.17	-1.74	8.729	8.742
1912.71	28.64	-5.22	-1.49	8.721	8.733
1912.79	28.96	-5.31	-1.50	8.694	8.707
1912.88	29.25	-5.41	-1.59	8.692	8.704
1912.96	29.61	-5.40	-1.58	8.702	8.714
1913.04	28.71	-5.40	-1.38	8.697	8.709
1913.13	28.97	-5.43	-1.16	8.675	8.687
1913.21	28.92	-5.38	-1.34	8.668	8.680
1913.29	29.22	-5.24	-1.42	8.684	8.696
1913.38	29.12	-5.17	-1.62	8.696	8.708
1913.46	28.87	-5.11	-1.80	8.706	8.717
1913.54	28.57	-5.09	-1.85	8.711	8.723
1913.63	27.93	-5.02	-1.76	8.730	8.742
1913.71	28.04	-5.04	-1.52	8.722	8.734
1913.79	28.73	-5.10	-1.38	8.710	8.722
1913.88	28.95	-5.18	-1.34	8.704	8.715
1913.96	29.08	-5.27	-1.51	8.702	8.713
1914.04	28.87	-5.15	-1.50	8.713	8.725
1914.13	28.79	-5.13	-1.35	8.725	8.736
1914.21	28.85	-5.12	-1.23	8.741	8.753
1914.29	28.80	-5.04	-1.53	8.774	8.786
1914.38	29.20	-4.85	-1.85	8.839	8.850
1914.46	28.68	-4.64	-2.24	8.901	8.912
1914.54	28.43	-4.51	-2.51	8.910	8.921
1914.63	27.94	-4.45	-2.58	8.870	8.881
1914.71	28.23	-4.59	-2.60	8.797	8.809
1914.79	28.75	-4.87	-2.30	8.705	8.716
1914.88	29.12	-5.10	-2.20	8.652	8.663
1914.96	28.98	-5.25	-2.19	8.674	8.685
1915.04	28.94	-5.23	-1.83	8.672	8.682
1915.13	28.82	-5.21	-1.74	8.672	8.682
1915.21	28.91	-5.22	-1.71	8.667	8.678
1915.29	28.84	-5.22	-1.70	8.676	8.686
1915.38	28.87	-5.21	-1.44	8.664	8.675
1915.46	28.75	-5.27	-1.24	8.633	8.644
1915.54	28.88	-5.31	-1.09	8.635	8.645
1915.63	28.83	-5.32	-1.09	8.642	8.652
1915.71	29.02	-5.32	-0.99	8.669	8.679
1915.79	29.26	-5.30	-0.73	8.675	8.686
1915.88	29.54	-5.36	-0.82	8.666	8.676
1915.96	29.70	-5.39	-0.99	8.669	8.679
1916.04	29.54	-5.39	-1.01	8.673	8.683
1916.13	29.40	-5.35	-0.96	8.681	8.691
1916.21	29.33	-5.25	-1.04	8.684	8.694
1916.29	29.30	-5.17	-1.15	8.686	8.696
1916.38	29.34	-5.12	-1.14	8.686	8.696
1916.46	29.02	-5.08	-1.13	8.685	8.695
1916.54	28.73	-5.07	-1.20	8.687	8.697
1916.63	28.74	-5.06	-1.19	8.696	8.706
1916.71	28.94	-5.00	-1.10	8.707	8.717
1916.79	29.29	-4.99	-1.11	8.708	8.718
1916.88	29.56	-5.05	-1.26	8.712	8.721
1916.96	29.77	-5.09	-1.21	8.703	8.712
1917.04	29.45	-5.16	-1.12	8.692	8.702
1917.13	29.21	-5.12	-1.15	8.700	8.710
1917.21	28.87	-5.09	-1.12	8.725	8.734
1917.29	28.88	-5.05	-1.04	8.743	8.752
1917.38	29.03	-4.97	-1.07	8.756	8.765
1917.46	28.84	-4.93	-1.23	8.765	8.775
1917.54	28.47	-4.96	-1.32	8.760	8.770
1917.63	28.31	-4.96	-1.18	8.756	8.766
1917.71	28.54	-4.94	-1.13	8.774	8.783
1917.79	28.87	-4.92	-1.15	8.760	8.769
1917.88	29.12	-4.94	-1.32	8.763	8.772
1917.96	29.71	-4.97	-1.50	8.772	8.781
1918.04	29.85	-5.00	-1.53	8.774	8.783
1918.13	29.25	-5.03	-1.38	8.780	8.789
1918.21	29.23	-5.05	-1.23	8.781	8.790
1918.29	28.90	-5.07	-1.14	8.770	8.779
1918.38	29.15	-5.09	-1.14	8.755	8.764
1918.46	28.84	-5.09	-1.31	8.752	8.760
1918.54	28.47	-5.02	-1.39	8.757	8.766
1918.63	28.11	-4.96	-1.15	8.765	8.774
1918.71	28.01	-4.96	-0.84	8.762	8.770
1918.79	28.54	-5.06	-0.70	8.760	8.769
1918.88	28.83	-5.13	-0.64	8.764	8.772
1918.96	28.93	-5.15	-0.66	8.768	8.777
1919.04	28.96	-5.12	-0.89	8.771	8.779
1919.13	29.01	-5.10	-1.18	8.778	8.787
1919.21	29.12	-5.12	-1.39	8.790	8.798
1919.29	28.89	-5.14	-1.42	8.796	8.804
1919.38	28.98	-5.11	-1.30	8.797	8.805
1919.46	28.63	-5.05	-1.27	8.808	8.816
1919.54	28.40	-4.97	-1.24	8.818	8.826
1919.63	28.27	-4.88	-1.20	8.818	8.826
1919.71	28.38	-4.87	-1.19	8.807	8.815
1919.79	28.66	-4.91	-1.13	8.782	8.790
1919.88	29.28	-5.00	-1.09	8.765	8.773
1919.96	29.26	-5.11	-1.21	8.768	8.775
1920.04	29.05	-5.23	-1.34	8.773	8.780
1920.13	29.00	-5.28	-1.04	8.753	8.761
1920.21	29.28	-5.40	-1.00	8.742	8.749
1920.29	29.49	-5.50	-1.04	8.729	8.737
1920.38	29.46	-5.51	-1.04	8.715	8.723
1920.46	29.01	-5.38	-1.03	8.731	8.738
1920.54	28.48	-5.15	-1.07	8.784	8.792
1920.63	28.44	-4.98	-1.13	8.818	8.826
1920.71	28.87	-4.98	-1.04	8.805	8.812
